Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12,Feature log2 fold change topic 12,Feature count topic 13,Feature log2 fold change topic 13
ENSG00000148948,LRRC4C,11,-0.8757,10,-1.0487,23,0.19912,30,0.63979,25,0.31537,21,0.09324,21,0.06545,22,0.17189,43,1.21152,14,-0.5311,21,0.05331,12,-0.8157,8,-1.2926
ENSG00000166181,API5,15,-2.1698,45,-0.5200,32,-1.0193,64,0.00098,54,-0.2593,122,1.04286,72,0.19891,67,0.08381,64,0.00859,92,0.58374,72,0.18857,47,-0.4716,82,0.39187
ENSG00000052841,TTC17,9,-1.5539,35,0.40585,8,-1.6937,19,-0.5430,49,0.94963,39,0.55868,31,0.21758,31,0.22388,8,-1.7265,43,0.72136,28,0.04076,29,0.08343,22,-0.3017
ENSG00000149084,HSD17B12,150,0.48966,100,-0.1440,92,-0.2745,74,-0.5960,53,-1.1026,119,0.12568,121,0.15735,67,-0.7453,63,-0.8462,121,0.15433,137,0.35426,131,0.27452,198,0.94586
ENSG00000166199,ALKBH3,2,-3.1101,22,0.08512,36,0.85727,20,-0.0492,21,0.03997,9,-1.2683,28,0.45853,30,0.58509,15,-0.4883,29,0.54022,22,0.11453,16,-0.3803,19,-0.1418
ENSG00000187479,C11orf96,927,1.48375,2243,3.33601,125,-1.6689,53,-2.9109,272,-0.5011,167,-1.2355,135,-1.5483,105,-1.9248,127,-1.6495,205,-0.9306,250,-0.6346,52,-2.9557,241,-0.6864
ENSG00000151348,EXT2,26,-0.8523,64,0.53962,31,-0.6060,53,0.24665,46,0.02890,48,0.09486,62,0.49853,68,0.64501,29,-0.6902,49,0.11081,34,-0.4300,37,-0.2995,42,-0.1047
ENSG00000175274,TP53I11,131,1.42754,98,0.92865,59,0.12354,63,0.20993,60,0.12810,88,0.74820,35,-0.6779,62,0.18654,42,-0.3980,20,-1.5304,27,-1.0653,16,-1.8428,12,-2.1901
ENSG00000019505,SYT13,9,-3.9973,10,-3.8202,87,-0.6571,279,1.20304,195,0.60637,259,1.08017,229,0.87557,194,0.59632,185,0.52505,73,-0.9049,81,-0.7659,71,-0.9595,57,-1.2700
ENSG00000175264,CHST1,14,-3.2708,18,-2.8500,139,0.14009,147,0.22663,179,0.54668,267,1.20755,142,0.17215,270,1.22678,206,0.77346,45,-1.5454,56,-1.2391,94,-0.4693,74,-0.8294
ENSG00000121671,CRY2,29,-1.3200,107,0.68134,42,-0.7640,89,0.37443,56,-0.3417,84,0.28604,75,0.10459,69,-0.0162,52,-0.4490,44,-0.7031,65,-0.1104,78,0.17828,118,0.83223
ENSG00000121653,MAPK8IP1,208,0.18097,115,-0.7284,88,-1.1268,195,0.07844,177,-0.0684,211,0.20031,188,0.01898,205,0.15735,137,-0.4622,164,-0.1887,186,0.00114,375,1.14171,161,-0.2191
ENSG00000121680,PEX16,26,-0.7192,70,0.79342,20,-1.1155,43,0.02365,50,0.25019,63,0.62762,39,-0.1326,58,0.50246,52,0.31408,32,-0.4462,32,-0.4404,33,-0.3686,33,-0.3843
ENSG00000149091,DGKZ,36,-1.0770,95,0.38768,38,-1.0284,77,0.05876,89,0.29118,134,0.95268,94,0.37173,106,0.56311,72,-0.0402,47,-0.6996,56,-0.4308,57,-0.4179,63,-0.2496
ENSG00000110492,MDK,24,-2.4006,480,2.38456,16,-2.9761,28,-2.2102,180,0.62695,43,-1.5707,77,-0.7006,78,-0.6747,25,-2.3285,223,0.98159,231,1.03527,35,-1.8670,138,0.20358
ENSG00000110497,AMBRA1,4,-2.4166,23,0.24515,0,-5.6615,32,0.76028,31,0.70509,28,0.54244,12,-0.7763,20,-0.0241,19,-0.0383,13,-0.6302,23,0.19817,21,0.06427,33,0.78912
ENSG00000175224,ATG13,40,-1.2414,86,-0.0769,121,0.45679,98,0.11671,87,-0.0669,83,-0.1336,99,0.13403,111,0.31863,39,-1.2651,109,0.28484,137,0.65615,99,0.14324,69,-0.4108
ENSG00000175220,ARHGAP1,64,-0.4126,107,0.40149,45,-0.9299,69,-0.2814,152,0.96768,129,0.69286,74,-0.1736,73,-0.2041,66,-0.3596,61,-0.4812,75,-0.1685,89,0.09636,79,-0.0902
ENSG00000175216,CKAP5,41,-1.2887,56,-0.8123,108,0.17531,119,0.33269,130,0.47485,129,0.46364,101,0.08363,147,0.68010,74,-0.4024,70,-0.4816,84,-0.2046,90,-0.0952,99,0.05130
ENSG00000134569,LRP4,14,-1.3741,57,0.72423,23,-0.6942,20,-0.8441,26,-0.4821,22,-0.7734,8,-2.1594,24,-0.6225,48,0.45950,24,-0.6018,16,-1.1789,66,0.97622,118,2.00652
ENSG00000149179,C11orf49,60,-1.0285,93,-0.3651,87,-0.4584,135,0.21503,120,0.02814,154,0.42206,168,0.56826,170,0.58761,116,-0.0214,145,0.33585,105,-0.1746,86,-0.4812,89,-0.4247
ENSG00000149182,ARFGAP2,88,-0.3590,69,-0.7244,75,-0.6039,157,0.54521,151,0.47856,93,-0.2836,92,-0.2910,152,0.49337,84,-0.4305,116,0.07013,95,-0.2498,136,0.31746,138,0.34084
ENSG00000134575,ACP2,22,-1.9183,74,-0.1011,78,-0.0268,118,0.63454,132,0.81279,77,-0.0372,83,0.07545,127,0.74683,39,-1.0662,109,0.51043,84,0.09735,32,-1.3677,54,-0.5902
ENSG00000110514,MADD,41,-1.3802,103,0.01505,48,-1.1420,150,0.60302,148,0.58102,104,0.02948,147,0.57351,120,0.24254,70,-0.5871,137,0.46025,113,0.14995,95,-0.1227,56,-0.9219
ENSG00000165915,SLC39A13,20,-0.5359,65,1.32234,18,-0.6713,21,-0.4972,46,0.73622,15,-0.9575,28,-0.0341,19,-0.6340,27,-0.1197,48,0.80379,20,-0.5236,28,-0.0543,19,-0.6283
ENSG00000165916,PSMC3,142,0.14486,134,0.04811,116,-0.1720,165,0.38090,108,-0.2786,116,-0.1753,164,0.37268,140,0.11952,134,0.04977,147,0.19948,95,-0.4794,151,0.23515,73,-0.8676
ENSG00000149187,CELF1,56,-0.5972,108,0.42175,20,-2.1195,67,-0.3313,117,0.55119,68,-0.3095,120,0.58364,98,0.26906,91,0.14709,87,0.08195,91,0.15321,76,-0.1322,77,-0.1176
ENSG00000213619,NDUFS3,59,-1.1133,109,-0.1982,100,-0.3350,188,0.66308,101,-0.3155,105,-0.2570,119,-0.0605,144,0.24198,147,0.26713,137,0.15793,159,0.39817,130,0.07179,111,-0.1623
ENSG00000110536,PTPMT1,44,-0.9965,111,0.42324,54,-0.6793,56,-0.6466,69,-0.3144,54,-0.6946,84,-0.0116,73,-0.2397,74,-0.2078,161,1.03492,117,0.51390,79,-0.1115,126,0.63034
ENSG00000123444,KBTBD4,8,-1.6626,32,0.38775,6,-2.0072,33,0.47434,26,0.08077,20,-0.3170,39,0.71095,17,-0.5596,36,0.56904,27,0.15776,33,0.43677,3,-2.7669,41,0.79330
ENSG00000172247,C1QTNF4,33,-2.7706,121,-0.8702,88,-1.3338,176,-0.2984,377,0.91361,253,0.26722,267,0.35633,196,-0.1328,327,0.68188,316,0.62722,237,0.16250,215,0.01568,166,-0.3836
ENSG00000109919,MTCH2,94,0.54077,61,-0.1491,57,-0.2541,67,-0.0053,55,-0.2892,69,0.05909,88,0.43177,46,-0.5769,86,0.39299,78,0.23955,44,-0.6446,46,-0.5810,79,0.26027
ENSG00000109920,FNBP4,9,-1.8262,92,1.78900,14,-1.1712,22,-0.5513,36,0.22348,31,0.00420,46,0.60319,20,-0.6753,28,-0.1740,41,0.40341,31,0.00378,14,-1.1846,23,-0.4994
ENSG00000030066,NUP160,5,-1.7719,59,1.98351,0,-6.2978,16,-0.1445,24,0.41927,7,-1.3669,24,0.46964,21,0.26539,8,-1.1014,17,-0.1186,20,0.13856,8,-1.1516,24,0.45065
ENSG00000149177,PTPRJ,4,-3.4615,42,-0.0589,21,-1.1252,43,-0.0362,74,0.83602,80,0.94907,55,0.34145,78,0.91018,34,-0.3866,53,0.28705,38,-0.2261,15,-1.5775,35,-0.3444
ENSG00000134817,APLNR,1049,4.76509,6,-4.2541,20,-2.5944,26,-2.2266,59,-1.0239,36,-1.7573,3,-5.0892,26,-2.2318,38,-1.6930,10,-3.5274,41,-1.5727,139,0.28019,54,-1.1583
ENSG00000149115,TNKS1BP1,11,-1.0070,61,1.64469,40,0.94952,15,-0.5533,8,-1.5484,6,-1.8346,24,0.12921,11,-1.1053,13,-0.8087,27,0.31442,25,0.18315,23,0.08465,24,0.11604
ENSG00000149136,SSRP1,49,-0.4688,80,0.28327,5,-3.6619,62,-0.1152,111,0.81598,74,0.16287,101,0.65865,60,-0.1632,46,-0.5689,111,0.82029,74,0.17084,48,-0.5042,44,-0.6137
ENSG00000134809,TIMM10,70,0.05128,84,0.34347,82,0.30731,63,-0.1181,75,0.15843,63,-0.1138,68,0.01459,62,-0.1478,55,-0.3206,82,0.30805,62,-0.1270,58,-0.2511,56,-0.2973
ENSG00000156587,UBE2L6,71,0.42820,74,0.50126,37,-0.5861,39,-0.5083,37,-0.5856,42,-0.3998,25,-1.1576,50,-0.1210,20,-1.4712,93,0.86400,70,0.41508,40,-0.4391,104,1.05688
ENSG00000149131,SERPING1,109,0.47793,637,4.21839,0,-8.4273,28,-1.5628,33,-1.3278,23,-1.8907,32,-1.3604,22,-1.9483,19,-2.1358,34,-1.3082,46,-0.8568,13,-2.6510,47,-0.8100
ENSG00000166793,YPEL4,0,-7.4593,12,-1.0044,28,0.21472,31,0.38627,28,0.23275,22,-0.1802,46,0.99727,36,0.59877,25,0.02818,29,0.24636,45,0.98567,9,-1.5276,7,-1.8335
ENSG00000156599,ZDHHC5,13,-0.8321,76,2.08516,1,-3.9019,22,0.02258,8,-1.4660,35,0.72866,28,0.38002,25,0.17794,18,-0.2829,25,0.16672,7,-1.6428,13,-0.7407,15,-0.5821
ENSG00000156603,MED19,12,-1.1924,22,-0.3231,11,-1.3192,21,-0.3482,40,0.65354,27,0.03831,34,0.36515,38,0.57782,15,-0.8877,45,0.83393,32,0.29734,15,-0.8368,33,0.35692
ENSG00000213593,TMX2,62,-0.7302,110,0.15239,60,-0.7706,149,0.64107,77,-0.3849,116,0.23863,107,0.11545,81,-0.3156,103,0.05801,120,0.28824,60,-0.7629,121,0.31157,127,0.38311
ENSG00000211450,SELENOH,75,-1.7021,235,0.01917,174,-0.4484,210,-0.1609,401,0.87295,177,-0.4210,333,0.56817,215,-0.1187,196,-0.2637,340,0.60156,294,0.36978,156,-0.6094,217,-0.1068
ENSG00000198561,CTNND1,31,-0.4300,101,1.48095,27,-0.6022,24,-0.8272,36,-0.1987,36,-0.1784,33,-0.3328,29,-0.5090,22,-0.9652,22,-0.9487,47,0.20473,60,0.60654,64,0.70971
ENSG00000186660,ZFP91,57,0.38187,57,0.38349,25,-0.8837,23,-1.0248,59,0.45227,44,-0.0294,50,0.16959,34,-0.4030,54,0.28500,45,0.02639,48,0.12083,58,0.42274,26,-0.8341
ENSG00000110042,DTX4,18,-0.2844,11,-1.0843,0,-6.5930,29,0.42750,25,0.19796,38,0.83371,24,0.15199,17,-0.4185,23,0.04831,6,-1.8237,15,-0.6002,65,1.79033,17,-0.4283
ENSG00000110048,OSBP,18,-1.4251,64,0.51171,46,-0.0310,62,0.45815,72,0.69181,45,-0.0492,48,0.03774,57,0.31583,55,0.26927,50,0.11514,36,-0.4054,15,-1.7145,37,-0.3439
ENSG00000166902,MRPL16,13,-1.1888,28,-0.0533,56,1.04111,14,-1.1245,21,-0.4906,37,0.34862,35,0.28200,25,-0.2663,20,-0.5456,35,0.27227,31,0.06492,32,0.12039,34,0.24339
ENSG00000110104,CCDC86,11,-0.9375,26,0.30859,31,0.59126,15,-0.5260,40,0.97673,17,-0.3231,15,-0.5194,11,-0.9453,20,-0.1293,27,0.36851,26,0.30159,17,-0.3450,21,-0.0169
ENSG00000110107,PRPF19,44,-1.6074,94,-0.4847,131,0.02131,128,-0.0203,168,0.41662,166,0.39735,155,0.28700,215,0.81691,123,-0.0805,160,0.33236,112,-0.2171,83,-0.6783,100,-0.3958
ENSG00000110108,TMEM109,28,-0.6638,82,1.00040,20,-1.1696,29,-0.6222,28,-0.6720,29,-0.6086,99,1.31702,59,0.45752,28,-0.6976,53,0.29212,66,0.65081,23,-0.9709,26,-0.7898
ENSG00000006118,TMEM132A,98,-0.7790,82,-1.0495,110,-0.6033,159,-0.0308,178,0.13811,245,0.64939,237,0.59793,219,0.47301,196,0.29161,155,-0.0738,124,-0.4143,124,-0.4180,188,0.22601
ENSG00000167986,DDB1,123,-0.7184,228,0.23667,147,-0.4391,203,0.05842,191,-0.0386,186,-0.0831,245,0.35000,229,0.24409,116,-0.8078,219,0.17469,203,0.05794,182,-0.1142,276,0.54031
ENSG00000149476,TKFC,14,-0.2598,31,0.99198,0,-6.1706,15,-0.1418,25,0.62920,19,0.26370,17,0.02526,14,-0.2720,24,0.60934,13,-0.3001,9,-0.9000,13,-0.3524,20,0.30454
ENSG00000162144,CYB561A3,23,0.29848,17,-0.1228,0,-6.3694,7,-1.4525,30,0.71549,16,-0.2141,21,0.15811,7,-1.4536,20,0.11104,30,0.73932,16,-0.2485,30,0.72637,28,0.59778
ENSG00000187049,TMEM216,4,-2.0927,38,1.25399,14,-0.3449,7,-1.3459,13,-0.4593,4,-2.0087,18,0.05286,14,-0.3444,13,-0.3854,34,1.06897,11,-0.6271,11,-0.7406,45,1.54547
ENSG00000149532,CPSF7,25,-1.2880,95,0.75778,30,-1.0137,48,-0.3228,44,-0.4569,51,-0.2279,79,0.45170,59,0.00616,46,-0.3852,98,0.80415,82,0.51796,45,-0.4098,66,0.16709
ENSG00000167985,SDHAF2,22,-1.6929,104,0.68233,45,-0.6279,62,-0.1287,93,0.50878,84,0.33925,55,-0.3257,60,-0.1886,55,-0.3118,91,0.45953,98,0.58708,49,-0.5070,62,-0.1311
ENSG00000011347,SYT7,31,-0.7404,29,-0.8735,189,2.24827,68,0.45715,35,-0.5834,69,0.48174,44,-0.2352,76,0.64274,38,-0.4404,59,0.24155,4,-3.6316,10,-2.4265,10,-2.4481
ENSG00000134780,DAGLA,26,0.01866,5,-2.3902,5,-2.4781,23,-0.2074,35,0.45906,51,1.06269,35,0.44100,73,1.69376,21,-0.3635,14,-0.9746,3,-3.0143,12,-1.2085,39,0.61123
ENSG00000124920,MYRF,49,0.24977,21,-1.0522,2,-4.3304,16,-1.3849,4,-3.4987,31,-0.4665,2,-3.9548,16,-1.4334,3,-3.7137,0,-9.8390,2,-4.3936,397,4.98763,0,-6.7481
ENSG00000134825,TMEM258,171,-0.3220,314,0.63916,197,-0.1027,146,-0.5627,170,-0.3263,133,-0.7035,236,0.17692,214,0.02439,174,-0.2941,281,0.45731,253,0.28718,233,0.15796,214,0.02793
ENSG00000134824,FADS2,322,0.73955,54,-1.9818,150,-0.4616,142,-0.5458,219,0.11948,131,-0.6688,122,-0.7753,170,-0.2733,206,0.02555,111,-0.9241,195,-0.0587,337,0.81125,476,1.40191
ENSG00000149485,FADS1,121,0.38587,61,-0.6809,82,-0.2255,86,-0.1600,78,-0.3081,61,-0.6675,52,-0.9171,59,-0.7178,116,0.31234,70,-0.4709,99,0.06056,99,0.07008,250,1.60441
ENSG00000221968,FADS3,73,0.34331,93,0.73639,76,0.41100,67,0.20833,56,-0.0667,100,0.85607,60,0.04197,86,0.60018,29,-1.0844,21,-1.5105,16,-1.9021,34,-0.8199,50,-0.2415
ENSG00000167996,FTH1,4751,0.99861,4050,0.73333,932,-1.5316,1472,-0.8487,1282,-1.0561,1769,-0.5701,1565,-0.7562,1830,-0.5181,2326,-0.1489,2521,-0.0242,2599,0.02367,4980,1.07797,3206,0.35497
ENSG00000162174,ASRGL1,28,-0.7787,25,-0.9527,26,-0.8656,52,0.15883,88,1.01560,40,-0.2365,37,-0.3733,58,0.34214,68,0.58200,61,0.41901,45,-0.0587,34,-0.4788,46,-0.0258
ENSG00000124942,AHNAK,828,3.59629,154,0.30825,6,-4.4957,26,-2.3289,29,-2.2155,33,-2.0005,15,-3.1476,41,-1.6905,83,-0.6532,15,-3.1436,26,-2.3566,197,0.70886,192,0.66128
ENSG00000254772,EEF1G,672,0.91415,687,0.95258,311,-0.3126,275,-0.5016,311,-0.3111,305,-0.3433,272,-0.5148,310,-0.3188,417,0.14491,404,0.09330,285,-0.4448,324,-0.2469,372,-0.0329
ENSG00000149499,EML3,82,2.31542,46,1.26272,0,-6.5289,5,-1.9422,26,0.33663,5,-2.0536,3,-2.7055,20,-0.0631,14,-0.6411,12,-0.8588,3,-2.8699,36,0.85587,22,0.05542
ENSG00000149541,B3GAT3,66,-0.5824,135,0.54063,41,-1.2788,132,0.50544,112,0.23693,163,0.84674,137,0.55416,88,-0.1364,64,-0.6309,96,0.00302,99,0.05057,68,-0.5244,48,-1.0539
ENSG00000089597,GANAB,60,-0.4263,163,1.16722,70,-0.1901,77,-0.0532,59,-0.4420,85,0.10855,75,-0.0783,85,0.11842,70,-0.1852,100,0.36378,61,-0.3910,27,-1.6135,97,0.31296
ENSG00000185085,INTS5,1,-3.3614,19,0.27145,5,-1.5902,34,1.22773,20,0.35982,29,0.98580,26,0.75456,5,-1.7215,11,-0.5486,11,-0.4729,14,-0.1832,8,-0.9129,21,0.46043
ENSG00000214756,CSKMT,22,-1.1649,137,1.79468,1,-4.9094,17,-1.5214,71,0.64916,26,-0.8740,45,-0.0632,46,-0.0397,41,-0.2124,35,-0.4330,59,0.35691,53,0.20093,56,0.28042
ENSG00000204922,UQCC3,30,-0.9441,69,0.35072,34,-0.7414,56,0.02429,77,0.51678,87,0.71255,56,0.02032,73,0.42397,66,0.26205,47,-0.2432,42,-0.4351,56,0.00690,28,-1.0110
ENSG00000162191,UBXN1,121,0.74539,117,0.69707,59,-0.3728,52,-0.5717,46,-0.7600,73,-0.0583,67,-0.1773,39,-1.0043,83,0.14623,80,0.09211,90,0.28359,93,0.33363,61,-0.3297
ENSG00000168000,BSCL2,484,-1.1489,845,-0.3041,1596,0.70199,1161,0.19090,893,-0.2189,1212,0.25884,1272,0.33535,1329,0.40605,912,-0.1865,1382,0.46835,1193,0.23390,401,-1.4274,686,-0.6227
ENSG00000162188,GNG3,99,-1.6184,77,-1.9876,407,0.54689,709,1.48418,177,-0.7460,331,0.22013,311,0.11755,366,0.37748,394,0.49664,354,0.32353,247,-0.2373,158,-0.9202,116,-1.3738
ENSG00000214753,HNRNPUL2,64,-0.2782,63,-0.2914,63,-0.3081,74,-0.0607,127,0.80797,77,0.00268,77,0.01241,68,-0.1945,89,0.23790,48,-0.7027,56,-0.4853,129,0.83126,61,-0.3437
ENSG00000162222,TTC9C,13,-1.0487,27,0.06533,19,-0.4902,68,1.58680,21,-0.3292,40,0.69182,23,-0.2000,42,0.74696,26,0.00427,24,-0.1107,13,-1.0002,16,-0.6810,5,-2.4031
ENSG00000168002,POLR2G,105,0.29121,104,0.27250,65,-0.4573,65,-0.4391,54,-0.7431,76,-0.2020,70,-0.3400,84,-0.0571,62,-0.5252,88,0.01651,110,0.37093,140,0.76101,109,0.35770
ENSG00000162227,TAF6L,40,1.02014,22,0.05749,7,-1.6828,25,0.29557,31,0.62213,21,0.03733,22,0.08728,17,-0.3407,26,0.31809,22,0.09112,13,-0.7619,18,-0.2511,9,-1.2398
ENSG00000185475,TMEM179B,40,0.08307,87,1.33328,17,-1.1688,24,-0.7271,19,-1.0617,47,0.31475,31,-0.3204,35,-0.1478,12,-1.7101,37,-0.0267,37,-0.0254,38,-0.0087,72,1.01618
ENSG00000162231,NXF1,34,-0.5911,152,1.85231,38,-0.4129,42,-0.2787,50,0.00445,38,-0.4448,57,0.18532,45,-0.1567,26,-0.9756,73,0.59256,31,-0.7369,22,-1.2200,44,-0.1981
ENSG00000162236,STX5,46,0.08974,67,0.69425,68,0.72924,41,-0.0625,57,0.43020,32,-0.4323,30,-0.5410,45,0.07747,36,-0.2602,29,-0.6103,33,-0.4153,38,-0.2108,38,-0.2020
ENSG00000133316,WDR74,21,-0.8100,55,0.68943,44,0.33771,18,-1.0088,45,0.36290,31,-0.1892,31,-0.2114,53,0.62675,36,0.00182,30,-0.2391,34,-0.0488,32,-0.1571,31,-0.1914
ENSG00000255717,SNHG1,10,-1.5923,72,1.47500,49,0.83030,19,-0.6160,21,-0.4803,14,-1.0799,23,-0.3662,35,0.28335,14,-1.0398,28,-0.0423,50,0.86211,11,-1.4621,31,0.11139
ENSG00000168003,SLC3A2,335,1.16882,374,1.35660,45,-1.9398,123,-0.4313,114,-0.5521,141,-0.2254,90,-0.9082,112,-0.5798,141,-0.2304,140,-0.2355,105,-0.6756,145,-0.1847,257,0.72307
ENSG00000133321,PLAAT4,60,1.29002,32,0.27252,1,-4.2921,5,-2.5564,35,0.39408,15,-0.8702,11,-1.2961,38,0.52458,9,-1.5774,23,-0.2196,23,-0.2233,25,-0.1021,73,1.64089
ENSG00000176485,PLAAT3,154,0.76569,87,-0.1330,99,0.06578,45,-1.1283,40,-1.3060,55,-0.8204,60,-0.7060,74,-0.3922,37,-1.4007,100,0.07880,73,-0.3951,312,2.01442,98,0.04962
ENSG00000184743,ATL3,52,1.00773,66,1.40001,11,-1.3033,20,-0.5136,28,7.41313,25,-0.1716,23,-0.2640,6,-2.1970,12,-1.2831,42,0.65486,27,-0.0465,30,0.13244,19,-0.5921
ENSG00000133318,RTN3,326,-1.5324,259,-1.8720,1020,0.20483,1358,0.66408,1044,0.24139,1535,0.86504,1071,0.28120,1251,0.53100,921,0.04410,840,-0.1006,691,-0.4018,778,-0.2185,549,-0.7510
ENSG00000188070,C11orf95,6,-1.8317,61,1.69650,3,-2.8262,18,-0.2566,37,0.85174,27,0.35641,22,0.02134,12,-0.8923,10,-1.1586,29,0.42602,27,0.30179,14,-0.6531,17,-0.3995
ENSG00000168005,SPINDOC,19,0.36315,21,0.54887,0,-6.0220,12,-0.2615,11,-0.4473,17,0.21923,18,0.27845,15,0.03127,15,0.04641,27,0.94995,18,0.33932,11,-0.4009,7,-1.0263
ENSG00000072518,MARK2,24,-0.4618,48,0.60046,25,-0.3861,32,-0.0096,64,1.09940,59,0.95583,37,0.19313,25,-0.3798,21,-0.6790,24,-0.4560,15,-1.1851,22,-0.6039,26,-0.3223
ENSG00000176340,COX8A,492,-0.1896,546,-0.0301,463,-0.2846,553,-0.0087,648,0.24037,477,-0.2369,596,0.10723,527,-0.0826,688,0.33525,563,0.01966,672,0.29746,435,-0.3788,570,0.03761
ENSG00000167770,OTUB1,66,-1.5479,180,-0.0302,188,0.03515,256,0.52576,186,0.01526,276,0.64685,321,0.89553,254,0.51024,161,-0.2039,136,-0.4607,121,-0.6361,135,-0.4789,109,-0.7969
ENSG00000133315,MACROD1,11,-1.5300,44,0.57954,0,-6.3086,12,-1.3283,35,0.22977,61,1.12509,66,1.24906,23,-0.4555,25,-0.3172,47,0.68025,33,0.10571,17,-0.9107,23,-0.4533
ENSG00000168439,STIP1,97,-0.2829,120,0.04114,114,-0.0355,134,0.21602,136,0.23901,118,0.01871,168,0.57714,113,-0.0537,112,-0.0690,155,0.44605,90,-0.4066,70,-0.7845,92,-0.3755
ENSG00000149743,TRPT1,15,-1.0306,16,-0.9342,53,0.93106,20,-0.5591,13,-1.2204,21,-0.5029,23,-0.3689,19,-0.6581,27,-0.1061,54,0.98866,43,0.60806,21,-0.5219,56,1.03933
ENSG00000149761,NUDT22,49,0.64494,40,0.34312,39,0.29063,49,0.63459,25,-0.3999,34,0.08363,29,-0.1642,51,0.70709,21,-0.6271,23,-0.5277,21,-0.6817,12,-1.4981,29,-0.1766
ENSG00000110011,DNAJC4,30,-0.4670,34,-0.2712,32,-0.3543,68,0.80847,24,-0.8198,57,0.50624,51,0.34497,55,0.47506,28,-0.5953,37,-0.1383,34,-0.2819,47,0.20440,35,-0.2578
ENSG00000173511,VEGFB,355,0.97926,145,-0.4470,197,0.02540,169,-0.2069,287,0.63002,120,-0.7263,171,-0.1936,145,-0.4472,196,0.02107,211,0.13431,236,0.31061,138,-0.5207,145,-0.4437
ENSG00000173486,FKBP2,104,1.15144,28,-0.9073,89,0.88491,48,-0.0931,42,-0.3038,41,-0.3200,58,0.21757,53,0.07244,33,-0.6359,48,-0.0807,64,0.37016,16,-1.6753,36,-0.5424
ENSG00000173457,PPP1R14B,66,0.66774,99,1.35566,22,-1.0262,21,-1.0485,65,0.65725,29,-0.5819,26,-0.7850,17,-1.4144,25,-0.7960,37,-0.2295,42,-0.0409,53,0.33942,57,0.43864
ENSG00000002330,BAD,133,0.35575,107,0.00605,86,-0.3306,152,0.56521,91,-0.2425,110,0.04709,112,0.07976,146,0.50566,89,-0.2816,69,-0.6544,90,-0.2618,127,0.28548,70,-0.6310
ENSG00000173264,GPR137,70,0.57238,19,-1.3872,93,1.02935,71,0.59432,17,-1.5462,97,1.09688,65,0.44884,32,-0.6688,47,-0.0588,36,-0.4654,28,-0.8339,38,-0.3850,22,-1.1935
ENSG00000173153,ESRRA,15,-0.2749,50,1.73632,16,-0.1643,15,-0.2348,10,-0.7846,15,-0.2130,7,-1.3759,18,0.07354,12,-0.5999,5,-1.8162,10,-0.8134,36,1.14206,19,0.10222
ENSG00000173113,TRMT112,124,-0.9621,225,-0.0517,192,-0.2923,191,-0.3019,323,0.52053,189,-0.3186,385,0.80840,223,-0.0602,169,-0.4894,378,0.78027,295,0.37591,154,-0.6309,172,-0.4663
ENSG00000126432,PRDX5,614,-0.0587,458,-0.5105,778,0.31388,689,0.12201,576,-0.1564,622,-0.0373,674,0.08710,718,0.18792,807,0.37254,678,0.09806,572,-0.1681,543,-0.2478,555,-0.2133
ENSG00000162302,RPS6KA4,20,-0.6372,38,0.29531,27,-0.1922,41,0.44145,45,0.58052,69,1.29816,24,-0.3793,48,0.68962,34,0.15913,16,-0.9651,11,-1.4860,22,-0.5116,6,-2.2703
ENSG00000110076,NRXN2,124,-0.2103,33,-2.1769,81,-0.8523,140,-0.0123,183,0.40509,297,1.20374,163,0.21732,117,-0.2891,167,0.25783,116,-0.3072,104,-0.4685,209,0.62142,106,-0.4485
ENSG00000068831,RASGRP2,21,0.33793,14,-0.2646,0,-6.2064,15,-0.1377,20,0.27006,50,1.80521,24,0.51769,19,0.20373,28,0.80535,4,-2.1741,7,-1.3574,17,0.05531,0,-6.6116
ENSG00000168066,SF1,147,-0.2188,311,0.97392,89,-0.9861,157,-0.1186,277,0.77984,117,-0.5769,140,-0.3023,221,0.41854,103,-0.7621,183,0.11424,154,-0.1527,133,-0.3723,175,0.05129
ENSG00000168067,MAP4K2,29,0.60253,4,-2.4075,13,-0.6427,33,0.80202,17,-0.2181,21,0.10109,16,-0.3006,22,0.19227,18,-0.1485,31,0.71703,13,-0.5718,22,0.13898,17,-0.1930
ENSG00000133895,MEN1,13,-0.8739,2,-3.1903,29,0.27509,25,0.05234,35,0.58794,23,-0.0289,29,0.28631,46,1.03888,26,0.13760,18,-0.4473,12,-0.9677,35,0.60982,17,-0.4960
ENSG00000110047,EHD1,143,1.49853,41,-0.5090,23,-1.3457,62,0.11464,56,-0.0544,33,-0.8362,30,-0.9634,64,0.15934,63,0.13646,34,-0.7952,25,-1.2486,118,1.15980,55,-0.0602
