NAME	ORIGINAL SIZE	AFTER RESTRICTING TO DATASET	STATUS	
GOBP_MITOTIC_SPINDLE_ORGANIZATION	132	23		
GOBP_SPINDLE_ASSEMBLY_INVOLVED_IN_FEMALE_MEIOSIS	6		Rejected!	
GOBP_CHROMOSOME_SEGREGATION	452	68		
GOBP_SISTER_CHROMATID_COHESION	59		Rejected!	
GOBP_REGULATION_OF_SISTER_CHROMATID_COHESION	18		Rejected!	
GOBP_MITOTIC_SISTER_CHROMATID_COHESION	30		Rejected!	
GOBP_MITOTIC_CHROMOSOME_CONDENSATION	19		Rejected!	
GOBP_MITOTIC_NUCLEAR_MEMBRANE_DISASSEMBLY	7		Rejected!	
GOBP_MITOTIC_METAPHASE_PLATE_CONGRESSION	59		Rejected!	
GOBP_REGULATION_OF_MITOTIC_NUCLEAR_DIVISION	117		Rejected!	
GOBP_MITOTIC_CELL_CYCLE_CHECKPOINT_SIGNALING	140	17		
GOBP_MITOTIC_G2_DNA_DAMAGE_CHECKPOINT_SIGNALING	35		Rejected!	
GOBP_REGULATION_OF_EXIT_FROM_MITOSIS	18		Rejected!	
GOBP_HOMOLOGOUS_CHROMOSOME_PAIRING_AT_MEIOSIS	53		Rejected!	
GOBP_MALE_MEIOTIC_NUCLEAR_DIVISION	53		Rejected!	
GOBP_MALE_MEIOSIS_I	28		Rejected!	
GOBP_FEMALE_MEIOTIC_NUCLEAR_DIVISION	35		Rejected!	
GOBP_FEMALE_MEIOSIS_I	13		Rejected!	
GOBP_CELL_ADHESION	1524	320		
GOBP_HOMOPHILIC_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES	170	29		
GOBP_HETEROPHILIC_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_CELL_ADHESION_MOLECULES	52		Rejected!	
GOBP_NEURON_CELL_CELL_ADHESION	16		Rejected!	
GOBP_LEUKOCYTE_CELL_CELL_ADHESION	415	72		
GOBP_CELL_MATRIX_ADHESION	239	52		
GOBP_NEGATIVE_REGULATION_OF_CELL_ADHESION	312	59		
GOBP_ESTABLISHMENT_OR_MAINTENANCE_OF_CELL_POLARITY	228	66		
GOBP_ESTABLISHMENT_OF_TISSUE_POLARITY	74		Rejected!	
GOBP_ENZYME_LINKED_RECEPTOR_PROTEIN_SIGNALING_PATHWAY	1020	190		
GOBP_RECEPTOR_GUANYLYL_CYCLASE_SIGNALING_PATHWAY	11		Rejected!	
GOBP_TRANSMEMBRANE_RECEPTOR_PROTEIN_TYROSINE_KINASE_SIGNALING_PATHWAY	642	125		
GOBP_ACTIVATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_TYROSINE_KINASE_ACTIVITY	7		Rejected!	
GOBP_SIGNAL_COMPLEX_ASSEMBLY	8		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_EPIDERMAL_GROWTH_FACTOR_ACTIVATED_RECEPTOR_ACTIVITY	14		Rejected!	
GOBP_REGULATION_OF_EPIDERMAL_GROWTH_FACTOR_ACTIVATED_RECEPTOR_ACTIVITY	30		Rejected!	
GOBP_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	403	69		
GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY	222	40		
GOBP_COMMON_PARTNER_SMAD_PROTEIN_PHOSPHORYLATION	7		Rejected!	
GOBP_SMAD_PROTEIN_COMPLEX_ASSEMBLY	13		Rejected!	
GOBP_TRANSMEMBRANE_RECEPTOR_PROTEIN_TYROSINE_PHOSPHATASE_SIGNALING_PATHWAY	6		Rejected!	
GOBP_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	1274	147		
GOBP_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY_COUPLED_TO_CYCLIC_NUCLEOTIDE_SECOND_MESSENGER	56		Rejected!	
GOBP_ADENYLATE_CYCLASE_MODULATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	234	45		
GOBP_ADENYLATE_CYCLASE_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	140	25		
GOBP_ACTIVATION_OF_ADENYLATE_CYCLASE_ACTIVITY	25		Rejected!	
GOBP_ADENYLATE_CYCLASE_ACTIVATING_DOPAMINE_RECEPTOR_SIGNALING_PATHWAY	9		Rejected!	
GOBP_ADENYLATE_CYCLASE_INHIBITING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	80	19		
GOBP_ADENYLATE_CYCLASE_INHIBITING_DOPAMINE_RECEPTOR_SIGNALING_PATHWAY	6		Rejected!	
GOBP_ADENYLATE_CYCLASE_INHIBITING_G_PROTEIN_COUPLED_GLUTAMATE_RECEPTOR_SIGNALING_PATHWAY	9		Rejected!	
GOBP_ADENYLATE_CYCLASE_INHIBITING_G_PROTEIN_COUPLED_ACETYLCHOLINE_RECEPTOR_SIGNALING_PATHWAY	8		Rejected!	
GOBP_ADENYLATE_CYCLASE_INHIBITING_SEROTONIN_RECEPTOR_SIGNALING_PATHWAY	7		Rejected!	
GOBP_PHOSPHOLIPASE_C_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	113	21		
GOBP_ACTIVATION_OF_PHOSPHOLIPASE_C_ACTIVITY	30		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CYTOSOLIC_CALCIUM_ION_CONCENTRATION	179	32		
GOBP_PROTEIN_KINASE_C_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	27		Rejected!	
GOBP_PHOSPHOLIPASE_C_ACTIVATING_G_PROTEIN_COUPLED_ACETYLCHOLINE_RECEPTOR_SIGNALING_PATHWAY	8		Rejected!	
GOBP_SEROTONIN_RECEPTOR_SIGNALING_PATHWAY	39		Rejected!	
GOBP_DOPAMINE_RECEPTOR_SIGNALING_PATHWAY	40		Rejected!	
GOBP_G_PROTEIN_COUPLED_ACETYLCHOLINE_RECEPTOR_SIGNALING_PATHWAY	21		Rejected!	
GOBP_GAMMA_AMINOBUTYRIC_ACID_SIGNALING_PATHWAY	28		Rejected!	
GOBP_GLUTAMATE_RECEPTOR_SIGNALING_PATHWAY	52	19		
GOBP_G_PROTEIN_COUPLED_GLUTAMATE_RECEPTOR_SIGNALING_PATHWAY	14		Rejected!	
GOBP_TACHYKININ_RECEPTOR_SIGNALING_PATHWAY	6		Rejected!	
GOBP_NEUROPEPTIDE_SIGNALING_PATHWAY	109	28		
GOBP_NOTCH_SIGNALING_PATHWAY	179	45		
GOBP_NOTCH_RECEPTOR_PROCESSING	9		Rejected!	
GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_OF_NOTCH_RECEPTOR_TARGET	7		Rejected!	
GOBP_WNT_SIGNALING_PATHWAY_CALCIUM_MODULATING_PATHWAY	5		Rejected!	
GOBP_SMOOTHENED_SIGNALING_PATHWAY	146	33		
GOBP_INTEGRIN_MEDIATED_SIGNALING_PATHWAY	114	25		
GOBP_OSMOSENSORY_SIGNALING_PATHWAY	6		Rejected!	
GOBP_I_KAPPAB_KINASE_NF_KAPPAB_SIGNALING	293	59		
GOBP_ACTIVATION_OF_NF_KAPPAB_INDUCING_KINASE_ACTIVITY	18		Rejected!	
GOBP_I_KAPPAB_PHOSPHORYLATION	21		Rejected!	
GOBP_CYTOPLASMIC_SEQUESTERING_OF_NF_KAPPAB	8		Rejected!	
GOBP_JNK_CASCADE	171	32		
GOBP_TYROSINE_PHOSPHORYLATION_OF_STAT_PROTEIN	87		Rejected!	
GOBP_NITRIC_OXIDE_MEDIATED_SIGNAL_TRANSDUCTION	29		Rejected!	
GOBP_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION	484	110		
GOBP_RAS_PROTEIN_SIGNAL_TRANSDUCTION	334	73		
GOBP_RHO_PROTEIN_SIGNAL_TRANSDUCTION	131	20		
GOBP_CELL_CELL_SIGNALING	1697	428		
GOBP_NEUROTRANSMITTER_SECRETION	142	62		
GOBP_NEURON_NEURON_SYNAPTIC_TRANSMISSION	6		Rejected!	
GOBP_SYNAPTIC_TRANSMISSION_CHOLINERGIC	29		Rejected!	
GOBP_ENSHEATHMENT_OF_NEURONS	146	53		
GOBP_NEUROMUSCULAR_SYNAPTIC_TRANSMISSION	30		Rejected!	
GOBP_GAMETE_GENERATION	770	109		
GOBP_GERM_CELL_DEVELOPMENT	319	38		
GOBP_SPERM_AXONEME_ASSEMBLY	28		Rejected!	
GOBP_SPERMATID_NUCLEUS_DIFFERENTIATION	27		Rejected!	
GOBP_FEMALE_GAMETE_GENERATION	153	20		
GOBP_INSEMINATION	13		Rejected!	
GOBP_SINGLE_FERTILIZATION	164	24		
GOBP_BINDING_OF_SPERM_TO_ZONA_PELLUCIDA	38		Rejected!	
GOBP_ACROSOME_REACTION	40		Rejected!	
GOBP_PENETRATION_OF_ZONA_PELLUCIDA	9		Rejected!	
GOBP_EGG_ACTIVATION	11		Rejected!	
GOBP_REGULATION_OF_MITOTIC_CELL_CYCLE	520	85		
GOBP_BLASTODERM_SEGMENTATION	21		Rejected!	
GOBP_TRIPARTITE_REGIONAL_SUBDIVISION	16		Rejected!	
GOBP_ZYGOTIC_DETERMINATION_OF_ANTERIOR_POSTERIOR_AXIS_EMBRYO	6		Rejected!	
GOBP_THORAX_AND_ANTERIOR_ABDOMEN_DETERMINATION	5		Rejected!	
GOBP_GASTRULATION	196	36		
GOBP_SEGMENT_SPECIFICATION	17		Rejected!	
GOBP_COMPARTMENT_PATTERN_SPECIFICATION	5		Rejected!	
GOBP_PATTERN_SPECIFICATION_PROCESS	467	73		
GOBP_ECTODERM_DEVELOPMENT	21		Rejected!	
GOBP_NEUROBLAST_PROLIFERATION	73	19		
GOBP_NEGATIVE_REGULATION_OF_NEUROBLAST_PROLIFERATION	11		Rejected!	
GOBP_AXONAL_FASCICULATION	21		Rejected!	
GOBP_SYNAPSE_ASSEMBLY	197	70		
GOBP_CENTRAL_NERVOUS_SYSTEM_DEVELOPMENT	1075	319		
GOBP_VENTRAL_MIDLINE_DEVELOPMENT	6		Rejected!	
GOBP_PERIPHERAL_NERVOUS_SYSTEM_DEVELOPMENT	76	21		
GOBP_SENSORY_ORGAN_DEVELOPMENT	571	109		
GOBP_SALIVARY_GLAND_DEVELOPMENT	34		Rejected!	
GOBP_FOREGUT_MORPHOGENESIS	10		Rejected!	
GOBP_ENDODERM_DEVELOPMENT	83	16		
GOBP_MIDGUT_DEVELOPMENT	11		Rejected!	
GOBP_MESODERM_DEVELOPMENT	137	18		
GOBP_MESODERMAL_CELL_FATE_SPECIFICATION	13		Rejected!	
GOBP_GONADAL_MESODERM_DEVELOPMENT	9		Rejected!	
GOBP_HEART_DEVELOPMENT	612	114		
GOBP_ADULT_HEART_DEVELOPMENT	13		Rejected!	
GOBP_MUSCLE_ORGAN_DEVELOPMENT	351	66		
GOBP_MYOBLAST_FUSION	48		Rejected!	
GOBP_NEUROMUSCULAR_JUNCTION_DEVELOPMENT	49		Rejected!	
GOBP_SEX_DETERMINATION	22		Rejected!	
GOBP_SEX_DIFFERENTIATION	283	48		
GOBP_DOSAGE_COMPENSATION	32		Rejected!	
GOBP_EMBRYO_IMPLANTATION	57	17		
GOBP_PARTURITION	15		Rejected!	
GOBP_AGING	169	44		
GOBP_RESPONSE_TO_NUTRIENT	156	32		
GOBP_RESPIRATORY_GASEOUS_EXCHANGE_BY_RESPIRATORY_SYSTEM	74	16		
GOBP_DIGESTION	139	22		
GOBP_EXCRETION	39		Rejected!	
GOBP_BODY_FLUID_SECRETION	91	18		
GOBP_LACTATION	42		Rejected!	
GOBP_BLOOD_COAGULATION_INTRINSIC_PATHWAY	8		Rejected!	
GOBP_HEMOSTASIS	231	38		
GOBP_SENSORY_PERCEPTION	1003	76		
GOBP_PHOTOTRANSDUCTION	49		Rejected!	
GOBP_PHOTOTRANSDUCTION_VISIBLE_LIGHT	20		Rejected!	
GOBP_SENSORY_PERCEPTION_OF_CHEMICAL_STIMULUS	536		Rejected!	
GOBP_SENSORY_PERCEPTION_OF_SMELL	456		Rejected!	
GOBP_BEHAVIOR	644	182		
GOBP_LEARNING	152	52		
GOBP_MEMORY	124	39		
GOBP_SHORT_TERM_MEMORY	11		Rejected!	
GOBP_LONG_TERM_MEMORY	37		Rejected!	
GOBP_COPULATION	22		Rejected!	
GOBP_RHYTHMIC_BEHAVIOR	46		Rejected!	
GOBP_CIRCADIAN_RHYTHM	207	37		
GOBP_GROOMING_BEHAVIOR	19		Rejected!	
GOBP_LOCOMOTORY_BEHAVIOR	202	63		
GOBP_FEEDING_BEHAVIOR	110	21		
GOBP_VISUAL_BEHAVIOR	54		Rejected!	
GOBP_CHEMOSENSORY_BEHAVIOR	20		Rejected!	
GOBP_MECHANOSENSORY_BEHAVIOR	14		Rejected!	
GOBP_REGULATION_OF_HEART_CONTRACTION	214	52		
GOBP_TRNA_PROCESSING	135	16		
GOBP_CELL_RECOGNITION	156	30		
GOBP_NEURON_RECOGNITION	46	16		
GOBP_MOTOR_NEURON_AXON_GUIDANCE	24		Rejected!	
GOBP_MITOCHONDRIAL_FUSION	33		Rejected!	
GOBP_TOLL_SIGNALING_PATHWAY	7		Rejected!	
GOBP_MESODERMAL_CELL_MIGRATION	5		Rejected!	
GOBP_AXO_DENDRITIC_TRANSPORT	79	36		
GOBP_ANTEROGRADE_AXONAL_TRANSPORT	50	22		
GOBP_RETROGRADE_AXONAL_TRANSPORT	21		Rejected!	
GOBP_ACTIN_POLYMERIZATION_OR_DEPOLYMERIZATION	191	32		
GOBP_NEGATIVE_REGULATION_OF_DNA_REPLICATION	32		Rejected!	
GOBP_STEROID_METABOLIC_PROCESS	323	68		
GOBP_BILE_ACID_METABOLIC_PROCESS	49		Rejected!	
GOBP_C21_STEROID_HORMONE_METABOLIC_PROCESS	37		Rejected!	
GOBP_ANDROGEN_METABOLIC_PROCESS	30		Rejected!	
GOBP_ESTROGEN_METABOLIC_PROCESS	40		Rejected!	
GOBP_GLUCOCORTICOID_METABOLIC_PROCESS	25		Rejected!	
GOBP_MINERALOCORTICOID_METABOLIC_PROCESS	14		Rejected!	
GOBP_SPERMINE_METABOLIC_PROCESS	5		Rejected!	
GOBP_SPERMIDINE_METABOLIC_PROCESS	9		Rejected!	
GOBP_REGULATION_OF_BLOOD_PRESSURE	187	36		
GOBP_OPSONIZATION	17		Rejected!	
GOBP_SULFATE_TRANSPORT	19		Rejected!	
GOBP_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	138	33		
GOBP_POSITIVE_REGULATION_OF_CELL_POPULATION_PROLIFERATION	986	178		
GOBP_NEGATIVE_REGULATION_OF_CELL_POPULATION_PROLIFERATION	788	133		
GOBP_INSULIN_RECEPTOR_SIGNALING_PATHWAY	130	20		
GOBP_INTRACELLULAR_MRNA_LOCALIZATION	10		Rejected!	
GOBP_ISOPRENOID_BIOSYNTHETIC_PROCESS	30		Rejected!	
GOBP_ISOPRENOID_CATABOLIC_PROCESS	10		Rejected!	
GOBP_ASSOCIATIVE_LEARNING	86	30		
GOBP_G2_MI_TRANSITION_OF_MEIOTIC_CELL_CYCLE	6		Rejected!	
GOBP_ENDOSOME_TO_LYSOSOME_TRANSPORT	75		Rejected!	
GOBP_HISTONE_MRNA_METABOLIC_PROCESS	24		Rejected!	
GOBP_DETERMINATION_OF_ADULT_LIFESPAN	20		Rejected!	
GOBP_ADULT_FEEDING_BEHAVIOR	10		Rejected!	
GOBP_ADULT_LOCOMOTORY_BEHAVIOR	81	28		
GOBP_GLIAL_CELL_MIGRATION	59	18		
GOBP_GERM_CELL_MIGRATION	8		Rejected!	
GOBP_ASYMMETRIC_CELL_DIVISION	18		Rejected!	
GOBP_REGULATION_OF_CELL_SHAPE	138	35		
GOBP_REGULATION_OF_CELL_SIZE	179	52		
GOBP_RNA_SPLICING	463	81		
GOBP_RESPIRATORY_CHAIN_COMPLEX_IV_ASSEMBLY	30		Rejected!	
GOBP_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	86		Rejected!	
GOBP_EPIDERMIS_DEVELOPMENT	375	56		
GOBP_REGULATION_OF_SYNAPTIC_ASSEMBLY_AT_NEUROMUSCULAR_JUNCTION	6		Rejected!	
GOBP_REGULATION_OF_SMOOTHENED_SIGNALING_PATHWAY	87	20		
GOBP_REGULATION_OF_NOTCH_SIGNALING_PATHWAY	97	26		
GOBP_PHOTORECEPTOR_CELL_MORPHOGENESIS	5		Rejected!	
GOBP_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE	43		Rejected!	
GOBP_LIPID_BIOSYNTHETIC_PROCESS	731	162		
GOBP_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_VIA_DEATH_DOMAIN_RECEPTORS	86	18		
GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_OSMOTIC_STRESS	10		Rejected!	
GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE	103	31		
GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_OXIDATIVE_STRESS	45		Rejected!	
GOBP_ACTIVATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS_BY_CYTOCHROME_C	7		Rejected!	
GOBP_APOPTOTIC_MITOCHONDRIAL_CHANGES	110	32		
GOBP_CARBOHYDRATE_TRANSPORT	156	26		
GOBP_AMINO_ACID_BIOSYNTHETIC_PROCESS	79	24		
GOBP_PHOSPHOLIPID_BIOSYNTHETIC_PROCESS	255	65		
GOBP_PYRIMIDINE_CONTAINING_COMPOUND_SALVAGE	7		Rejected!	
GOBP_PENTOSE_PHOSPHATE_SHUNT_NON_OXIDATIVE_BRANCH	6		Rejected!	
GOBP_MACROMOLECULE_CATABOLIC_PROCESS	1408	303		
GOBP_AEROBIC_RESPIRATION	196	65		
GOBP_FATTY_ACID_CATABOLIC_PROCESS	105	19		
GOBP_AMINO_ACID_CATABOLIC_PROCESS	113	24		
GOBP_GLUTAMINE_FAMILY_AMINO_ACID_METABOLIC_PROCESS	80	20		
GOBP_GLUTAMINE_FAMILY_AMINO_ACID_CATABOLIC_PROCESS	27		Rejected!	
GOBP_ASPARTATE_FAMILY_AMINO_ACID_METABOLIC_PROCESS	47		Rejected!	
GOBP_ASPARTATE_FAMILY_AMINO_ACID_BIOSYNTHETIC_PROCESS	21		Rejected!	
GOBP_ASPARTATE_FAMILY_AMINO_ACID_CATABOLIC_PROCESS	17		Rejected!	
GOBP_SERINE_FAMILY_AMINO_ACID_METABOLIC_PROCESS	40		Rejected!	
GOBP_SERINE_FAMILY_AMINO_ACID_BIOSYNTHETIC_PROCESS	21		Rejected!	
GOBP_SERINE_FAMILY_AMINO_ACID_CATABOLIC_PROCESS	15		Rejected!	
GOBP_AROMATIC_AMINO_ACID_METABOLIC_PROCESS	32		Rejected!	
GOBP_AROMATIC_AMINO_ACID_FAMILY_CATABOLIC_PROCESS	16		Rejected!	
GOBP_PYRUVATE_FAMILY_AMINO_ACID_METABOLIC_PROCESS	5		Rejected!	
GOBP_BRANCHED_CHAIN_AMINO_ACID_METABOLIC_PROCESS	27		Rejected!	
GOBP_BRANCHED_CHAIN_AMINO_ACID_BIOSYNTHETIC_PROCESS	5		Rejected!	
GOBP_BRANCHED_CHAIN_AMINO_ACID_CATABOLIC_PROCESS	21		Rejected!	
GOBP_GLUTAMINE_FAMILY_AMINO_ACID_BIOSYNTHETIC_PROCESS	18		Rejected!	
GOBP_METHIONINE_BIOSYNTHETIC_PROCESS	12		Rejected!	
GOBP_HOMOSERINE_METABOLIC_PROCESS	6		Rejected!	
GOBP_GLYCOPROTEIN_METABOLIC_PROCESS	403	98		
GOBP_GLYCOPROTEIN_BIOSYNTHETIC_PROCESS	327	78		
GOBP_VITAMIN_BIOSYNTHETIC_PROCESS	20		Rejected!	
GOBP_VITAMIN_CATABOLIC_PROCESS	13		Rejected!	
GOBP_NUCLEOBASE_METABOLIC_PROCESS	40	17		
GOBP_PURINE_NUCLEOBASE_BIOSYNTHETIC_PROCESS	11		Rejected!	
GOBP_NUCLEOSIDE_METABOLIC_PROCESS	55		Rejected!	
GOBP_RIBONUCLEOSIDE_METABOLIC_PROCESS	35		Rejected!	
GOBP_DEOXYRIBONUCLEOSIDE_METABOLIC_PROCESS	11		Rejected!	
GOBP_NUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS	77	20		
GOBP_NUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS	42		Rejected!	
GOBP_NUCLEOSIDE_MONOPHOSPHATE_CATABOLIC_PROCESS	19		Rejected!	
GOBP_PURINE_NUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS	45		Rejected!	
GOBP_PURINE_NUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS	22		Rejected!	
GOBP_PURINE_NUCLEOSIDE_MONOPHOSPHATE_CATABOLIC_PROCESS	11		Rejected!	
GOBP_PYRIMIDINE_NUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS	21		Rejected!	
GOBP_PYRIMIDINE_NUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS	15		Rejected!	
GOBP_PYRIMIDINE_NUCLEOSIDE_MONOPHOSPHATE_CATABOLIC_PROCESS	8		Rejected!	
GOBP_NUCLEOSIDE_DIPHOSPHATE_METABOLIC_PROCESS	134	39		
GOBP_NUCLEOSIDE_DIPHOSPHATE_BIOSYNTHETIC_PROCESS	13		Rejected!	
GOBP_NUCLEOSIDE_DIPHOSPHATE_CATABOLIC_PROCESS	12		Rejected!	
GOBP_PURINE_NUCLEOSIDE_DIPHOSPHATE_BIOSYNTHETIC_PROCESS	6		Rejected!	
GOBP_PURINE_NUCLEOSIDE_DIPHOSPHATE_CATABOLIC_PROCESS	5		Rejected!	
GOBP_PYRIMIDINE_NUCLEOSIDE_DIPHOSPHATE_METABOLIC_PROCESS	9		Rejected!	
GOBP_PYRIMIDINE_NUCLEOSIDE_DIPHOSPHATE_BIOSYNTHETIC_PROCESS	6		Rejected!	
GOBP_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS	269	87		
GOBP_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS	134	42		
GOBP_NUCLEOSIDE_TRIPHOSPHATE_CATABOLIC_PROCESS	13		Rejected!	
GOBP_PURINE_NUCLEOSIDE_TRIPHOSPHATE_CATABOLIC_PROCESS	5		Rejected!	
GOBP_PYRIMIDINE_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS	25		Rejected!	
GOBP_PYRIMIDINE_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS	19		Rejected!	
GOBP_PURINE_DEOXYRIBONUCLEOTIDE_METABOLIC_PROCESS	17		Rejected!	
GOBP_PURINE_DEOXYRIBONUCLEOTIDE_BIOSYNTHETIC_PROCESS	5		Rejected!	
GOBP_PURINE_DEOXYRIBONUCLEOTIDE_CATABOLIC_PROCESS	10		Rejected!	
GOBP_RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS	34		Rejected!	
GOBP_DEOXYRIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS	9		Rejected!	
GOBP_RIBONUCLEOSIDE_MONOPHOSPHATE_CATABOLIC_PROCESS	15		Rejected!	
GOBP_DEOXYRIBONUCLEOSIDE_MONOPHOSPHATE_CATABOLIC_PROCESS	14		Rejected!	
GOBP_RIBONUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS	60	16		
GOBP_DEOXYRIBONUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS	24		Rejected!	
GOBP_NUCLEOSIDE_CATABOLIC_PROCESS	26		Rejected!	
GOBP_PURINE_DEOXYRIBONUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS	10		Rejected!	
GOBP_PURINE_DEOXYRIBONUCLEOSIDE_MONOPHOSPHATE_CATABOLIC_PROCESS	6		Rejected!	
GOBP_PYRIMIDINE_RIBONUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS	15		Rejected!	
GOBP_PYRIMIDINE_RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS	11		Rejected!	
GOBP_PYRIMIDINE_DEOXYRIBONUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS	12		Rejected!	
GOBP_RIBONUCLEOSIDE_DIPHOSPHATE_METABOLIC_PROCESS	116	36		
GOBP_DEOXYRIBONUCLEOSIDE_DIPHOSPHATE_METABOLIC_PROCESS	6		Rejected!	
GOBP_CYCLIC_NUCLEOTIDE_METABOLIC_PROCESS	40		Rejected!	
GOBP_RIBONUCLEOSIDE_DIPHOSPHATE_BIOSYNTHETIC_PROCESS	9		Rejected!	
GOBP_CYCLIC_NUCLEOTIDE_BIOSYNTHETIC_PROCESS	21		Rejected!	
GOBP_RIBONUCLEOSIDE_DIPHOSPHATE_CATABOLIC_PROCESS	8		Rejected!	
GOBP_PYRIMIDINE_RIBONUCLEOSIDE_DIPHOSPHATE_METABOLIC_PROCESS	7		Rejected!	
GOBP_DEOXYRIBONUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS	9		Rejected!	
GOBP_PYRIMIDINE_RIBONUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS	18		Rejected!	
GOBP_PYRIMIDINE_RIBONUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS	15		Rejected!	
GOBP_PYRIMIDINE_DEOXYRIBONUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS	7		Rejected!	
GOBP_CYCLIC_NUCLEOTIDE_CATABOLIC_PROCESS	13		Rejected!	
GOBP_PURINE_DEOXYRIBONUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS	7		Rejected!	
GOBP_PYRIMIDINE_RIBONUCLEOTIDE_METABOLIC_PROCESS	31		Rejected!	
GOBP_PYRIMIDINE_DEOXYRIBONUCLEOTIDE_METABOLIC_PROCESS	24		Rejected!	
GOBP_PYRIMIDINE_RIBONUCLEOTIDE_BIOSYNTHETIC_PROCESS	23		Rejected!	
GOBP_PYRIMIDINE_DEOXYRIBONUCLEOTIDE_BIOSYNTHETIC_PROCESS	7		Rejected!	
GOBP_PYRIMIDINE_RIBONUCLEOTIDE_CATABOLIC_PROCESS	8		Rejected!	
GOBP_NUCLEOTIDE_SUGAR_METABOLIC_PROCESS	37		Rejected!	
GOBP_NUCLEOTIDE_SUGAR_BIOSYNTHETIC_PROCESS	19		Rejected!	
GOBP_COBALAMIN_METABOLIC_PROCESS	9		Rejected!	
GOBP_ISOPENTENYL_DIPHOSPHATE_BIOSYNTHETIC_PROCESS	5		Rejected!	
GOBP_GLYCOLIPID_BIOSYNTHETIC_PROCESS	74	23		
GOBP_PROTEIN_LIPOYLATION	6		Rejected!	
GOBP_GLUCAN_BIOSYNTHETIC_PROCESS	45		Rejected!	
GOBP_10_FORMYLTETRAHYDROFOLATE_METABOLIC_PROCESS	6		Rejected!	
GOBP_RIBONUCLEOTIDE_CATABOLIC_PROCESS	50		Rejected!	
GOBP_DEOXYRIBONUCLEOTIDE_METABOLIC_PROCESS	44		Rejected!	
GOBP_DEOXYRIBONUCLEOTIDE_BIOSYNTHETIC_PROCESS	15		Rejected!	
