group	LAMP5.pos_Inhmarks.neg	source	type	gene_id	gene_version	gene_name	gene_type	gene_search	high_expr	high_expr_cl	high_expr_sample	high_expr_clorsam	logFC	AveExpr	t	P.Value	adj.P.Val	B
1	TRUE	HAVANA	gene	ENSG00000105819	14	PMPCB	protein_coding	PMPCB; ENSG00000105819	TRUE	TRUE	TRUE	2	-0.0155292475233934	5.47485268231664	-0.142648740166416	0.88776380485447	0.999726594277815	-5.7119535027179
1	TRUE	HAVANA	gene	ENSG00000105821	15	DNAJC2	protein_coding	DNAJC2; ENSG00000105821	TRUE	TRUE	TRUE	2	0.138250957590206	5.09019820823933	0.826666199280479	0.416606233645094	0.999726594277815	-5.33433054981534
1	TRUE	HAVANA	gene	ENSG00000161057	12	PSMC2	protein_coding	PSMC2; ENSG00000161057	TRUE	TRUE	TRUE	2	-0.0253897233267457	6.475801301227	-0.249029486277471	0.805466360700608	0.999726594277815	-5.81528896240157
1	TRUE	HAVANA	gene	ENSG00000189056	14	RELN	protein_coding	RELN; ENSG00000189056	FALSE	TRUE	TRUE	2	-0.427920291772496	3.4914206840931	-1.71422143865965	0.0994342657604406	0.999726594277815	-4.23576885161882
1	TRUE	HAVANA	gene	ENSG00000164815	11	ORC5	protein_coding	ORC5; ENSG00000164815	TRUE	TRUE	TRUE	2	-0.015389547152564	4.62339627615452	-0.112094124394396	0.911685251453994	0.999726594277815	-5.57016656611131
1	TRUE	HAVANA	gene	ENSG00000228393	4	LINC01004	lncRNA	LINC01004; ENSG00000228393	FALSE	FALSE	TRUE	1	NA	NA	NA	NA	NA	NA
1	TRUE	HAVANA	gene	ENSG00000005483	21	KMT2E	protein_coding	KMT2E; ENSG00000005483	TRUE	TRUE	TRUE	2	-0.00711654827214722	5.6717142199228	-0.0408300624515353	0.967789647774026	0.999726594277815	-5.72906802567476
1	TRUE	HAVANA	gene	ENSG00000272918	1	AC005070.3	lncRNA	AC005070.3; ENSG00000272918	FALSE	FALSE	TRUE	1	NA	NA	NA	NA	NA	NA
1	TRUE	HAVANA	gene	ENSG00000135250	17	SRPK2	protein_coding	SRPK2; ENSG00000135250	TRUE	TRUE	TRUE	2	0.0699759455360683	7.01878281393206	0.64980864015235	0.522015187854509	0.999726594277815	-5.68803811885474
1	TRUE	HAVANA	gene	ENSG00000091127	14	PUS7	protein_coding	PUS7; ENSG00000091127	FALSE	TRUE	TRUE	2	0.164981771597475	2.7769594310004	0.763362042588692	0.452720048637654	0.999726594277815	-4.98224620064214
1	TRUE	HAVANA	gene	ENSG00000135249	8	RINT1	protein_coding	RINT1; ENSG00000135249	TRUE	TRUE	TRUE	2	-0.153850909291008	3.76041195760239	-0.840243858407953	0.409101970221631	0.999726594277815	-5.11697023370977
1	TRUE	HAVANA	gene	ENSG00000185055	11	EFCAB10	protein_coding	EFCAB10; ENSG00000185055	FALSE	FALSE	TRUE	1	NA	NA	NA	NA	NA	NA
1	TRUE	HAVANA	gene	ENSG00000146776	14	ATXN7L1	protein_coding	ATXN7L1; ENSG00000146776	FALSE	FALSE	TRUE	1	NA	NA	NA	NA	NA	NA
1	TRUE	HAVANA	gene	ENSG00000128536	16	CDHR3	protein_coding	CDHR3; ENSG00000128536	FALSE	FALSE	TRUE	1	NA	NA	NA	NA	NA	NA
1	TRUE	HAVANA	gene	ENSG00000008282	8	SYPL1	protein_coding	SYPL1; ENSG00000008282	TRUE	TRUE	TRUE	2	-0.00697864821268797	4.9295982014955	-0.0383919148425519	0.969696335016396	0.999726594277815	-5.62115859674566
1	TRUE	HAVANA	gene	ENSG00000105835	12	NAMPT	protein_coding	NAMPT; ENSG00000105835	TRUE	TRUE	TRUE	2	-0.1103805106712	5.58014549476972	-0.460736481650714	0.650475085894632	0.999726594277815	-5.61163724124346
1	TRUE	HAVANA	gene	ENSG00000253276	3	CCDC71L	protein_coding	CCDC71L; ENSG00000253276	FALSE	TRUE	TRUE	2	0.0361560806587789	3.0567582757215	0.123043693567168	0.903105866694146	0.999726594277815	-5.22234908350824
1	TRUE	HAVANA	gene	ENSG00000005249	13	PRKAR2B	protein_coding	PRKAR2B; ENSG00000005249	TRUE	TRUE	TRUE	2	-0.0672892734402012	5.9678223134446	-0.615556230255254	0.544007296695077	0.999726594277815	-5.60668167759452
1	TRUE	HAVANA	gene	ENSG00000105856	14	HBP1	protein_coding	HBP1; ENSG00000105856	TRUE	TRUE	TRUE	2	-0.00653854410587038	3.73406713293567	-0.0249142465512269	0.980343855168041	0.999726594277815	-5.39487997732219
1	TRUE	HAVANA	gene	ENSG00000164597	13	COG5	protein_coding	COG5; ENSG00000164597	TRUE	TRUE	TRUE	2	-0.0830076727274029	3.91584916379114	-0.406385032968548	0.688076961403941	0.999726594277815	-5.35815912294099
1	TRUE	HAVANA	gene	ENSG00000172209	6	GPR22	protein_coding	GPR22; ENSG00000172209	FALSE	TRUE	TRUE	2	-0.28364019794018	2.58687146647629	-0.743004635829555	0.465665413871076	0.999726594277815	-4.97778105823764
1	TRUE	HAVANA	gene	ENSG00000105865	11	DUS4L	protein_coding	DUS4L; ENSG00000105865	FALSE	FALSE	TRUE	1	NA	NA	NA	NA	NA	NA
1	TRUE	HAVANA	gene	ENSG00000075790	10	BCAP29	protein_coding	BCAP29; ENSG00000075790	TRUE	TRUE	TRUE	2	-0.0890933966350235	5.49955610067397	-0.715475565701768	0.481249586773362	0.999726594277815	-5.47924110998341
1	TRUE	HAVANA	gene	ENSG00000233705	7	SLC26A4-AS1	lncRNA	SLC26A4-AS1; ENSG00000233705	FALSE	FALSE	TRUE	1	NA	NA	NA	NA	NA	NA
1	TRUE	HAVANA	gene	ENSG00000105879	12	CBLL1	protein_coding	CBLL1; ENSG00000105879	TRUE	TRUE	TRUE	2	0.0286225440625706	3.96713808547026	0.177472971196205	0.860632956035632	0.999726594277815	-5.42178365825146
1	TRUE	HAVANA	gene	ENSG00000091140	14	DLD	protein_coding	DLD; ENSG00000091140	TRUE	TRUE	TRUE	2	0.0786905956751103	6.34887886976599	0.829271078078648	0.415159875753931	0.999726594277815	-5.51078732452674
1	TRUE	HAVANA	gene	ENSG00000091136	14	LAMB1	protein_coding	LAMB1; ENSG00000091136	TRUE	TRUE	TRUE	2	-0.088239047660845	4.90631509453327	-0.568819603990732	0.574787268981939	0.999726594277815	-5.48863706111082
1	TRUE	HAVANA	gene	ENSG00000091129	20	NRCAM	protein_coding	NRCAM; ENSG00000091129	TRUE	TRUE	TRUE	2	-0.0291452832118904	7.6502399440406	-0.305458419516834	0.76266253455141	0.999726594277815	-5.88904167110018
1	TRUE	HAVANA	gene	ENSG00000135241	17	PNPLA8	protein_coding	PNPLA8; ENSG00000135241	TRUE	TRUE	TRUE	2	-0.0468264369574338	6.14433476006523	-0.365536888792873	0.71792710522439	0.999726594277815	-5.73393112201831
1	TRUE	HAVANA	gene	ENSG00000177683	14	THAP5	protein_coding	THAP5; ENSG00000177683	TRUE	TRUE	TRUE	2	-0.0217959042799773	5.19147009955543	-0.17942927996051	0.85911368710678	0.999726594277815	-5.65102572258349
1	TRUE	HAVANA	gene	ENSG00000128590	5	DNAJB9	protein_coding	DNAJB9; ENSG00000128590	TRUE	TRUE	TRUE	2	-0.0682375483815326	6.13805767341595	-0.677147615285956	0.504816765792658	0.999726594277815	-5.59149304993647
1	TRUE	HAVANA	gene	ENSG00000184903	9	IMMP2L	protein_coding	IMMP2L; ENSG00000184903	FALSE	TRUE	TRUE	2	0.145143980912898	2.8333650598523	0.545051930820497	0.590770148834389	0.999726594277815	-5.10774508389582
1	TRUE	HAVANA	gene	ENSG00000173114	13	LRRN3	protein_coding	LRRN3; ENSG00000173114	TRUE	TRUE	TRUE	2	0.00647844817765378	6.33168950451436	0.05856201923268	0.953788032366205	0.999726594277815	-5.82898164070997
1	TRUE	HAVANA	gene	ENSG00000128512	22	DOCK4	protein_coding	DOCK4; ENSG00000128512	TRUE	TRUE	TRUE	2	-0.0769022751528588	5.4739291863605	-0.6451323118205	0.52498878401025	0.999726594277815	-5.5201910806535
1	TRUE	HAVANA	gene	ENSG00000198839	10	ZNF277	protein_coding	ZNF277; ENSG00000198839	TRUE	TRUE	TRUE	2	0.152510394032209	4.3649813965797	1.08343029862655	0.289430748108432	0.999726594277815	-5.01256268001512
1	TRUE	HAVANA	gene	ENSG00000006652	14	IFRD1	protein_coding	IFRD1; ENSG00000006652	TRUE	TRUE	TRUE	2	-0.140969166549624	4.41716567370652	-0.779247629860217	0.443484628788685	0.999726594277815	-5.24673462194654
1	TRUE	HAVANA	gene	ENSG00000146802	13	TMEM168	protein_coding	TMEM168; ENSG00000146802	TRUE	TRUE	TRUE	2	0.159638815387595	3.75099216642729	0.890575358338748	0.382037845861386	0.999726594277815	-5.06433743083582
1	TRUE	HAVANA	gene	ENSG00000164603	12	BMT2	protein_coding	BMT2; ENSG00000164603	TRUE	TRUE	TRUE	2	0.156120529744607	4.76250535982659	1.33887141141102	0.193213350142526	0.999726594277815	-4.81891867558437
1	TRUE	HAVANA	gene	ENSG00000164604	12	GPR85	protein_coding	GPR85; ENSG00000164604	TRUE	TRUE	TRUE	2	-0.0183623589922128	5.00651489009946	-0.120233264129153	0.905303758737143	0.999726594277815	-5.64007805697084
1	TRUE	HAVANA	gene	ENSG00000214194	9	SMIM30	protein_coding	SMIM30; ENSG00000214194	TRUE	TRUE	TRUE	2	0.0446595846380315	5.19338316047544	0.28798262224673	0.775843490005303	0.999726594277815	-5.63836310640418
1	TRUE	HAVANA	gene	ENSG00000128573	25	FOXP2	protein_coding	FOXP2; ENSG00000128573	FALSE	FALSE	TRUE	1	NA	NA	NA	NA	NA	NA
1	TRUE	HAVANA	gene	ENSG00000135272	10	MDFIC	protein_coding	MDFIC; ENSG00000135272	FALSE	FALSE	TRUE	1	NA	NA	NA	NA	NA	NA
1	TRUE	HAVANA	gene	ENSG00000105971	15	CAV2	protein_coding	CAV2; ENSG00000105971	FALSE	FALSE	TRUE	1	NA	NA	NA	NA	NA	NA
1	TRUE	HAVANA	gene	ENSG00000105976	15	MET	protein_coding	MET; ENSG00000105976	FALSE	TRUE	TRUE	2	-0.145369763014274	2.43291715146946	-0.371967848862944	0.713611788518661	0.999726594277815	-5.10537388891169
1	TRUE	HAVANA	gene	ENSG00000198898	14	CAPZA2	protein_coding	CAPZA2; ENSG00000198898	TRUE	TRUE	TRUE	2	0.0794676633747869	7.57200717791307	0.855188972748068	0.400941522885277	0.999726594277815	-5.581909839313
1	TRUE	HAVANA	gene	ENSG00000004866	20	ST7	protein_coding	ST7; ENSG00000004866	TRUE	TRUE	TRUE	2	0.00687483454580187	4.46209458226337	0.0539865206677508	0.957394803672554	0.999726594277815	-5.53469990464314
1	TRUE	HAVANA	gene	ENSG00000105989	10	WNT2	protein_coding	WNT2; ENSG00000105989	FALSE	FALSE	TRUE	1	NA	NA	NA	NA	NA	NA
1	TRUE	HAVANA	gene	ENSG00000077063	11	CTTNBP2	protein_coding	CTTNBP2; ENSG00000077063	TRUE	TRUE	TRUE	2	0.0676706465869014	4.39292308746159	0.411717429930157	0.684216879919261	0.999726594277815	-5.45218938511217
1	TRUE	HAVANA	gene	ENSG00000128534	8	LSM8	protein_coding	LSM8; ENSG00000128534	TRUE	TRUE	TRUE	2	0.00757387883733753	4.80519006981434	0.0586114465831427	0.953749075158226	0.999726594277815	-5.60465282882111
1	TRUE	HAVANA	gene	ENSG00000184408	10	KCND2	protein_coding	KCND2; ENSG00000184408	TRUE	TRUE	TRUE	2	-0.0198923988476926	5.45292235359537	-0.143486082728623	0.8871096637445	0.999726594277815	-5.6941730519984
1	TRUE	HAVANA	gene	ENSG00000106025	9	TSPAN12	protein_coding	TSPAN12; ENSG00000106025	FALSE	FALSE	TRUE	1	NA	NA	NA	NA	NA	NA
1	TRUE	HAVANA	gene	ENSG00000071243	16	ING3	protein_coding	ING3; ENSG00000071243	TRUE	TRUE	TRUE	2	-0.224491711238272	4.0396887585065	-1.11668589396648	0.275233607878694	0.999726594277815	-4.91418516827079
1	TRUE	HAVANA	gene	ENSG00000196937	11	FAM3C	protein_coding	FAM3C; ENSG00000196937	TRUE	TRUE	TRUE	2	0.0488853261354213	7.43151210596452	0.469441856843065	0.64300993189553	0.999726594277815	-5.81850774261332
1	TRUE	HAVANA	gene	ENSG00000106278	12	PTPRZ1	protein_coding	PTPRZ1; ENSG00000106278	TRUE	TRUE	TRUE	2	0.111566940612367	7.39875848111654	0.730712646794625	0.472897063291098	0.999726594277815	-5.66283157498496
1	TRUE	HAVANA	gene	ENSG00000008311	15	AASS	protein_coding	AASS; ENSG00000008311	TRUE	TRUE	TRUE	2	-0.167517019146626	3.85116973699892	-0.977713595695551	0.338012895863855	0.999726594277815	-5.00282364814118
1	TRUE	HAVANA	gene	ENSG00000128610	12	FEZF1	protein_coding	FEZF1; ENSG00000128610	TRUE	TRUE	TRUE	2	0.122013947270449	8.3289563413287	0.635458158092783	0.533389693928036	0.999726594277815	-5.78044956645706
1	TRUE	HAVANA	gene	ENSG00000230316	7	FEZF1-AS1	lncRNA	FEZF1-AS1; ENSG00000230316	TRUE	TRUE	TRUE	2	-0.0748956316162541	4.82157015828831	-0.568323485115705	0.575118657110661	0.999726594277815	-5.4613303919141
1	TRUE	HAVANA	gene	ENSG00000081803	16	CADPS2	protein_coding	CADPS2; ENSG00000081803	TRUE	TRUE	TRUE	2	0.087639888506175	5.47346043688408	0.723944117859679	0.476129567939372	0.999726594277815	-5.47278852026451
1	TRUE	HAVANA	gene	ENSG00000128609	15	NDUFA5	protein_coding	NDUFA5; ENSG00000128609	TRUE	TRUE	TRUE	2	-0.0030146522067374	8.35522460096978	-0.0419844515949619	0.966859996738979	0.999726594277815	-5.97596179754428
1	TRUE	HAVANA	gene	ENSG00000106299	8	WASL	protein_coding	WASL; ENSG00000106299	TRUE	TRUE	TRUE	2	0.00786283479017283	7.02934429728249	0.0844014073454685	0.933440543304177	0.999726594277815	-5.88993390429856
1	TRUE	HAVANA	gene	ENSG00000272686	1	AC006333.2	lncRNA	AC006333.2; ENSG00000272686	FALSE	TRUE	TRUE	2	0.0939607007274777	2.94446572828087	0.392351570899077	0.698276843316733	0.999726594277815	-5.17438167798502
1	TRUE	HAVANA	gene	ENSG00000234224	3	TMEM229A	protein_coding	TMEM229A; ENSG00000234224	FALSE	TRUE	TRUE	2	-0.242977110448217	2.81470743138453	-0.988572009246333	0.332779325575512	0.999726594277815	-4.85304736172008
1	TRUE	HAVANA	gene	ENSG00000170775	3	GPR37	protein_coding	GPR37; ENSG00000170775	TRUE	TRUE	TRUE	2	0.00529955743843583	4.35872908057852	0.0127623342547437	0.989979771795968	0.999726594277815	-5.51174874739543
1	TRUE	HAVANA	gene	ENSG00000128513	16	POT1	protein_coding	POT1; ENSG00000128513	TRUE	TRUE	TRUE	2	-0.176305926497254	3.52450253315154	-1.00032305772504	0.327178533366724	0.999726594277815	-4.9418402696375
1	TRUE	HAVANA	gene	ENSG00000224897	8	POT1-AS1	lncRNA	POT1-AS1; ENSG00000224897	FALSE	FALSE	TRUE	1	NA	NA	NA	NA	NA	NA
1	TRUE	HAVANA	gene	ENSG00000179603	17	GRM8	protein_coding	GRM8; ENSG00000179603	FALSE	TRUE	TRUE	2	-0.601624966185574	2.22820144995652	-1.68542857153528	0.104924934468801	0.999726594277815	-4.22989201318967
1	TRUE	HAVANA	gene	ENSG00000048405	10	ZNF800	protein_coding	ZNF800; ENSG00000048405	FALSE	TRUE	TRUE	2	0.187493773934836	3.28627211399453	0.752144541282006	0.459310666864826	0.999726594277815	-5.0526512275668
1	TRUE	HAVANA	gene	ENSG00000179562	3	GCC1	protein_coding	GCC1; ENSG00000179562	FALSE	FALSE	TRUE	1	NA	NA	NA	NA	NA	NA
1	TRUE	HAVANA	gene	ENSG00000004059	11	ARF5	protein_coding	ARF5; ENSG00000004059	TRUE	TRUE	TRUE	2	-0.0634187867435059	6.17519787345483	-0.270370512283079	0.790101810695331	0.999726594277815	-5.7896502057457
1	TRUE	HAVANA	gene	ENSG00000197157	11	SND1	protein_coding	SND1; ENSG00000197157	TRUE	TRUE	TRUE	2	0.0372434632647352	5.9349461138251	0.345623270447399	0.732650621351327	0.999726594277815	-5.72305512704142
1	TRUE	HAVANA	gene	ENSG00000128594	8	LRRC4	protein_coding	LRRC4; ENSG00000128594	TRUE	TRUE	TRUE	2	-0.0608591205029995	4.83349921570584	-0.426484018144208	0.673573443162939	0.999726594277815	-5.5208286615961
1	TRUE	HAVANA	gene	ENSG00000106344	8	RBM28	protein_coding	RBM28; ENSG00000106344	TRUE	TRUE	TRUE	2	0.0607058039923537	3.76498473822492	0.283374949200846	0.779330442779753	0.999726594277815	-5.33887855991839
1	TRUE	HAVANA	gene	ENSG00000224940	8	PRRT4	protein_coding	PRRT4; ENSG00000224940	FALSE	FALSE	TRUE	1	NA	NA	NA	NA	NA	NA
1	TRUE	HAVANA	gene	ENSG00000106348	18	IMPDH1	protein_coding	IMPDH1; ENSG00000106348	TRUE	TRUE	TRUE	2	-0.0526526989176315	4.60488406758543	-0.333376998340921	0.741757825600924	0.999726594277815	-5.52465631809248
1	TRUE	HAVANA	gene	ENSG00000135245	10	HILPDA	protein_coding	HILPDA; ENSG00000135245	FALSE	FALSE	TRUE	1	NA	NA	NA	NA	NA	NA
1	TRUE	HAVANA	gene	ENSG00000165055	15	METTL2B	protein_coding	METTL2B; ENSG00000165055	TRUE	TRUE	TRUE	2	-0.0876053282779179	4.49427603599417	-0.54430630959116	0.591275054066427	0.999726594277815	-5.4021431201501
1	TRUE	HAVANA	gene	ENSG00000273270	1	AC090114.2	lncRNA	AC090114.2; ENSG00000273270	FALSE	TRUE	TRUE	2	0.133669007921466	3.18211506935347	0.612670387061613	0.545882353552058	0.999726594277815	-5.11392663805183
1	TRUE	HAVANA	gene	ENSG00000128595	17	CALU	protein_coding	CALU; ENSG00000128595	TRUE	TRUE	TRUE	2	-0.0240244233268749	5.31655809700978	-0.209409523821708	0.835903896910652	0.999726594277815	-5.66532561418378
1	TRUE	HAVANA	gene	ENSG00000128596	17	CCDC136	protein_coding	CCDC136; ENSG00000128596	TRUE	TRUE	TRUE	2	-0.0568375768932658	5.79782822969232	-0.430454707435476	0.67072316248028	0.999726594277815	-5.68351976872644
1	TRUE	HAVANA	gene	ENSG00000128524	5	ATP6V1F	protein_coding	ATP6V1F; ENSG00000128524	TRUE	TRUE	TRUE	2	-0.00310597717627138	8.22237045828328	-0.0258051662159209	0.979627073548347	0.999726594277815	-5.97220468285049
1	TRUE	HAVANA	gene	ENSG00000128604	20	IRF5	protein_coding	IRF5; ENSG00000128604	FALSE	TRUE	TRUE	2	0.0153710248184738	2.68334907090699	0.071315556192902	0.943740241175847	0.999726594277815	-5.18920779608331
1	TRUE	HAVANA	gene	ENSG00000064419	13	TNPO3	protein_coding	TNPO3; ENSG00000064419	TRUE	TRUE	TRUE	2	0.186945533819014	4.94746884437136	1.07910136217352	0.291316764947275	0.999726594277815	-5.0980111022705
1	TRUE	HAVANA	gene	ENSG00000158457	6	TSPAN33	protein_coding	TSPAN33; ENSG00000158457	TRUE	TRUE	TRUE	2	-0.131335391739867	5.1389995132109	-1.06334718364267	0.298254614885971	0.999726594277815	-5.15933589281478
1	TRUE	HAVANA	gene	ENSG00000128602	11	SMO	protein_coding	SMO; ENSG00000128602	FALSE	TRUE	TRUE	2	-0.0559489247785653	2.85611529718697	-0.2657146368144	0.792738452655423	0.999726594277815	-5.17714460793829
1	TRUE	HAVANA	gene	ENSG00000158467	16	AHCYL2	protein_coding	AHCYL2; ENSG00000158467	TRUE	TRUE	TRUE	2	-0.0106798853381639	5.06499615337935	-0.0798952675807246	0.936986020895413	0.999726594277815	-5.652136319201
1	TRUE	HAVANA	gene	ENSG00000128578	10	STRIP2	protein_coding	STRIP2; ENSG00000128578	TRUE	TRUE	TRUE	2	0.0590690221593293	3.91661295610296	0.402939669779436	0.690575647246775	0.999726594277815	-5.35629161772673
1	TRUE	HAVANA	gene	ENSG00000240204	3	SMKR1	protein_coding	SMKR1; ENSG00000240204	TRUE	TRUE	TRUE	2	-0.0443590434415389	4.52685567757385	-0.252465961997676	0.802840302985047	0.999726594277815	-5.53694646548242
1	TRUE	HAVANA	gene	ENSG00000273329	1	AC078846.1	lncRNA	AC078846.1; ENSG00000273329	FALSE	TRUE	TRUE	2	-0.0805987512750734	2.60103130750955	-0.307717618784981	0.760963791033458	0.999726594277815	-5.14601673238506
1	TRUE	HAVANA	gene	ENSG00000106459	15	NRF1	protein_coding	NRF1; ENSG00000106459	FALSE	TRUE	TRUE	2	0.0591698302534961	3.15921871899114	0.210344025923194	0.835204841189727	0.999726594277815	-5.25910210028818
1	TRUE	HAVANA	gene	ENSG00000186591	13	UBE2H	protein_coding	UBE2H; ENSG00000186591	TRUE	TRUE	TRUE	2	-0.0608398064914198	5.93420348485964	-0.427174870449881	0.673077168530563	0.999726594277815	-5.68353557881324
1	TRUE	HAVANA	gene	ENSG00000091732	16	ZC3HC1	protein_coding	ZC3HC1; ENSG00000091732	FALSE	TRUE	TRUE	2	-0.116115862718525	3.19390777854321	-0.487491152673904	0.630353624951718	0.999726594277815	-5.19192465816053
1	TRUE	HAVANA	gene	ENSG00000128607	14	KLHDC10	protein_coding	KLHDC10; ENSG00000128607	TRUE	TRUE	TRUE	2	0.00475435132874741	6.5915085404638	0.036227009045973	0.971402340498938	0.999726594277815	-5.84976856039017
1	TRUE	HAVANA	gene	ENSG00000146842	17	TMEM209	protein_coding	TMEM209; ENSG00000146842	TRUE	TRUE	TRUE	2	-0.0889681450373621	3.82572743504171	-0.498131098670662	0.622946188946701	0.999726594277815	-5.31015428300973
1	TRUE	HAVANA	gene	ENSG00000158516	12	CPA2	protein_coding	CPA2; ENSG00000158516	FALSE	FALSE	TRUE	1	NA	NA	NA	NA	NA	NA
1	TRUE	HAVANA	gene	ENSG00000106477	19	CEP41	protein_coding	CEP41; ENSG00000106477	TRUE	TRUE	TRUE	2	-0.00940570549969953	5.29649687503925	-0.0702065084505044	0.944613643849261	0.999726594277815	-5.67959177219351
1	TRUE	HAVANA	gene	ENSG00000106484	16	MEST	protein_coding	MEST; ENSG00000106484	TRUE	TRUE	TRUE	2	0.14118419978977	5.35613284327993	0.834451288598221	0.412342452652003	0.999726594277815	-5.36619174248653
1	TRUE	HAVANA	gene	ENSG00000158623	14	COPG2	protein_coding	COPG2; ENSG00000158623	TRUE	TRUE	TRUE	2	-0.0592359195456912	3.86693467134056	-0.319629553488492	0.752027382912746	0.999726594277815	-5.36215440234068
1	TRUE	HAVANA	gene	ENSG00000270953	1	AC007938.3	lncRNA	AC007938.3; ENSG00000270953	FALSE	TRUE	TRUE	2	0.111220723547538	3.11098138990235	0.193567947246347	0.848947093110969	0.999726594277815	-5.18784308445975
1	TRUE	HAVANA	gene	ENSG00000286214	1	AUXG01000058.1	lncRNA	AUXG01000058.1; ENSG00000286214	TRUE	TRUE	TRUE	2	-0.00146841985004787	8.71002255476771	-0.00495213618421116	0.996115044970559	0.999726594277815	-5.98848165566607
1	TRUE	HAVANA	gene	ENSG00000233559	2	LINC00513	lncRNA	LINC00513; ENSG00000233559	FALSE	FALSE	TRUE	1	NA	NA	NA	NA	NA	NA
1	TRUE	HAVANA	gene	ENSG00000226380	9	AC016831.1	lncRNA	AC016831.1; ENSG00000226380	FALSE	TRUE	TRUE	2	0.29377554395857	3.5861527933434	0.93505147742174	0.360775626638515	0.999726594277815	-5.00286592273447
1	TRUE	HAVANA	gene	ENSG00000231721	7	LINC-PINT	lncRNA	LINC-PINT; ENSG00000231721	TRUE	TRUE	TRUE	2	0.0820729787537609	4.2600189107822	0.432812507035055	0.669033041559393	0.999726594277815	-5.42593454714777
1	TRUE	HAVANA	gene	ENSG00000128585	18	MKLN1	protein_coding	MKLN1; ENSG00000128585	TRUE	TRUE	TRUE	2	0.0364720406977726	5.51513152385265	0.220057308387883	0.827719140206823	0.999726594277815	-5.69125432011324
1	TRUE	HAVANA	gene	ENSG00000236753	7	MKLN1-AS	lncRNA	MKLN1-AS; ENSG00000236753	FALSE	FALSE	TRUE	1	NA	NA	NA	NA	NA	NA
1	TRUE	HAVANA	gene	ENSG00000128567	17	PODXL	protein_coding	PODXL; ENSG00000128567	TRUE	TRUE	TRUE	2	-0.014096552038467	4.51962928252152	-0.0987659644383842	0.922148094749696	0.999726594277815	-5.54737271985148
1	TRUE	HAVANA	gene	ENSG00000221866	9	PLXNA4	protein_coding	PLXNA4; ENSG00000221866	TRUE	TRUE	TRUE	2	0.0981200323481136	5.2790927213132	0.768572550486673	0.449678138459295	0.999726594277815	-5.41399150466853
1	TRUE	HAVANA	gene	ENSG00000106554	13	CHCHD3	protein_coding	CHCHD3; ENSG00000106554	TRUE	TRUE	TRUE	2	-0.0480621482720575	4.71309869923355	-0.366275505502959	0.717383090692739	0.999726594277815	-5.53358299846002
1	TRUE	HAVANA	gene	ENSG00000131558	15	EXOC4	protein_coding	EXOC4; ENSG00000131558	TRUE	TRUE	TRUE	2	-0.118224636887785	5.17002980250523	-0.747669260098789	0.461955907540659	0.999726594277815	-5.41996272715008
1	TRUE	HAVANA	gene	ENSG00000205060	11	SLC35B4	protein_coding	SLC35B4; ENSG00000205060	TRUE	TRUE	TRUE	2	0.156656017837352	5.7221142571755	1.32769388329182	0.19682608581053	0.999726594277815	-4.9566444721535
1	TRUE	HAVANA	gene	ENSG00000273297	2	AC009275.1	lncRNA	AC009275.1; ENSG00000273297	FALSE	FALSE	TRUE	1	NA	NA	NA	NA	NA	NA
1	TRUE	HAVANA	gene	ENSG00000085662	14	AKR1B1	protein_coding	AKR1B1; ENSG00000085662	TRUE	TRUE	TRUE	2	0.0358957844358687	7.02810655151458	0.391475019788934	0.69891589570546	0.999726594277815	-5.82244080784181
1	TRUE	HAVANA	gene	ENSG00000172331	12	BPGM	protein_coding	BPGM; ENSG00000172331	TRUE	TRUE	TRUE	2	-0.082427020406635	4.84786162787485	-0.673053789626086	0.507371747110358	0.999726594277815	-5.41113438412706
1	TRUE	HAVANA	gene	ENSG00000122786	20	CALD1	protein_coding	CALD1; ENSG00000122786	TRUE	TRUE	TRUE	2	-0.125861758791107	4.5079185447337	-0.778523035351398	0.443903380580292	0.999726594277815	-5.27628845468682
1	TRUE	HAVANA	gene	ENSG00000146856	14	AGBL3	protein_coding	AGBL3; ENSG00000146856	FALSE	FALSE	TRUE	1	NA	NA	NA	NA	NA	NA
1	TRUE	HAVANA	gene	ENSG00000122783	16	CYREN	protein_coding	CYREN; ENSG00000122783	TRUE	TRUE	TRUE	2	-0.179019380633873	3.41494204136405	-0.794424930505008	0.434768796648298	0.999726594277815	-5.05483661310937
1	TRUE	HAVANA	gene	ENSG00000105875	14	WDR91	protein_coding	WDR91; ENSG00000105875	TRUE	TRUE	TRUE	2	0.0727134842254325	4.21419721134947	0.360447752081643	0.721679538125236	0.999726594277815	-5.45271896356918
1	TRUE	HAVANA	gene	ENSG00000080802	18	CNOT4	protein_coding	CNOT4; ENSG00000080802	TRUE	TRUE	TRUE	2	0.0465806559758763	4.61310001926193	0.287733241796058	0.776032091614189	0.999726594277815	-5.521424117544
1	TRUE	HAVANA	gene	ENSG00000155561	15	NUP205	protein_coding	NUP205; ENSG00000155561	TRUE	TRUE	TRUE	2	-0.0678649639882507	3.94313080663683	-0.510663853974356	0.614272826894911	0.999726594277815	-5.31423487525821
1	TRUE	HAVANA	gene	ENSG00000243317	8	STMP1	protein_coding	STMP1; ENSG00000243317	TRUE	TRUE	TRUE	2	-0.0090058254775791	5.79381150899267	-0.089525154624269	0.929410835871826	0.999726594277815	-5.75958021329787
