NAME	ORIGINAL SIZE	AFTER RESTRICTING TO DATASET	STATUS	
GOBP_REGULATION_OF_DENDRITIC_SPINE_MORPHOGENESIS	43	34		
GOBP_NEGATIVE_REGULATION_OF_DENDRITIC_SPINE_MORPHOGENESIS	7		Rejected!	
GOBP_POSITIVE_REGULATION_OF_DENDRITIC_SPINE_MORPHOGENESIS	17		Rejected!	
GOBP_PATTERN_SPECIFICATION_INVOLVED_IN_KIDNEY_DEVELOPMENT	9		Rejected!	
GOBP_CELL_DIFFERENTIATION_INVOLVED_IN_KIDNEY_DEVELOPMENT	58	32		
GOBP_HEPATICOBILIARY_SYSTEM_DEVELOPMENT	145	90		
GOBP_COMMON_BILE_DUCT_DEVELOPMENT	5		Rejected!	
GOBP_REGULATION_OF_MRNA_CATABOLIC_PROCESS	214	137		
GOBP_MEMBRANE_ORGANIZATION	807		Rejected!	
GOBP_MEMBRANE_FUSION	183	124		
GOBP_CARDIAC_MUSCLE_TISSUE_REGENERATION	8		Rejected!	
GOBP_ESTABLISHMENT_OF_ENDOTHELIAL_BARRIER	54	40		
GOBP_EYELID_DEVELOPMENT_IN_CAMERA_TYPE_EYE	14		Rejected!	
GOBP_REGULATION_OF_CARTILAGE_DEVELOPMENT	72	35		
GOBP_POSITIVE_REGULATION_OF_CARTILAGE_DEVELOPMENT	33	18		
GOBP_NEGATIVE_REGULATION_OF_CARTILAGE_DEVELOPMENT	31		Rejected!	
GOBP_UTERUS_MORPHOGENESIS	6		Rejected!	
GOBP_REGULATION_OF_WOUND_HEALING	137	58		
GOBP_VASCULAR_WOUND_HEALING	23		Rejected!	
GOBP_REGULATION_OF_VASCULAR_WOUND_HEALING	14		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_VASCULAR_WOUND_HEALING	8		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_WOUND_HEALING	78	25		
GOBP_REGULATION_OF_BRANCHING_INVOLVED_IN_LUNG_MORPHOGENESIS	6		Rejected!	
GOBP_REGULATION_OF_CELL_GROWTH_INVOLVED_IN_CARDIAC_MUSCLE_CELL_DEVELOPMENT	21		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CELL_GROWTH_INVOLVED_IN_CARDIAC_MUSCLE_CELL_DEVELOPMENT	9		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CELL_GROWTH_INVOLVED_IN_CARDIAC_MUSCLE_CELL_DEVELOPMENT	13		Rejected!	
GOBP_SOMITE_DEVELOPMENT	86	49		
GOBP_MUSCLE_STRUCTURE_DEVELOPMENT	690	396		
GOBP_IRIS_MORPHOGENESIS	9		Rejected!	
GOBP_CHAPERONE_MEDIATED_PROTEIN_FOLDING	69	59		
GOBP_POSITIVE_REGULATION_OF_MYELOID_LEUKOCYTE_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE	36	24		
GOBP_MYELOID_LEUKOCYTE_CYTOKINE_PRODUCTION	52	33		
GOBP_REGULATION_OF_HISTONE_H3_K27_METHYLATION	7		Rejected!	
GOBP_POSITIVE_REGULATION_OF_HISTONE_H3_K27_METHYLATION	5		Rejected!	
GOBP_REGULATION_OF_SEQUESTERING_OF_ZINC_ION	5		Rejected!	
GOBP_REGULATION_OF_PHOSPHOLIPID_TRANSLOCATION	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_PHOSPHOLIPID_TRANSLOCATION	5		Rejected!	
GOBP_REGULATION_OF_PROTEIN_TYROSINE_KINASE_ACTIVITY	82	57		
GOBP_POSITIVE_REGULATION_OF_PROTEIN_TYROSINE_KINASE_ACTIVITY	45	27		
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_TYROSINE_KINASE_ACTIVITY	32	26		
GOBP_NEUROENDOCRINE_CELL_DIFFERENTIATION	16		Rejected!	
GOBP_REGULATION_OF_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS	194	159		
GOBP_LUNG_SECRETORY_CELL_DIFFERENTIATION	11		Rejected!	
GOBP_PULMONARY_ARTERY_MORPHOGENESIS	7		Rejected!	
GOBP_3_UTR_MEDIATED_MRNA_DESTABILIZATION	17		Rejected!	
GOBP_REGULATION_OF_INSULIN_SECRETION_INVOLVED_IN_CELLULAR_RESPONSE_TO_GLUCOSE_STIMULUS	51	36		
GOBP_NEGATIVE_REGULATION_OF_INSULIN_SECRETION_INVOLVED_IN_CELLULAR_RESPONSE_TO_GLUCOSE_STIMULUS	7		Rejected!	
GOBP_MAMMARY_GLAND_EPITHELIUM_DEVELOPMENT	68	40		
GOBP_REGULATION_OF_CHONDROCYTE_DEVELOPMENT	6		Rejected!	
GOBP_FUNGIFORM_PAPILLA_DEVELOPMENT	6		Rejected!	
GOBP_FUNGIFORM_PAPILLA_MORPHOGENESIS	5		Rejected!	
GOBP_REGULATION_OF_MESONEPHROS_DEVELOPMENT	5		Rejected!	
GOBP_ESTABLISHMENT_OR_MAINTENANCE_OF_BIPOLAR_CELL_POLARITY	58	41		
GOBP_RETINA_VASCULATURE_DEVELOPMENT_IN_CAMERA_TYPE_EYE	18		Rejected!	
GOBP_RETINA_VASCULATURE_MORPHOGENESIS_IN_CAMERA_TYPE_EYE	10		Rejected!	
GOBP_SMOOTH_MUSCLE_CELL_MATRIX_ADHESION	6		Rejected!	
GOBP_CORNEA_DEVELOPMENT_IN_CAMERA_TYPE_EYE	12		Rejected!	
GOBP_RETINAL_BLOOD_VESSEL_MORPHOGENESIS	5		Rejected!	
GOBP_CARDIAC_NEURAL_CREST_CELL_DIFFERENTIATION_INVOLVED_IN_HEART_DEVELOPMENT	16		Rejected!	
GOBP_CARDIAC_NEURAL_CREST_CELL_DEVELOPMENT_INVOLVED_IN_OUTFLOW_TRACT_MORPHOGENESIS	13		Rejected!	
GOBP_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY_INVOLVED_IN_HEART_DEVELOPMENT	31	17		
GOBP_BMP_SIGNALING_PATHWAY_INVOLVED_IN_HEART_DEVELOPMENT	7		Rejected!	
GOBP_NOTCH_SIGNALING_INVOLVED_IN_HEART_DEVELOPMENT	11		Rejected!	
GOBP_CANONICAL_WNT_SIGNALING_PATHWAY_INVOLVED_IN_HEART_DEVELOPMENT	6		Rejected!	
GOBP_CANONICAL_WNT_SIGNALING_PATHWAY_INVOLVED_IN_CARDIAC_MUSCLE_CELL_FATE_COMMITMENT	5		Rejected!	
GOBP_CELL_PROLIFERATION_INVOLVED_IN_HEART_MORPHOGENESIS	21		Rejected!	
GOBP_RENAL_TUBULE_DEVELOPMENT	100	56		
GOBP_CARDIAC_CONDUCTION	102	61		
GOBP_ESTABLISHMENT_OR_MAINTENANCE_OF_MONOPOLAR_CELL_POLARITY	27	20		
GOBP_CELL_ADHESION_INVOLVED_IN_HEART_MORPHOGENESIS	6		Rejected!	
GOBP_NEURAL_PRECURSOR_CELL_PROLIFERATION	151	98		
GOBP_WNT_PROTEIN_SECRETION	6		Rejected!	
GOBP_REGULATION_OF_WNT_PROTEIN_SECRETION	5		Rejected!	
GOBP_POSITIVE_REGULATION_OF_TRIGLYCERIDE_LIPASE_ACTIVITY	10		Rejected!	
GOBP_BEHAVIORAL_RESPONSE_TO_CHEMICAL_PAIN	5		Rejected!	
GOBP_TESTOSTERONE_BIOSYNTHETIC_PROCESS	7		Rejected!	
GOBP_TRABECULA_MORPHOGENESIS	47	28		
GOBP_HEART_TRABECULA_MORPHOGENESIS	32	20		
GOBP_REGULATION_OF_EXTENT_OF_CELL_GROWTH	105	79		
GOBP_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_IN_RESPONSE_TO_HYPOXIA	11		Rejected!	
GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_IN_RESPONSE_TO_HYPOXIA	5		Rejected!	
GOBP_BONE_TRABECULA_MORPHOGENESIS	13		Rejected!	
GOBP_ESTABLISHMENT_OF_SKIN_BARRIER	29		Rejected!	
GOBP_RENAL_SYSTEM_VASCULATURE_DEVELOPMENT	32	18		
GOBP_RENAL_SYSTEM_VASCULATURE_MORPHOGENESIS	8		Rejected!	
GOBP_CONNECTIVE_TISSUE_DEVELOPMENT	276	155		
GOBP_TROPHOBLAST_CELL_MIGRATION	18		Rejected!	
GOBP_REPRODUCTIVE_SYSTEM_DEVELOPMENT	305	161		
GOBP_PROTEIN_LOCALIZATION_TO_LYSOSOME	55	45		
GOBP_REGULATION_OF_TYPE_B_PANCREATIC_CELL_PROLIFERATION	16		Rejected!	
GOBP_T_FOLLICULAR_HELPER_CELL_DIFFERENTIATION	6		Rejected!	
GOBP_HEMATOPOIETIC_STEM_CELL_HOMEOSTASIS	24	17		
GOBP_CENTRIOLE_ELONGATION	8		Rejected!	
GOBP_PROTEIN_LOCALIZATION_TO_CILIUM	70	47		
GOBP_MYELOID_CELL_DEVELOPMENT	84	53		
GOBP_MACROPHAGE_PROLIFERATION	12		Rejected!	
GOBP_MICROGLIAL_CELL_PROLIFERATION	8		Rejected!	
GOBP_CILIUM_DISASSEMBLY	5		Rejected!	
GOBP_HINDGUT_DEVELOPMENT	8		Rejected!	
GOBP_ACETYLCHOLINE_SECRETION	5		Rejected!	
GOBP_GLUTAMATE_SECRETION_NEUROTRANSMISSION	6		Rejected!	
GOBP_GANGLION_DEVELOPMENT	17		Rejected!	
GOBP_SYMPATHETIC_GANGLION_DEVELOPMENT	9		Rejected!	
GOBP_CRANIAL_GANGLION_DEVELOPMENT	5		Rejected!	
GOBP_AXON_DEVELOPMENT	479	342		
GOBP_ACTIN_FILAMENT_BUNDLE_ORGANIZATION	167	118		
GOBP_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT_VIA_HIGH_VOLTAGE_GATED_CALCIUM_CHANNEL	19		Rejected!	
GOBP_CALCIUM_ACTIVATED_PHOSPHOLIPID_SCRAMBLING	5		Rejected!	
GOBP_GLYCOLYTIC_PROCESS_THROUGH_FRUCTOSE_6_PHOSPHATE	19	15		
GOBP_PHARYNGEAL_ARCH_ARTERY_MORPHOGENESIS	10		Rejected!	
GOBP_REGULATION_OF_PROTEIN_COMPLEX_STABILITY	12		Rejected!	
GOBP_CYTOSKELETON_DEPENDENT_CYTOKINESIS	113	87		
GOBP_CHEMOREPULSION_OF_AXON	6		Rejected!	
GOBP_PROTEIN_LOCALIZATION_TO_CENP_A_CONTAINING_CHROMATIN	18		Rejected!	
GOBP_HISTONE_H3_K9_MODIFICATION	32	20		
GOBP_MITOCHONDRIAL_RIBOSOME_ASSEMBLY	9		Rejected!	
GOBP_SPONTANEOUS_NEUROTRANSMITTER_SECRETION	8		Rejected!	
GOBP_CHAPERONE_MEDIATED_AUTOPHAGY	16	16		
GOBP_DETOXIFICATION_OF_INORGANIC_COMPOUND	7		Rejected!	
GOBP_RETICULOPHAGY	18	18		
GOBP_LIPOPHAGY	7		Rejected!	
GOBP_PARKIN_MEDIATED_STIMULATION_OF_MITOPHAGY_IN_RESPONSE_TO_MITOCHONDRIAL_DEPOLARIZATION	6		Rejected!	
GOBP_LEUKOTRIENE_SIGNALING_PATHWAY	5		Rejected!	
GOBP_MOTOR_LEARNING	8		Rejected!	
GOBP_MOTOR_BEHAVIOR	19	16		
GOBP_LEUKOCYTE_ADHESION_TO_VASCULAR_ENDOTHELIAL_CELL	57	23		
GOBP_LEUKOCYTE_ADHESION_TO_ARTERIAL_ENDOTHELIAL_CELL	6		Rejected!	
GOBP_ANTIFUNGAL_INNATE_IMMUNE_RESPONSE	23		Rejected!	
GOBP_CAMKK_AMPK_SIGNALING_CASCADE	7		Rejected!	
GOBP_GOLGI_LUMEN_ACIDIFICATION	13		Rejected!	
GOBP_ENDOPLASMIC_RETICULUM_PLASMA_MEMBRANE_TETHERING	5		Rejected!	
GOBP_TELOMERIC_D_LOOP_DISASSEMBLY	9		Rejected!	
GOBP_MICROTUBULE_ORGANIZING_CENTER_LOCALIZATION	32	23		
GOBP_ANTIMICROBIAL_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_ANTIMICROBIAL_PEPTIDE	82		Rejected!	
GOBP_REGULATION_OF_ASTROCYTE_ACTIVATION	8		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_ASTROCYTE_ACTIVATION	5		Rejected!	
GOBP_GLIAL_CELL_ACTIVATION	55	29		
GOBP_AUTOPHAGOSOME_LYSOSOME_FUSION	9		Rejected!	
GOBP_SELECTIVE_AUTOPHAGY	94	88		
GOBP_PROCESS_UTILIZING_AUTOPHAGIC_MECHANISM	571	469		
GOBP_REGULATION_OF_PROTEIN_K48_LINKED_UBIQUITINATION	5		Rejected!	
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE	63	52		
GOBP_MIDBODY_ABSCISSION	18		Rejected!	
GOBP_ESTABLISHMENT_OF_LEFT_RIGHT_ASYMMETRY	7		Rejected!	
GOBP_ARTICULAR_CARTILAGE_DEVELOPMENT	6		Rejected!	
GOBP_MEIOSIS_I_CELL_CYCLE_PROCESS	134	45		
GOBP_MEIOSIS_II_CELL_CYCLE_PROCESS	15		Rejected!	
GOBP_SECONDARY_PALATE_DEVELOPMENT	26		Rejected!	
GOBP_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS	332	209		
GOBP_POSITIVE_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS	146	86		
GOBP_NEGATIVE_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS	107	57		
GOBP_REGULATION_OF_STRESS_GRANULE_ASSEMBLY	5		Rejected!	
GOBP_POSITIVE_REGULATION_OF_MITOTIC_SISTER_CHROMATID_SEGREGATION	6		Rejected!	
GOBP_REGULATION_OF_CARDIAC_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	12		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CARDIAC_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	9		Rejected!	
GOBP_STOMACH_DEVELOPMENT	5		Rejected!	
GOBP_REGULATION_OF_PROGRAMMED_NECROTIC_CELL_DEATH	35	22		
GOBP_NEGATIVE_REGULATION_OF_PROGRAMMED_NECROTIC_CELL_DEATH	22		Rejected!	
GOBP_POSITIVE_REGULATION_OF_PROGRAMMED_NECROTIC_CELL_DEATH	9		Rejected!	
GOBP_ZINC_ION_IMPORT_INTO_ORGANELLE	8		Rejected!	
GOBP_REGULATION_OF_MITOCHONDRIAL_GENE_EXPRESSION	30	27		
GOBP_DETECTION_OF_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION_OF_PAIN	27		Rejected!	
GOBP_R_LOOP_PROCESSING	6		Rejected!	
GOBP_REGULATION_OF_LYSOSOME_SIZE	8		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS	351	240		
GOBP_REGULATION_OF_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY	108	61		
GOBP_POSITIVE_REGULATION_OF_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY	45	27		
GOBP_PROTEIN_LOCALIZATION_TO_POSTSYNAPSE	45	34		
GOBP_INTRACELLULAR_PROTEIN_TRANSMEMBRANE_TRANSPORT	56	52		
GOBP_PROTEIN_LIPID_COMPLEX_ASSEMBLY	29	15		
GOBP_NEURON_CELLULAR_HOMEOSTASIS	64	51		
GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	63	45		
GOBP_PROTON_TRANSPORTING_V_TYPE_ATPASE_COMPLEX_ASSEMBLY	8		Rejected!	
GOBP_PROTON_TRANSPORTING_TWO_SECTOR_ATPASE_COMPLEX_ASSEMBLY	16		Rejected!	
GOBP_VACUOLAR_PROTON_TRANSPORTING_V_TYPE_ATPASE_COMPLEX_ASSEMBLY	6		Rejected!	
GOBP_GLYCOSYLATION	248	176		
GOBP_UBIQUITIN_DEPENDENT_ENDOCYTOSIS	6		Rejected!	
GOBP_REGULATION_OF_GLUCAGON_SECRETION	9		Rejected!	
GOBP_REGULATION_OF_CHEMOKINE_MEDIATED_SIGNALING_PATHWAY	10		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CHEMOKINE_MEDIATED_SIGNALING_PATHWAY	7		Rejected!	
GOBP_INTERLEUKIN_6_MEDIATED_SIGNALING_PATHWAY	26	16		
GOBP_REGULATION_OF_INTERLEUKIN_6_MEDIATED_SIGNALING_PATHWAY	12		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_6_MEDIATED_SIGNALING_PATHWAY	9		Rejected!	
GOBP_INTERLEUKIN_27_MEDIATED_SIGNALING_PATHWAY	7		Rejected!	
GOBP_CILIARY_NEUROTROPHIC_FACTOR_MEDIATED_SIGNALING_PATHWAY	5		Rejected!	
GOBP_MITOCHONDRIAL_TRANSLATIONAL_ELONGATION	6		Rejected!	
GOBP_TRNA_AMINOACYLATION_FOR_MITOCHONDRIAL_PROTEIN_TRANSLATION	8		Rejected!	
GOBP_REGULATION_OF_MITOCHONDRIAL_TRANSLATION	25	23		
GOBP_POSITIVE_REGULATION_OF_MITOCHONDRIAL_TRANSLATION	16	16		
GOBP_RESPONSE_TO_UV_A	14		Rejected!	
GOBP_SYNAPTIC_VESICLE_BUDDING	9		Rejected!	
GOBP_REGULATION_OF_ADIPONECTIN_SECRETION	7		Rejected!	
GOBP_ENAMEL_MINERALIZATION	20		Rejected!	
GOBP_REGULATION_OF_BIOMINERAL_TISSUE_DEVELOPMENT	100	53		
GOBP_NEGATIVE_REGULATION_OF_BIOMINERAL_TISSUE_DEVELOPMENT	29	19		
GOBP_POSITIVE_REGULATION_OF_BIOMINERAL_TISSUE_DEVELOPMENT	53	25		
GOBP_REGULATION_OF_TOOTH_MINERALIZATION	12		Rejected!	
GOBP_POSITIVE_REGULATION_OF_TOOTH_MINERALIZATION	8		Rejected!	
GOBP_REGULATION_OF_ENAMEL_MINERALIZATION	7		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ENAMEL_MINERALIZATION	5		Rejected!	
GOBP_KYNURENINE_METABOLIC_PROCESS	11		Rejected!	
GOBP_CHROMOSOME_ORGANIZATION_INVOLVED_IN_MEIOTIC_CELL_CYCLE	75	33		
GOBP_SYNAPTONEMAL_COMPLEX_ORGANIZATION	25		Rejected!	
GOBP_PROTEIN_LOCALIZATION_TO_CHROMOSOME_TELOMERIC_REGION	30	25		
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_CHROMOSOME	28	22		
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_TELOMERE	17		Rejected!	
GOBP_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION	542	385		
GOBP_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_CHROMOSOME	12		Rejected!	
GOBP_PROTEIN_TRIMERIZATION	17		Rejected!	
GOBP_PROTEIN_POLY_ADP_RIBOSYLATION	9		Rejected!	
GOBP_PROTEIN_AUTO_ADP_RIBOSYLATION	11		Rejected!	
GOBP_LYMPHOCYTE_APOPTOTIC_PROCESS	80	43		
GOBP_REGULATION_OF_LYMPHOCYTE_APOPTOTIC_PROCESS	59	29		
GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_APOPTOTIC_PROCESS	38	18		
GOBP_POSITIVE_REGULATION_OF_LYMPHOCYTE_APOPTOTIC_PROCESS	16		Rejected!	
GOBP_T_CELL_APOPTOTIC_PROCESS	56	28		
GOBP_REGULATION_OF_T_CELL_APOPTOTIC_PROCESS	39	17		
GOBP_NEGATIVE_REGULATION_OF_T_CELL_APOPTOTIC_PROCESS	24		Rejected!	
GOBP_POSITIVE_REGULATION_OF_T_CELL_APOPTOTIC_PROCESS	13		Rejected!	
GOBP_THYMOCYTE_APOPTOTIC_PROCESS	19		Rejected!	
GOBP_REGULATION_OF_THYMOCYTE_APOPTOTIC_PROCESS	13		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_THYMOCYTE_APOPTOTIC_PROCESS	9		Rejected!	
GOBP_ACTIN_MEDIATED_CELL_CONTRACTION	104	62		
GOBP_MUCUS_SECRETION	15		Rejected!	
GOBP_REGULATION_OF_MUCUS_SECRETION	8		Rejected!	
GOBP_POSITIVE_REGULATION_OF_MUCUS_SECRETION	5		Rejected!	
GOBP_PEPTIDYL_SERINE_DEPHOSPHORYLATION	15	15		
GOBP_NECROTIC_CELL_DEATH	72	46		
GOBP_CORNIFICATION	9		Rejected!	
GOBP_PYROPTOSIS	28		Rejected!	
GOBP_EXTRACELLULAR_MATRIX_CONSTITUENT_SECRETION	15		Rejected!	
GOBP_AXONEMAL_DYNEIN_COMPLEX_ASSEMBLY	40		Rejected!	
GOBP_N_ACYLETHANOLAMINE_METABOLIC_PROCESS	5		Rejected!	
GOBP_N_ACYLPHOSPHATIDYLETHANOLAMINE_METABOLIC_PROCESS	9		Rejected!	
GOBP_RENAL_ABSORPTION	31		Rejected!	
GOBP_RENAL_SODIUM_ION_ABSORPTION	10		Rejected!	
GOBP_RENAL_WATER_ABSORPTION	5		Rejected!	
GOBP_SARCOPLASMIC_RETICULUM_CALCIUM_ION_TRANSPORT	42	24		
GOBP_CELLULAR_RESPONSE_TO_HYDROGEN_PEROXIDE	93	60		
GOBP_REGULATION_OF_STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE	199	117		
GOBP_NEGATIVE_REGULATION_OF_STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE	51	30		
GOBP_POSITIVE_REGULATION_OF_STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE	131	72		
GOBP_RESPONSE_TO_CGMP	9		Rejected!	
GOBP_LENS_FIBER_CELL_DIFFERENTIATION	37	24		
GOBP_LENS_FIBER_CELL_DEVELOPMENT	14		Rejected!	
GOBP_LENS_FIBER_CELL_MORPHOGENESIS	6		Rejected!	
GOBP_G1_TO_G0_TRANSITION	20		Rejected!	
GOBP_G1_TO_G0_TRANSITION_INVOLVED_IN_CELL_DIFFERENTIATION	6		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_G0_TO_G1_TRANSITION	8		Rejected!	
GOBP_POSITIVE_REGULATION_OF_G0_TO_G1_TRANSITION	6		Rejected!	
GOBP_THYROID_HORMONE_TRANSPORT	11		Rejected!	
GOBP_FAT_CELL_PROLIFERATION	13		Rejected!	
GOBP_REGULATION_OF_FAT_CELL_PROLIFERATION	11		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_FAT_CELL_PROLIFERATION	6		Rejected!	
GOBP_ACTIN_POLYMERIZATION_DEPENDENT_CELL_MOTILITY	7		Rejected!	
GOBP_HEPATOCYTE_DIFFERENTIATION	15		Rejected!	
GOBP_ERK1_AND_ERK2_CASCADE	349	162		
GOBP_NEGATIVE_REGULATION_OF_ERK1_AND_ERK2_CASCADE	78	45		
GOBP_POSITIVE_REGULATION_OF_ERK1_AND_ERK2_CASCADE	227	98		
GOBP_ERK5_CASCADE	5		Rejected!	
GOBP_DNA_CYTOSINE_DEAMINATION	9		Rejected!	
GOBP_RESPONSE_TO_LIPOTEICHOIC_ACID	10		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_COLD	13		Rejected!	
GOBP_REGULATION_OF_NUCLEOTIDE_BINDING_OLIGOMERIZATION_DOMAIN_CONTAINING_SIGNALING_PATHWAY	13		Rejected!	
GOBP_POSITIVE_REGULATION_OF_NUCLEOTIDE_BINDING_OLIGOMERIZATION_DOMAIN_CONTAINING_SIGNALING_PATHWAY	6		Rejected!	
GOBP_NUCLEOTIDE_BINDING_OLIGOMERIZATION_DOMAIN_CONTAINING_1_SIGNALING_PATHWAY	6		Rejected!	
GOBP_NUCLEOTIDE_BINDING_OLIGOMERIZATION_DOMAIN_CONTAINING_2_SIGNALING_PATHWAY	16		Rejected!	
GOBP_REGULATION_OF_NUCLEOTIDE_BINDING_OLIGOMERIZATION_DOMAIN_CONTAINING_2_SIGNALING_PATHWAY	8		Rejected!	
GOBP_POSITIVE_REGULATION_OF_NUCLEOTIDE_BINDING_OLIGOMERIZATION_DOMAIN_CONTAINING_2_SIGNALING_PATHWAY	5		Rejected!	
GOBP_OLIGODENDROCYTE_PROGENITOR_PROLIFERATION	7		Rejected!	
GOBP_PROLACTIN_SECRETION	5		Rejected!	
GOBP_UTERINE_SMOOTH_MUSCLE_CONTRACTION	11		Rejected!	
GOBP_POSITIVE_REGULATION_OF_UTERINE_SMOOTH_MUSCLE_CONTRACTION	8		Rejected!	
GOBP_RRNA_BASE_METHYLATION	11		Rejected!	
GOBP_RESPONSE_TO_OXYGEN_LEVELS	332	214		
GOBP_LEUKOCYTE_AGGREGATION	13		Rejected!	
GOBP_MONOCYTE_AGGREGATION	5		Rejected!	
GOBP_THROMBIN_ACTIVATED_RECEPTOR_SIGNALING_PATHWAY	13		Rejected!	
GOBP_INTERLEUKIN_1_MEDIATED_SIGNALING_PATHWAY	30	17		
GOBP_REGULATION_OF_MICROTUBULE_CYTOSKELETON_ORGANIZATION	156	128		
GOBP_CHOLESTEROL_IMPORT	9		Rejected!	
GOBP_CALCIUM_ION_IMPORT	48	17		
GOBP_TRNA_THREONYLCARBAMOYLADENOSINE_METABOLIC_PROCESS	18		Rejected!	
GOBP_PLATELET_AGGREGATION	74	40		
GOBP_PROTEIN_KINASE_C_SIGNALING	36	20		
GOBP_PROTEIN_K63_LINKED_UBIQUITINATION	60	48		
GOBP_HISTONE_H2A_K63_LINKED_UBIQUITINATION	6		Rejected!	
GOBP_PROTEIN_K63_LINKED_DEUBIQUITINATION	37	31		
GOBP_HISTONE_H2A_K63_LINKED_DEUBIQUITINATION	9		Rejected!	
GOBP_RESPONSE_TO_FATTY_ACID	63	35		
GOBP_HISTONE_H3_K36_DEMETHYLATION	5		Rejected!	
GOBP_RESPONSE_TO_INTERLEUKIN_1	140	68		
GOBP_VITAMIN_D_RECEPTOR_SIGNALING_PATHWAY	12		Rejected!	
GOBP_REGULATION_OF_VITAMIN_D_RECEPTOR_SIGNALING_PATHWAY	10		Rejected!	
GOBP_POSITIVE_REGULATION_OF_VITAMIN_D_RECEPTOR_SIGNALING_PATHWAY	6		Rejected!	
GOBP_REGULATION_OF_NEURON_PROJECTION_REGENERATION	31	21		
GOBP_NEGATIVE_REGULATION_OF_NEURON_PROJECTION_REGENERATION	13		Rejected!	
GOBP_POSITIVE_REGULATION_OF_NEURON_PROJECTION_REGENERATION	13		Rejected!	
GOBP_CADMIUM_ION_TRANSMEMBRANE_TRANSPORT	5		Rejected!	
GOBP_MITOCHONDRION_MORPHOGENESIS	21	20		
GOBP_PROTEIN_LOCALIZATION_TO_MITOCHONDRION	130	118		
GOBP_CELL_CELL_ADHESION_INVOLVED_IN_GASTRULATION	12		Rejected!	
GOBP_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT	360	192		
GOBP_DENDRITE_SELF_AVOIDANCE	14		Rejected!	
GOBP_CENTROMERIC_SISTER_CHROMATID_COHESION	11		Rejected!	
GOBP_TRANSEPITHELIAL_TRANSPORT	34	17		
GOBP_VITAMIN_D3_METABOLIC_PROCESS	6		Rejected!	
GOBP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_REMOVAL	178	128		
GOBP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL	1046		Rejected!	
GOBP_LEUKOCYTE_PROLIFERATION	349	157		
GOBP_MAST_CELL_PROLIFERATION	7		Rejected!	
GOBP_REGULATION_OF_LEUKOCYTE_PROLIFERATION	268	120		
GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_PROLIFERATION	96	41		
