Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6to11,Feature log2 fold change topic 6to11,Feature count topic 12,Feature log2 fold change topic 12,Feature count topic 13,Feature log2 fold change topic 13
ENSG00000106772,PRUNE2,140,0.40631,222,1.16930,162,0.63839,95,-0.2145,92,-0.4160,50,-1.1642,92,-0.2514
ENSG00000197969,VPS13A,13,-1.1413,10,-1.4765,10,-1.4844,22,-0.4318,24,-0.3477,50,0.91829,92,1.98687
ENSG00000156052,GNAQ,130,-0.0543,163,0.30631,27,-2.4138,148,0.16228,165,0.60733,50,-1.4878,92,-0.5842
ENSG00000148019,CEP78,37,0.46641,23,-0.3150,11,-1.3173,22,-0.3856,17,-1.0764,50,0.94459,92,2.01713
ENSG00000135069,PSAT1,278,1.23727,410,1.93855,48,-1.4918,137,0.09147,89,-0.8770,50,-1.4351,92,-0.5302
ENSG00000106829,TLE4,62,0.35745,158,1.96927,0,-7.5142,27,-0.9425,37,-0.6797,50,0.03378,92,1.00686
ENSG00000196781,TLE1,22,-0.5689,20,-0.7324,17,-0.9788,25,-0.4021,28,-0.3490,50,0.69251,92,1.73021
ENSG00000148057,IDNK,21,-0.4559,10,-1.5194,10,-1.5693,14,-1.0905,26,-0.2136,50,0.91457,92,1.98260
ENSG00000135018,UBQLN1,57,-1.1174,134,0.19354,71,-0.7799,94,-0.3897,158,0.90084,50,-1.3010,92,-0.3923
ENSG00000165113,GKAP1,14,-1.1831,23,-0.4719,1,-4.2859,23,-0.5217,31,-0.0672,50,0.72159,92,1.76296
ENSG00000165118,C9orf64,8,-1.4581,6,-1.7367,0,-6.3251,10,-1.1346,17,-0.5909,50,1.38864,92,2.54273
ENSG00000165119,HNRNPK,420,0.12120,564,0.59071,222,-0.8570,315,-0.3536,507,0.81348,88,-2.2208,92,-2.1638
ENSG00000148053,NTRK2,470,0.20579,150,-1.5340,160,-1.4364,644,0.79934,487,0.48550,275,-0.6206,92,-2.2487
ENSG00000135049,AGTPBP1,68,0.26866,92,0.76329,55,-0.0670,57,-0.0038,45,-0.5642,50,-0.2030,92,0.75358
ENSG00000135040,NAA35,33,0.13893,17,-0.8630,24,-0.3881,21,-0.6181,23,-0.6570,50,0.78276,92,1.83215
ENSG00000135052,GOLM1,132,-0.3017,44,-1.9481,157,-0.0311,129,-0.3636,225,1.10137,50,-1.7446,92,-0.8469
ENSG00000135070,ISCA1,47,-1.7450,72,-1.1096,80,-0.9507,92,-0.7951,136,-0.2385,650,2.59025,92,-0.7428
ENSG00000196730,DAPK1,25,-0.6638,4,-3.3843,14,-1.5701,33,-0.3112,44,0.28317,50,0.38061,92,1.38367
ENSG00000135047,CTSL,98,0.47999,106,0.61471,26,-1.5370,69,-0.0721,71,-0.0342,50,-0.5543,92,0.38261
ENSG00000156345,CDK20,0,-6.4945,4,-2.5605,15,-0.8248,15,-0.9110,25,-0.1276,50,1.03659,92,2.12370
ENSG00000106723,SPIN1,91,-0.6253,73,-0.9497,83,-0.7544,125,-0.1494,189,1.04628,50,-1.5070,92,-0.6038
ENSG00000148082,SHC3,6,-4.4709,12,-3.6277,0,-9.0027,44,-1.8156,63,-1.6839,50,-1.5314,1268,4.81886
ENSG00000187742,SECISBP2,20,-0.7913,34,-0.0102,32,-0.1009,25,-0.5159,27,-0.5359,50,0.62243,92,1.65161
ENSG00000187764,SEMA4D,269,0.24572,714,1.90610,66,-1.8691,75,-1.7849,58,-2.6824,1354,3.30179,92,-1.3919
ENSG00000130222,GADD45G,5,-2.1564,2,-3.3344,58,1.40888,5,-2.3180,16,-0.9007,50,1.15610,92,2.26380
ENSG00000165023,DIRAS2,15,-1.8012,6,-3.0530,38,-0.4692,34,-0.6852,67,0.79783,50,-0.0538,92,0.91280
ENSG00000148090,AUH,18,-1.4919,27,-0.8987,37,-0.4060,30,-0.7634,58,0.50388,50,0.04684,92,1.02091
ENSG00000165030,NFIL3,7,-1.5484,1,-4.4031,4,-2.4568,9,-1.3531,17,-0.5297,50,1.41786,92,2.57844
ENSG00000090054,SPTLC1,56,-0.3113,95,0.50119,65,-0.0826,51,-0.4879,73,0.13847,50,-0.4884,92,0.45180
ENSG00000196305,IARS,26,-1.4914,36,-0.9987,9,-2.9308,57,-0.3387,97,1.04089,50,-0.5065,92,0.43281
ENSG00000198000,NOL8,21,-0.1490,22,-0.0855,5,-2.1281,18,-0.4465,13,-1.2904,50,1.22804,92,2.34915
ENSG00000127080,IPPK,10,-1.3888,15,-0.7470,3,-2.9611,16,-0.7080,20,-0.4956,50,1.11941,92,2.22057
ENSG00000185963,BICD2,33,0.05773,40,0.40057,23,-0.4668,20,-0.7435,22,-0.8628,50,0.74380,92,1.78805
ENSG00000165233,CARD19,23,-0.6589,45,0.38608,45,0.37413,20,-0.9580,28,-0.5900,50,0.54263,92,1.56265
ENSG00000131669,NINJ1,76,0.22859,25,-1.4272,69,0.08341,62,-0.1052,70,0.16149,50,-0.4182,92,0.52575
ENSG00000165238,WNK2,21,-1.6822,8,-2.9817,65,0.02001,55,-0.2620,81,0.71264,50,-0.3752,92,0.57114
ENSG00000188938,FAM120AOS,29,-0.6225,32,-0.4713,44,0.03443,34,-0.4009,41,-0.1229,50,0.23202,92,1.22128
ENSG00000048828,FAM120A,56,-0.1261,85,0.52938,48,-0.3568,46,-0.4673,61,0.01432,50,-0.2889,92,0.66237
ENSG00000197724,PHF2,32,0.00720,43,0.47553,0,-6.8814,20,-0.7659,26,-0.4998,50,0.73549,92,1.77865
ENSG00000158079,PTPDC1,28,0.34239,47,1.17097,0,-6.4099,6,-2.0119,11,-1.5584,50,1.28537,92,2.41774
ENSG00000148110,MFSD14B,43,-0.0858,80,0.88293,24,-0.9837,30,-0.6752,41,-0.2829,50,0.14293,92,1.12461
ENSG00000148120,AOPEP,33,0.21117,93,1.94675,29,-0.0293,16,-0.9502,8,-2.4508,50,0.86318,92,1.92370
ENSG00000185920,PTCH1,7,-2.5433,16,-1.4271,4,-3.4390,28,-0.6977,55,0.76255,50,0.25120,92,1.24216
ENSG00000182150,ERCC6L2,11,-1.2183,13,-1.0617,22,-0.2637,20,-0.4630,19,-0.7884,50,1.04287,92,2.13101
ENSG00000130956,HABP4,66,-1.3463,72,-1.2101,241,0.65183,196,0.35180,194,0.57515,50,-1.7440,92,-0.8463
ENSG00000081377,CDC14B,29,0.16150,49,1.00396,3,-3.0621,12,-1.2151,15,-1.2006,50,1.05698,92,2.14746
ENSG00000196312,MFSD14C,11,-1.5606,11,-1.5212,32,0.02445,18,-0.9306,29,-0.1645,50,0.74293,92,1.78705
ENSG00000196116,TDRD7,34,0.41611,22,-0.2564,3,-2.8784,20,-0.3980,16,-1.1189,50,1.06461,92,2.15636
ENSG00000136842,TMOD1,21,-0.5914,19,-0.7426,40,0.38130,13,-1.3956,27,-0.3906,50,0.72629,92,1.76827
ENSG00000136925,TSTD2,15,-0.7470,21,-0.1807,18,-0.4167,9,-1.5299,16,-0.8933,50,1.18688,92,2.30022
ENSG00000136937,NCBP1,17,-1.0872,26,-0.5068,26,-0.4913,29,-0.3413,32,-0.2380,50,0.53597,92,1.55525
ENSG00000136936,XPA,31,0.02283,21,-0.5732,11,-1.5694,27,-0.2137,23,-0.6482,50,0.77480,92,1.82312
ENSG00000136938,ANP32B,391,2.69957,146,0.86107,33,-1.4228,66,-0.4288,44,-1.4424,50,-0.8071,92,0.11847
ENSG00000095380,NANS,12,-1.8339,8,-2.4793,39,-0.1107,32,-0.4351,46,0.28234,50,0.29403,92,1.28887
ENSG00000136928,GABBR2,4,-4.4190,0,-6.4492,36,-1.1925,77,-0.0487,115,1.25625,50,-0.6913,92,0.23925
ENSG00000106799,TGFBR1,46,0.41785,32,-0.1152,39,0.15778,21,-0.7959,25,-0.7470,50,0.56726,92,1.59004
ENSG00000119523,ALG2,15,-1.1259,26,-0.2736,29,-0.1162,13,-1.3427,27,-0.3011,50,0.76392,92,1.81080
ENSG00000106803,SEC61B,107,0.12026,104,0.08590,144,0.59868,73,-0.5001,107,0.21496,50,-1.0266,92,-0.1092
ENSG00000136874,STX17,33,-1.2183,28,-1.4616,5,-4.0021,12,-2.7653,19,-2.6897,680,4.76263,92,0.31809
ENSG00000023318,ERP44,33,-0.1123,24,-0.5829,43,0.30231,21,-0.8926,30,-0.4217,50,0.52863,92,1.54710
ENSG00000136891,TEX10,7,-1.6764,13,-0.8475,33,0.51845,9,-1.5149,16,-0.9437,50,1.20645,92,2.32345
ENSG00000066697,MSANTD3,16,-0.4923,14,-0.6999,0,-6.3876,14,-0.7057,15,-0.9357,50,1.31298,92,2.45098
ENSG00000241697,TMEFF1,67,-1.6006,148,-0.4307,66,-1.6282,92,-1.2080,127,-0.9883,50,-2.0357,1256,3.55157
ENSG00000148123,PLPPR1,56,0.28288,91,1.06404,0,-6.5731,33,-0.5839,42,-0.2538,50,0.10468,92,1.08327
ENSG00000136897,MRPL50,29,-0.5284,34,-0.3217,40,-0.0709,41,-0.0400,36,-0.3759,50,0.29074,92,1.28527
ENSG00000136870,ZNF189,36,0.56715,45,0.90650,10,-1.3798,8,-1.8288,13,-1.3905,50,1.10308,92,2.20139
ENSG00000165152,TMEM246,19,-2.6858,70,-0.7550,71,-0.7353,81,-0.5862,173,1.37330,50,-1.2601,92,-0.3503
ENSG00000155827,RNF20,54,0.19162,39,-0.3006,33,-0.5743,41,-0.2570,45,-0.1421,50,0.07194,92,1.04795
ENSG00000198785,GRIN3A,1,-3.9066,0,-9.3236,13,-0.8681,17,-0.5187,18,-0.5551,50,1.25872,92,2.38579
ENSG00000136824,SMC2,20,-0.4838,31,0.18819,0,-6.6657,16,-0.8039,21,-0.5935,50,0.98364,92,2.06223
ENSG00000136783,NIPSNAP3A,29,-0.7295,90,1.06333,27,-0.8153,29,-0.7720,43,-0.1917,50,0.11377,92,1.09309
ENSG00000165028,NIPSNAP3B,4,-2.5270,4,-2.5781,21,-0.0790,9,-1.3892,17,-0.6235,50,1.28379,92,2.41585
ENSG00000165029,ABCA1,51,0.81317,28,-0.1440,5,-2.5174,39,0.38920,16,-1.4186,50,0.77571,92,1.82416
ENSG00000070214,SLC44A1,477,1.70790,1022,3.34238,15,-3.5822,98,-0.9136,62,-2.0759,50,-1.8441,92,-0.9485
ENSG00000106701,FSD1L,34,-0.4687,26,-0.8716,30,-0.6495,26,-0.8950,52,0.34573,50,0.14792,92,1.13002
ENSG00000106692,FKTN,13,-0.9158,26,0.06871,11,-1.1300,17,-0.5997,15,-1.0563,50,1.15304,92,2.26018
ENSG00000095209,TMEM38B,45,0.71381,73,1.54591,2,-3.4236,12,-1.4180,14,-1.4917,50,0.89508,92,1.96022
ENSG00000148143,ZNF462,35,-0.2073,51,0.37974,0,-7.2159,31,-0.3983,38,-0.1243,50,0.35963,92,1.36065
ENSG00000119318,RAD23B,73,-0.6012,84,-0.3889,50,-1.1609,83,-0.4447,149,1.01206,50,-1.1712,92,-0.2587
ENSG00000070061,ELP1,24,-1.3459,35,-0.8046,57,-0.0736,40,-0.6486,72,0.57813,50,-0.2575,92,0.69565
ENSG00000119328,ABITRAM,15,-0.7564,16,-0.6672,8,-1.6322,13,-1.1118,20,-0.5303,50,1.09512,92,2.19206
ENSG00000106771,TMEM245,72,-0.3513,88,-0.0392,82,-0.1455,82,-0.1483,104,0.40132,50,-0.8880,92,0.03432
ENSG00000260230,FRRS1L,8,-4.0000,16,-3.0218,125,0.01079,119,-0.0649,180,1.24847,50,-1.3662,92,-0.4594
ENSG00000095203,EPB41L4B,1,-4.6385,2,-3.9997,33,-0.1796,31,-0.2718,40,0.20377,50,0.48627,92,1.50015
ENSG00000157654,PALM2-AKAP2,28,-1.1008,53,-0.1532,51,-0.2084,58,-0.0148,62,0.14323,50,-0.2347,92,0.71989
ENSG00000136810,TXN,169,-0.8898,208,-0.5818,195,-0.6754,166,-0.9788,300,-0.0290,1145,2.29476,92,-1.7975
ENSG00000198121,LPAR1,307,1.96652,486,2.92951,21,-2.2346,76,-0.3890,23,-2.7570,50,-0.9846,92,-0.0658
ENSG00000136813,ECPAS,53,-0.3361,57,-0.2252,67,0.00834,55,-0.3227,72,0.23753,50,-0.4291,92,0.51429
ENSG00000173258,ZNF483,42,-2.6125,89,-1.5046,180,-0.4523,289,0.31798,350,1.24570,50,-2.3445,92,-1.4571
ENSG00000106853,PTGR1,4,-3.0159,1,-4.2678,35,0.02463,15,-1.3045,39,0.35777,50,0.59255,92,1.61823
ENSG00000059769,DNAJC25,9,-1.2488,5,-1.9162,1,-4.1142,12,-0.7802,14,-0.8996,50,1.46786,92,2.63994
ENSG00000242616,GNG10,76,-0.4589,93,-0.1450,88,-0.2339,83,-0.3356,127,0.64832,50,-1.0765,92,-0.1609
ENSG00000148154,UGCG,8,-2.6233,8,-2.5956,40,-0.3291,44,-0.1933,59,0.53259,50,0.02005,92,0.99210
ENSG00000106868,SUSD1,2,-4.1845,0,-9.5553,82,1.43484,13,-1.5622,32,-0.1477,50,0.60234,92,1.62916
ENSG00000119314,PTBP3,9,-1.8218,16,-1.1172,40,0.30501,17,-1.0422,31,-0.1510,50,0.66588,92,1.70029
ENSG00000119471,HSDL2,73,0.72676,33,-0.4954,17,-1.4793,61,0.49153,36,-0.6360,50,0.12217,92,1.10217
ENSG00000165185,KIAA1958,24,0.17998,29,0.46203,14,-0.6661,9,-1.3178,8,-1.8825,50,1.38274,92,2.53554
ENSG00000148153,INIP,18,-0.8744,49,0.63898,0,-6.9331,25,-0.4403,28,-0.4185,50,0.67687,92,1.71263
ENSG00000148158,SNX30,26,-0.6674,53,0.45850,0,-7.2173,21,-1.0408,43,0.18144,50,0.35887,92,1.35982
ENSG00000136867,SLC31A2,72,0.62679,331,3.70596,0,-7.4816,15,-1.8342,9,-3.0905,50,0.05194,92,1.02640
ENSG00000119321,FKBP15,29,0.41019,16,-0.5045,3,-2.9519,10,-1.2778,13,-1.1456,50,1.31520,92,2.45366
ENSG00000136868,SLC31A1,6,-1.9909,10,-1.3704,23,-0.0902,15,-0.8136,18,-0.7213,50,1.14601,92,2.25190
ENSG00000176386,CDC26,46,0.34017,26,-0.5541,21,-0.8566,26,-0.6007,33,-0.3126,50,0.46534,92,1.47701
ENSG00000136875,PRPF4,7,-1.8783,21,-0.2192,27,0.14136,13,-0.9652,16,-0.9762,50,1.13962,92,2.24436
ENSG00000119431,HDHD3,7,-2.3568,9,-2.0662,51,0.53538,26,-0.5695,36,-0.0640,50,0.49588,92,1.51079
ENSG00000148218,ALAD,262,1.65717,139,0.57685,80,-0.2856,79,-0.3391,79,-0.4943,50,-0.9949,92,-0.0765
ENSG00000148229,POLE3,35,0.04344,39,0.23581,0,-6.9221,30,-0.2047,27,-0.5338,50,0.63018,92,1.66028
ENSG00000138835,RGS3,34,-0.0708,55,0.68469,89,1.51623,15,-1.3558,18,-1.4210,50,0.54944,92,1.57022
ENSG00000095397,WHRN,21,-0.7942,64,0.93467,44,0.34066,8,-2.2156,29,-0.4838,50,0.53117,92,1.54992
ENSG00000136888,ATP6V1G1,79,-1.1791,91,-0.9721,321,1.00105,162,-0.1077,214,0.64582,50,-1.8555,92,-0.9600
ENSG00000157693,TMEM268,10,-1.7804,10,-1.7926,7,-2.2773,16,-1.1455,38,0.41642,50,0.64867,92,1.68099
ENSG00000041982,TNC,98,1.86920,27,-0.2640,11,-1.5825,25,-0.4086,15,-1.6339,50,0.70459,92,1.74381
ENSG00000148219,ASTN2,27,-0.7878,36,-0.3752,91,1.11462,42,-0.1409,35,-0.6091,50,0.15206,92,1.13450
ENSG00000119401,TRIM32,5,-2.1654,4,-2.4329,8,-1.6663,15,-0.7276,20,-0.3988,50,1.17768,92,2.28932
ENSG00000136869,TLR4,50,0.73281,4,-3.0402,20,-0.6638,40,0.43083,19,-1.1543,50,0.73215,92,1.77488
ENSG00000078725,BRINP1,28,-0.8510,9,-2.5469,43,-0.2206,57,0.23442,51,0.10139,50,0.01779,92,0.98966
ENSG00000136861,CDK5RAP2,40,0.67517,42,0.78708,0,-6.5609,16,-0.7581,13,-1.4423,50,1.06388,92,2.15551
ENSG00000106780,MEGF9,92,0.29927,192,1.52664,21,-1.9244,76,-0.0058,65,-0.3938,50,-0.6359,92,0.29717
ENSG00000119402,FBXW2,31,-0.4150,15,-1.4482,24,-0.8001,27,-0.6372,43,0.17933,50,0.33485,92,1.33350
ENSG00000095261,PSMD5,8,-2.2597,13,-1.4652,28,-0.4002,23,-0.7196,39,0.18343,50,0.51997,92,1.53749
ENSG00000119403,PHF19,21,-0.0471,29,0.46603,0,-6.1373,9,-1.2869,12,-1.3272,50,1.35721,92,2.50449
ENSG00000119396,RAB14,128,-0.1116,212,0.68998,78,-0.8662,110,-0.3736,168,0.59085,50,-1.5229,92,-0.6201
ENSG00000148180,GSN,646,1.63425,1407,3.28318,137,-0.8681,166,-0.6186,79,-2.2628,50,-2.3475,92,-1.4601
ENSG00000148175,STOM,135,0.65456,37,-1.3394,101,0.17864,136,0.73359,80,-0.2920,50,-0.8840,92,0.03851
ENSG00000136848,DAB2IP,25,-0.9049,6,-2.9544,60,0.43296,35,-0.4138,48,0.13491,50,0.16057,92,1.14371
ENSG00000119421,NDUFA8,40,-1.6678,64,-0.9838,122,0.00144,119,-0.0366,163,0.90841,50,-1.3444,92,-0.4370
ENSG00000119446,RBM18,22,-2.1306,35,-1.4540,29,-1.7455,28,-1.8941,51,-1.3069,662,3.85850,92,-0.0112
ENSG00000136940,PDCL,10,-1.1875,34,0.62422,6,-1.9142,18,-0.3926,11,-1.4935,50,1.27557,92,2.40598
ENSG00000056586,RC3H2,49,-0.1470,35,-0.6655,83,0.69608,50,-0.1314,48,-0.2685,50,-0.1057,92,0.85728
ENSG00000011454,RABGAP1,77,0.12062,90,0.35973,39,-0.9099,65,-0.1526,75,0.13038,50,-0.5390,92,0.39864
ENSG00000165209,STRBP,9,-1.8745,14,-1.2583,18,-0.8353,22,-0.6154,31,-0.0492,50,0.71706,92,1.75786
ENSG00000148204,CRB2,40,0.59273,46,0.80316,0,-5.9564,27,0.00186,12,-1.6754,50,0.96180,92,2.03699
ENSG00000119522,DENND1A,8,-1.8777,19,-0.5604,30,0.14615,12,-1.3587,23,-0.4642,50,0.94476,92,2.01732
ENSG00000119408,NEK6,25,-0.0717,6,-2.2068,14,-0.9286,26,-0.0412,18,-0.9175,50,1.00420,92,2.08606
ENSG00000136930,PSMB7,148,-0.1014,161,0.02789,159,0.01250,124,-0.4036,199,0.69872,50,-1.7254,92,-0.8273
ENSG00000136942,RPL35,1110,0.85388,694,0.09754,563,-0.2281,677,0.06295,769,0.47898,50,-3.7949,92,-2.9199
ENSG00000136950,ARPC5L,14,-2.4683,41,-0.9414,95,0.33842,65,-0.2662,96,0.65468,50,-0.6487,92,0.28374
ENSG00000136935,GOLGA1,20,-0.0969,15,-0.5044,0,-6.2946,14,-0.6844,11,-1.3111,50,1.41218,92,2.57148
ENSG00000173611,SCAI,0,-9.3368,4,-2.8052,0,-6.8144,26,-0.3148,35,0.30129,50,0.74481,92,1.78918
ENSG00000119414,PPP6C,81,0.33060,90,0.50133,77,0.24912,48,-0.5234,61,-0.1824,50,-0.4081,92,0.53640
ENSG00000136933,RABEPK,26,-0.5031,30,-0.2580,28,-0.3950,23,-0.7266,33,-0.2501,50,0.52196,92,1.53970
ENSG00000044574,HSPA5,112,-1.0869,178,-0.3845,383,0.82711,138,-0.8191,313,1.00223,50,-2.2667,92,-1.3781
ENSG00000165219,GAPVD1,17,-1.3458,57,0.51473,36,-0.2159,28,-0.5943,37,-0.2321,50,0.31625,92,1.31314
ENSG00000119487,MAPKAP1,25,-0.7414,27,-0.6364,10,-2.0537,38,-0.1580,43,0.10059,50,0.30050,92,1.29592
ENSG00000167081,PBX3,37,-0.1390,29,-0.4932,0,-6.8285,31,-0.4071,42,0.11150,50,0.35245,92,1.35277
ENSG00000196814,MVB12B,130,1.30146,263,2.65120,0,-7.7665,35,-0.8175,26,-1.7270,50,-0.2380,92,0.71636
ENSG00000169155,ZBTB43,17,-0.5987,22,-0.2583,6,-2.1029,18,-0.6110,19,-0.7395,50,1.05973,92,2.15067
ENSG00000136828,RALGPS1,8,-2.1613,26,-0.4906,0,-7.0689,25,-0.5836,40,0.30684,50,0.52398,92,1.54194
ENSG00000136859,ANGPTL2,40,0.60083,104,2.27155,0,-6.6848,16,-0.8369,6,-2.7463,50,0.96150,92,2.03663
ENSG00000136895,GARNL3,4,-2.9833,20,-0.8495,0,-7.0559,28,-0.4037,40,0.33157,50,0.53849,92,1.55805
ENSG00000136856,SLC2A8,19,-0.6574,28,-0.0504,0,-6.7631,19,-0.6837,25,-0.3668,50,0.87098,92,1.93262
ENSG00000197958,RPL12,998,1.36178,528,0.30642,471,0.12532,373,-0.2598,450,0.08974,122,-1.9110,92,-2.3284
ENSG00000148356,LRSAM1,6,-2.7702,30,-0.4141,58,0.64103,13,-1.7512,41,0.12203,50,0.40205,92,1.40724
ENSG00000136830,NIBAN2,59,1.21132,2,-3.7670,24,-0.2306,28,0.00972,13,-1.5696,50,0.93004,92,2.00038
ENSG00000136854,STXBP1,49,-2.8560,62,-2.5168,324,-0.0441,300,-0.1821,527,1.64606,50,-2.8213,92,-1.9394
ENSG00000187024,PTRH1,6,-1.9963,3,-2.8988,17,-0.4834,15,-0.6380,17,-0.7393,50,1.25403,92,2.38018
ENSG00000095370,SH2D3C,10,-1.2359,0,-7.2815,23,0.08054,5,-2.1386,17,-0.5978,50,1.30767,92,2.44458
ENSG00000136807,CDK9,14,-1.3186,17,-1.0411,26,-0.4474,19,-0.9848,36,0.07489,50,0.57813,92,1.60215
ENSG00000136877,FPGS,12,-1.0644,24,-0.0439,13,-0.9294,9,-1.4945,18,-0.6901,50,1.13655,92,2.24075
ENSG00000106992,AK1,129,0.22370,83,-0.4635,113,0.01730,110,-0.0226,128,0.37653,50,-1.2126,92,-0.3014
ENSG00000160408,ST6GALNAC6,26,-1.2666,19,-1.6653,24,-1.3766,85,0.64399,65,0.24862,50,-0.2580,92,0.69515
ENSG00000136908,DPM2,22,-0.8886,31,-0.3706,40,0.04293,20,-1.0934,39,-0.0030,50,0.38817,92,1.39199
ENSG00000167106,FAM102A,137,0.27374,252,1.27381,27,-2.1847,57,-1.1280,48,-1.8364,587,2.94538,92,-0.3474
ENSG00000148339,SLC25A25,4,-3.5238,8,-2.6712,51,0.06441,42,-0.2287,57,0.45718,50,0.05326,92,1.02782
ENSG00000148334,PTGES2,34,-1.3499,26,-1.7132,83,-0.0021,82,-0.0298,105,0.71073,50,-0.7684,92,0.15876
ENSG00000171159,C9orf16,143,-0.1239,82,-0.9639,97,-0.7209,127,-0.3338,217,1.07232,50,-1.7003,92,-0.8016
ENSG00000148337,CIZ1,33,-0.4632,33,-0.4332,28,-0.6824,32,-0.5565,46,0.10681,50,0.19175,92,1.17753
ENSG00000106976,DNM1,12,-4.6102,15,-4.2227,286,0.07684,271,-0.0073,423,1.56913,50,-2.5220,92,-1.6369
ENSG00000167110,GOLGA2,33,-0.9247,42,-0.5465,79,0.43202,43,-0.5688,67,0.29393,50,-0.2809,92,0.67092
ENSG00000175854,SWI5,22,-0.7594,40,0.16287,83,1.35531,26,-0.5520,21,-1.1465,50,0.52557,92,1.54370
ENSG00000167112,TRUB2,16,-2.0285,57,-0.1585,102,0.76252,61,-0.0702,64,0.03140,50,-0.3613,92,0.58576
ENSG00000167113,COQ4,30,-0.9771,59,0.06224,57,0.02053,37,-0.7097,62,0.26919,50,-0.1824,92,0.77546
ENSG00000167114,SLC27A4,20,-1.6224,37,-0.7571,86,0.56743,41,-0.6217,69,0.39255,50,-0.2783,92,0.67359
ENSG00000167118,URM1,34,-0.2590,66,0.80111,21,-0.9529,20,-1.1086,36,-0.2601,50,0.35407,92,1.35455
ENSG00000207955,AL359091.1,97,0.79976,421,3.84965,3,-4.2769,23,-1.4882,9,-3.3566,50,-0.2481,92,0.70569
ENSG00000167123,CERCAM,147,0.81331,474,3.07417,98,0.16132,36,-1.4066,35,-1.9058,50,-0.8566,92,0.06704
ENSG00000136811,ODF2,7,-1.5521,9,-1.1827,4,-2.3619,13,-0.6543,11,-1.2534,50,1.54640,92,2.73755
ENSG00000197694,SPTAN1,243,-0.3084,90,-1.7983,290,-0.0364,300,0.01902,415,1.08668,52,-2.6082,92,-1.7665
ENSG00000119333,WDR34,11,-1.2794,6,-2.1931,19,-0.4755,16,-0.7148,21,-0.5305,50,1.06841,92,2.16080
ENSG00000119335,SET,298,0.61385,291,0.57172,104,-1.0098,207,0.03792,231,0.36961,50,-2.0919,92,-1.2006
ENSG00000160445,ZER1,39,-1.2272,70,-0.3705,98,0.14695,67,-0.4707,112,0.69734,50,-0.8716,92,0.05136
ENSG00000107021,TBC1D13,20,-1.3368,25,-0.9741,57,0.25646,41,-0.2808,51,0.11693,50,0.05402,92,1.02864
ENSG00000167136,ENDOG,22,-1.3133,45,-0.2184,28,-0.9640,20,-1.5389,67,0.75878,50,-0.0609,92,0.90518
ENSG00000198917,SPOUT1,10,-1.3520,32,0.42806,5,-2.2451,19,-0.4122,15,-1.0590,50,1.14123,92,2.24625
ENSG00000136802,LRRC8A,47,-0.8315,53,-0.6308,78,-0.0547,93,0.24150,91,0.32328,50,-0.7256,92,0.20340
ENSG00000175287,PHYHD1,44,0.72022,5,-2.5728,3,-3.0758,39,0.62064,14,-1.3963,50,0.94937,92,2.02264
ENSG00000175283,DOLK,13,-1.1239,9,-1.6426,31,0.12915,14,-1.1679,24,-0.3761,50,0.90388,92,1.97031
ENSG00000095319,NUP188,30,0.08497,26,-0.1002,23,-0.3027,14,-1.1532,20,-0.8330,50,0.91218,92,1.97984
ENSG00000148341,SH3GLB2,74,-0.3840,167,0.91186,89,-0.0915,74,-0.4133,102,0.20132,50,-0.9679,92,-0.0485
ENSG00000148343,MIGA2,5,-2.8085,20,-0.8804,26,-0.4993,30,-0.3164,36,-0.0009,50,0.51438,92,1.53129
ENSG00000167130,DOLPP1,19,-0.5053,40,0.61507,17,-0.7058,9,-1.6253,19,-0.8206,50,0.98663,92,2.06569
ENSG00000095321,CRAT,18,-1.6452,34,-0.7433,52,-0.0949,49,-0.2124,63,0.35384,50,-0.1617,92,0.79752
ENSG00000119383,PTPA,71,-0.6990,108,-0.0444,92,-0.2912,120,0.12963,133,0.50310,50,-1.2094,92,-0.2981
ENSG00000148335,NTMT1,21,-0.6271,21,-0.6730,48,0.60171,20,-0.7761,25,-0.6276,50,0.68661,92,1.72358
ENSG00000148331,ASB6,3,-3.1008,17,-0.6925,16,-0.8092,14,-1.1228,25,-0.2098,50,0.95653,92,2.03090
ENSG00000136816,TOR1B,7,-1.5503,18,-0.1846,2,-3.0729,8,-1.3944,13,-0.9918,50,1.46504,92,2.63645
ENSG00000136827,TOR1A,17,-1.3730,28,-0.6770,65,0.63445,28,-0.7129,43,-0.0366,50,0.21836,92,1.20642
ENSG00000136819,C9orf78,67,-0.4812,90,-0.0390,45,-1.0800,82,-0.1994,115,0.65993,50,-0.9248,92,-0.0038
ENSG00000136878,USP20,26,-0.9294,29,-0.7932,39,-0.3485,29,-0.8382,56,0.41916,50,0.05044,92,1.02478
ENSG00000187239,FNBP1,132,0.68821,231,1.64928,70,-0.3076,76,-0.1962,64,-0.6941,50,-0.8116,92,0.11376
ENSG00000148358,GPR107,20,-1.6665,82,0.44458,74,0.28254,39,-0.7427,68,0.25543,50,-0.3198,92,0.62972
ENSG00000107130,NCS1,23,-2.4046,25,-2.2837,159,0.51577,154,0.50489,140,0.57566,50,-1.2564,92,-0.3465
