NAME	ORIGINAL SIZE	AFTER RESTRICTING TO DATASET	STATUS	
GOBP_POSITIVE_REGULATION_OF_FATTY_ACID_BIOSYNTHETIC_PROCESS	22		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CILIUM_ASSEMBLY	28	23		
GOBP_POSITIVE_REGULATION_OF_TRANSLATION	141	109		
GOBP_RESPIRATORY_BURST	39	15		
GOBP_POSITIVE_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS	209	169		
GOBP_NEGATIVE_REGULATION_OF_DNA_REPAIR	36	23		
GOBP_POSITIVE_REGULATION_OF_DNA_REPAIR	130	107		
GOBP_POSITIVE_REGULATION_OF_DNA_REPLICATION	39	22		
GOBP_POSITIVE_REGULATION_OF_EPIDERMAL_GROWTH_FACTOR_ACTIVATED_RECEPTOR_ACTIVITY	13		Rejected!	
GOBP_POSITIVE_REGULATION_OF_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	8		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	54	32		
GOBP_POSITIVE_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	27		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_NOTCH_SIGNALING_PATHWAY	37	28		
GOBP_POSITIVE_REGULATION_OF_NOTCH_SIGNALING_PATHWAY	48	32		
GOBP_NEGATIVE_REGULATION_OF_ACTION_POTENTIAL	7		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ACTION_POTENTIAL	8		Rejected!	
GOBP_REGULATION_OF_ADENYLATE_CYCLASE_ACTIVITY	52	26		
GOBP_POSITIVE_REGULATION_OF_ADENYLATE_CYCLASE_ACTIVITY	32	15		
GOBP_POSITIVE_REGULATION_OF_AXON_EXTENSION	35	30		
GOBP_NEGATIVE_REGULATION_OF_BLOOD_PRESSURE	50	23		
GOBP_POSITIVE_REGULATION_OF_BLOOD_PRESSURE	35	20		
GOBP_POSITIVE_REGULATION_OF_OSSIFICATION	51	35		
GOBP_POSITIVE_REGULATION_OF_BONE_RESORPTION	18		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CELL_ADHESION	482	257		
GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE	404	247		
GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE	354	191		
GOBP_NEGATIVE_REGULATION_OF_CELL_SIZE	9		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CELL_SIZE	10		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CELL_VOLUME	5		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_ENDOCYTOSIS	58	41		
GOBP_POSITIVE_REGULATION_OF_ENDOCYTOSIS	97	67		
GOBP_NEGATIVE_REGULATION_OF_GENE_EXPRESSION_EPIGENETIC	109	81		
GOBP_TRANSCRIPTION_INITIATION_COUPLED_CHROMATIN_REMODELING	27	24		
GOBP_NEGATIVE_REGULATION_OF_GLYCOLYTIC_PROCESS	15		Rejected!	
GOBP_POSITIVE_REGULATION_OF_GLYCOLYTIC_PROCESS	21	17		
GOBP_NEGATIVE_REGULATION_OF_INNATE_IMMUNE_RESPONSE	78	40		
GOBP_NEGATIVE_REGULATION_OF_ISOTYPE_SWITCHING	5		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ISOTYPE_SWITCHING	28	15		
GOBP_NEGATIVE_REGULATION_OF_LIPID_METABOLIC_PROCESS	109	65		
GOBP_POSITIVE_REGULATION_OF_LIPID_METABOLIC_PROCESS	150	95		
GOBP_NEGATIVE_REGULATION_OF_MEIOTIC_NUCLEAR_DIVISION	9		Rejected!	
GOBP_POSITIVE_REGULATION_OF_MEIOTIC_NUCLEAR_DIVISION	17		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_MEMBRANE_POTENTIAL	11		Rejected!	
GOBP_POSITIVE_REGULATION_OF_MEMBRANE_POTENTIAL	15		Rejected!	
GOBP_POSITIVE_REGULATION_OF_MITOTIC_NUCLEAR_DIVISION	43	18		
GOBP_PH_REDUCTION	5		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_PROTEOLYSIS	328	161		
GOBP_POSITIVE_REGULATION_OF_PROTEOLYSIS	366	257		
GOBP_NEGATIVE_REGULATION_OF_SINGLE_STRANDED_VIRAL_RNA_REPLICATION_VIA_DOUBLE_STRANDED_DNA_INTERMEDIATE	16		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_SISTER_CHROMATID_COHESION	5		Rejected!	
GOBP_POSITIVE_REGULATION_OF_SISTER_CHROMATID_COHESION	8		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_SMOOTHENED_SIGNALING_PATHWAY	35	26		
GOBP_POSITIVE_REGULATION_OF_SMOOTHENED_SIGNALING_PATHWAY	38	25		
GOBP_REGULATION_OF_RNA_POLYMERASE_II_TRANSCRIPTION_PREINITIATION_COMPLEX_ASSEMBLY	8		Rejected!	
GOBP_POSITIVE_REGULATION_OF_RNA_POLYMERASE_II_TRANSCRIPTION_PREINITIATION_COMPLEX_ASSEMBLY	5		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_TRANSLATIONAL_ELONGATION	5		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_VASOCONSTRICTION	8		Rejected!	
GOBP_POSITIVE_REGULATION_OF_VASOCONSTRICTION	30		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_DNA_RECOMBINATION	46	24		
GOBP_POSITIVE_REGULATION_OF_DNA_RECOMBINATION	72	49		
GOBP_NEGATIVE_REGULATION_OF_CARBOHYDRATE_METABOLIC_PROCESS	51	32		
GOBP_POSITIVE_REGULATION_OF_CARBOHYDRATE_METABOLIC_PROCESS	79	52		
GOBP_POSITIVE_REGULATION_OF_CATECHOLAMINE_METABOLIC_PROCESS	7		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_COMPLEMENT_ACTIVATION	13		Rejected!	
GOBP_POSITIVE_REGULATION_OF_COMPLEMENT_ACTIVATION	7		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_EXOCYTOSIS	37	25		
GOBP_POSITIVE_REGULATION_OF_EXOCYTOSIS	80	54		
GOBP_NEGATIVE_REGULATION_OF_FATTY_ACID_METABOLIC_PROCESS	40	22		
GOBP_POSITIVE_REGULATION_OF_FATTY_ACID_METABOLIC_PROCESS	38	21		
GOBP_REGULATION_OF_FEMALE_RECEPTIVITY	7		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_GROWTH	252	174		
GOBP_POSITIVE_REGULATION_OF_GROWTH	258	176		
GOBP_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE	243	143		
GOBP_POSITIVE_REGULATION_OF_MITOTIC_CELL_CYCLE	129	79		
GOBP_NEGATIVE_REGULATION_OF_MUSCLE_CONTRACTION	24		Rejected!	
GOBP_POSITIVE_REGULATION_OF_MUSCLE_CONTRACTION	49	20		
GOBP_NEGATIVE_REGULATION_OF_NUCLEOBASE_CONTAINING_COMPOUND_METABOLIC_PROCESS	1553		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CIRCADIAN_SLEEP_WAKE_CYCLE_SLEEP	5		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_STEROID_METABOLIC_PROCESS	31	16		
GOBP_POSITIVE_REGULATION_OF_STEROID_METABOLIC_PROCESS	27		Rejected!	
GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_I	35	29		
GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_II	1221		Rejected!	
GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_III	18	17		
GOBP_NEGATIVE_REGULATION_OF_TRANSLATIONAL_INITIATION	19	17		
GOBP_POSITIVE_REGULATION_OF_TRANSLATIONAL_INITIATION	31	23		
GOBP_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	27		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CALCIUM_ION_DEPENDENT_EXOCYTOSIS	8		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CALCIUM_ION_DEPENDENT_EXOCYTOSIS	14		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_NUCLEOTIDE_METABOLIC_PROCESS	25	16		
GOBP_POSITIVE_REGULATION_OF_NUCLEOTIDE_METABOLIC_PROCESS	42	28		
GOBP_NEGATIVE_REGULATION_OF_SMOOTH_MUSCLE_CONTRACTION	15		Rejected!	
GOBP_POSITIVE_REGULATION_OF_SMOOTH_MUSCLE_CONTRACTION	31		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_STRIATED_MUSCLE_CONTRACTION	8		Rejected!	
GOBP_POSITIVE_REGULATION_OF_STRIATED_MUSCLE_CONTRACTION	15		Rejected!	
GOBP_CARBON_CATABOLITE_REGULATION_OF_TRANSCRIPTION	5		Rejected!	
GOBP_REGULATION_OF_EMBRYONIC_DEVELOPMENT	93	69		
GOBP_NEGATIVE_REGULATION_OF_ACTIVATED_T_CELL_PROLIFERATION	15		Rejected!	
GOBP_REGULATION_OF_TRANSCRIPTION_BY_GLUCOSE	7		Rejected!	
GOBP_ADP_METABOLIC_PROCESS	94	74		
GOBP_AMP_METABOLIC_PROCESS	25	21		
GOBP_ATP_METABOLIC_PROCESS	219	180		
GOBP_CMP_METABOLIC_PROCESS	7		Rejected!	
GOBP_GMP_METABOLIC_PROCESS	28	23		
GOBP_GTP_METABOLIC_PROCESS	25	21		
GOBP_IMP_METABOLIC_PROCESS	18	15		
GOBP_UMP_CATABOLIC_PROCESS	5		Rejected!	
GOBP_UTP_METABOLIC_PROCESS	12		Rejected!	
GOBP_DAMP_METABOLIC_PROCESS	7		Rejected!	
GOBP_DGMP_METABOLIC_PROCESS	5		Rejected!	
GOBP_CAMP_METABOLIC_PROCESS	23	17		
GOBP_CGMP_METABOLIC_PROCESS	16		Rejected!	
GOBP_DTMP_METABOLIC_PROCESS	6		Rejected!	
GOBP_DTTP_METABOLIC_PROCESS	5		Rejected!	
GOBP_DUMP_METABOLIC_PROCESS	8		Rejected!	
GOBP_DUMP_CATABOLIC_PROCESS	6		Rejected!	
GOBP_ADENOSINE_METABOLIC_PROCESS	10		Rejected!	
GOBP_CYTIDINE_METABOLIC_PROCESS	12		Rejected!	
GOBP_GUANINE_METABOLIC_PROCESS	5		Rejected!	
GOBP_INOSINE_METABOLIC_PROCESS	5		Rejected!	
GOBP_NUCLEOBASE_BIOSYNTHETIC_PROCESS	19	16		
GOBP_NUCLEOBASE_CATABOLIC_PROCESS	10		Rejected!	
GOBP_DEOXYRIBONUCLEOSIDE_CATABOLIC_PROCESS	6		Rejected!	
GOBP_PURINE_DEOXYRIBONUCLEOSIDE_METABOLIC_PROCESS	5		Rejected!	
GOBP_PYRIMIDINE_DEOXYRIBONUCLEOSIDE_METABOLIC_PROCESS	5		Rejected!	
GOBP_PURINE_RIBONUCLEOSIDE_METABOLIC_PROCESS	21		Rejected!	
GOBP_PURINE_RIBONUCLEOSIDE_CATABOLIC_PROCESS	6		Rejected!	
GOBP_PYRIMIDINE_NUCLEOSIDE_CATABOLIC_PROCESS	16		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_VITAMIN_METABOLIC_PROCESS	7		Rejected!	
GOBP_TETRAHYDROBIOPTERIN_METABOLIC_PROCESS	9		Rejected!	
GOBP_PIGMENT_BIOSYNTHETIC_PROCESS	58	41		
GOBP_PIGMENT_CATABOLIC_PROCESS	11		Rejected!	
GOBP_ALCOHOL_CATABOLIC_PROCESS	54	35		
GOBP_ALCOHOL_BIOSYNTHETIC_PROCESS	140	91		
GOBP_POLYOL_BIOSYNTHETIC_PROCESS	62	35		
GOBP_POLYOL_CATABOLIC_PROCESS	27	23		
GOBP_ALDEHYDE_BIOSYNTHETIC_PROCESS	16		Rejected!	
GOBP_ALDEHYDE_CATABOLIC_PROCESS	14		Rejected!	
GOBP_PHENOL_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS	48	20		
GOBP_REGULATION_OF_FATTY_ACID_OXIDATION	36	25		
GOBP_POSITIVE_REGULATION_OF_FATTY_ACID_OXIDATION	16		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_FATTY_ACID_OXIDATION	15		Rejected!	
GOBP_GLUCOSE_IMPORT	75	45		
GOBP_REGULATION_OF_GLUCOSE_IMPORT	59	35		
GOBP_NEGATIVE_REGULATION_OF_GLUCOSE_IMPORT	16		Rejected!	
GOBP_POSITIVE_REGULATION_OF_GLUCOSE_IMPORT	37	23		
GOBP_REGULATION_OF_JNK_CASCADE	140	88		
GOBP_NEGATIVE_REGULATION_OF_JNK_CASCADE	39	27		
GOBP_POSITIVE_REGULATION_OF_JNK_CASCADE	95	54		
GOBP_PHOSPHATIDYLETHANOLAMINE_METABOLIC_PROCESS	28	19		
GOBP_DIACYLGLYCEROL_METABOLIC_PROCESS	27	20		
GOBP_DIACYLGLYCEROL_CATABOLIC_PROCESS	5		Rejected!	
GOBP_CDP_DIACYLGLYCEROL_METABOLIC_PROCESS	14		Rejected!	
GOBP_AMINO_SUGAR_CATABOLIC_PROCESS	15		Rejected!	
GOBP_AMINO_SUGAR_BIOSYNTHETIC_PROCESS	11		Rejected!	
GOBP_MONOSACCHARIDE_BIOSYNTHETIC_PROCESS	96	70		
GOBP_MONOSACCHARIDE_CATABOLIC_PROCESS	50	28		
GOBP_RIBOSE_PHOSPHATE_BIOSYNTHETIC_PROCESS	238	203		
GOBP_5_PHOSPHORIBOSE_1_DIPHOSPHATE_METABOLIC_PROCESS	6		Rejected!	
GOBP_URATE_METABOLIC_PROCESS	13		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_JAK_STAT	26	16		
GOBP_ORGANOPHOSPHATE_CATABOLIC_PROCESS	162	117		
GOBP_L_CYSTEINE_METABOLIC_PROCESS	5		Rejected!	
GOBP_ICOSANOID_BIOSYNTHETIC_PROCESS	61	25		
GOBP_PROSTANOID_BIOSYNTHETIC_PROCESS	32	15		
GOBP_SHORT_CHAIN_FATTY_ACID_METABOLIC_PROCESS	15		Rejected!	
GOBP_NEUTRAL_LIPID_BIOSYNTHETIC_PROCESS	49	29		
GOBP_NEUTRAL_LIPID_CATABOLIC_PROCESS	37	19		
GOBP_MONOACYLGLYCEROL_METABOLIC_PROCESS	14		Rejected!	
GOBP_DOLICHYL_DIPHOSPHATE_METABOLIC_PROCESS	5		Rejected!	
GOBP_MEMBRANE_LIPID_CATABOLIC_PROCESS	38	22		
GOBP_MEMBRANE_LIPID_BIOSYNTHETIC_PROCESS	150	106		
GOBP_PLATELET_ACTIVATING_FACTOR_METABOLIC_PROCESS	8		Rejected!	
GOBP_PHOSPHATIDYLCHOLINE_METABOLIC_PROCESS	76	48		
GOBP_PHOSPHATIDYLGLYCEROL_METABOLIC_PROCESS	35	23		
GOBP_PHOSPHATIDIC_ACID_METABOLIC_PROCESS	36	24		
GOBP_GLYCEROPHOSPHOLIPID_BIOSYNTHETIC_PROCESS	210	170		
GOBP_GLYCEROPHOSPHOLIPID_CATABOLIC_PROCESS	34	19		
GOBP_GLYCOSYLCERAMIDE_BIOSYNTHETIC_PROCESS	8		Rejected!	
GOBP_GLYCOSYLCERAMIDE_CATABOLIC_PROCESS	7		Rejected!	
GOBP_GLYCOSPHINGOLIPID_CATABOLIC_PROCESS	14		Rejected!	
GOBP_GLYCEROLIPID_METABOLIC_PROCESS	385	273		
GOBP_GLYOXYLATE_METABOLIC_PROCESS	8		Rejected!	
GOBP_PHOSPHATIDYLINOSITOL_METABOLIC_PROCESS	154	127		
GOBP_S_ADENOSYLMETHIONINE_METABOLIC_PROCESS	16		Rejected!	
GOBP_PROTOPORPHYRINOGEN_IX_METABOLIC_PROCESS	11		Rejected!	
GOBP_GLYCEROLIPID_CATABOLIC_PROCESS	64	36		
GOBP_SPHINGOSINE_BIOSYNTHETIC_PROCESS	14		Rejected!	
GOBP_CERAMIDE_BIOSYNTHETIC_PROCESS	68	48		
GOBP_CERAMIDE_CATABOLIC_PROCESS	20		Rejected!	
GOBP_SPHINGOID_METABOLIC_PROCESS	22	15		
GOBP_PHOTORECEPTOR_CELL_DIFFERENTIATION	62	37		
GOBP_NEGATIVE_REGULATION_OF_PHOTORECEPTOR_CELL_DIFFERENTIATION	6		Rejected!	
GOBP_SALIVA_SECRETION	13		Rejected!	
GOBP_DEVELOPMENT_OF_SECONDARY_FEMALE_SEXUAL_CHARACTERISTICS	6		Rejected!	
GOBP_DEVELOPMENT_OF_PRIMARY_FEMALE_SEXUAL_CHARACTERISTICS	106	64		
GOBP_RETINAL_ROD_CELL_DEVELOPMENT	8		Rejected!	
GOBP_REGULATION_OF_RAS_PROTEIN_SIGNAL_TRANSDUCTION	185	132		
GOBP_REGULATION_OF_VIRAL_ENTRY_INTO_HOST_CELL	48	21		
GOBP_NEGATIVE_REGULATION_OF_VIRAL_ENTRY_INTO_HOST_CELL	22		Rejected!	
GOBP_REGULATION_OF_CENTRIOLE_REPLICATION	23	15		
GOBP_NEGATIVE_REGULATION_OF_CENTRIOLE_REPLICATION	7		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CENTRIOLE_REPLICATION	9		Rejected!	
GOBP_REGULATION_OF_MITOTIC_CENTROSOME_SEPARATION	9		Rejected!	
GOBP_REGULATION_OF_CENTROSOME_CYCLE	54	39		
GOBP_XENOBIOTIC_EXPORT_FROM_CELL	27		Rejected!	
GOBP_REGULATION_OF_ORGAN_GROWTH	102	54		
GOBP_NEGATIVE_REGULATION_OF_ORGAN_GROWTH	39	26		
GOBP_POSITIVE_REGULATION_OF_ORGAN_GROWTH	52	23		
GOBP_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY	73	46		
GOBP_GAMMA_DELTA_T_CELL_ACTIVATION	26		Rejected!	
GOBP_ALPHA_BETA_T_CELL_ACTIVATION	175	67		
GOBP_ALPHA_BETA_T_CELL_DIFFERENTIATION	119	50		
GOBP_ALPHA_BETA_T_CELL_PROLIFERATION	47	19		
GOBP_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION	114	47		
GOBP_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION	72	30		
GOBP_NEGATIVE_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION	45	19		
GOBP_REGULATION_OF_ALPHA_BETA_T_CELL_DIFFERENTIATION	73	31		
GOBP_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_DIFFERENTIATION	52	22		
GOBP_NEGATIVE_REGULATION_OF_ALPHA_BETA_T_CELL_DIFFERENTIATION	27		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_PROLIFERATION	25		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_ALPHA_BETA_T_CELL_PROLIFERATION	16		Rejected!	
GOBP_REGULATION_OF_GAMMA_DELTA_T_CELL_ACTIVATION	11		Rejected!	
GOBP_POSITIVE_REGULATION_OF_GAMMA_DELTA_T_CELL_ACTIVATION	9		Rejected!	
GOBP_LYMPHOCYTE_ACTIVATION	784	382		
GOBP_TETRAHYDROFOLATE_METABOLIC_PROCESS	15		Rejected!	
GOBP_TETRAHYDROFOLATE_BIOSYNTHETIC_PROCESS	6		Rejected!	
GOBP_FOLIC_ACID_METABOLIC_PROCESS	16		Rejected!	
GOBP_FEMALE_SEX_DIFFERENTIATION	122	71		
GOBP_MALE_SEX_DIFFERENTIATION	168	95		
GOBP_RETINAL_CELL_PROGRAMMED_CELL_DEATH	6		Rejected!	
GOBP_RESPONSE_TO_ANTIBIOTIC	47	32		
GOBP_RESPONSE_TO_ORGANOPHOSPHORUS	129	73		
GOBP_RESPONSE_TO_ARSENIC_CONTAINING_SUBSTANCE	32	27		
GOBP_RESPONSE_TO_CADMIUM_ION	54	37		
GOBP_RESPONSE_TO_COPPER_ION	42	26		
GOBP_RESPONSE_TO_MERCURY_ION	11		Rejected!	
GOBP_DECIDUALIZATION	25		Rejected!	
GOBP_HETEROCYCLE_CATABOLIC_PROCESS	499	340		
GOBP_GDP_METABOLIC_PROCESS	11		Rejected!	
GOBP_MUSCLE_CELL_CELLULAR_HOMEOSTASIS	23	15		
GOBP_ACID_SECRETION	48	21		
GOBP_REGULATION_BY_VIRUS_OF_VIRAL_PROTEIN_LEVELS_IN_HOST_CELL	7		Rejected!	
GOBP_NON_LYTIC_VIRAL_RELEASE	15		Rejected!	
GOBP_VIRAL_BUDDING	28	25		
GOBP_PROTEIN_AUTOPHOSPHORYLATION	227	163		
GOBP_REGULATION_OF_VIRAL_TRANSCRIPTION	19		Rejected!	
GOBP_MICROTUBULE_POLYMERIZATION	88	74		
GOBP_TRANSPORT_OF_VIRUS	23		Rejected!	
GOBP_RECEPTOR_MEDIATED_VIRION_ATTACHMENT_TO_HOST_CELL	7		Rejected!	
GOBP_REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT	107	87		
GOBP_NEGATIVE_REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT	23	18		
GOBP_POSITIVE_REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT	60	48		
GOBP_REGULATION_OF_PROTEIN_EXPORT_FROM_NUCLEUS	32	28		
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_EXPORT_FROM_NUCLEUS	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_PROTEIN_EXPORT_FROM_NUCLEUS	17	15		
GOBP_REGULATION_OF_RNA_EXPORT_FROM_NUCLEUS	12		Rejected!	
GOBP_POSITIVE_REGULATION_OF_RNA_EXPORT_FROM_NUCLEUS	5		Rejected!	
GOBP_LIPID_PHOSPHORYLATION	16		Rejected!	
GOBP_CARBOHYDRATE_PHOSPHORYLATION	25	18		
GOBP_GLYCOLIPID_TRANSPORT	8		Rejected!	
GOBP_PHOSPHOLIPID_DEPHOSPHORYLATION	39	38		
GOBP_FILOPODIUM_ASSEMBLY	70	54		
GOBP_BONE_REMODELING	88	48		
GOBP_REGULATION_OF_BONE_REMODELING	49	30		
GOBP_NEGATIVE_REGULATION_OF_BONE_REMODELING	18		Rejected!	
GOBP_PHOSPHATIDYLINOSITOL_PHOSPHATE_BIOSYNTHETIC_PROCESS	61	47		
GOBP_PHOSPHATIDYLINOSITOL_DEPHOSPHORYLATION	25	25		
GOBP_ISOPRENOID_TRANSPORT	5		Rejected!	
GOBP_QUINOLINATE_METABOLIC_PROCESS	5		Rejected!	
GOBP_REGULATION_OF_SALIVA_SECRETION	8		Rejected!	
GOBP_REGULATION_OF_HORMONE_SECRETION	250	149		
GOBP_FOLLICLE_STIMULATING_HORMONE_SECRETION	8		Rejected!	
GOBP_REGULATION_OF_HORMONE_BIOSYNTHETIC_PROCESS	25	16		
GOBP_POSITIVE_REGULATION_OF_HORMONE_BIOSYNTHETIC_PROCESS	10		Rejected!	
GOBP_POSITIVE_REGULATION_OF_HORMONE_SECRETION	138	82		
GOBP_NEGATIVE_REGULATION_OF_HORMONE_SECRETION	65	39		
GOBP_POSITIVE_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS	86	56		
GOBP_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS	181	114		
GOBP_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_PERMEABILITY	61	45		
GOBP_SECRETION	963		Rejected!	
GOBP_INTRACELLULAR_TRANSPORT	1591		Rejected!	
GOBP_REGULATION_OF_NEUROTRANSMITTER_SECRETION	82	63		
GOBP_NEGATIVE_REGULATION_OF_NEUROTRANSMITTER_SECRETION	6		Rejected!	
GOBP_PORE_COMPLEX_ASSEMBLY	21	20		
GOBP_NUCLEOTIDE_PHOSPHORYLATION	104	80		
GOBP_NUCLEOSIDE_MONOPHOSPHATE_PHOSPHORYLATION	11		Rejected!	
GOBP_FATTY_ACYL_COA_BIOSYNTHETIC_PROCESS	27	22		
GOBP_KETONE_BODY_BIOSYNTHETIC_PROCESS	6		Rejected!	
GOBP_REGULATION_OF_HEMOGLOBIN_BIOSYNTHETIC_PROCESS	8		Rejected!	
GOBP_POSITIVE_REGULATION_OF_HEMOGLOBIN_BIOSYNTHETIC_PROCESS	6		Rejected!	
GOBP_REGULATION_OF_RESPONSE_TO_OSMOTIC_STRESS	16		Rejected!	
GOBP_VESICLE_TRANSPORT_ALONG_MICROTUBULE	46	40		
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN	72	36		
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_LIPID_ANTIGEN_VIA_MHC_CLASS_IB	7		Rejected!	
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_ENDOGENOUS_LIPID_ANTIGEN_VIA_MHC_CLASS_IB	5		Rejected!	
GOBP_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	58	46		
GOBP_INSULIN_LIKE_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	50	34		
GOBP_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	58	34		
GOBP_NEUROTROPHIN_TRK_RECEPTOR_SIGNALING_PATHWAY	24	22		
GOBP_HEPATOCYTE_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	13		Rejected!	
GOBP_EPHRIN_RECEPTOR_SIGNALING_PATHWAY	52	39		
GOBP_INOSITOL_PHOSPHATE_MEDIATED_SIGNALING	57	33		
GOBP_INOSITOL_LIPID_MEDIATED_SIGNALING	176	107		
GOBP_REGULATION_OF_MRNA_SPLICING_VIA_SPLICEOSOME	107	94		
GOBP_POSITIVE_REGULATION_OF_MRNA_SPLICING_VIA_SPLICEOSOME	31	22		
GOBP_FOCAL_ADHESION_ASSEMBLY	86	70		
GOBP_EMBRYONIC_EYE_MORPHOGENESIS	35	17		
GOBP_POST_EMBRYONIC_EYE_MORPHOGENESIS	7		Rejected!	
GOBP_DEVELOPMENTAL_PIGMENTATION	48	29		
GOBP_EYE_PIGMENTATION	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_DEVELOPMENTAL_PIGMENTATION	9		Rejected!	
GOBP_AUTOPHAGIC_CELL_DEATH	8		Rejected!	
GOBP_SOMATIC_STEM_CELL_DIVISION	12		Rejected!	
GOBP_ASTROCYTE_ACTIVATION	24		Rejected!	
GOBP_FIBROBLAST_PROLIFERATION	103	67		
GOBP_REGULATION_OF_FIBROBLAST_PROLIFERATION	87	57		
GOBP_POSITIVE_REGULATION_OF_FIBROBLAST_PROLIFERATION	53	34		
GOBP_NEGATIVE_REGULATION_OF_FIBROBLAST_PROLIFERATION	33	21		
GOBP_BEHAVIORAL_RESPONSE_TO_COCAINE	14		Rejected!	
GOBP_BEHAVIORAL_RESPONSE_TO_ETHANOL	9		Rejected!	
GOBP_FUSED_ANTRUM_STAGE	6		Rejected!	
GOBP_REGULATION_OF_SYNAPTIC_PLASTICITY	209	162		
GOBP_REGULATION_OF_NEURONAL_SYNAPTIC_PLASTICITY	57	52		
GOBP_REGULATION_OF_LONG_TERM_NEURONAL_SYNAPTIC_PLASTICITY	23	22		
GOBP_POSITIVE_REGULATION_OF_LONG_TERM_NEURONAL_SYNAPTIC_PLASTICITY	6		Rejected!	
GOBP_REGULATION_OF_SHORT_TERM_NEURONAL_SYNAPTIC_PLASTICITY	16	15		
GOBP_GOLGI_VESICLE_TRANSPORT	300	269		
GOBP_GOLGI_VESICLE_BUDDING	10		Rejected!	
GOBP_VESICLE_TARGETING_TO_FROM_OR_WITHIN_GOLGI	34	31		
