Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to13,Feature log2 fold change topic 4to13
ENSG00000111142,METAP2,123,0.62679,68,-0.3138,38,-1.1933,85,0.15719
ENSG00000139343,SNRPF,36,-1.5229,165,0.79866,70,-0.5530,103,0.18731
ENSG00000111144,LTA4H,27,-0.8130,55,0.28807,44,-0.0633,47,0.16149
ENSG00000059758,CDK17,22,-1.7368,35,-1.0392,16,-2.1746,83,1.75772
ENSG00000255794,RMST,2,-3.4027,35,0.69948,12,-0.9655,24,0.57175
ENSG00000120802,TMPO,12,-0.7759,25,0.39190,16,-0.2862,20,0.18372
ENSG00000075415,SLC25A3,324,-0.4582,464,0.09525,493,0.19127,439,0.04060
ENSG00000185046,ANKS1B,89,-0.2439,17,-2.6839,49,-1.1467,120,1.20972
ENSG00000111647,UHRF1BP1L,2,-3.0386,8,-1.4325,15,-0.5110,25,1.51105
ENSG00000075089,ACTR6,20,-1.4245,35,-0.6462,34,-0.6629,60,0.99710
ENSG00000136021,SCYL2,24,-0.6489,41,0.13652,14,-1.4779,41,0.61886
ENSG00000120805,ARL1,67,-0.7303,89,-0.2899,104,-0.0477,114,0.39045
ENSG00000196091,MYBPC1,119,1.59670,2,-4.3078,38,-0.2769,43,-0.3009
ENSG00000111666,CHPT1,50,-0.1595,43,-0.4020,52,-0.1013,58,0.25552
ENSG00000111670,GNPTAB,29,-0.4866,19,-1.1736,25,-0.7094,45,0.87894
ENSG00000120860,WASHC3,60,-0.5987,77,-0.2312,101,0.19617,92,0.21314
ENSG00000183395,PMCH,2,-7.6599,41,-3.4909,4207,5.16863,136,-3.3810
ENSG00000111696,NT5DC3,18,-1.7318,26,-1.2148,56,-0.0641,66,0.96819
ENSG00000166598,HSP90B1,403,0.31490,454,0.50604,418,0.37322,302,-0.4950
ENSG00000204954,C12orf73,1,-4.1980,5,-2.6575,21,-0.6361,39,2.02965
ENSG00000111727,HCFC2,7,-1.1734,16,-0.0084,0,-5.4065,19,1.21990
ENSG00000120837,NFYB,23,-0.7359,15,-1.3822,0,-6.6959,45,1.79779
ENSG00000198431,TXNRD1,44,-0.9262,173,1.23290,98,0.30517,74,-0.5087
ENSG00000171310,CHST11,20,-0.7677,86,1.58047,21,-0.6611,30,-0.4885
ENSG00000151131,C12orf45,18,-1.3263,43,0.02219,29,-0.5670,46,0.61873
ENSG00000136051,WASHC4,16,-0.6141,30,0.37214,20,-0.2366,24,0.13103
ENSG00000136044,APPL2,38,0.60988,31,0.30352,0,-6.8126,27,0.20226
ENSG00000235162,C12orf75,28,-0.8261,30,-0.7570,40,-0.3199,54,0.71564
ENSG00000074590,NUAK1,5,-2.1800,16,-0.5643,14,-0.8046,27,1.17976
ENSG00000136026,CKAP4,7,-2.5129,43,0.13495,41,0.08241,42,0.45749
ENSG00000111783,RFX4,76,1.76394,8,-1.7277,0,-6.8374,26,-0.1199
ENSG00000111785,RIC8B,1,-4.5242,22,-0.0291,9,-1.2786,26,1.24553
ENSG00000151135,TMEM263,30,-1.1062,52,-0.2868,54,-0.2273,68,0.57468
ENSG00000120832,MTERF2,18,-0.4814,35,0.59149,34,0.51675,23,-0.3341
ENSG00000008405,CRY1,15,-0.7496,56,1.29693,31,0.31808,22,-0.5913
ENSG00000151136,BTBD11,7,-2.5238,9,-2.0571,20,-0.9923,46,1.90597
ENSG00000136045,PWP1,17,-1.4178,23,-0.9329,44,0.02400,47,0.76348
ENSG00000110851,PRDM4,16,-0.3371,29,0.57075,14,-0.4838,20,0.02043
ENSG00000075035,WSCD2,0,-7.2719,10,-1.7947,6,-2.5372,42,2.91920
ENSG00000075856,SART3,20,-1.1587,38,-0.1848,15,-1.5817,49,0.98813
ENSG00000136003,ISCU,89,-1.9585,269,-0.2980,389,0.27495,350,0.48948
ENSG00000110880,CORO1C,27,-0.8249,78,0.84339,15,-1.6214,48,0.25070
ENSG00000084112,SSH1,12,-1.3121,89,1.91446,21,-0.4234,24,-0.7154
ENSG00000166111,SVOP,18,-2.5142,43,-1.2726,47,-1.1453,118,1.70948
ENSG00000135093,USP30,7,-1.8969,53,1.04377,0,-6.9036,30,0.55886
ENSG00000189046,ALKBH2,10,-0.8670,28,0.66051,0,-6.3158,20,0.64328
ENSG00000076248,UNG,22,-0.0809,19,-0.3223,7,-1.8002,25,0.66740
ENSG00000110906,KCTD10,64,-0.7133,92,-0.1672,81,-0.3567,110,0.46484
ENSG00000151148,UBE3B,7,-1.4003,24,0.47824,15,-0.2761,18,0.27202
ENSG00000139428,MMAB,109,1.03229,58,0.01703,17,-1.7599,56,-0.1319
ENSG00000110921,MVK,40,0.02838,40,0.02932,30,-0.4420,40,0.13561
ENSG00000139433,GLTP,81,1.33424,54,0.66015,13,-1.5339,31,-0.6360
ENSG00000139436,GIT2,36,-0.1001,39,0.00876,23,-0.8141,41,0.31090
ENSG00000174456,C12orf76,28,-2.1324,38,-1.6781,50,-1.2937,141,1.84838
ENSG00000122970,IFT81,3,-2.2551,29,0.84980,4,-1.9462,18,0.56188
ENSG00000174437,ATP2A2,120,-0.9882,181,-0.3696,207,-0.1569,247,0.54600
ENSG00000196510,ANAPC7,16,-1.7013,44,-0.1944,41,-0.3223,55,0.70587
ENSG00000111229,ARPC3,159,-0.4244,198,-0.0844,187,-0.1734,217,0.26176
ENSG00000111231,GPN3,8,-1.3299,34,0.92172,20,0.07740,18,-0.1462
ENSG00000204856,FAM216A,22,-1.5277,10,-2.6509,53,-0.2346,72,1.31918
ENSG00000111237,VPS29,62,-0.7233,119,0.27114,122,0.31783,100,-0.0222
ENSG00000196850,PPTC7,7,-2.1542,29,-0.0295,24,-0.3195,33,0.69377
ENSG00000204852,TCTN1,15,-1.2506,113,1.94551,10,-1.8335,32,-0.5123
ENSG00000186298,PPP1CC,139,0.53424,83,-0.2756,83,-0.2806,99,-0.0445
ENSG00000204842,ATXN2,17,-1.7698,43,-0.4108,69,0.30875,61,0.48611
ENSG00000089234,BRAP,9,-1.3015,10,-1.0692,26,0.28518,23,0.62250
ENSG00000111275,ALDH2,352,0.70390,119,-0.9754,202,-0.1779,227,0.01617
ENSG00000234608,MAPKAPK5-AS1,22,-1.1694,58,0.30273,55,0.22407,48,0.10895
ENSG00000089022,MAPKAPK5,28,-0.2302,39,0.27603,23,-0.5345,33,0.15381
ENSG00000089248,ERP29,142,0.02489,105,-0.4367,244,0.88965,133,-0.3012
ENSG00000111300,NAA25,5,-2.2360,9,-1.4048,9,-1.3794,28,1.80774
ENSG00000135148,TRAFD1,4,-1.9963,20,0.20502,0,-6.2846,21,1.29165
ENSG00000173064,HECTD4,32,-1.5291,44,-1.0871,127,0.54866,96,0.50550
ENSG00000089009,RPL6,802,0.08575,734,-0.0538,758,-0.0025,758,-0.0129
ENSG00000179295,PTPN11,150,0.26520,108,-0.2456,96,-0.4320,129,0.13242
ENSG00000089169,RPH3A,5,-3.2278,22,-1.2725,120,1.39006,52,0.07711
ENSG00000135144,DTX1,30,-1.1415,58,-0.1498,57,-0.1878,69,0.50572
ENSG00000111344,RASAL1,1,-4.2438,6,-2.3233,0,-7.0935,40,3.78038
ENSG00000123064,DDX54,17,-1.3564,51,0.29208,17,-1.3421,46,0.69950
ENSG00000139405,RITA1,2,-3.7489,30,-0.3023,36,-0.0325,41,0.82523
ENSG00000186815,TPCN1,99,1.37325,49,0.21029,7,-2.5715,40,-0.3694
ENSG00000151176,PLBD2,56,-0.6613,64,-0.4751,94,0.12622,91,0.35510
ENSG00000135094,SDS,7,-3.4009,111,0.55875,29,-1.5054,87,0.81509
ENSG00000139410,SDSL,32,0.84358,36,1.03421,34,0.94335,14,-1.2356
ENSG00000257935,LHX5-AS1,2,-4.4342,2,-4.1182,0,-7.2899,52,5.02218
ENSG00000135111,TBX3,0,-7.4368,129,1.83653,0,-7.5389,43,0.00389
ENSG00000123066,MED13L,41,0.68497,42,0.74561,26,-0.0545,24,-0.6163
ENSG00000111412,C12orf49,5,-3.5408,77,0.48091,10,-2.5865,64,1.07068
ENSG00000135119,RNFT2,34,-0.4405,22,-1.0609,58,0.40073,47,0.30512
ENSG00000135108,FBXO21,13,-3.5016,200,0.58065,94,-0.5913,149,0.54517
ENSG00000089250,NOS1,0,-7.8415,2,-4.0198,0,-7.0166,39,5.60710
ENSG00000171435,KSR2,0,-7.1693,13,-1.4586,19,-0.9106,41,1.94136
ENSG00000176871,WSB2,118,-0.2432,65,-1.1547,164,0.26406,145,0.32869
ENSG00000089220,PEBP1,962,-0.1171,652,-0.7124,896,-0.2260,1097,0.39030
ENSG00000135090,TAOK3,48,-0.1647,13,-2.1245,12,-2.1903,62,1.34107
ENSG00000111707,SUDS3,3,-3.3590,35,0.05528,41,0.32497,36,0.42862
ENSG00000139767,SRRM4,8,-1.7056,10,-1.3496,8,-1.6877,30,1.75184
ENSG00000152137,HSPB8,561,2.66033,72,-0.8478,0,-7.9140,99,-1.0894
ENSG00000111725,PRKAB1,24,0.28595,34,0.83349,0,-6.4596,20,0.06827
ENSG00000122966,CIT,22,-1.0279,21,-1.0950,1,-5.0832,53,1.80115
ENSG00000135127,BICDL1,0,-8.1114,13,-1.5032,38,0.08672,42,1.27696
ENSG00000111737,RAB35,23,-0.8453,66,0.76204,28,-0.5502,41,0.07228
ENSG00000277283,AC004812.2,20,-0.3145,10,-1.2738,12,-0.9928,27,0.92673
ENSG00000089154,GCN1,6,-2.4724,52,0.82250,11,-1.5376,34,0.53899
ENSG00000089157,RPLP0,771,0.73560,839,0.87543,435,-0.1749,428,-0.6706
ENSG00000089159,PXN,74,1.43480,86,1.69288,0,-7.0612,24,-1.1323
ENSG00000111775,COX6A1,679,-0.3065,675,-0.3163,974,0.25543,844,0.12005
ENSG00000257218,GATC,17,-0.6578,36,0.49936,34,0.37442,26,-0.1753
ENSG00000111786,SRSF9,40,-1.7058,208,0.82994,76,-0.7435,129,0.25095
ENSG00000088986,DYNLL1,289,-1.8452,626,-0.6919,741,-0.4363,1111,1.00896
ENSG00000110871,COQ5,23,0.31308,14,-0.3879,9,-1.0530,20,0.33350
ENSG00000022840,RNF10,24,-1.8075,117,0.57842,42,-0.9947,87,0.50950
ENSG00000167272,POP5,21,-0.5474,46,0.61688,25,-0.3159,31,0.00624
ENSG00000157782,CABP1,14,-0.6880,0,-5.0548,42,0.97041,24,0.33584
ENSG00000110917,MLEC,79,-0.1808,129,0.60242,62,-0.5415,88,-0.0337
ENSG00000175970,UNC119B,10,-2.4300,48,-0.2110,45,-0.3040,61,0.81575
ENSG00000122971,ACADS,52,1.19273,28,0.20533,9,-1.4725,23,-0.3515
ENSG00000157837,SPPL3,57,-0.8780,113,0.17165,53,-0.9911,109,0.55654
ENSG00000157895,C12orf43,24,0.41959,12,-0.5883,2,-3.2461,20,0.63924
ENSG00000110931,CAMKK2,18,0.03450,28,0.72679,0,-6.2674,18,0.25477
ENSG00000089053,ANAPC5,47,-1.0698,76,-0.3384,41,-1.2565,107,0.95870
ENSG00000170633,RNF34,21,-0.9245,33,-0.2693,28,-0.4817,42,0.62297
ENSG00000089094,KDM2B,3,-2.4860,18,0.18943,0,-6.1140,19,1.39115
ENSG00000188735,TMEM120B,15,-0.8870,11,-1.4063,0,-6.8564,33,1.90182
ENSG00000139725,RHOF,9,-1.5762,24,-0.1948,25,-0.1547,30,0.60555
ENSG00000212694,LINC01089,11,-0.7251,28,0.74734,0,-5.9784,19,0.52988
ENSG00000110801,PSMD9,31,-0.5460,71,0.76400,51,0.22889,42,-0.2795
ENSG00000175727,MLXIP,14,-0.5329,60,1.77978,0,-6.4759,19,-0.3591
ENSG00000139719,VPS33A,25,-0.5150,13,-1.4725,31,-0.1725,38,0.73072
ENSG00000130779,CLIP1,45,-0.2407,51,-0.0376,7,-2.8237,58,0.73632
ENSG00000111011,RSRC2,34,-1.3474,101,0.29054,24,-1.8784,93,0.80702
ENSG00000139726,DENR,29,-1.3663,57,-0.3586,58,-0.3173,79,0.70946
ENSG00000130787,HIP1R,100,0.62857,56,-0.2801,13,-2.3872,71,0.31747
ENSG00000139722,VPS37B,38,0.91245,39,0.97238,3,-2.9473,20,-0.4227
ENSG00000150967,ABCB9,22,-0.2588,3,-2.8455,16,-0.6626,29,1.04961
ENSG00000111325,OGFOD2,28,1.00697,13,-0.1586,0,-5.0869,15,0.12828
ENSG00000182196,ARL6IP4,215,0.03675,315,0.64748,154,-0.4718,204,-0.1588
ENSG00000130921,C12orf65,10,-1.3188,27,0.19761,31,0.39699,24,0.10219
ENSG00000111328,CDK2AP1,376,0.97358,253,0.33038,49,-2.1291,199,-0.1838
ENSG00000139697,SBNO1,29,0.30835,11,-1.1536,11,-1.1684,25,0.59821
ENSG00000183955,KMT5A,23,0.36208,47,1.53845,0,-6.3305,17,-0.4638
ENSG00000150977,RILPL2,34,0.52622,51,1.19232,20,-0.2568,21,-0.7303
ENSG00000184209,SNRNP35,15,-0.6333,18,-0.3335,7,-1.8094,26,0.92758
ENSG00000188026,RILPL1,43,0.91786,37,0.65382,15,-0.7061,22,-0.5182
ENSG00000086598,TMED2,82,-0.6436,176,0.54363,145,0.23308,122,-0.1378
ENSG00000111361,EIF2B1,52,0.14765,32,-0.5664,28,-0.8018,50,0.41758
ENSG00000111358,GTF2H3,11,-1.3470,13,-1.0168,15,-0.8668,31,1.20749
ENSG00000168778,TCTN2,15,-0.3824,23,0.24416,6,-1.7010,21,0.50098
ENSG00000119242,CCDC92,43,-1.7848,54,-1.4671,116,-0.3132,163,1.19680
ENSG00000179195,ZNF664,77,0.57287,50,-0.0947,0,-6.2386,57,0.41405
ENSG00000196498,NCOR2,50,-0.8121,153,0.92701,20,-2.1413,89,0.25741
ENSG00000073060,SCARB1,62,0.47943,62,0.48344,3,-3.7401,47,0.13450
ENSG00000150991,UBC,1539,-0.3672,3756,1.06020,1365,-0.5507,1871,-0.2470
ENSG00000184992,BRI3BP,24,-0.6979,30,-0.3591,17,-1.1712,42,0.81651
ENSG00000081760,AACS,15,-0.4784,17,-0.3485,8,-1.4409,23,0.79237
ENSG00000139364,TMEM132B,15,-1.2797,118,2.07016,0,-7.2343,32,-0.4659
ENSG00000181234,TMEM132C,8,-1.0581,29,0.94932,3,-2.4175,17,0.33212
ENSG00000139370,SLC15A4,6,-2.4044,47,0.73368,19,-0.6891,31,0.38944
ENSG00000151948,GLT1D1,3,-3.2799,2,-3.6428,11,-1.5194,39,2.72588
ENSG00000060709,RIMBP2,2,-4.4265,25,-1.1149,60,0.23580,58,1.00207
ENSG00000111450,STX2,14,-0.3247,13,-0.4851,11,-0.7127,19,0.58190
ENSG00000132341,RAN,205,-1.2208,343,-0.4427,309,-0.6022,508,0.83078
ENSG00000061936,SFSWAP,22,-0.6613,57,0.78779,11,-1.7509,36,0.26314
ENSG00000198598,MMP17,0,-8.3661,24,-0.9059,0,-7.5592,54,2.72960
ENSG00000177169,ULK1,19,-1.5722,80,0.59116,56,0.02900,56,0.11300
ENSG00000183495,EP400,12,-1.4039,47,0.58486,26,-0.3129,33,0.22280
ENSG00000185163,DDX51,10,-1.5732,33,0.24063,28,0.01925,29,0.31082
ENSG00000184967,NOC4L,21,-0.2396,24,-0.0562,18,-0.4770,26,0.29376
ENSG00000182870,GALNT9,12,-1.7880,16,-1.3578,24,-0.7416,45,1.39295
ENSG00000112787,FBRSL1,45,0.12058,55,0.44824,8,-2.3785,43,0.25462
ENSG00000176894,PXMP2,33,1.11503,17,0.05665,0,-6.1597,17,-0.0247
ENSG00000247077,PGAM5,13,-1.2485,4,-2.8601,13,-1.3081,37,1.83051
ENSG00000176915,ANKLE2,41,-0.1272,81,0.96954,31,-0.5585,42,-0.2632
ENSG00000090615,GOLGA3,20,-1.8366,70,-0.0010,59,-0.2584,76,0.60445
ENSG00000072609,CHFR,8,-0.9148,25,0.83231,0,-5.9935,16,0.52173
ENSG00000198393,ZNF26,16,-0.0399,20,0.32617,14,-0.2455,16,-0.0361
ENSG00000198040,ZNF84,4,-2.9713,20,-0.6015,17,-0.8884,35,1.34456
ENSG00000256223,ZNF10,9,-1.6570,31,0.20045,15,-0.9338,30,0.71050
ENSG00000090612,ZNF268,8,-0.9966,14,-0.2036,0,-6.1086,18,1.29747
ENSG00000196199,MPHOSPH8,82,0.21007,62,-0.2250,43,-0.7882,75,0.25846
ENSG00000121390,PSPC1,24,-1.6133,66,-0.0914,85,0.29081,74,0.34028
ENSG00000121741,ZMYM2,15,-2.1120,117,0.99383,3,-4.1702,68,0.59342
ENSG00000121742,GJB6,117,0.61110,37,-1.1678,81,0.03045,80,0.02989
ENSG00000165475,CRYL1,91,0.28793,72,-0.0701,9,-3.1538,81,0.49846
ENSG00000032742,IFT88,11,-0.9740,32,0.66586,16,-0.3902,21,0.11222
ENSG00000278291,AL161772.1,69,0.19504,9,-2.7465,44,-0.5082,67,0.71303
ENSG00000172458,IL17D,167,1.31558,14,-2.4272,26,-1.5776,76,0.13818
ENSG00000150456,EEF1AKMT1,8,-0.9617,19,0.24004,9,-0.8406,17,0.49912
ENSG00000150459,SAP18,262,-0.1469,282,-0.0354,373,0.40785,283,-0.1112
ENSG00000173141,MRPL57,73,-1.3663,250,0.52977,78,-1.2627,193,0.52757
ENSG00000180776,ZDHHC20,43,-0.5251,22,-1.5055,18,-1.8305,70,1.33707
ENSG00000165487,MICU2,24,-1.1132,77,0.64663,7,-2.9127,56,0.61873
ENSG00000151835,SACS,26,-0.0538,6,-2.0677,13,-1.0298,30,0.96742
ENSG00000182957,SPATA13,6,-2.0242,53,1.38771,0,-5.6496,24,0.25628
ENSG00000165566,AMER2,59,-0.2381,9,-3.0084,52,-0.4452,78,0.95626
ENSG00000139505,MTMR6,16,-2.3381,59,-0.4443,73,-0.1142,88,0.81814
ENSG00000139496,NUP58,15,-1.6468,68,0.63137,0,-6.2319,51,0.86575
ENSG00000132932,ATP8A2,30,-1.5174,27,-1.6861,77,-0.0894,93,1.05511
ENSG00000127870,RNF6,22,-0.8205,24,-0.6813,47,0.33019,40,0.36162
ENSG00000132970,WASF3,118,0.15201,73,-0.5798,68,-0.7007,113,0.38966
ENSG00000152484,USP12,24,-0.8610,51,0.26690,26,-0.7441,45,0.42740
ENSG00000122026,RPL21,1690,0.72080,1343,0.34918,554,-1.0135,1040,-0.2005
ENSG00000122034,GTF3A,74,0.35231,44,-0.4430,50,-0.2505,60,0.09427
ENSG00000122033,MTIF3,37,-0.5244,42,-0.3395,49,-0.1142,56,0.37342
ENSG00000186184,POLR1D,43,-0.5746,60,-0.0513,36,-0.8185,67,0.52475
ENSG00000152520,PAN3,14,-0.5695,39,1.03431,0,-5.5141,21,0.25598
ENSG00000132963,POMP,170,-0.2166,213,0.13710,227,0.23483,193,-0.0753
ENSG00000139514,SLC7A1,72,0.79323,45,0.05906,15,-1.6022,44,-0.0163
ENSG00000122042,UBL3,114,-0.8540,95,-1.1329,57,-1.8717,233,1.38641
ENSG00000102781,KATNAL1,27,-0.4683,15,-1.3433,31,-0.2679,40,0.72810
ENSG00000189403,HMGB1,318,-0.4021,383,-0.1176,134,-1.6974,453,0.70200
ENSG00000175664,TEX26,0,-6.8373,6,-1.3237,0,-5.2717,18,3.04392
ENSG00000120694,HSPH1,59,-2.2689,145,-0.9317,237,-0.1830,303,1.04112
ENSG00000073910,FRY,38,-0.9066,28,-1.3734,89,0.39271,74,0.52683
ENSG00000139597,N4BP2L1,17,-1.8607,44,-0.4874,8,-2.8629,71,1.60339
ENSG00000244754,N4BP2L2,55,-0.3116,124,0.96112,36,-0.9418,67,-0.1061
ENSG00000083642,PDS5B,17,-2.1178,38,-0.9209,47,-0.5966,80,1.23243
ENSG00000172915,NBEA,14,-2.3312,21,-1.7264,70,0.05244,78,1.13207
ENSG00000133083,DCLK1,438,0.94014,48,-2.4246,347,0.55909,234,-0.2465
ENSG00000133104,SPART,108,0.57061,143,1.02972,36,-1.1291,69,-0.4607
ENSG00000133101,CCNA1,0,-5.0165,10,-0.9503,28,0.52633,22,0.75344
ENSG00000120697,ALG5,32,-0.5989,46,-0.0410,72,0.65680,47,-0.0991
ENSG00000120699,EXOSC8,4,-2.0630,34,1.05389,7,-1.2342,18,0.25173
ENSG00000102710,SUPT20H,11,-0.9731,41,1.03731,0,-6.5584,23,0.37700
ENSG00000120686,UFM1,65,-0.5907,106,0.15840,130,0.48170,94,-0.0878
ENSG00000188811,NHLRC3,21,0.10089,20,0.01892,0,-6.3956,22,0.64585
ENSG00000183722,LHFPL6,87,0.92982,120,1.48465,24,-1.0605,40,-0.9351
ENSG00000133103,COG6,0,-7.2445,13,-0.6679,17,-0.2610,23,1.20140
ENSG00000150907,FOXO1,20,-0.0233,42,1.13327,2,-3.0789,20,-0.0747
ENSG00000102738,MRPS31,4,-2.6925,19,-0.6709,30,0.06117,32,0.85276
ENSG00000120688,WBP4,28,-0.2578,23,-0.5452,13,-1.4345,37,0.77591
ENSG00000165572,KBTBD6,31,-1.8304,17,-2.6811,61,-0.8338,126,1.77902
ENSG00000120696,KBTBD7,0,-4.4568,1,-4.1825,9,-1.1324,24,2.67155
ENSG00000102760,RGCC,148,0.92868,113,0.48457,56,-0.5865,76,-0.4724
ENSG00000102780,DGKH,2,-2.6423,7,-1.2430,21,0.38280,18,0.82070
ENSG00000023516,AKAP11,65,-1.2151,54,-1.4874,92,-0.7055,168,1.24823
ENSG00000120675,DNAJC15,85,0.40628,41,-0.7349,79,0.27224,65,-0.0627
ENSG00000151778,SERP2,20,-2.2692,19,-2.3597,82,-0.1648,107,1.39863
ENSG00000102804,TSC22D1,540,-0.3617,2077,1.87478,304,-1.2296,595,-0.7106
ENSG00000133114,GPALPP1,7,-2.3209,33,0.03588,0,-5.2553,38,1.47694
ENSG00000188342,GTF2F2,40,0.20308,31,-0.1853,20,-0.8270,36,0.25691
ENSG00000180332,KCTD4,7,-1.3506,1,-4.1380,41,1.38431,18,0.13117
ENSG00000133112,TPT1,2799,1.47246,1871,0.78441,905,-0.3657,933,-0.9943
ENSG00000170919,TPT1-AS1,17,-0.4664,41,0.88881,0,-6.6640,24,0.34206
ENSG00000136152,COG3,3,-2.9581,55,1.29426,8,-1.5926,25,0.19903
ENSG00000123200,ZC3H13,86,0.39347,64,-0.0823,11,-2.5928,71,0.39989
ENSG00000102445,RUBCNL,0,-4.9094,13,-0.3391,0,-6.1329,19,2.09169
ENSG00000139684,ESD,90,-0.2801,101,-0.0972,88,-0.3062,112,0.26638
ENSG00000136143,SUCLA2,27,-1.8126,35,-1.4478,114,0.33630,102,0.78819
ENSG00000136159,NUDT15,3,-2.5292,17,0.10412,32,1.07928,16,-0.1222
ENSG00000136146,MED4,54,-0.1258,78,0.45624,11,-2.4103,62,0.36448
ENSG00000136156,ITM2B,1165,-0.2106,1755,0.43474,966,-0.4982,1345,0.05458
ENSG00000139687,RB1,30,0.11524,61,1.27802,32,0.20928,24,-0.7721
ENSG00000102531,FNDC3A,70,-1.0701,173,0.31348,92,-0.6717,151,0.43386
ENSG00000102543,CDADC1,7,-1.7883,37,0.79196,37,0.78441,21,-0.3396
ENSG00000102547,CAB39L,68,0.84593,22,-0.9068,36,-0.1840,40,-0.0832
ENSG00000136147,PHF11,34,0.56483,22,-0.1050,1,-4.4649,25,0.39840
ENSG00000136144,RCBTB1,28,-0.3881,43,0.30365,35,-0.0370,36,0.02059
ENSG00000123179,EBPL,2,-4.3927,33,-0.6313,29,-0.8180,59,1.43080
ENSG00000102753,KPNA3,39,-0.3533,31,-0.6901,25,-1.0301,54,0.77060
ENSG00000123178,SPRYD7,10,-2.7029,7,-3.3068,56,-0.2361,78,1.65344
ENSG00000204977,TRIM13,5,-2.2714,21,-0.1591,5,-2.3350,27,1.39077
ENSG00000136104,RNASEH2B,10,-1.7481,27,-0.2797,38,0.21167,35,0.48561
ENSG00000102786,INTS6,37,0.61036,35,0.51362,20,-0.3187,24,-0.3873
ENSG00000139668,WDFY2,47,1.41300,35,0.92585,0,-6.4197,17,-0.6445
ENSG00000102796,DHRS12,28,0.35592,37,0.81031,19,-0.1977,20,-0.4564
ENSG00000136100,VPS36,35,0.34042,16,-0.8104,15,-0.9628,30,0.43311
ENSG00000136108,CKAP2,0,-4.7991,7,-1.1581,26,0.70521,18,0.67047
ENSG00000165416,SUGT1,26,-1.8052,79,-0.1664,50,-0.8726,99,0.93121
ENSG00000136099,PCDH8,52,-0.2068,30,-1.0450,90,0.65540,60,0.07070
ENSG00000118946,PCDH17,8,-4.3788,64,-1.4060,36,-2.2299,199,2.45342
ENSG00000184226,PCDH9,39,-1.2488,56,-0.7140,29,-1.6635,104,1.31124
ENSG00000150361,KLHL1,0,-7.5090,0,-6.8427,9,-1.4852,30,3.27360
ENSG00000204899,MZT1,7,-3.2711,25,-1.4511,36,-0.9185,79,1.77955
ENSG00000083520,DIS3,10,-1.7629,25,-0.3666,19,-0.7518,36,0.98237
ENSG00000118922,KLF12,0,-4.6414,34,0.95004,5,-1.8640,20,0.60887
ENSG00000188243,COMMD6,197,0.12186,148,-0.3182,164,-0.1609,186,0.13008
ENSG00000118939,UCHL3,16,-1.0163,48,0.67583,51,0.75410,29,-0.3764
ENSG00000178695,KCTD12,160,1.24848,94,0.37935,42,-0.8629,67,-0.5615
ENSG00000102805,CLN5,27,-0.2434,72,1.34880,6,-2.4001,30,-0.2007
ENSG00000005812,FBXL3,32,-0.9771,67,0.15575,40,-0.6502,65,0.49029
ENSG00000005810,MYCBP2,29,-2.0228,77,-0.5461,52,-1.1452,128,1.27361
ENSG00000139737,SLAIN1,84,0.23619,64,-0.1691,8,-3.2360,78,0.57995
ENSG00000136160,EDNRB,68,-1.0140,271,1.15795,141,0.09797,125,-0.3622
ENSG00000152193,OBI1,9,-0.8479,5,-1.5250,0,-6.1182,19,1.91717
ENSG00000139746,RBM26,31,-0.8233,44,-0.2675,42,-0.3572,57,0.54242
ENSG00000102471,NDFIP2,38,-0.4027,25,-1.0133,47,-0.0846,53,0.53227
ENSG00000136158,SPRY2,52,0.10473,204,2.49338,0,-7.5048,38,-1.1644
ENSG00000178235,SLITRK1,0,-5.6175,8,-1.7966,0,-6.2330,37,3.47754
ENSG00000165300,SLITRK5,2,-3.9557,3,-3.6885,29,-0.5259,49,2.07487
ENSG00000179399,GPC5,3,-2.5299,3,-2.6647,0,-6.4851,26,3.37391
ENSG00000152749,GPR180,4,-2.3378,28,0.37604,17,-0.4174,24,0.52476
ENSG00000125285,SOX21,24,0.50432,0,-5.6478,0,-6.2730,21,1.30238
ENSG00000134873,CLDN10,24,-0.0262,26,0.09333,12,-1.1096,26,0.31344
ENSG00000134874,DZIP1,9,-2.6791,66,0.23724,31,-0.9123,63,0.82656
ENSG00000102580,DNAJC3,51,0.57752,57,0.74985,35,-0.0257,32,-0.5770
ENSG00000102595,UGGT2,20,-0.3317,37,0.63538,0,-6.7586,27,0.47541
ENSG00000185352,HS6ST3,7,-2.4830,10,-1.9309,3,-3.6990,45,2.75858
ENSG00000139793,MBNL2,110,-0.2508,166,0.39693,98,-0.4266,131,0.06635
ENSG00000125249,RAP2A,44,-1.1365,56,-0.7664,53,-0.8491,106,1.03856
ENSG00000065150,IPO5,90,0.20795,81,0.03809,17,-2.3058,84,0.41963
ENSG00000152767,FARP1,36,-1.1555,73,-0.0687,32,-1.3123,86,0.85656
ENSG00000102572,STK24,38,-1.0678,97,0.34995,25,-1.6985,85,0.66312
ENSG00000088387,DOCK9,61,0.50802,45,0.01796,1,-5.1434,47,0.39165
ENSG00000134882,UBAC2,20,-0.5731,39,0.42239,2,-3.9249,33,0.66657
ENSG00000125304,TM9SF2,78,-0.8975,109,-0.3883,146,0.06272,149,0.42401
