NAME	ORIGINAL SIZE	AFTER RESTRICTING TO DATASET	STATUS	
REACTOME_GASTRULATION	50	29		
REACTOME_NUCLEAR_EVENTS_MEDIATED_BY_NFE2L2	79	77		
REACTOME_COBALAMIN_CBL_METABOLISM	7		Rejected!	
REACTOME_REGULATION_OF_NPAS4_GENE_EXPRESSION	13		Rejected!	
REACTOME_REGULATION_OF_NPAS4_GENE_TRANSCRIPTION	5		Rejected!	
REACTOME_REGULATION_OF_NPAS4_MRNA_TRANSLATION	9		Rejected!	
REACTOME_NPAS4_REGULATES_EXPRESSION_OF_TARGET_GENES	22	21		
REACTOME_TERMINATION_OF_O_GLYCAN_BIOSYNTHESIS	23		Rejected!	
REACTOME_AMYLOID_FIBER_FORMATION	110	51		
REACTOME_EARLY_SARS_COV_2_INFECTION_EVENTS	37	33		
REACTOME_LATE_SARS_COV_2_INFECTION_EVENTS	70	64		
REACTOME_SERINE_BIOSYNTHESIS	9		Rejected!	
REACTOME_GABA_RECEPTOR_ACTIVATION	60	50		
REACTOME_GABA_B_RECEPTOR_ACTIVATION	43	37		
REACTOME_FORMATION_OF_PARAXIAL_MESODERM	23	18		
REACTOME_CIPROFLOXACIN_ADME	5		Rejected!	
REACTOME_FORMATION_OF_AXIAL_MESODERM	14		Rejected!	
REACTOME_NFE2L2_REGULATING_ANTI_OXIDANT_DETOXIFICATION_ENZYMES	17	16		
REACTOME_NFE2L2_REGULATES_PENTOSE_PHOSPHATE_PATHWAY_GENES	8		Rejected!	
REACTOME_GROWTH_HORMONE_RECEPTOR_SIGNALING	24	20		
REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION	308	285		
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	381	345		
REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC	29	28		
REACTOME_KINESINS	61	43		
REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION	170	112		
REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_BCR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS	86	21		
REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR	166	98		
REACTOME_ION_CHANNEL_TRANSPORT	183	134		
WP_MRNA_VACCINE_ACTIVATION_OF_DENDRITIC_CELL_AND_INDUCTION_OF_IFN1	10		Rejected!	
WP_INTERACTOME_OF_POLYCOMB_REPRESSIVE_COMPLEX_2_PRC2	16	15		
WP_KISSPEPTINKISSPEPTIN_RECEPTOR_SYSTEM_IN_THE_OVARY	39	34		
WP_RAS_AND_BRADYKININ_PATHWAYS_IN_COVID19	29		Rejected!	
WP_PEROXIREDOXIN_2_INDUCED_OVARIAN_FAILURE	8		Rejected!	
WP_NEURAL_CREST_DIFFERENTIATION	101	73		
WP_GABA_RECEPTOR_SIGNALING	31	29		
WP_HEMATOPOIETIC_STEM_CELL_DIFFERENTIATION	63	33		
WP_GAMMAGLUTAMYL_CYCLE_FOR_THE_BIOSYNTHESIS_AND_DEGRADATION_OF_GLUTATHIONE_INCLUDING_DISEASES	6		Rejected!	
WP_SPHINGOLIPID_METABOLISM_INTEGRATED_PATHWAY	26	25		
WP_TYPE_I_COLLAGEN_SYNTHESIS_IN_THE_CONTEXT_OF_OSTEOGENESIS_IMPERFECTA	33	27		
WP_MET_IN_TYPE_1_PAPILLARY_RENAL_CELL_CARCINOMA	59	57		
WP_DNA_MISMATCH_REPAIR	23	22		
WP_FOCAL_ADHESION	198	175		
WP_NUCLEOTIDEBINDING_OLIGOMERIZATION_DOMAIN_NOD_PATHWAY	41	29		
WP_PREIMPLANTATION_EMBRYO	59	35		
WP_NEUROINFLAMMATION_AND_GLUTAMATERGIC_SIGNALING	140	123		
WP_INTRAFLAGELLAR_TRANSPORT_PROTEINS_BINDING_TO_DYNEIN	27	27		
WP_SPHINGOLIPID_METABOLISM_IN_SENESCENCE	28	26		
WP_INTERLEUKIN11_SIGNALING_PATHWAY	44	42		
WP_TLR4_SIGNALING_AND_TOLERANCE	28	24		
WP_NETWORK_MAP_OF_SARSCOV2_SIGNALING_PATHWAY	218	138		
WP_DNA_IRDOUBLE_STRAND_BREAKS_AND_CELLULAR_RESPONSE_VIA_ATM	55	47		
WP_PHOTODYNAMIC_THERAPYINDUCED_HIF1_SURVIVAL_SIGNALING	38	31		
WP_NUCLEOTIDE_GPCRS	11		Rejected!	
WP_REGULATION_OF_WNT_BCATENIN_SIGNALING_BY_SMALL_MOLECULE_COMPOUNDS	17	15		
WP_7Q1123_COPY_NUMBER_VARIATION_SYNDROME	106	97		
WP_VITAMIN_B12_METABOLISM	51	33		
WP_IMATINIB_AND_CHRONIC_MYELOID_LEUKEMIA	20	20		
WP_ALANINE_AND_ASPARTATE_METABOLISM	12		Rejected!	
WP_ERK_PATHWAY_IN_HUNTINGTONS_DISEASE	15		Rejected!	
WP_SARSCOV2_AND_ACE2_RECEPTOR_MOLECULAR_MECHANISMS	7		Rejected!	
WP_INTEGRATED_CANCER_PATHWAY	48	39		
WP_HYPOTHESIZED_PATHWAYS_IN_PATHOGENESIS_OF_CARDIOVASCULAR_DISEASE	25	21		
WP_CELLULAR_PROTEOSTASIS	6		Rejected!	
WP_ANGIOGENESIS	24	23		
WP_PATHWAYS_AFFECTED_IN_ADENOID_CYSTIC_CARCINOMA	65	58		
WP_P53_TRANSCRIPTIONAL_GENE_NETWORK	96	74		
WP_MYD88_DISTINCT_INPUTOUTPUT_PATHWAY	18		Rejected!	
WP_COMPLEMENT_SYSTEM	96	62		
WP_INTEGRINMEDIATED_CELL_ADHESION	102	85		
WP_MEVALONATE_ARM_OF_CHOLESTEROL_BIOSYNTHESIS_PATHWAY	13		Rejected!	
WP_LACTO_SERIES_SPHINGOLIPID_METABOLISM	6		Rejected!	
WP_16P112_PROXIMAL_DELETION_SYNDROME	77	69		
WP_BMP_SIGNALING_IN_EYELID_DEVELOPMENT	20	17		
WP_VITAMIN_DSENSITIVE_CALCIUM_SIGNALING_IN_DEPRESSION	37	31		
WP_LEUCINE_ISOLEUCINE_AND_VALINE_METABOLISM	24	24		
WP_ETHANOL_EFFECTS_ON_HISTONE_MODIFICATIONS	31	26		
WP_UREA_CYCLE_AND_METABOLISM_OF_AMINO_GROUPS	21	18		
WP_TCA_CYCLE_AKA_KREBS_OR_CITRIC_ACID_CYCLE	18	18		
WP_ATM_SIGNALING_PATHWAY	40	33		
WP_CANONICAL_AND_NONCANONICAL_TGFB_SIGNALING	17	16		
WP_TGFBETA_SIGNALING_PATHWAY	132	123		
WP_SOMATROPH_AXIS_GH_AND_ITS_RELATIONSHIP_TO_DIETARY_RESTRICTION_AND_AGING	6		Rejected!	
WP_COHESIN_COMPLEX_CORNELIA_DE_LANGE_SYNDROME	34	27		
WP_ARYLAMINE_METABOLISM	6		Rejected!	
WP_CONTROL_OF_IMMUNE_TOLERANCE_BY_VASOACTIVE_INTESTINAL_PEPTIDE	13		Rejected!	
WP_WHITE_FAT_CELL_DIFFERENTIATION	32	29		
WP_CYTOSINE_METHYLATION	8		Rejected!	
WP_DNA_REPLICATION	42	37		
WP_TGFBETA_RECEPTOR_SIGNALING_IN_SKELETAL_DYSPLASIAS	59	48		
WP_COMPLEMENT_ACTIVATION	22		Rejected!	
WP_P38_MAPK_SIGNALING_PATHWAY	35	34		
WP_INTERACTIONS_OF_NATURAL_KILLER_CELLS_IN_PANCREATIC_CANCER	28		Rejected!	
WP_FTO_OBESITY_VARIANT_MECHANISM	8		Rejected!	
WP_DISORDERS_OF_FOLATE_METABOLISM_AND_TRANSPORT	19	19		
WP_HAIR_FOLLICLE_DEVELOPMENT_CYTODIFFERENTIATION_PART_3_OF_3	87	57		
WP_PURINE_METABOLISM	13		Rejected!	
WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS	88	87		
WP_CHROMOSOMAL_AND_MICROSATELLITE_INSTABILITY_IN_COLORECTAL_CANCER	73	70		
WP_OLIGODENDROCYTE_SPECIFICATION_AND_DIFFERENTIATION_LEADING_TO_MYELIN_COMPONENTS_FOR_CNS	30	24		
WP_WNT_SIGNALING	114	100		
WP_ATR_SIGNALING	9		Rejected!	
WP_ALZHEIMERS_DISEASE	262	226		
WP_TGIF_DISRUPTION_OF_SHH_SIGNALING	9		Rejected!	
WP_SEROTONIN_AND_ANXIETYRELATED_EVENTS	14		Rejected!	
WP_MITOCHONDRIAL_GENE_EXPRESSION	19	19		
WP_PRIMARY_FOCAL_SEGMENTAL_GLOMERULOSCLEROSIS_FSGS	72	59		
WP_2Q37_COPY_NUMBER_VARIATION_SYNDROME	145	96		
WP_G_PROTEIN_SIGNALING_PATHWAYS	91	83		
WP_IMMUNE_RESPONSE_TO_TUBERCULOSIS	23	23		
WP_GENES_ASSOCIATED_WITH_THE_DEVELOPMENT_OF_RHEUMATOID_ARTHRITIS	18		Rejected!	
WP_PURINERGIC_SIGNALING	33	21		
WP_MITOCHONDRIAL_LONG_CHAIN_FATTY_ACID_BETAOXIDATION	17	17		
WP_TUMOR_SUPPRESSOR_ACTIVITY_OF_SMARCB1	31	29		
WP_4HYDROXYTAMOXIFEN_DEXAMETHASONE_AND_RETINOIC_ACIDS_REGULATION_OF_P27_EXPRESSION	18	17		
WP_SOMITOGENESIS_IN_THE_CONTEXT_OF_SPONDYLOCOSTAL_DYSOSTOSIS	9		Rejected!	
WP_MECP2_AND_ASSOCIATED_RETT_SYNDROME	73	65		
WP_TCA_CYCLE_AND_DEFICIENCY_OF_PYRUVATE_DEHYDROGENASE_COMPLEX_PDHC	16	15		
WP_EICOSANOID_SYNTHESIS	23	18		
WP_MEASLES_VIRUS_INFECTION	136	99		
WP_FACTORS_AND_PATHWAYS_AFFECTING_INSULINLIKE_GROWTH_FACTOR_IGF1AKT_SIGNALING	36	34		
WP_THERMOGENESIS	108	98		
WP_COPPER_HOMEOSTASIS	53	48		
WP_JOUBERT_SYNDROME	76	72		
WP_HEPATITIS_B_INFECTION	151	127		
WP_CELLTYPE_DEPENDENT_SELECTIVITY_OF_CCK2R_SIGNALING	13		Rejected!	
WP_ONCOSTATIN_M_SIGNALING_PATHWAY	65	60		
WP_DEVELOPMENT_AND_HETEROGENEITY_OF_THE_ILC_FAMILY	32		Rejected!	
WP_NANOMATERIAL_INDUCED_APOPTOSIS	20	16		
WP_GENETIC_CAUSES_OF_PORTOSINUSOIDAL_VASCULAR_DISEASE	37	29		
WP_PROTEASOME_DEGRADATION	62	59		
WP_EBSTEINBARR_VIRUS_LMP1_SIGNALING	23	19		
WP_ESTROGEN_METABOLISM_WP5276	24		Rejected!	
WP_PDGFRBETA_PATHWAY	29	29		
WP_TRANSCRIPTIONAL_ACTIVATION_BY_NRF2_IN_RESPONSE_TO_PHYTOCHEMICALS	15		Rejected!	
WP_TRANSSULFURATION_ONECARBON_METABOLISM_AND_RELATED_PATHWAYS	67	57		
WP_GPR143_IN_MELANOCYTES_AND_RETINAL_PIGMENT_EPITHELIUM_CELLS	30	23		
WP_AIRWAY_SMOOTH_MUSCLE_CELL_CONTRACTION	16		Rejected!	
WP_GABA_METABOLISM_AKA_GHB	11		Rejected!	
WP_COMPLEMENT_SYSTEM_IN_NEURONAL_DEVELOPMENT_AND_PLASTICITY	106	77		
WP_BREAST_CANCER_PATHWAY	154	129		
WP_HORMONAL_CONTROL_OF_PUBERTAL_GROWTH_SPURT	5		Rejected!	
WP_SEROTONIN_RECEPTOR_2_AND_ELKSRFGATA4_SIGNALING	20	18		
WP_INITIATION_OF_TRANSCRIPTION_AND_TRANSLATION_ELONGATION_AT_THE_HIV1_LTR	32	31		
WP_PROSTAGLANDIN_SYNTHESIS_AND_REGULATION	45	38		
WP_DISORDERS_IN_KETOLYSIS	5		Rejected!	
WP_GASTRIC_CANCER_NETWORK_2	32	26		
WP_FRAGILE_X_SYNDROME	121	117		
WP_RETINOL_METABOLISM	17		Rejected!	
WP_TRANSCRIPTION_COFACTORS_SKI_AND_SKIL_PROTEIN_PARTNERS	18	18		
WP_PROTEOGLYCAN_BIOSYNTHESIS	18	18		
WP_MYOMETRIAL_RELAXATION_AND_CONTRACTION_PATHWAYS	156	138		
WP_NRF2ARE_REGULATION	23	22		
WP_PREGNANE_X_RECEPTOR_PATHWAY	32		Rejected!	
WP_STING_PATHWAY_IN_KAWASAKILIKE_DISEASE_AND_COVID19	21	19		
WP_CONGENITAL_GENERALIZED_LIPODYSTROPHY	18	17		
WP_EGFR_TYROSINE_KINASE_INHIBITOR_RESISTANCE	84	82		
WP_APOPTOSISRELATED_NETWORK_DUE_TO_ALTERED_NOTCH3_IN_OVARIAN_CANCER	53	49		
WP_ENDODERM_DIFFERENTIATION	143	112		
WP_OMEGA9_FATTY_ACID_SYNTHESIS	14		Rejected!	
WP_NSP1_FROM_SARSCOV2_INHIBITS_TRANSLATION_INITIATION_IN_THE_HOST_CELL	16	16		
WP_IL6_SIGNALING_PATHWAY	43	41		
WP_ACE_INHIBITOR_PATHWAY	17		Rejected!	
WP_ACQUIRED_PARTIAL_LIPODYSTROPHY_BARRAQUERSIMONS_SYNDROME	10		Rejected!	
WP_ALTERED_GLYCOSYLATION_OF_MUC1_IN_TUMOR_MICROENVIRONMENT	9		Rejected!	
WP_GASTRIC_ACID_PRODUCTION	11		Rejected!	
WP_TOLLLIKE_RECEPTOR_SIGNALING_RELATED_TO_MYD88	31	27		
WP_MICRORNA_NETWORK_ASSOCIATED_WITH_CHRONIC_LYMPHOCYTIC_LEUKEMIA	10		Rejected!	
WP_CARDIAC_PROGENITOR_DIFFERENTIATION	53	30		
WP_INCLUSION_BODY_MYOSITIS	11		Rejected!	
WP_MAJOR_RECEPTORS_TARGETED_BY_EPINEPHRINE_AND_NOREPINEPHRINE	16		Rejected!	
WP_SREBF_AND_MIR33_IN_CHOLESTEROL_AND_LIPID_HOMEOSTASIS	18	16		
WP_PLATELETMEDIATED_INTERACTIONS_WITH_VASCULAR_AND_CIRCULATING_CELLS	17		Rejected!	
WP_SERINE_METABOLISM	8		Rejected!	
WP_THYROID_STIMULATING_HORMONE_TSH_SIGNALING_PATHWAY	66	64		
WP_INFLAMMATORY_BOWEL_DISEASE_SIGNALING	43	20		
WP_AUTOSOMAL_RECESSIVE_OSTEOPETROSIS_PATHWAYS	11		Rejected!	
WP_FAMILIAL_HYPERLIPIDEMIA_TYPE_5	15		Rejected!	
WP_APOPTOSIS_MODULATION_BY_HSP70	19	17		
WP_EFFECT_OF_PROGERIN_ON_GENES_INVOLVED_IN_HUTCHINSONGILFORD_PROGERIA_SYNDROME	37	24		
WP_CHOLESTEROL_BIOSYNTHESIS_PATHWAY	15	15		
WP_OVERVIEW_OF_PROINFLAMMATORY_AND_PROFIBROTIC_MEDIATORS	128	24		
WP_AMINO_ACID_METABOLISM_PATHWAY_EXCERPT_HISTIDINE_CATABOLISM_EXTENSION	6		Rejected!	
WP_IRINOTECAN_PATHWAY	12		Rejected!	
WP_THIAMINE_METABOLIC_PATHWAYS	9		Rejected!	
WP_RAS_SIGNALING	184	153		
WP_NAD_METABOLISM	16	15		
WP_BENZOAPYRENE_METABOLISM	9		Rejected!	
WP_BLADDER_CANCER	40	33		
WP_AEROBIC_GLYCOLYSIS	12		Rejected!	
WP_EXTRAFOLLICULAR_AND_FOLLICULAR_B_CELL_ACTIVATION_BY_SARSCOV2	74	36		
WP_EDA_SIGNALING_IN_HAIR_FOLLICLE_DEVELOPMENT	13		Rejected!	
WP_HYPOTHETICAL_CRANIOFACIAL_DEVELOPMENT_PATHWAY	8		Rejected!	
WP_COMPLEMENT_AND_COAGULATION_CASCADES	58	37		
WP_NOTCH_SIGNALING_PATHWAY	61	58		
WP_NEOLACTO_SERIES_SPHINGOLIPID_METABOLISM	11		Rejected!	
WP_CODEINE_AND_MORPHINE_METABOLISM	14		Rejected!	
WP_ALTERNATIVE_PATHWAY_OF_FETAL_ANDROGEN_SYNTHESIS	11		Rejected!	
WP_WNT_SIGNALING_PATHWAY_AND_PLURIPOTENCY	101	89		
WP_17Q12_COPY_NUMBER_VARIATION_SYNDROME	100	57		
WP_MELANOMA	68	62		
WP_ERBB_SIGNALING_PATHWAY	92	87		
WP_CANCER_IMMUNOTHERAPY_BY_CTLA4_BLOCKADE	14		Rejected!	
WP_NUCLEAR_RECEPTORS_IN_LIPID_METABOLISM_AND_TOXICITY	35	16		
WP_FATTY_ACID_TRANSPORTERS	18		Rejected!	
WP_VITAMIN_K_METABOLISM_AND_ACTIVATION_OF_DEPENDENT_PROTEINS	12		Rejected!	
WP_COMMON_PATHWAYS_UNDERLYING_DRUG_ADDICTION	41	39		
WP_FGFR3_SIGNALING_IN_CHONDROCYTE_PROLIFERATION_AND_TERMINAL_DIFFERENTIATION	27	24		
WP_GLUCOCORTICOID_BIOSYNTHESIS	14		Rejected!	
WP_FOLATEALCOHOL_AND_CANCER_PATHWAY_HYPOTHESES	9		Rejected!	
WP_HIPPO_SIGNALING_REGULATION_PATHWAYS	98	87		
WP_DRAVET_SYNDROME	28	27		
WP_CELLS_AND_MOLECULES_INVOLVED_IN_LOCAL_ACUTE_INFLAMMATORY_RESPONSE	17		Rejected!	
WP_NAD_METABOLISM_IN_ONCOGENEINDUCED_SENESCENCE_AND_MITOCHONDRIAL_DYSFUNCTIONASSOCIATED_SENESCENCE	23	19		
WP_SARSCOV2_B117_VARIANT_ANTAGONISES_INNATE_IMMUNE_ACTIVATION	9		Rejected!	
WP_THYROID_HORMONES_PRODUCTION_AND_PERIPHERAL_DOWNSTREAM_SIGNALING_EFFECTS	93	76		
WP_CHRONIC_HYPERGLYCEMIA_IMPAIRMENT_OF_NEURON_FUNCTION	45	28		
WP_ENDOPLASMIC_RETICULUM_STRESS_RESPONSE_IN_CORONAVIRUS_INFECTION	46	44		
WP_SARS_CORONAVIRUS_AND_INNATE_IMMUNITY	31	16		
WP_GLIOBLASTOMA_SIGNALING_PATHWAYS	83	77		
WP_PHYSIOLOGICAL_AND_PATHOLOGICAL_HYPERTROPHY_OF_THE_HEART	24	23		
WP_TRANSCRIPTION_FACTORS_REGULATE_MIRNAS_RELATED_TO_CARDIAC_HYPERTROPHY	15		Rejected!	
WP_PPARALPHA_PATHWAY	26	16		
WP_LEPTIN_AND_ADIPONECTIN	10		Rejected!	
WP_CHOLESTEROL_METABOLISM_WITH_BLOCH_AND_KANDUTSCHRUSSELL_PATHWAYS	47	44		
WP_EXTRACELLULAR_VESICLEMEDIATED_SIGNALING_IN_RECIPIENT_CELLS	30	27		
WP_CLEAR_CELL_RENAL_CELL_CARCINOMA_PATHWAYS	86	77		
WP_CAMKK2_PATHWAY	33	33		
WP_ETHER_LIPID_BIOSYNTHESIS	20	20		
WP_STEROL_REGULATORY_ELEMENTBINDING_PROTEINS_SREBP_SIGNALING	71	65		
WP_CELL_CYCLE	120	102		
WP_INTRACELLULAR_TRAFFICKING_PROTEINS_INVOLVED_IN_CMT_NEUROPATHY	27	25		
WP_PEPTIDE_GPCRS	75	41		
WP_ESTROGEN_RECEPTOR_PATHWAY	13		Rejected!	
WP_METABOLISM_OF_ALPHALINOLENIC_ACID	6		Rejected!	
WP_NONCLASSICAL_ROLE_OF_VITAMIN_D	8		Rejected!	
WP_CHOLESTASIS	19		Rejected!	
WP_IL1_SIGNALING_PATHWAY	55	53		
WP_PHOSPHODIESTERASES_IN_NEURONAL_FUNCTION	55	46		
WP_OSTEOBLAST_DIFFERENTIATION_AND_RELATED_DISEASES	118	93		
WP_GLUCURONIDATION	26		Rejected!	
WP_DEVELOPMENT_OF_URETERIC_COLLECTION_SYSTEM	60	48		
WP_2Q112_COPY_NUMBER_VARIATION_SYNDROME	42	30		
WP_MESODERMAL_COMMITMENT_PATHWAY	153	116		
WP_CCL18_SIGNALING_PATHWAY	53	33		
WP_DOPAMINE_METABOLISM	13		Rejected!	
WP_TCA_CYCLE_IN_SENESCENCE	10		Rejected!	
WP_AMINO_ACID_METABOLISM_IN_TRIPLENEGATIVE_BREAST_CANCER_CELLS	7		Rejected!	
WP_NICOTINE_METABOLISM_IN_LIVER_CELLS	6		Rejected!	
WP_TYPE_III_INTERFERON_SIGNALING	10		Rejected!	
WP_PERTURBATIONS_TO_HOSTCELL_AUTOPHAGY_INDUCED_BY_SARSCOV2_PROTEINS	18	17		
WP_GPR40_PATHWAY	15		Rejected!	
WP_TRANSLATION_FACTORS	50	50		
WP_MIR124_PREDICTED_INTERACTIONS_WITH_CELL_CYCLE_AND_DIFFERENTIATION	6		Rejected!	
WP_STRIATED_MUSCLE_CONTRACTION_PATHWAY	38	23		
WP_KININKALLIKREIN_PATHWAY	7		Rejected!	
WP_ANGIOTENSIN_II_RECEPTOR_TYPE_1_PATHWAY	28	25		
WP_RELATIONSHIP_BETWEEN_INFLAMMATION_COX2_AND_EGFR	25	20		
WP_DUAL_HIJACK_MODEL_OF_VIF_IN_HIV_INFECTION	8		Rejected!	
WP_OXIDATIVE_PHOSPHORYLATION	60	60		
WP_SELENIUM_MICRONUTRIENT_NETWORK	86	59		
WP_INTERACTIONS_BETWEEN_LOXL4_AND_OXIDATIVE_STRESS_PATHWAY	18	18		
WP_IL3_SIGNALING_PATHWAY	49	43		
WP_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	38	35		
WP_MIRNA_REGULATION_OF_PROSTATE_CANCER_SIGNALING_PATHWAYS	49	30		
WP_METAPATHWAY_BIOTRANSFORMATION_PHASE_I_AND_II	183	98		
WP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_IN_COLORECTAL_CANCER	161	121		
WP_ALZHEIMERS_DISEASE_AND_MIRNA_EFFECTS	327	226		
WP_SPLICING_FACTOR_NOVA_REGULATED_SYNAPTIC_PROTEINS	42	41		
WP_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY	75	57		
WP_OSTEOCLAST_SIGNALING	16		Rejected!	
WP_MIRNA_REGULATION_OF_P53_PATHWAY_IN_PROSTATE_CANCER	31	21		
WP_MITOCHONDRIAL_COMPLEX_II_ASSEMBLY	8		Rejected!	
WP_MINERALOCORTICOID_BIOSYNTHESIS	11		Rejected!	
WP_NIPBL_ROLE_IN_DNA_DAMAGE_CORNELIA_DE_LANGE_SYNDROME	8		Rejected!	
WP_7OXOC_AND_7BETAHC_PATHWAYS	27	21		
WP_MICROTUBULE_CYTOSKELETON_REGULATION	46	41		
WP_OXIDATIVE_STRESS_RESPONSE	33	24		
WP_TCELL_RECEPTOR_SIGNALING_PATHWAY	90	72		
WP_MICRORNAS_IN_CARDIOMYOCYTE_HYPERTROPHY	104	75		
WP_CLOCKCONTROLLED_AUTOPHAGY_IN_BONE_METABOLISM	80	67		
WP_ESTROGEN_SIGNALING_PATHWAY	23	22		
WP_ALSTROM_SYNDROME	34	34		
WP_GLUCOSE_METABOLISM_IN_TRIPLENEGATIVE_BREAST_CANCER_CELLS	8		Rejected!	
WP_CELL_DIFFERENTIATION_INDEX	50		Rejected!	
WP_SPHINGOLIPID_METABOLISM_OVERVIEW	23	22		
WP_NCRNAS_INVOLVED_IN_STAT3_SIGNALING_IN_HEPATOCELLULAR_CARCINOMA	17		Rejected!	
WP_ALPHA_6_BETA_4_SIGNALING_PATHWAY	33	32		
WP_2Q13_COPY_NUMBER_VARIATION_SYNDROME	63	41		
WP_SIGNAL_TRANSDUCTION_THROUGH_IL1R	33	26		
WP_TGFBETA_SIGNALING_IN_THYROID_CELLS_FOR_EPITHELIALMESENCHYMAL_TRANSITION	17		Rejected!	
WP_GLYCOSYLATION_AND_RELATED_CONGENITAL_DEFECTS	25	24		
WP_VITAMIN_D_METABOLISM	10		Rejected!	
WP_T_CELL_RECEPTOR_AND_COSTIMULATORY_SIGNALING	28	22		
WP_LEPTININSULIN_SIGNALING_OVERLAP	17		Rejected!	
WP_ASPIRIN_AND_MIRNAS	19		Rejected!	
WP_NANOPARTICLEMEDIATED_ACTIVATION_OF_RECEPTOR_SIGNALING	28	27		
WP_MATRIX_METALLOPROTEINASES	30	15		
WP_GLYOXYLATE_METABOLISM	11		Rejected!	
WP_ADIPOGENESIS	131	108		
WP_PENTOSE_PHOSPHATE_METABOLISM	7		Rejected!	
WP_PROSTAGLANDIN_AND_LEUKOTRIENE_METABOLISM_IN_SENESCENCE	31	26		
WP_INFLUENCE_OF_LAMINOPATHIES_ON_WNT_SIGNALING	37	31		
WP_AMPLIFICATION_AND_EXPANSION_OF_ONCOGENIC_PATHWAYS_AS_METASTATIC_TRAITS	17		Rejected!	
WP_SARSCOV2_AND_COVID19_PATHWAY	10		Rejected!	
WP_15Q133_COPY_NUMBER_VARIATION_SYNDROME	23		Rejected!	
WP_LNCRNA_IN_CANONICAL_WNT_SIGNALING_AND_COLORECTAL_CANCER	98	79		
WP_CANNABINOID_RECEPTOR_SIGNALING	29	23		
WP_KALLMANN_SYNDROME	24	18		
WP_GLYCOSAMINOGLYCAN_DEGRADATION	17		Rejected!	
WP_NUCLEOTIDE_EXCISION_REPAIR_IN_XERODERMA_PIGMENTOSUM	75	64		
WP_GPCRS_CLASS_A_RHODOPSINLIKE	260	106		
WP_ENDOCHONDRAL_OSSIFICATION_WITH_SKELETAL_DYSPLASIAS	63	52		
WP_CHOLESTEROL_SYNTHESIS_DISORDERS	18	17		
WP_MAMMARY_GLAND_DEVELOPMENT_PATHWAY_PUBERTY_STAGE_2_OF_4	13		Rejected!	
WP_MFAP5_EFFECT_ON_PERMEABILITY_AND_MOTILITY_OF_ENDOTHELIAL_CELLS_VIA_CYTOSKELETON_REARRANGEMENT	18	16		
WP_EXTRACELLULAR_VESICLES_IN_THE_CROSSTALK_OF_CARDIAC_CELLS	21		Rejected!	
WP_SOMATIC_SEX_DETERMINATION	14		Rejected!	
WP_GLYCOLYSIS_AND_GLUCONEOGENESIS	45	33		
WP_IL4_SIGNALING_PATHWAY	54	50		
WP_PRION_DISEASE_PATHWAY	32	29		
WP_CORTICOTROPINRELEASING_HORMONE_SIGNALING_PATHWAY	92	79		
WP_NAD_BIOSYNTHESIS_II_FROM_TRYPTOPHAN	8		Rejected!	
WP_PHOTODYNAMIC_THERAPYINDUCED_NFE2L2_NRF2_SURVIVAL_SIGNALING	23	20		
WP_FLUOROACETIC_ACID_TOXICITY	6		Rejected!	
WP_ARYL_HYDROCARBON_RECEPTOR_PATHWAY_WP2586	46	39		
WP_PI3KAKTMTOR_SIGNALING_PATHWAY_AND_THERAPEUTIC_OPPORTUNITIES	30	29		
WP_REGULATION_OF_ACTIN_CYTOSKELETON	150	125		
WP_VITAMIN_B12_DISORDERS	13		Rejected!	
WP_PILOCYTIC_ASTROCYTOMA	6		Rejected!	
WP_MRNA_PROTEIN_AND_METABOLITE_INDUCATION_PATHWAY_BY_CYCLOSPORIN_A	7		Rejected!	
WP_INHIBITION_OF_EXOSOME_BIOGENESIS_AND_SECRETION_BY_MANUMYCIN_A_IN_CRPC_CELLS	18	18		
WP_LIPID_METABOLISM_PATHWAY	29	27		
WP_NOCGMPPKG_MEDIATED_NEUROPROTECTION	47	36		
WP_EFFECT_OF_INTESTINAL_MICROBIOME_ON_ANTICOAGULANT_RESPONSE_OF_VITAMIN_K_ANTAGONISTS	8		Rejected!	
WP_ROBO4_AND_VEGF_SIGNALING_PATHWAYS_CROSSTALK	6		Rejected!	
WP_PARKINSONS_DISEASE_PATHWAY	71	38		
WP_FAMILIAL_HYPERLIPIDEMIA_TYPE_2	16		Rejected!	
WP_SUDDEN_INFANT_DEATH_SYNDROME_SIDS_SUSCEPTIBILITY_PATHWAYS	159	117		
WP_HEREDITARY_LEIOMYOMATOSIS_AND_RENAL_CELL_CARCINOMA_PATHWAY	20	19		
