enriched_cluster	comparator_cluster	ensembl	gene	logFC	t_stat	p_value	fdr
VMH_1	VMH_Lateral_border	ENSG00000266524	GDF10	0.787178133861124	4.83411161625725	1.38188691774736e-05	3.08792014953423e-05
VMH_1	VMH_Lateral_border	ENSG00000275302	CCL4	2.12946578587519	4.96504509057886	8.85046570748321e-06	2.05376191417239e-05
VMH_1	VMH_Lateral_border	ENSG00000277734	TRAC	0.923808747316163	2.31755196479498	0.0247261301671826	0.0355192822242862
VMH_1	VMH_Lateral_border	ENSG00000283071	LBHD2	1.61852756600945	3.29117900209192	0.00186194546173567	0.00320963931975387
VMH_2	VMH_3	ENSG00000007372	PAX6	1.47814364083145	15.4628490475864	2.09666430196305e-20	5.0599498487375e-19
VMH_2	VMH_3	ENSG00000008394	MGST1	1.40598286219494	14.1316117976698	7.64356666615295e-19	1.31760530149875e-17
VMH_3	VMH_2	ENSG00000009694	TENM1	1.16658944880726	9.89308338396614	3.12005545796319e-13	2.35304182454724e-12
VMH_2	VMH_3	ENSG00000010282	HHATL	2.12211387244442	13.9892581589763	1.13693293644244e-18	1.8707714681462e-17
VMH_2	VMH_3	ENSG00000010610	CD4	0.327120288525817	1.98008722730995	0.0533670284717068	0.109146126026881
VMH_2	VMH_3	ENSG00000011465	DCN	0.879355953286046	4.51535701863528	4.02844708093834e-05	0.000155138068436136
VMH_2	VMH_3	ENSG00000013297	CLDN11	0.836572676189755	4.70196390898724	2.15914912465004e-05	8.68457759025905e-05
VMH_3	VMH_2	ENSG00000038427	VCAN	2.6332030310402	15.7283637890772	1.04881692408497e-20	3.16393105432298e-19
VMH_2	VMH_3	ENSG00000042493	CAPG	0.57296443048423	3.26088873686983	0.00203254132536665	0.00565984584448251
VMH_2	VMH_3	ENSG00000053108	FSTL4	0.649546380979114	6.91884213962239	9.19172249255175e-09	5.11908237277497e-08
VMH_3	VMH_2	ENSG00000054356	PTPRN	0.330971630940359	3.83454305178069	0.000362065059387777	0.0011202354828921
VMH_3	VMH_2	ENSG00000064270	ATP2C2	3.60895542798433	27.5135551141243	2.65181420235726e-31	9.5995674125333e-29
VMH_3	VMH_2	ENSG00000064989	CALCRL	2.70653725634051	13.5043308386354	4.47985688582522e-18	6.75711746945304e-17
VMH_3	VMH_2	ENSG00000065361	ERBB3	2.5045904426363	12.6655750922429	5.14631529925193e-17	6.42402116665241e-16
VMH_2	VMH_3	ENSG00000066468	FGFR2	1.39181362948454	11.4636435562323	1.99040680108912e-15	1.71554109998634e-14
VMH_2	VMH_3	ENSG00000068078	FGFR3	1.8804954228367	16.5944943204213	1.15593465785189e-21	4.18448346142383e-20
VMH_2	VMH_3	ENSG00000069431	ABCC9	1.71167467957076	12.2388737048403	1.84418107262633e-16	2.02301075239616e-15
VMH_3	VMH_2	ENSG00000072315	TRPC5	0.380663810749535	2.310360311404	0.0251535288359342	0.0555218136500499
VMH_2	VMH_3	ENSG00000076944	STXBP2	0.224933364819508	1.77300093854093	0.0824916159559272	0.157999814688072
VMH_2	VMH_3	ENSG00000077942	FBLN1	1.85877296836081	15.2113271175736	4.07111311990076e-20	9.21089343377547e-19
VMH_3	VMH_2	ENSG00000077943	ITGA8	2.38371719893514	6.24714100597369	1.00019204982207e-07	4.70220158487779e-07
VMH_3	VMH_2	ENSG00000078328	RBFOX1	0.446545122134101	4.20690568375445	0.000110805499765991	0.000385688374185469
VMH_2	VMH_3	ENSG00000080815	PSEN1	0.197930319339289	3.08245622671399	0.00337745968138515	0.00899000297545166
VMH_2	VMH_3	ENSG00000081237	PTPRC	0.302612464544949	2.08470064936229	0.0423701456787057	0.0891743763702992
VMH_3	VMH_2	ENSG00000083750	RRAGB	0.242672356714554	2.64083752858584	0.0110875089266902	0.0258946982674958
VMH_3	VMH_2	ENSG00000089199	CHGB	0.609525867033449	6.21696384855046	1.11318844702817e-07	5.16633612595124e-07
VMH_3	VMH_2	ENSG00000091664	SLC17A6	0.51787575805087	4.76517543916982	1.74490257748184e-05	7.09724419155534e-05
VMH_2	VMH_3	ENSG00000092529	CAPN3	0.755811155854465	6.29037624573913	8.57942066572464e-08	4.08708161118706e-07
VMH_2	VMH_3	ENSG00000092969	TGFB2	1.5217507748069	11.445079438728	2.10908974369509e-15	1.73520565276732e-14
VMH_3	VMH_2	ENSG00000095587	TLL2	0.526033180022117	2.59787665757892	0.0123774853198903	0.0285391699732502
VMH_2	VMH_3	ENSG00000095970	TREM2	0.39000655940244	1.88436676717521	0.0654999715040773	0.129568249641945
VMH_2	VMH_3	ENSG00000099250	NRP1	0.231856131671949	1.86497440754576	0.0682250395134092	0.134225349477468
VMH_3	VMH_2	ENSG00000100146	SOX10	3.17225980689158	19.4919323126195	1.26127392457801e-24	1.1414529017431e-22
VMH_2	VMH_3	ENSG00000100354	TNRC6B	0.361050950362648	6.29033707877979	8.58061332735404e-08	4.08708161118706e-07
VMH_3	VMH_2	ENSG00000101958	GLRA2	0.273050049578375	1.83328837622449	0.0728842613573399	0.141850014039554
VMH_2	VMH_3	ENSG00000103811	CTSH	1.61218607885335	11.927333762409	4.75267692288052e-16	4.65756668683818e-15
VMH_2	VMH_3	ENSG00000103888	CEMIP	0.557352875698387	3.5831124627197	0.000783822570422453	0.00228825621365264
VMH_2	VMH_3	ENSG00000105329	TGFB1	0.767173277838085	6.73051055290761	1.79547788892396e-08	9.55827934985989e-08
VMH_2	VMH_3	ENSG00000105695	MAG	0.622953121190033	4.07942172769364	0.000167021946758859	0.000559832821543582
VMH_3	VMH_2	ENSG00000106278	PTPRZ1	1.13310534136008	11.5483461611283	1.52904437015283e-15	1.35003429754958e-14
VMH_3	VMH_2	ENSG00000106536	POU6F2	1.46285274908838	6.45911197895889	4.71200137852909e-08	2.43677785575362e-07
VMH_2	VMH_3	ENSG00000107317	PTGDS	1.08028315550843	12.2079844162347	2.02453333095555e-16	2.15553254648797e-15
VMH_3	VMH_2	ENSG00000108018	SORCS1	1.42250162854927	8.5709083394889	2.75705955376658e-11	1.72078544562672e-10
VMH_3	VMH_2	ENSG00000111057	KRT18	0.537736848358655	5.4553387569343	1.62750346170985e-06	7.01376491832101e-06
VMH_3	VMH_2	ENSG00000111249	CUX2	1.20104290896615	6.16923592290982	1.31842943140552e-07	6.04141081226325e-07
VMH_3	VMH_2	ENSG00000112149	CD83	0.222195750510371	3.11908278804716	0.00304683380382653	0.00829288599236995
VMH_3	VMH_2	ENSG00000112902	SEMA5A	1.65397682260277	16.6171649110535	1.09228953333558e-21	4.18448346142383e-20
VMH_3	VMH_2	ENSG00000113361	CDH6	0.44336934480231	3.50612206155813	0.000988124358653837	0.0028388969669261
VMH_2	VMH_3	ENSG00000114315	HES1	1.28421501333171	8.21579790056884	9.46428246028375e-11	5.7101170843712e-10
VMH_2	VMH_3	ENSG00000114805	PLCH1	1.35414025775789	9.37536007569882	1.76372738964833e-12	1.27693863010539e-11
VMH_3	VMH_2	ENSG00000115461	IGFBP5	0.504517176480952	2.72439093731089	0.00892475745038511	0.0213957761393338
VMH_2	VMH_3	ENSG00000115468	EFHD1	1.16588039156467	14.3615608757235	4.0458142738724e-19	7.32292383570904e-18
VMH_3	VMH_2	ENSG00000116985	BMP8B	1.36000120242732	9.34725571220937	1.93930872983739e-12	1.37652894157085e-11
VMH_3	VMH_2	ENSG00000117707	PROX1	0.62163539799454	3.84699791041118	0.000348264541592804	0.00109627620918778
VMH_3	VMH_2	ENSG00000120907	ADRA1A	0.325803275786367	2.87832243357793	0.00592506241417413	0.0147922247857313
VMH_2	VMH_3	ENSG00000121966	CXCR4	2.10834497307891	12.2458026986731	1.80601459998388e-16	2.02301075239616e-15
VMH_3	VMH_2	ENSG00000124089	MC3R	0.386964942489549	1.89663073739572	0.0638248038792162	0.127633577286559
VMH_3	VMH_2	ENSG00000124766	SOX4	1.57196698865422	14.9825794534023	7.49120018755193e-20	1.50656359327433e-18
VMH_2	VMH_3	ENSG00000125148	MT2A	1.03443027051779	2.65227952839155	0.0107653439823079	0.0254432773644744
VMH_2	VMH_3	ENSG00000125398	SOX9	2.35760113536757	16.7472817084875	7.90006770778648e-22	3.57478063777338e-20
VMH_3	VMH_2	ENSG00000125869	LAMP5	0.588025961813491	4.29754518656566	8.25267636385995e-05	0.000295788994427456
VMH_2	VMH_3	ENSG00000127528	KLF2	0.767702285881041	3.20975124794181	0.0023545361687259	0.00650642819144104
VMH_3	VMH_2	ENSG00000128683	GAD1	1.5632976760255	8.57101417273406	2.75605088119502e-11	1.72078544562672e-10
VMH_2	VMH_3	ENSG00000130203	APOE	1.41836394433569	14.3784233103705	3.86237399556959e-19	7.32292383570904e-18
VMH_2	VMH_3	ENSG00000131378	RFTN1	1.05574343144957	9.06428959609339	5.06642900681272e-12	3.46046660465322e-11
VMH_3	VMH_2	ENSG00000132692	BCAN	1.12489487010614	12.7486215446879	4.0252490133281e-17	5.20407193865991e-16
VMH_3	VMH_2	ENSG00000133101	CCNA1	0.469759701719594	3.09392502556688	0.00327047232561672	0.00883515658114367
VMH_2	VMH_3	ENSG00000133800	LYVE1	1.63621749957464	13.0421125389782	1.70118984716318e-17	2.46332289869229e-16
VMH_3	VMH_2	ENSG00000134138	MEIS2	0.595192540419051	3.91564949455377	0.000280841010978036	0.000899685362602205
VMH_3	VMH_2	ENSG00000134343	ANO3	1.22824057873595	7.17689897849921	3.6759102220732e-09	2.07918671936016e-08
VMH_3	VMH_2	ENSG00000134853	PDGFRA	3.50740498879971	17.8558730462928	5.36578071595719e-23	3.23735436529417e-21
VMH_2	VMH_3	ENSG00000135046	ANXA1	0.770705521319354	2.99367512651814	0.00432380578937981	0.0111008347216701
VMH_2	VMH_3	ENSG00000135048	CEMIP2	0.416695124788333	3.11953604933214	0.00304293961283429	0.00829288599236995
VMH_2	VMH_3	ENSG00000135245	HILPDA	0.62569773292284	3.45314988942441	0.00115721542727663	0.0032985195643633
VMH_3	VMH_2	ENSG00000135454	B4GALNT1	0.259476386580944	3.02466393223769	0.00396837695212549	0.010409800410648
VMH_3	VMH_2	ENSG00000136235	GPNMB	3.173273119432	15.5638956741398	1.60929355563185e-20	4.48126359337485e-19
VMH_2	VMH_3	ENSG00000136541	ERMN	0.325660924837571	1.93556444921045	0.0587465197381517	0.1188058108671
VMH_2	VMH_3	ENSG00000136826	KLF4	1.22975544038873	3.88157392650811	0.000312559371997051	0.000992513093534495
VMH_2	VMH_3	ENSG00000137393	RNF144B	1.12506614250168	6.35969865384924	6.70775299533843e-08	3.37250914487849e-07
VMH_2	VMH_3	ENSG00000137573	SULF1	0.677198610859772	2.36875541580994	0.0218660820763812	0.048861245133642
VMH_3	VMH_2	ENSG00000138193	PLCE1	1.39286740584848	11.8814015076371	5.47034389115536e-16	5.21122233841642e-15
VMH_3	VMH_2	ENSG00000138413	IDH1	0.336564231763459	2.91484453263049	0.00536649136520013	0.0134907630152948
VMH_2	VMH_3	ENSG00000138639	ARHGAP24	0.405623868942204	2.98511845841004	0.00442706673377827	0.0112859025185052
VMH_3	VMH_2	ENSG00000139287	TPH2	0.305950338934852	1.71117836072107	0.0934204898284687	0.177058729413119
VMH_3	VMH_2	ENSG00000139874	SSTR1	1.79540949808966	8.33122499281522	6.33089197035242e-11	3.88437778519928e-10
VMH_3	VMH_2	ENSG00000140015	KCNH5	0.791455680472307	6.58438661214266	3.01871913299718e-08	1.58373380600722e-07
VMH_2	VMH_3	ENSG00000140678	ITGAX	0.512343678060395	3.97076934782308	0.00023600851421837	0.00077668256497318
VMH_3	VMH_2	ENSG00000140945	CDH13	1.00819729619115	6.31317213514532	7.91258614739454e-08	3.87075160183355e-07
VMH_3	VMH_2	ENSG00000141433	ADCYAP1	0.258506330704334	3.00097275083132	0.00423752186974006	0.0110271708365672
VMH_2	VMH_3	ENSG00000141510	TP53	1.32852569395869	13.8537877042035	1.66278165878559e-18	2.61707374121906e-17
VMH_2	VMH_3	ENSG00000142089	IFITM3	0.840229232061622	4.40231525589865	5.85396172456344e-05	0.000220743140030413
VMH_3	VMH_2	ENSG00000142192	APP	0.221155589933341	2.87540658879172	0.00597191011650104	0.0148070648094067
VMH_3	VMH_2	ENSG00000144824	PHLDB2	0.397074334073551	2.05892215089898	0.0448786508946486	0.0939079284616346
VMH_3	VMH_2	ENSG00000145248	SLC10A4	0.388358210100975	2.35139780180797	0.0228005484001797	0.0506368007415033
VMH_3	VMH_2	ENSG00000145451	GLRA3	0.50596629907046	4.30550376759474	8.04101345284453e-05	0.000291084686992972
VMH_2	VMH_3	ENSG00000145824	CXCL14	1.29955865422003	10.5408337602305	3.7368009919694e-14	2.87813182785728e-13
VMH_3	VMH_2	ENSG00000145990	GFOD1	0.470957067177588	3.65512232426296	0.000629808499434628	0.00188422046938294
VMH_3	VMH_2	ENSG00000146555	SDK1	0.296122882305362	1.70707856762956	0.0941857531550347	0.177579388761055
VMH_2	VMH_3	ENSG00000146648	EGFR	1.020956750085	8.9708550273617	6.96983411792177e-12	4.67237027905126e-11
VMH_3	VMH_2	ENSG00000146674	IGFBP3	0.927933766792483	2.99866333796529	0.00426465170474973	0.0110271708365672
VMH_3	VMH_2	ENSG00000147246	HTR2C	0.429180982364294	2.58110425307338	0.01291727349433	0.0294091383958961
VMH_2	VMH_3	ENSG00000147488	ST18	0.257121916162678	1.79512100052456	0.0788501962209277	0.15182856931902
VMH_2	VMH_3	ENSG00000148400	NOTCH1	0.426563390092506	4.09412621197694	0.000159340975097531	0.000539078812946788
VMH_3	VMH_2	ENSG00000149927	DOC2A	0.222269305511702	2.15890001150273	0.0358203108424026	0.0758301317248523
VMH_2	VMH_3	ENSG00000150656	CNDP1	0.560820807767252	3.92750948087562	0.000270548855581932	0.000874452551077315
VMH_3	VMH_2	ENSG00000151136	BTBD11	0.257162489915368	2.2808209487201	0.0269789971608444	0.0591902846801556
VMH_2	VMH_3	ENSG00000151388	ADAMTS12	0.557649927320592	2.50697992633501	0.0155691500299403	0.0350064118685614
VMH_3	VMH_2	ENSG00000152214	RIT2	0.624748380264075	4.88168621544236	1.17577700863126e-05	4.89231353016686e-05
VMH_2	VMH_3	ENSG00000152661	GJA1	2.00939404388982	20.9213326038488	5.78614653628098e-26	1.04729252306686e-23
VMH_3	VMH_2	ENSG00000152953	STK32B	1.92403784399149	11.6503941185522	1.1142448825387e-15	1.03424781404875e-14
VMH_2	VMH_3	ENSG00000153234	NR4A2	0.897194421277159	2.75009148279994	0.00834210666433309	0.0201322840832572
VMH_3	VMH_2	ENSG00000153820	SPHKAP	0.521917048857723	3.79978492140658	0.000403422927149612	0.00123761948837423
VMH_3	VMH_2	ENSG00000154146	NRGN	0.292011809565098	2.20451703733247	0.0322508562918655	0.0690817158441142
VMH_2	VMH_3	ENSG00000154188	ANGPT1	1.38929711600705	8.9588567846828	7.26170623503973e-12	4.77952301288069e-11
VMH_3	VMH_2	ENSG00000154237	LRRK1	1.10014068466027	3.29889311201941	0.00182071689806767	0.00514921497734762
VMH_2	VMH_3	ENSG00000154529	CNTNAP3B	0.932531445803285	5.97380345472155	2.6331089309499e-07	1.17677213951094e-06
VMH_2	VMH_3	ENSG00000156076	WIF1	1.60060236414494	6.41017805330804	5.60675444121066e-08	2.85865508129332e-07
VMH_3	VMH_2	ENSG00000157404	KIT	1.25244060181688	8.00770999153104	1.95906378839918e-10	1.16259195311558e-09
VMH_2	VMH_3	ENSG00000160255	ITGB2	0.493647705950663	2.68438071241518	0.00990675206731275	0.0235937121603106
VMH_3	VMH_2	ENSG00000162631	NTNG1	0.658877683189253	6.87150089348038	1.08762176763041e-08	5.96544060427587e-08
VMH_3	VMH_2	ENSG00000162670	BRINP3	0.875810876913755	6.75059081309968	1.67175012569746e-08	9.03244097764895e-08
VMH_2	VMH_3	ENSG00000162733	DDR2	0.424765437213063	4.49884792868415	4.25528806828827e-05	0.000162148871654774
VMH_2	VMH_3	ENSG00000162736	NCSTN	0.222174920613467	2.75941228057827	0.00813961182699643	0.0197754327608907
VMH_3	VMH_2	ENSG00000163032	VSNL1	0.265189006970255	2.58998528549684	0.0126288359994077	0.028934421720162
VMH_2	VMH_3	ENSG00000163131	CTSS	0.495915829935143	2.84578649674214	0.00646769067579202	0.0159272382628348
VMH_3	VMH_2	ENSG00000163630	SYNPR	0.259647908122798	1.89408598225355	0.0641693675860601	0.127633577286559
VMH_3	VMH_2	ENSG00000164128	NPY1R	0.325693350355182	1.91726459827599	0.0610886991527518	0.122856161629423
VMH_2	VMH_3	ENSG00000164850	GPER1	0.577838932710511	4.24879000371801	9.67284870415984e-05	0.000343291297147633
VMH_3	VMH_2	ENSG00000165194	PCDH19	0.434512742757184	4.23997833756486	9.95374529840904e-05	0.000349830660002337
VMH_3	VMH_2	ENSG00000165899	OTOGL	1.45969786872016	4.13658444462188	0.000139036355257885	0.000479344386698611
VMH_2	VMH_3	ENSG00000167614	TTYH1	1.44865538184174	15.5249125897053	1.78197208344711e-20	4.60767067291324e-19
VMH_2	VMH_3	ENSG00000168314	MOBP	0.237974338585506	1.84197189911364	0.0715814357224948	0.140067458008341
VMH_2	VMH_3	ENSG00000168610	STAT3	0.41955909021156	3.53640129276363	0.000902346282714215	0.00261319483474037
VMH_2	VMH_3	ENSG00000168807	SNTB2	0.539253721117236	4.5370956680748	3.74771102918646e-05	0.000145878644361882
VMH_2	VMH_3	ENSG00000169064	ZBBX	0.650983003161929	3.94813228293512	0.000253513730875291	0.000826774509701398
VMH_3	VMH_2	ENSG00000169840	GSX1	2.06266530495339	4.31254991308893	7.85803792800537e-05	0.000287334316155348
VMH_3	VMH_2	ENSG00000169851	PCDH7	0.344654062773156	4.61307790973536	2.90891608082159e-05	0.000114459524049719
VMH_2	VMH_3	ENSG00000169896	ITGAM	0.313185741958472	1.99514291094975	0.0516465071822041	0.106227474999761
VMH_3	VMH_2	ENSG00000170214	ADRA1B	0.505104691844747	2.78209483675574	0.00766563403933955	0.0187497265016278
VMH_2	VMH_3	ENSG00000170324	FRMPD2	1.2287795749637	9.27160224741681	2.50485053486872e-12	1.74376133388938e-11
VMH_2	VMH_3	ENSG00000170345	FOS	1.50893628062951	3.71038314202121	0.000531754091029594	0.00160412484127261
VMH_2	VMH_3	ENSG00000170421	KRT8	0.471820225921253	4.83591777016329	1.3734500797722e-05	5.64987419179019e-05
VMH_3	VMH_2	ENSG00000171004	HS6ST2	0.678122547766778	5.4354084016192	1.74461436046992e-06	7.43000468811896e-06
VMH_3	VMH_2	ENSG00000171094	ALK	1.39926113332984	6.33447694156563	7.33619755112284e-08	3.63795001850201e-07
VMH_3	VMH_2	ENSG00000171551	ECEL1	0.279289151574371	2.25565312647661	0.0286263674887123	0.0624261748850231
VMH_2	VMH_3	ENSG00000171659	GPR34	0.620841808066659	2.2464436305534	0.0292511436754112	0.06340667072155
VMH_2	VMH_3	ENSG00000171885	AQP4	1.58775605737642	19.5853245766636	1.02574928327521e-24	1.1414529017431e-22
VMH_2	VMH_3	ENSG00000172005	MAL	0.765301077677913	5.50646642010778	1.36149168911256e-06	5.93807218624996e-06
VMH_2	VMH_3	ENSG00000172575	RASGRP1	1.54490795850917	7.98227143625593	2.1417607356386e-10	1.25051191338899e-09
VMH_3	VMH_2	ENSG00000173546	CSPG4	2.5744008914315	17.6599589666084	8.5529992042071e-23	4.42312244560425e-21
VMH_3	VMH_2	ENSG00000174460	ZCCHC12	0.420625366864783	3.76545982666694	0.000448708850565352	0.00136497986474502
VMH_3	VMH_2	ENSG00000174607	UGT8	2.14888744146871	15.0928431063874	5.57907264839104e-20	1.18801429336327e-18
VMH_3	VMH_2	ENSG00000175426	PCSK1	0.235818887777489	1.82776217159916	0.0737237550060368	0.142716573861954
VMH_3	VMH_2	ENSG00000176887	SOX11	0.519568272862783	5.2237783215927	3.63729674172258e-06	1.53104816337625e-05
VMH_3	VMH_2	ENSG00000179242	CDH4	0.407173295415358	2.95277478204436	0.0048385588735778	0.01224865952612
VMH_3	VMH_2	ENSG00000180071	ANKRD18A	0.567923160617985	4.12738624149994	0.000143210096709335	0.00048907599064886
VMH_3	VMH_2	ENSG00000180287	PLD5	1.28859766438662	11.1780279275916	4.87601969139307e-15	3.92248695174287e-14
VMH_2	VMH_3	ENSG00000180914	OXTR	1.48323830865834	8.63916264058795	2.1779659769437e-11	1.40789943509575e-10
VMH_3	VMH_2	ENSG00000181234	TMEM132C	1.59468069148684	12.9788145266959	2.04654385983107e-17	2.74388473058832e-16
VMH_2	VMH_3	ENSG00000181449	SOX2	0.757937163038179	6.10078426749092	1.68026156627804e-07	7.60318358740815e-07
VMH_2	VMH_3	ENSG00000182054	IDH2	0.920135641807002	12.9919809430603	1.96927579294103e-17	2.74183783478712e-16
VMH_2	VMH_3	ENSG00000183230	CTNNA3	0.354997368671397	2.00739165428667	0.0502822645826649	0.10401245587957
VMH_3	VMH_2	ENSG00000184144	CNTN2	0.369041766893021	3.83848519447703	0.000357640960578455	0.00111608644594311
VMH_3	VMH_2	ENSG00000184221	OLIG1	2.10536781655644	18.5593350953778	1.03740433160858e-23	7.51080736084611e-22
VMH_3	VMH_2	ENSG00000184347	SLIT3	0.218659939861489	1.66319052751576	0.10270685889923	0.191648881038769
VMH_3	VMH_2	ENSG00000185052	SLC24A3	0.665402806154644	7.44021167565694	1.44595369939192e-09	8.30849585999803e-09
VMH_2	VMH_3	ENSG00000185551	NR2F2	0.300421112649373	2.18541591681509	0.0337053893516267	0.0717726526193462
VMH_3	VMH_2	ENSG00000186297	GABRA5	0.362843625572916	4.02771242337449	0.0001969877844394	0.000654216311624431
VMH_3	VMH_2	ENSG00000186472	PCLO	0.289608800698403	3.63764094532918	0.000664283910017235	0.00197107192972327
VMH_3	VMH_2	ENSG00000186487	MYT1L	0.253570297946874	3.26731117930241	0.00199517898771456	0.00559887436862536
VMH_2	VMH_3	ENSG00000187123	LYPD6	0.534623972517281	2.57320265375687	0.0131789384292432	0.0298173481961627
VMH_3	VMH_2	ENSG00000187323	DCC	1.51976970968563	11.4484855513702	2.08678903393244e-15	1.73520565276732e-14
VMH_2	VMH_3	ENSG00000187720	THSD4	1.33804077854554	10.6263627596427	2.83457080943789e-14	2.23068398481852e-13
VMH_3	VMH_2	ENSG00000187957	DNER	0.882546765011322	11.5579832753146	1.48393795430183e-15	1.34296384864316e-14
VMH_3	VMH_2	ENSG00000188517	COL25A1	0.382256636368115	3.05216856464329	0.00367600288728663	0.00971323390655299
VMH_3	VMH_2	ENSG00000188674	C2orf80	0.634528476348338	5.71223184027114	6.62012878313168e-07	2.92254465791911e-06
VMH_3	VMH_2	ENSG00000188906	LRRK2	0.819109692712484	9.53757206853467	1.02163230235158e-12	7.54756925410762e-12
VMH_3	VMH_2	ENSG00000189127	ANKRD34B	0.356360995582776	2.21558543642717	0.0314336255952709	0.0677319789612385
VMH_2	VMH_3	ENSG00000196136	SERPINA3	1.30609483043129	3.08408487933632	0.00336206908777175	0.00899000297545166
VMH_2	VMH_3	ENSG00000196569	LAMA2	1.76468576831264	4.67122742445379	2.39404125063321e-05	9.52354871131015e-05
VMH_3	VMH_2	ENSG00000197381	ADARB1	0.151892306216029	2.04835126612091	0.0459440640940267	0.095584777023205
VMH_2	VMH_3	ENSG00000197977	ELOVL2	1.62045278438633	11.9267963297862	4.76049633737604e-16	4.65756668683818e-15
VMH_2	VMH_3	ENSG00000198838	RYR3	2.2127218119495	16.205554123956	3.08052743839687e-21	1.01377357518151e-19
VMH_2	VMH_3	ENSG00000198963	RORB	0.570270855327623	4.35616381285065	6.81249694419149e-05	0.000254239576680136
VMH_2	VMH_3	ENSG00000203727	SAMD5	0.590092246019539	4.34439223683688	7.08050981552821e-05	0.000261545362573593
VMH_3	VMH_2	ENSG00000205927	OLIG2	3.0169445359965	11.9917813009604	3.90338673630782e-16	4.03721713869551e-15
VMH_3	VMH_2	ENSG00000242265	PEG10	0.209573661572561	1.73144070469091	0.0897135118426984	0.170927848879246
VMH_3	VMH_2	ENSG00000251322	SHANK3	0.151650183637569	2.62441463408219	0.0115653631900918	0.026837573556495
VMH_2	VMH_3	ENSG00000255690	TRIL	1.23275861937504	12.3429231896325	1.34803556022697e-16	1.57415765420053e-15
VMH_2	VMH_3	ENSG00000261371	PECAM1	0.347380788676204	1.67255552448835	0.100837366552876	0.189135371461871
VMH_2	VMH_3	ENSG00000262655	SPON1	1.69190240666532	12.6331196500407	5.66632333199277e-17	6.83736348727127e-16
VMH_3	VMH_2	ENSG00000263155	MYZAP	0.644073462594091	3.59968721972626	0.00074546475323287	0.00219396943634389
VMH_3	VMH_2	ENSG00000266524	GDF10	0.409079557808999	2.65017545271341	0.0108239356743897	0.0254432773644744
VMH_2	VMH_3	ENSG00000277734	TRAC	0.739900459125278	1.95814074671921	0.0559633048060982	0.113813013144986
VMH_2	VMH_Lateral_border	ENSG00000003137	CYP26B1	0.746890345621163	5.49933881976055	1.39581496448482e-06	4.19898723311327e-06
VMH_Lateral_border	VMH_2	ENSG00000006128	TAC1	1.41667544239446	6.77454588115942	1.53525238952687e-08	5.97592865600783e-08
VMH_2	VMH_Lateral_border	ENSG00000007372	PAX6	1.30607372306783	12.9514195322136	2.21732365567162e-17	2.67557054451042e-16
VMH_2	VMH_Lateral_border	ENSG00000008394	MGST1	1.28683470154402	12.2605862893043	1.72723876525095e-16	1.89472858491165e-15
VMH_Lateral_border	VMH_2	ENSG00000009694	TENM1	0.34679940861527	2.78784597833401	0.00754957825159196	0.012039415537781
VMH_2	VMH_Lateral_border	ENSG00000010282	HHATL	1.66522180396184	10.4057860414652	5.79169015067404e-14	3.88257747137778e-13
VMH_2	VMH_Lateral_border	ENSG00000010610	CD4	0.536795812169643	3.08008543807874	0.00339998160619527	0.00567185871632575
VMH_Lateral_border	VMH_2	ENSG00000013297	CLDN11	0.432454348105038	2.30405417495761	0.0255337136996723	0.0361062670284428
VMH_Lateral_border	VMH_2	ENSG00000029534	ANK1	0.689990307070735	4.6078110022976	2.96058405655147e-05	7.00478057824597e-05
VMH_2	VMH_Lateral_border	ENSG00000038427	VCAN	0.50650331851797	2.86786231492916	0.00609472233034355	0.00980573103815273
VMH_2	VMH_Lateral_border	ENSG00000042493	CAPG	0.93190992026433	5.02758077019433	7.14603573154122e-06	1.86105390994095e-05
VMH_2	VMH_Lateral_border	ENSG00000047936	ROS1	1.85490648047401	3.91595088845534	0.000280574838611507	0.000567419506018801
VMH_2	VMH_Lateral_border	ENSG00000048740	CELF2	0.627156575712327	7.09636640323522	4.89220628740952e-09	1.98986368094634e-08
VMH_2	VMH_Lateral_border	ENSG00000053108	FSTL4	1.57827674000459	15.9361428226746	6.13308922544142e-21	1.85014858300816e-19
VMH_Lateral_border	VMH_2	ENSG00000053438	NNAT	1.2029499491469	10.373131855295	6.44122735233105e-14	4.23949873007971e-13
VMH_Lateral_border	VMH_2	ENSG00000054356	PTPRN	2.40957028319476	26.4630105111948	1.56777374518832e-30	1.8917803191939e-28
VMH_Lateral_border	VMH_2	ENSG00000056291	NPFFR2	2.56316859109945	4.24406432152642	9.82252001298177e-05	0.000212919296089785
VMH_Lateral_border	VMH_2	ENSG00000065361	ERBB3	0.97997887178051	4.69766140023164	2.19061471904733e-05	5.32216461943041e-05
VMH_2	VMH_Lateral_border	ENSG00000066336	SPI1	0.400100691846406	2.99632785771581	0.00429225283192092	0.00706270693252443
VMH_2	VMH_Lateral_border	ENSG00000066468	FGFR2	1.10244338485229	8.60745354476354	2.4299517497077e-11	1.20498977177286e-10
VMH_2	VMH_Lateral_border	ENSG00000068078	FGFR3	1.6195427178792	13.5475559274701	3.95974114683298e-18	5.73370518061416e-17
VMH_2	VMH_Lateral_border	ENSG00000069431	ABCC9	1.24821352120201	8.46030290598585	4.04361342650657e-11	1.97809197350727e-10
