Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12,Feature log2 fold change topic 12
ENSG00000110844,PRPF40B,11,-1.5544,51,0.85653,33,0.12737,33,0.12307,35,0.25119,34,0.19609,71,1.40980,27,-0.1612,16,-0.9233,26,-0.2399,17,-0.8898,8,-1.9791
ENSG00000139644,TMBIM6,450,-0.1056,429,-0.1830,600,0.34709,720,0.64513,273,-0.8732,444,-0.1265,597,0.34132,347,-0.5090,328,-0.5970,712,0.62687,329,-0.5891,553,0.21701
ENSG00000135472,FAIM2,651,0.33902,512,-0.0401,454,-0.2294,468,-0.1832,442,-0.2689,801,0.67710,564,0.11205,788,0.65123,452,-0.2356,339,-0.6779,400,-0.4234,436,-0.2910
ENSG00000110881,ASIC1,28,-0.8191,42,-0.2182,41,-0.2502,22,-1.1723,22,-1.1801,62,0.40339,78,0.77860,76,0.74286,76,0.74464,40,-0.2883,33,-0.5833,56,0.24421
ENSG00000066117,SMARCD1,17,-0.4140,9,-1.3882,28,0.32843,26,0.21217,26,0.19839,27,0.30680,12,-0.9837,24,0.06525,32,0.55003,29,0.40901,27,0.30977,14,-0.7276
ENSG00000167588,GPD1,26,0.78889,7,-1.1837,8,-0.9665,15,-0.0818,10,-0.6142,16,-0.0201,6,-1.3069,4,-2.1171,8,-0.9471,83,3.02247,5,-1.6137,1,-3.2923
ENSG00000178449,COX14,231,0.56766,287,0.93303,211,0.42504,211,0.42031,132,-0.3112,147,-0.1541,102,-0.7114,105,-0.6673,139,-0.2410,100,-0.7461,176,0.13744,100,-0.7336
ENSG00000139624,CERS5,35,0.22891,59,1.05723,19,-0.6918,53,0.86372,14,-1.2083,40,0.40547,36,0.23899,23,-0.4375,25,-0.2821,11,-1.5557,28,-0.1120,25,-0.3370
ENSG00000161813,LARP4,27,-0.2220,47,0.63595,42,0.45466,11,-1.5962,35,0.14585,34,0.12946,36,0.20674,58,0.96406,14,-1.2445,29,-0.1144,18,-0.8922,29,-0.1567
ENSG00000066084,DIP2B,34,-0.8047,70,0.28551,49,-0.2570,60,0.03914,56,-0.0777,66,0.19614,74,0.37395,74,0.38378,34,-0.8333,91,0.71292,47,-0.3398,45,-0.4025
ENSG00000185432,METTL7A,79,-0.9531,64,-1.2652,334,1.34554,212,0.57509,94,-0.6925,50,-1.6484,115,-0.3881,62,-1.3268,116,-0.3798,269,0.96959,145,-0.0307,235,0.74550
ENSG00000110911,SLC11A2,21,-1.3250,65,0.34950,64,0.33589,90,0.88995,42,-0.3053,63,0.30490,88,0.85048,60,0.23317,26,-1.0601,50,-0.0386,29,-0.9047,23,-1.2097
ENSG00000050426,LETMD1,30,-0.6535,50,0.12212,46,-0.0164,67,0.58699,27,-0.8455,58,0.36261,45,-0.0502,46,0.00250,72,0.71293,46,-0.0019,35,-0.4138,33,-0.5375
ENSG00000110925,CSRNP2,42,-0.2632,53,0.07384,54,0.11393,55,0.13482,64,0.39049,72,0.56070,60,0.27116,70,0.52137,40,-0.3713,27,-0.9306,38,-0.4503,30,-0.8076
ENSG00000135457,TFCP2,10,-1.9409,34,-0.1173,36,-0.0289,37,-0.0128,44,0.26333,41,0.16636,97,1.60346,31,-0.2578,36,-0.0430,34,-0.1569,20,-0.9589,25,-0.6195
ENSG00000184271,POU6F1,18,-0.0398,10,-0.8875,13,-0.5122,23,0.29167,21,0.18020,22,0.27097,16,-0.2046,18,-0.0980,22,0.28319,17,-0.1495,22,0.23406,22,0.22869
ENSG00000183283,DAZAP2,160,-0.3361,117,-0.8134,264,0.44923,118,-0.8017,343,0.88185,125,-0.7156,155,-0.3912,193,-0.0468,170,-0.2504,295,0.63256,179,-0.1648,269,0.47927
ENSG00000050438,SLC4A8,51,-0.7801,63,-0.4560,32,-1.4733,76,-0.1865,160,1.02507,94,0.16145,129,0.66977,198,1.40031,38,-1.2205,76,-0.1828,23,-1.9298,80,-0.0914
ENSG00000196876,SCN8A,2,-4.4377,24,-0.9289,39,-0.2204,43,-0.0784,37,-0.3084,94,1.20696,47,0.07399,74,0.79688,80,0.92804,22,-1.0662,26,-0.8379,52,0.21653
ENSG00000135503,ACVR1B,36,-0.3111,35,-0.3466,24,-0.9253,57,0.40979,38,-0.2129,69,0.72874,62,0.54603,55,0.35271,43,-0.0182,42,-0.0868,24,-0.8921,41,-0.0877
ENSG00000123395,ATG101,31,0.32237,24,-0.0593,30,0.30091,34,0.49627,34,0.47442,25,0.00734,8,-1.5998,26,0.07730,34,0.49728,25,0.01247,9,-1.5086,19,-0.4567
ENSG00000111057,KRT18,2,-2.8430,28,0.78281,20,0.21411,5,-1.7585,8,-1.1435,22,0.36614,70,2.43370,23,0.45169,0,-8.7333,4,-1.9966,4,-2.2149,22,0.36197
ENSG00000063046,EIF4B,209,0.13055,197,0.04205,220,0.21263,214,0.16964,206,0.11296,99,-1.0085,213,0.16179,160,-0.2805,203,0.09168,207,0.11663,112,-0.8260,264,0.50578
ENSG00000167778,SPRYD3,100,-1.1610,151,-0.5330,128,-0.7843,152,-0.5231,249,0.24534,289,0.49010,194,-0.1485,382,0.95127,267,0.35925,117,-0.9130,280,0.43520,246,0.23138
ENSG00000167779,IGFBP6,35,0.04487,8,-2.1226,2,-3.7357,4,-3.0051,57,0.80916,51,0.63829,8,-2.0500,48,0.52183,53,0.70226,40,0.24703,64,1.00456,40,0.24148
ENSG00000139631,CSAD,3,-2.3325,12,-0.4730,13,-0.4169,15,-0.1257,5,-1.7324,21,0.33353,22,0.47248,42,1.51954,11,-0.6128,16,-0.0137,18,0.10933,21,0.35162
ENSG00000182544,MFSD5,51,0.60876,38,0.12219,38,0.11344,26,-0.4570,51,0.58069,34,-0.0400,57,0.78625,40,0.22495,23,-0.6284,34,-0.0523,10,-1.7995,18,-1.0355
ENSG00000123349,PFDN5,345,-0.4162,535,0.27004,479,0.09512,633,0.54195,457,0.01972,360,-0.3523,309,-0.5845,350,-0.3942,376,-0.2857,496,0.15047,574,0.38407,499,0.15998
ENSG00000139637,C12orf10,95,0.09947,152,0.86835,87,-0.0421,111,0.35334,130,0.61094,110,0.33344,80,-0.1611,89,0.00469,49,-0.9069,57,-0.6827,51,-0.8477,56,-0.7189
ENSG00000094914,AAAS,21,0.41427,21,0.44898,16,0.03387,22,0.48635,0,-4.2726,21,0.42610,17,0.06135,12,-0.4844,8,-0.9947,26,0.73493,25,0.66813,4,-2.0850
ENSG00000205352,PRR13,69,-0.6761,156,0.61507,99,-0.1104,114,0.10289,133,0.34766,116,0.13624,94,-0.1942,118,0.16722,38,-1.5626,120,0.18757,85,-0.3409,136,0.38223
ENSG00000197111,PCBP2,281,-0.4437,421,0.18698,374,0.00185,481,0.40176,493,0.44218,357,-0.0734,338,-0.1588,374,0.00206,292,-0.3826,357,-0.0707,372,-0.0084,345,-0.1246
ENSG00000139625,MAP3K12,39,0.28561,40,0.30140,21,-0.6430,38,0.24537,45,0.50860,45,0.51795,35,0.09591,32,-0.0443,21,-0.6519,30,-0.1587,26,-0.3741,20,-0.7174
ENSG00000135390,ATP5MC2,296,0.10899,375,0.48952,265,-0.0673,269,-0.0443,354,0.39480,187,-0.6040,317,0.21615,199,-0.5062,232,-0.2750,230,-0.2849,345,0.35272,247,-0.1759
ENSG00000012822,CALCOCO1,33,-0.7514,75,0.53354,31,-0.8420,59,0.14284,48,-0.1743,79,0.61118,60,0.16908,51,-0.0888,77,0.57180,44,-0.3043,45,-0.2908,44,-0.3118
ENSG00000123415,SMUG1,24,0.35931,11,-0.8852,9,-1.1163,8,-1.3329,28,0.56428,12,-0.7418,21,0.14107,36,0.97174,23,0.24273,25,0.37947,28,0.57145,9,-1.1557
ENSG00000094916,CBX5,83,-1.0466,165,-0.0056,187,0.19699,254,0.68902,142,-0.2390,136,-0.3094,139,-0.2651,251,0.67264,119,-0.5033,179,0.12582,112,-0.5950,216,0.42189
ENSG00000135486,HNRNPA1,395,-0.1737,426,-0.0574,560,0.37780,489,0.16226,310,-0.5488,309,-0.5557,686,0.70971,415,-0.0971,411,-0.1125,466,0.08316,404,-0.1386,429,-0.0468
ENSG00000111481,COPZ1,132,0.63290,98,0.14350,116,0.42171,83,-0.1096,97,0.13003,112,0.35642,55,-0.7404,71,-0.3590,94,0.07810,78,-0.2092,63,-0.5224,71,-0.3537
ENSG00000161642,ZNF385A,51,-0.6559,37,-1.1362,76,-0.0318,83,0.10430,94,0.29247,38,-1.0769,95,0.31439,113,0.59362,40,-1.0244,131,0.84123,57,-0.4956,120,0.69052
ENSG00000123360,PDE1B,29,-1.3512,7,-3.2902,1,-5.6577,1,-5.6804,17,-2.0788,66,-0.1035,31,-1.2526,83,0.25758,543,4.30214,23,-1.6934,29,-1.3173,12,-2.6359
ENSG00000135447,PPP1R1A,144,0.52037,37,-1.5375,25,-2.1068,42,-1.3757,79,-0.4189,60,-0.8337,48,-1.1707,124,0.27921,481,2.78366,57,-0.9089,93,-0.1743,54,-0.9934
ENSG00000135424,ITGA7,29,-0.1905,12,-1.4819,21,-0.6785,102,1.93534,27,-0.3099,15,-1.1561,31,-0.0602,30,-0.1425,20,-0.7004,74,1.35441,7,-2.2850,23,-0.5294
ENSG00000135441,BLOC1S1,192,0.41822,170,0.22376,179,0.30531,156,0.08880,84,-0.8574,109,-0.4726,119,-0.3342,115,-0.3870,140,-0.0874,196,0.44965,170,0.22224,142,-0.0661
ENSG00000135404,CD63,404,0.41198,295,-0.0832,366,0.25629,511,0.79941,308,-0.0202,283,-0.1527,258,-0.2922,262,-0.2682,136,-1.2626,399,0.39284,252,-0.3332,265,-0.2522
ENSG00000135414,GDF11,16,-1.3094,24,-0.7011,40,0.08743,31,-0.3136,42,0.15311,29,-0.4351,32,-0.2581,58,0.66705,27,-0.5158,65,0.85720,53,0.54201,39,0.04525
ENSG00000205323,SARNP,101,-0.2171,167,0.58388,124,0.09782,135,0.23754,91,-0.3724,94,-0.3288,199,0.87386,145,0.35383,66,-0.8569,91,-0.3751,60,-1.0204,120,0.04754
ENSG00000123353,ORMDL2,67,2.15277,44,1.38797,34,0.92453,19,-0.0317,0,-5.7135,9,-1.1334,9,-1.1600,11,-0.8402,5,-1.7853,13,-0.6086,15,-0.3580,3,-2.6812
ENSG00000135392,DNAJC14,14,-0.3402,22,0.38703,9,-0.9763,23,0.45697,13,-0.4543,28,0.78330,18,0.07993,13,-0.4183,13,-0.4601,15,-0.2253,22,0.37833,17,-0.0071
ENSG00000111540,RAB5B,62,-1.2010,71,-0.9925,124,-0.1511,122,-0.1711,220,0.77516,162,0.27165,148,0.13603,164,0.29651,128,-0.0957,180,0.44255,120,-0.2037,133,-0.0335
ENSG00000139531,SUOX,21,0.03537,19,-0.1616,12,-0.8081,30,0.56349,27,0.39853,24,0.19214,26,0.31097,23,0.16131,21,-0.0125,23,0.16262,4,-2.4798,22,0.05011
ENSG00000197728,RPS26,974,0.24783,1176,0.55139,927,0.16835,944,0.19784,940,0.19016,560,-0.6146,751,-0.1627,696,-0.2819,568,-0.5949,846,0.02384,844,0.02082,774,-0.1163
ENSG00000065361,ERBB3,3,-1.9733,0,-8.2046,9,-0.5827,9,-0.7011,10,-0.4456,9,-0.6880,2,-2.5934,9,-0.6553,9,-0.6122,67,2.80604,35,1.50893,5,-1.5002
ENSG00000170515,PA2G4,79,0.05061,73,-0.0762,65,-0.2524,72,-0.0923,71,-0.1234,95,0.33831,61,-0.3595,82,0.10764,97,0.36909,92,0.28243,56,-0.4848,77,0.01187
ENSG00000229117,RPL41,1945,-0.5732,3154,0.17942,3749,0.45721,3966,0.54868,3546,0.36718,1517,-0.9513,3189,0.19723,1962,-0.5603,1744,-0.7402,2864,0.02653,2915,0.05438,3238,0.22119
ENSG00000139641,ESYT1,23,-1.0037,74,0.77646,81,0.92747,90,1.12215,44,-0.0532,62,0.49737,54,0.27758,49,0.10788,5,-3.1558,33,-0.5094,0,-6.1818,30,-0.6398
ENSG00000196465,MYL6B,199,0.03352,272,0.53477,193,-0.0119,218,0.17730,206,0.08774,142,-0.4853,184,-0.0890,177,-0.1443,185,-0.0809,154,-0.3572,225,0.22900,180,-0.1226
ENSG00000092841,MYL6,604,-0.0578,893,0.56697,700,0.17462,859,0.50456,921,0.61705,483,-0.4038,571,-0.1465,588,-0.0999,248,-1.4133,583,-0.1125,512,-0.3165,559,-0.1788
ENSG00000139613,SMARCC2,32,-0.3752,42,0.03709,41,0.01446,51,0.36486,19,-1.1757,51,0.36509,50,0.32606,56,0.51014,38,-0.1103,47,0.22099,32,-0.3643,29,-0.4999
ENSG00000181852,RNF41,66,-0.2256,80,0.06843,90,0.26596,74,-0.0579,90,0.25333,70,-0.1462,88,0.22419,98,0.39466,48,-0.6995,49,-0.6824,90,0.26467,74,-0.0549
ENSG00000139579,NABP2,41,-0.6178,83,0.48875,48,-0.3548,56,-0.1302,52,-0.2425,61,0.00491,93,0.68650,62,0.03739,56,-0.1359,43,-0.5156,79,0.42124,55,-0.1602
ENSG00000139645,ANKRD52,29,0.06222,25,-0.1488,43,0.71883,32,0.26055,4,-2.8296,45,0.79375,32,0.25277,41,0.62538,14,-0.9687,21,-0.4134,25,-0.1436,18,-0.6334
ENSG00000135469,COQ10A,27,0.33664,27,0.35854,22,0.03340,24,0.15424,4,-2.4052,23,0.10025,24,0.18491,30,0.48763,18,-0.2866,14,-0.6122,21,-0.0552,25,0.24578
ENSG00000062485,CS,93,-0.1193,103,0.03934,88,-0.2125,111,0.16036,76,-0.4332,163,0.78193,83,-0.3014,171,0.85673,101,0.00089,63,-0.7128,85,-0.2690,70,-0.5633
ENSG00000257727,CNPY2,153,0.16011,231,0.83727,139,0.01924,247,0.95045,105,-0.4209,147,0.10156,158,0.21967,145,0.08276,89,-0.6649,90,-0.6506,89,-0.6749,58,-1.3076
ENSG00000170581,STAT2,34,-0.3795,41,-0.0994,27,-0.7350,65,0.62592,59,0.48649,48,0.14160,38,-0.2024,49,0.18868,40,-0.1563,72,0.79426,26,-0.8104,26,-0.8026
ENSG00000135423,GLS2,8,-2.1958,59,0.75921,19,-0.9958,58,0.73556,39,0.09103,62,0.85423,56,0.68823,53,0.58599,26,-0.5044,18,-1.0975,27,-0.4376,13,-1.5077
ENSG00000076108,BAZ2A,26,-0.4515,45,0.38432,17,-1.1002,54,0.67067,51,0.57785,32,-0.1484,43,0.31524,27,-0.3846,47,0.43699,31,-0.2186,30,-0.2559,21,-0.7974
ENSG00000110955,ATP5F1B,828,0.13520,626,-0.3019,428,-0.8850,733,-0.0573,1066,0.54080,1149,0.66443,482,-0.7045,1030,0.48610,935,0.32974,512,-0.6132,508,-0.6241,825,0.12903
ENSG00000110958,PTGES3,254,-0.5663,428,0.24636,368,0.00605,512,0.53440,378,0.04911,389,0.09387,468,0.38969,376,0.03811,240,-0.6540,387,0.08498,264,-0.5079,334,-0.1453
ENSG00000196531,NACA,488,-0.2847,523,-0.1765,518,-0.1895,720,0.33055,704,0.29426,342,-0.8256,691,0.26399,466,-0.3561,513,-0.2053,633,0.12330,729,0.34946,694,0.27142
ENSG00000025423,HSD17B6,2,-3.4826,3,-3.0669,39,0.67578,70,1.70157,51,1.14026,8,-1.7009,12,-1.0981,5,-2.2636,29,0.21334,23,-0.1557,26,0.06945,35,0.51327
ENSG00000166863,TAC3,1,-4.2592,63,1.32037,0,-7.6170,28,0.00668,12,-1.2460,99,2.17720,42,0.65933,15,-0.9402,5,-2.4187,16,-0.8199,41,0.62096,13,-1.1756
ENSG00000166886,NAB2,18,-0.5660,28,0.13531,7,-1.9264,22,-0.2214,19,-0.4097,35,0.51263,44,0.87170,25,-0.0521,38,0.64139,29,0.19682,23,-0.1681,18,-0.5058
ENSG00000123384,LRP1,66,-1.4945,145,-0.3070,203,0.21621,218,0.33438,137,-0.3999,162,-0.1322,263,0.64040,161,-0.1412,202,0.21478,148,-0.2734,217,0.32651,197,0.17194
ENSG00000182199,SHMT2,16,-0.0936,15,-0.1853,16,-0.0858,17,0.00784,40,1.41545,23,0.50786,13,-0.3349,13,-0.3493,7,-1.3006,21,0.35006,3,-2.5403,17,0.05932
ENSG00000179912,R3HDM2,45,-0.1405,35,-0.5263,25,-0.9886,47,-0.0584,115,1.41686,58,0.28275,54,0.15244,29,-0.7748,36,-0.4746,54,0.14842,25,-1.0040,63,0.39718
ENSG00000166986,MARS,56,-0.0239,94,0.80467,66,0.23196,62,0.11991,40,-0.5641,86,0.65019,55,-0.0691,80,0.54118,40,-0.5621,35,-0.7364,46,-0.3381,26,-1.1897
ENSG00000175197,DDIT3,56,-0.0536,125,1.25218,43,-0.4610,100,0.86224,22,-1.4578,73,0.34897,44,-0.4364,55,-0.0849,53,-0.1427,41,-0.5480,49,-0.2760,39,-0.6284
ENSG00000166987,MBD6,10,-0.6846,13,-0.2191,19,0.32284,45,1.81051,0,-5.0489,27,0.92329,19,0.37370,11,-0.4270,14,-0.1697,12,-0.3973,11,-0.5316,2,-2.7711
ENSG00000175203,DCTN2,233,0.55401,216,0.42694,130,-0.3664,146,-0.1923,140,-0.2571,288,0.90585,166,0.00668,129,-0.3804,126,-0.4161,128,-0.3978,108,-0.6576,170,0.04526
ENSG00000155980,KIF5A,263,0.05986,338,0.46293,203,-0.3441,266,0.07619,180,-0.5292,328,0.41337,298,0.26141,306,0.30383,176,-0.5606,196,-0.3982,280,0.15851,202,-0.3475
ENSG00000166908,PIP4K2C,32,-0.0614,20,-0.7693,23,-0.5927,28,-0.2496,32,-0.0528,46,0.50310,50,0.63455,54,0.76560,30,-0.1896,28,-0.2561,31,-0.1170,27,-0.3358
ENSG00000178498,DTX3,61,-0.6230,97,0.09448,86,-0.0895,75,-0.2991,74,-0.3159,149,0.79079,98,0.11698,94,0.04118,102,0.17976,48,-0.9809,68,-0.4519,142,0.70832
ENSG00000240771,ARHGEF25,25,0.12831,24,0.06999,10,-1.2063,31,0.45930,4,-2.3617,25,0.14694,56,1.45467,43,1.01080,8,-1.6270,24,0.03203,9,-1.3903,17,-0.4300
ENSG00000135454,B4GALNT1,73,0.25196,79,0.38478,67,0.12659,44,-0.5446,26,-1.2889,131,1.22669,60,-0.0475,60,-0.0443,106,0.85957,16,-2.0220,37,-0.7891,45,-0.4942
ENSG00000135506,OS9,199,0.67286,122,-0.1101,161,0.33160,137,0.06966,108,-0.2933,126,-0.0624,121,-0.1215,179,0.50323,74,-0.8707,109,-0.2877,87,-0.6346,147,0.18366
ENSG00000135439,AGAP2,14,-2.2334,28,-1.1938,21,-1.6530,26,-1.3250,7,-3.1770,33,-0.9548,48,-0.3876,55,-0.1890,289,2.78331,21,-1.6023,155,1.51916,49,-0.3772
ENSG00000135452,TSPAN31,80,1.00794,43,0.00015,53,0.33559,54,0.35170,33,-0.3901,52,0.28480,26,-0.7602,44,0.04740,41,-0.0593,34,-0.3691,31,-0.4970,24,-0.8717
ENSG00000135446,CDK4,30,0.04223,52,0.88526,67,1.33256,45,0.66829,14,-1.1689,22,-0.4853,24,-0.3463,14,-1.1571,10,-1.5557,31,0.09148,22,-0.4676,26,-0.2207
ENSG00000139266,MARCH9,8,-1.7190,28,0.16417,40,0.70556,25,-0.0213,17,-0.6325,38,0.61621,15,-0.8231,25,-0.0243,38,0.64833,7,-1.7919,45,0.91766,19,-0.4139
ENSG00000123297,TSFM,22,-0.7176,29,-0.2928,27,-0.4165,36,0.04480,26,-0.4786,52,0.61669,68,1.06913,42,0.26226,43,0.32394,25,-0.5085,16,-1.1669,36,0.04594
ENSG00000175215,CTDSP2,12,-1.6500,16,-1.1944,53,0.58983,88,1.45349,11,-1.7324,28,-0.4283,33,-0.1508,22,-0.7580,39,0.10478,52,0.57080,31,-0.2333,52,0.55101
ENSG00000257698,GIHCG,18,-1.3582,74,0.83864,44,0.00304,50,0.19307,58,0.42158,44,-0.0048,43,-0.0310,30,-0.5846,45,0.04486,29,-0.6256,27,-0.7489,67,0.65328
ENSG00000198673,TAFA2,4,-2.8622,6,-2.1018,17,-0.7423,20,-0.4836,43,0.72370,57,1.19788,48,0.89379,39,0.54840,22,-0.3205,16,-0.8309,43,0.72554,14,-1.0442
ENSG00000135655,USP15,24,-0.0793,18,-0.5780,22,-0.2526,35,0.50660,16,-0.7494,39,0.64674,42,0.76429,39,0.67989,20,-0.3499,32,0.34733,4,-2.6850,17,-0.5853
ENSG00000061987,MON2,46,-0.1030,65,0.44554,46,-0.0791,66,0.48061,43,-0.1807,60,0.33474,80,0.79920,54,0.14566,33,-0.6190,55,0.18959,23,-1.1557,15,-1.7738
ENSG00000111110,PPM1H,22,-0.3192,20,-0.5267,19,-0.5697,15,-0.9032,36,0.43510,41,0.63331,28,0.03901,48,0.89286,15,-0.8775,34,0.33047,40,0.59670,11,-1.3179
ENSG00000177990,DPY19L2,2,-2.6701,27,1.07950,17,0.29839,22,0.73000,0,-6.0671,19,0.46337,15,0.16735,14,-0.0277,22,0.72282,2,-2.8958,20,0.59431,7,-1.0266
ENSG00000118600,RXYLT1,35,0.30748,40,0.51023,43,0.61843,40,0.50009,18,-0.7351,23,-0.3793,34,0.23337,26,-0.1729,21,-0.4845,27,-0.1424,33,0.18394,10,-1.6137
ENSG00000196935,SRGAP1,5,-2.4386,18,-0.6703,51,0.96172,23,-0.2701,28,0.01358,17,-0.7072,33,0.24995,19,-0.6118,19,-0.5978,26,-0.1390,52,1.00557,44,0.73184
ENSG00000184575,XPOT,77,0.13399,83,0.24314,79,0.16011,81,0.20532,36,-1.0239,74,0.05258,61,-0.2299,111,0.71524,49,-0.5849,72,0.01239,69,-0.0351,61,-0.2355
ENSG00000183735,TBK1,41,0.21400,68,1.04017,40,0.17975,27,-0.4147,42,0.25736,48,0.48335,35,-0.0376,38,0.11199,16,-1.2350,22,-0.7109,24,-0.6076,26,-0.4545
ENSG00000135677,GNS,78,0.44355,93,0.73859,43,-0.4715,88,0.64879,42,-0.5065,105,0.93723,52,-0.1786,44,-0.4450,24,-1.3469,50,-0.2539,21,-1.5265,64,0.13368
ENSG00000111490,TBC1D30,22,0.50656,15,-0.1305,8,-0.9396,7,-1.3027,2,-2.9560,25,0.72847,12,-0.3755,42,1.58878,21,0.42103,8,-1.0391,25,0.71692,4,-1.8515
ENSG00000156076,WIF1,0,-7.7693,90,1.80572,119,2.37632,19,-0.7047,0,-7.1902,4,-2.8560,1,-4.1207,0,-7.5290,88,1.77929,9,-1.7905,27,-0.1716,10,-1.6534
ENSG00000174106,LEMD3,2,-4.0681,28,-0.3182,31,-0.1825,34,-0.0142,35,0.01574,54,0.72735,33,-0.0860,49,0.56330,50,0.60282,23,-0.5844,31,-0.1766,43,0.36303
ENSG00000174099,MSRB3,11,-0.2607,11,-0.3527,32,1.38821,9,-0.6244,0,-4.2511,5,-1.3869,8,-0.8601,14,0.01736,8,-0.7847,49,2.18256,1,-3.6530,16,0.21398
ENSG00000139233,LLPH,60,0.83563,35,-0.0453,53,0.64232,33,-0.1017,25,-0.5674,27,-0.4264,46,0.40706,22,-0.7286,18,-1.0480,26,-0.5054,56,0.71402,27,-0.4045
ENSG00000155957,TMBIM4,94,0.14428,96,0.17495,98,0.20414,114,0.44568,70,-0.3205,100,0.24260,133,0.69311,61,-0.5274,65,-0.4370,85,-0.0199,65,-0.4432,52,-0.7784
ENSG00000111530,CAND1,89,-0.7701,174,0.26706,153,0.06970,175,0.27665,136,-0.1144,195,0.45156,167,0.20361,202,0.50983,88,-0.7826,103,-0.5433,129,-0.2042,150,0.03146
ENSG00000127314,RAP1B,82,0.28203,85,0.33181,118,0.87541,127,0.98697,23,-1.6625,72,0.06391,50,-0.4848,46,-0.6339,48,-0.5562,99,0.57770,49,-0.5222,28,-1.3724
ENSG00000175782,SLC35E3,34,0.68522,14,-0.7021,13,-0.7654,9,-1.2371,12,-0.9180,31,0.53908,28,0.36008,36,0.80821,18,-0.2838,41,0.99564,22,-0.0070,5,-2.0594
ENSG00000135679,MDM2,32,-0.4322,32,-0.4041,60,0.55786,26,-0.7234,33,-0.3626,50,0.26198,40,-0.0907,55,0.40502,43,0.03866,50,0.27830,38,-0.1654,47,0.16102
ENSG00000111605,CPSF6,60,-0.3237,82,0.16658,98,0.44088,105,0.55763,96,0.41431,94,0.38119,76,0.03349,83,0.18310,58,-0.3749,34,-1.1661,25,-1.6019,76,0.04419
ENSG00000127337,YEATS4,29,0.42136,44,1.08571,28,0.38464,8,-1.4310,33,0.61135,27,0.28828,25,0.18859,21,-0.1066,14,-0.7099,14,-0.6889,18,-0.3431,6,-1.8554
ENSG00000166225,FRS2,15,-0.7821,25,-0.0307,35,0.49591,47,0.99097,11,-1.2145,19,-0.4518,33,0.43782,10,-1.4091,28,0.13258,24,-0.1023,34,0.45880,24,-0.0862
ENSG00000166226,CCT2,154,-0.0687,157,-0.0367,125,-0.3941,126,-0.3716,271,0.84869,238,0.62908,197,0.32391,161,0.00435,120,-0.4568,118,-0.4772,107,-0.6245,153,-0.0702
ENSG00000127328,RAB3IP,6,-2.3281,31,0.02276,38,0.29872,24,-0.3671,40,0.40315,29,-0.0970,34,0.13533,34,0.12390,38,0.32994,42,0.49270,21,-0.5709,34,0.14000
ENSG00000111596,CNOT2,30,-0.5033,40,-0.0766,46,0.14819,55,0.43213,70,0.81747,40,-0.0758,63,0.66010,31,-0.4801,38,-0.1664,24,-0.8734,23,-0.9171,44,0.07082
ENSG00000135643,KCNMB4,113,1.78696,14,-1.5551,25,-0.6629,13,-1.6234,14,-1.4806,51,0.43895,14,-1.4767,16,-1.2981,81,1.19726,84,1.24886,28,-0.5000,13,-1.5994
ENSG00000153233,PTPRR,39,0.50108,26,-0.1402,28,-0.0412,14,-1.0956,28,-0.0402,57,1.14110,30,0.08526,15,-0.9250,31,0.12594,16,-0.8828,16,-0.8829,42,0.60828
ENSG00000133858,ZFC3H1,26,0.06850,23,-0.1140,18,-0.4946,28,0.21863,9,-1.5324,24,-0.0518,43,0.88330,38,0.69612,26,0.11250,25,0.00887,15,-0.7540,21,-0.2356
ENSG00000139291,TMEM19,39,-0.2230,67,0.63848,23,-1.0125,49,0.14157,13,-1.8420,46,0.05442,46,0.02262,77,0.86903,51,0.21407,30,-0.6398,55,0.31258,43,-0.0717
ENSG00000080371,RAB21,84,-0.7242,175,0.42420,113,-0.2701,209,0.71604,175,0.42308,130,-0.0513,123,-0.1362,145,0.12352,84,-0.7167,138,0.04227,110,-0.3006,123,-0.1336
ENSG00000121749,TBC1D15,38,-0.2463,53,0.28439,46,0.06907,45,0.01959,18,-1.3387,49,0.17059,62,0.52844,41,-0.1295,35,-0.3377,40,-0.1535,55,0.33287,49,0.15866
ENSG00000072657,TRHDE,22,0.37111,4,-2.0802,0,-7.0237,8,-1.1246,14,-0.3038,28,0.72070,23,0.44983,43,1.47453,28,0.72731,10,-0.8209,21,0.27304,9,-1.0074
ENSG00000253719,ATXN7L3B,112,-0.8456,193,-0.0047,232,0.28881,168,-0.2198,299,0.70232,217,0.18328,263,0.49134,212,0.14645,126,-0.6591,113,-0.8265,172,-0.1811,213,0.15330
ENSG00000166006,KCNC2,51,-0.0392,65,0.34437,46,-0.1868,14,-2.0073,27,-0.9845,98,1.01144,34,-0.6559,123,1.40212,5,-3.3995,44,-0.2647,70,0.44850,52,-0.0091
