NAME	ORIGINAL SIZE	AFTER RESTRICTING TO DATASET	STATUS	
GOBP_REGULATION_OF_MITOPHAGY	13		Rejected!	
GOBP_POSITIVE_REGULATION_OF_MITOPHAGY	6		Rejected!	
GOBP_REGULATION_OF_HEMATOPOIETIC_PROGENITOR_CELL_DIFFERENTIATION	40	35		
GOBP_NEGATIVE_REGULATION_OF_HEMATOPOIETIC_PROGENITOR_CELL_DIFFERENTIATION	14		Rejected!	
GOBP_POSITIVE_REGULATION_OF_HEMATOPOIETIC_PROGENITOR_CELL_DIFFERENTIATION	6		Rejected!	
GOBP_REGULATION_OF_DNA_DEMETHYLATION	12		Rejected!	
GOBP_POSITIVE_REGULATION_OF_DNA_DEMETHYLATION	9		Rejected!	
GOBP_REGULATION_OF_ENDOTHELIAL_CELL_DEVELOPMENT	18	15		
GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_DEVELOPMENT	6		Rejected!	
GOBP_RESPONSE_TO_CAMPTOTHECIN	5		Rejected!	
GOBP_ORGANONITROGEN_COMPOUND_CATABOLIC_PROCESS	1369		Rejected!	
GOBP_ORGANONITROGEN_COMPOUND_BIOSYNTHETIC_PROCESS	1834		Rejected!	
GOBP_FATTY_ACID_DERIVATIVE_METABOLIC_PROCESS	77	52		
GOBP_FATTY_ACID_DERIVATIVE_CATABOLIC_PROCESS	17		Rejected!	
GOBP_FATTY_ACID_DERIVATIVE_BIOSYNTHETIC_PROCESS	52	35		
GOBP_ALPHA_AMINO_ACID_METABOLIC_PROCESS	207	151		
GOBP_ALPHA_AMINO_ACID_CATABOLIC_PROCESS	93	66		
GOBP_REGULATION_OF_VESICLE_TRANSPORT_ALONG_MICROTUBULE	5		Rejected!	
GOBP_ORGANIC_HYDROXY_COMPOUND_METABOLIC_PROCESS	551	378		
GOBP_ORGANIC_HYDROXY_COMPOUND_CATABOLIC_PROCESS	74	48		
GOBP_ORGANIC_HYDROXY_COMPOUND_BIOSYNTHETIC_PROCESS	242	171		
GOBP_REGULATION_OF_SMOOTHENED_SIGNALING_PATHWAY_INVOLVED_IN_DORSAL_VENTRAL_NEURAL_TUBE_PATTERNING	10		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_SMOOTHENED_SIGNALING_PATHWAY_INVOLVED_IN_DORSAL_VENTRAL_NEURAL_TUBE_PATTERNING	6		Rejected!	
GOBP_REGULATION_OF_LYMPHOCYTE_CHEMOTAXIS	26	15		
GOBP_REGULATION_OF_SYNAPTIC_VESICLE_MEMBRANE_ORGANIZATION	12		Rejected!	
GOBP_NUCLEOSIDE_TRANSMEMBRANE_TRANSPORT	7		Rejected!	
GOBP_RESPONSE_TO_PEPTIDE	519	382		
GOBP_CELLULAR_RESPONSE_TO_PEPTIDE	380	282		
GOBP_RESPONSE_TO_KETONE	208	156		
GOBP_CELLULAR_RESPONSE_TO_KETONE	107	85		
GOBP_GLYCOSIDE_TRANSPORT	5		Rejected!	
GOBP_GLYCOSYL_COMPOUND_METABOLIC_PROCESS	82	59		
GOBP_GLYCOSYL_COMPOUND_CATABOLIC_PROCESS	35	22		
GOBP_GLYCOSYL_COMPOUND_BIOSYNTHETIC_PROCESS	21	19		
GOBP_QUINONE_METABOLIC_PROCESS	38	34		
GOBP_REGULATION_OF_SUPEROXIDE_DISMUTASE_ACTIVITY	8		Rejected!	
GOBP_REGULATION_OF_MITOTIC_SPINDLE_ASSEMBLY	24	20		
GOBP_IRON_COORDINATION_ENTITY_TRANSPORT	13		Rejected!	
GOBP_NUCLEOTIDE_TRANSMEMBRANE_TRANSPORT	23	18		
GOBP_RESPONSE_TO_NITROGEN_COMPOUND	1144		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_NITROGEN_COMPOUND	711		Rejected!	
GOBP_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND	1819		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND	1312		Rejected!	
GOBP_REGULATION_OF_CELL_PROLIFERATION_INVOLVED_IN_KIDNEY_DEVELOPMENT	16		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CELL_PROLIFERATION_INVOLVED_IN_KIDNEY_DEVELOPMENT	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CELL_PROLIFERATION_INVOLVED_IN_KIDNEY_DEVELOPMENT	9		Rejected!	
GOBP_REGULATION_OF_HISTONE_DEACETYLASE_ACTIVITY	10		Rejected!	
GOBP_POSITIVE_REGULATION_OF_HISTONE_DEACETYLASE_ACTIVITY	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_PLATELET_AGGREGATION	12		Rejected!	
GOBP_REGULATION_OF_MYOBLAST_FUSION	21		Rejected!	
GOBP_POSITIVE_REGULATION_OF_MYOBLAST_FUSION	16		Rejected!	
GOBP_LEUKOTRIENE_D4_METABOLIC_PROCESS	12		Rejected!	
GOBP_LEUKOTRIENE_D4_BIOSYNTHETIC_PROCESS	10		Rejected!	
GOBP_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR	106	90		
GOBP_NEGATIVE_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR	34	27		
GOBP_POSITIVE_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR	30	27		
GOBP_NEGATIVE_REGULATION_OF_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS	51	45		
GOBP_POSITIVE_REGULATION_OF_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS	117	107		
GOBP_REGULATION_OF_TRANSCRIPTION_OF_NUCLEOLAR_LARGE_RRNA_BY_RNA_POLYMERASE_I	15	15		
GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_OF_NUCLEOLAR_LARGE_RRNA_BY_RNA_POLYMERASE_I	10		Rejected!	
GOBP_REGULATION_OF_HIGH_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY	14		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_HIGH_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY	6		Rejected!	
GOBP_REGULATION_OF_CELL_COMMUNICATION_BY_ELECTRICAL_COUPLING_INVOLVED_IN_CARDIAC_CONDUCTION	12		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_RESPIRATION	11		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CELLULAR_RESPIRATION	13		Rejected!	
GOBP_REGULATION_OF_MITOCHONDRIAL_DNA_METABOLIC_PROCESS	8		Rejected!	
GOBP_REGULATION_OF_MUSCLE_TISSUE_DEVELOPMENT	46	30		
GOBP_NEGATIVE_REGULATION_OF_MUSCLE_TISSUE_DEVELOPMENT	13		Rejected!	
GOBP_POSITIVE_REGULATION_OF_MUSCLE_TISSUE_DEVELOPMENT	24	15		
GOBP_REGULATION_OF_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	7		Rejected!	
GOBP_REGULATION_OF_PROTEIN_DEPOLYMERIZATION	86	71		
GOBP_POSITIVE_REGULATION_OF_PROTEIN_DEPOLYMERIZATION	19		Rejected!	
GOBP_REGULATION_OF_CELL_JUNCTION_ASSEMBLY	214	179		
GOBP_NEGATIVE_REGULATION_OF_CELL_JUNCTION_ASSEMBLY	33	28		
GOBP_POSITIVE_REGULATION_OF_CELL_JUNCTION_ASSEMBLY	106	88		
GOBP_REGULATION_OF_ATPASE_COUPLED_CALCIUM_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	13		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_ATPASE_COUPLED_CALCIUM_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ATPASE_COUPLED_CALCIUM_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	6		Rejected!	
GOBP_REGULATION_OF_RELAXATION_OF_CARDIAC_MUSCLE	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_MITOTIC_SISTER_CHROMATID_SEPARATION	17		Rejected!	
GOBP_REGULATION_OF_CELL_CYCLE_CHECKPOINT	47	35		
GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_CHECKPOINT	8		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_CHECKPOINT	18		Rejected!	
GOBP_REGULATION_OF_INWARD_RECTIFIER_POTASSIUM_CHANNEL_ACTIVITY	7		Rejected!	
GOBP_REGULATION_OF_PROTEIN_ACETYLATION	78	67		
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_ACETYLATION	23	19		
GOBP_POSITIVE_REGULATION_OF_PROTEIN_ACETYLATION	47	41		
GOBP_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION	457	336		
GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION	121	80		
GOBP_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION	357	261		
GOBP_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION	194	133		
GOBP_POSITIVE_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION	99	67		
GOBP_REGULATION_OF_MEIOTIC_CELL_CYCLE_PHASE_TRANSITION	9		Rejected!	
GOBP_TOXIN_TRANSPORT	40	34		
GOBP_FATTY_ACID_TRANSMEMBRANE_TRANSPORT	20	17		
GOBP_POSITIVE_REGULATION_OF_AMYLOID_BETA_FORMATION	20	16		
GOBP_REGULATION_OF_CILIUM_ASSEMBLY	90	77		
GOBP_NEGATIVE_REGULATION_OF_CILIUM_ASSEMBLY	17	15		
GOBP_REGULATION_OF_CILIUM_DEPENDENT_CELL_MOTILITY	30		Rejected!	
GOBP_L_LYSINE_TRANSPORT	9		Rejected!	
GOBP_REGULATION_OF_NADP_METABOLIC_PROCESS	8		Rejected!	
GOBP_REGULATION_OF_HEMATOPOIETIC_STEM_CELL_PROLIFERATION	16		Rejected!	
GOBP_POSITIVE_REGULATION_OF_HEMATOPOIETIC_STEM_CELL_PROLIFERATION	9		Rejected!	
GOBP_REGULATION_OF_HEMATOPOIETIC_STEM_CELL_DIFFERENTIATION	17	15		
GOBP_NEGATIVE_REGULATION_OF_HEMATOPOIETIC_STEM_CELL_DIFFERENTIATION	5		Rejected!	
GOBP_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_VIA_DEATH_DOMAIN_RECEPTORS	50	39		
GOBP_NEGATIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_VIA_DEATH_DOMAIN_RECEPTORS	31	22		
GOBP_POSITIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_VIA_DEATH_DOMAIN_RECEPTORS	14		Rejected!	
GOBP_REGULATION_OF_FAS_SIGNALING_PATHWAY	6		Rejected!	
GOBP_RESPONSE_TO_L_GLUTAMATE	13		Rejected!	
GOBP_RESPONSE_TO_SALT	384	296		
GOBP_CELLULAR_RESPONSE_TO_SALT	204	162		
GOBP_NEGATIVE_REGULATION_OF_PEPTIDYL_CYSTEINE_S_NITROSYLATION	8		Rejected!	
GOBP_POSITIVE_REGULATION_OF_METAPHASE_ANAPHASE_TRANSITION_OF_CELL_CYCLE	14		Rejected!	
GOBP_REGULATION_OF_LEUKOCYTE_DIFFERENTIATION	321	210		
GOBP_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_PERMEABILITY_INVOLVED_IN_APOPTOTIC_PROCESS	48	42		
GOBP_REGULATION_OF_ORGANELLE_ASSEMBLY	231	205		
GOBP_NEGATIVE_REGULATION_OF_ORGANELLE_ASSEMBLY	44	40		
GOBP_POSITIVE_REGULATION_OF_ORGANELLE_ASSEMBLY	82	73		
GOBP_REGULATION_OF_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR_RESULTING_IN_TRANSCRIPTION_OF_P21_CLASS_MEDIATOR	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR_RESULTING_IN_TRANSCRIPTION_OF_P21_CLASS_MEDIATOR	5		Rejected!	
GOBP_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE_BY_P53_CLASS_MEDIATOR	17	15		
GOBP_CELLULAR_RESPONSE_TO_REACTIVE_NITROGEN_SPECIES	18		Rejected!	
GOBP_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	29	25		
GOBP_NEGATIVE_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	19	17		
GOBP_POSITIVE_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	7		Rejected!	
GOBP_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_OSMOTIC_STRESS	8		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_OSMOTIC_STRESS	5		Rejected!	
GOBP_KETONE_BODY_METABOLIC_PROCESS	10		Rejected!	
GOBP_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE	38	33		
GOBP_NEGATIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE	30	25		
GOBP_POSITIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE	7		Rejected!	
GOBP_REGULATION_OF_ENDOPLASMIC_RETICULUM_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	32	29		
GOBP_NEGATIVE_REGULATION_OF_ENDOPLASMIC_RETICULUM_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	20	18		
GOBP_POSITIVE_REGULATION_OF_ENDOPLASMIC_RETICULUM_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	10		Rejected!	
GOBP_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_BY_P53_CLASS_MEDIATOR	35	29		
GOBP_NEGATIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_BY_P53_CLASS_MEDIATOR	23	19		
GOBP_POSITIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_BY_P53_CLASS_MEDIATOR	8		Rejected!	
GOBP_REGULATION_OF_DELAYED_RECTIFIER_POTASSIUM_CHANNEL_ACTIVITY	21		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_DELAYED_RECTIFIER_POTASSIUM_CHANNEL_ACTIVITY	13		Rejected!	
GOBP_APOPTOTIC_PROCESS_INVOLVED_IN_BLOOD_VESSEL_MORPHOGENESIS	5		Rejected!	
GOBP_REGULATION_OF_POLYAMINE_TRANSMEMBRANE_TRANSPORT	5		Rejected!	
GOBP_REGULATION_OF_CHROMATIN_ORGANIZATION	42	37		
GOBP_NEURON_PROJECTION_EXTENSION_INVOLVED_IN_NEURON_PROJECTION_GUIDANCE	38	37		
GOBP_SEMAPHORIN_PLEXIN_SIGNALING_PATHWAY_INVOLVED_IN_NEURON_PROJECTION_GUIDANCE	16	15		
GOBP_CELL_CYCLE_DNA_REPLICATION_INITIATION	5		Rejected!	
GOBP_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORT	67	53		
GOBP_NEGATIVE_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORT	17		Rejected!	
GOBP_POSITIVE_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORT	19	17		
GOBP_POSITIVE_REGULATION_OF_APOPTOTIC_PROCESS_INVOLVED_IN_MORPHOGENESIS	5		Rejected!	
GOBP_OXALOACETATE_2_TRANSMEMBRANE_TRANSPORT	5		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_RNA_CATABOLIC_PROCESS	84	59		
GOBP_CERAMIDE_1_PHOSPHATE_TRANSPORT	8		Rejected!	
GOBP_MITOTIC_CYTOKINETIC_PROCESS	24	20		
GOBP_REGULATION_OF_MITOTIC_CYTOKINESIS	10		Rejected!	
GOBP_PROTEIN_LOCALIZATION_TO_CELL_JUNCTION	107	98		
GOBP_REGULATION_OF_MRNA_BINDING	10		Rejected!	
GOBP_REGULATION_OF_ATTACHMENT_OF_MITOTIC_SPINDLE_MICROTUBULES_TO_KINETOCHORE	8		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_STEM_CELL_POPULATION_MAINTENANCE	26	21		
GOBP_POSITIVE_REGULATION_OF_STEM_CELL_POPULATION_MAINTENANCE	47	42		
GOBP_POSITIVE_REGULATION_OF_MESENCHYMAL_STEM_CELL_PROLIFERATION	5		Rejected!	
GOBP_PROTEIN_LOCALIZATION_TO_CELL_LEADING_EDGE	5		Rejected!	
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_SYNAPSE	22	21		
GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_SYNAPSE	6		Rejected!	
GOBP_REGULATION_OF_PROTEIN_AUTOUBIQUITINATION	6		Rejected!	
GOBP_REGULATION_OF_APOPTOTIC_DNA_FRAGMENTATION	11		Rejected!	
GOBP_POSITIVE_REGULATION_OF_APOPTOTIC_DNA_FRAGMENTATION	5		Rejected!	
GOBP_REGULATION_OF_ORGANELLE_TRANSPORT_ALONG_MICROTUBULE	10		Rejected!	
GOBP_POSITIVE_REGULATION_OF_PROTEIN_K63_LINKED_UBIQUITINATION	7		Rejected!	
GOBP_REGULATION_OF_PROTEIN_MONOUBIQUITINATION	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_PROTEIN_MONOUBIQUITINATION	5		Rejected!	
GOBP_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION	1770		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION	560	419		
GOBP_POSITIVE_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION	1012		Rejected!	
GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_STIMULUS	30	18		
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_STIMULUS	18		Rejected!	
GOBP_REGULATION_OF_NEUTROPHIL_ACTIVATION	15		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_NEUTROPHIL_ACTIVATION	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_NEUTROPHIL_ACTIVATION	6		Rejected!	
GOBP_PROTEIN_LOCALIZATION_TO_NUCLEOLUS	17	16		
GOBP_REGULATION_OF_SERINE_TYPE_PEPTIDASE_ACTIVITY	10		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_SERINE_TYPE_PEPTIDASE_ACTIVITY	8		Rejected!	
GOBP_PROTON_TRANSMEMBRANE_TRANSPORT	143	112		
GOBP_CARNITINE_TRANSMEMBRANE_TRANSPORT	7		Rejected!	
GOBP_RESPONSE_TO_FLUORIDE	5		Rejected!	
GOBP_REGULATION_OF_NEUTROPHIL_MIGRATION	46	27		
GOBP_NEGATIVE_REGULATION_OF_NEUTROPHIL_MIGRATION	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_NEUTROPHIL_MIGRATION	34	22		
GOBP_TERTIARY_ALCOHOL_METABOLIC_PROCESS	22	16		
GOBP_SECONDARY_ALCOHOL_METABOLIC_PROCESS	151	111		
GOBP_REGULATION_OF_AXON_GUIDANCE	12		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_RNA_BIOSYNTHETIC_PROCESS	1310		Rejected!	
GOBP_REGULATION_OF_RECEPTOR_LOCALIZATION_TO_SYNAPSE	22	20		
GOBP_MITOCHONDRIAL_OUTER_MEMBRANE_PERMEABILIZATION_INVOLVED_IN_PROGRAMMED_CELL_DEATH	45	40		
GOBP_REGULATION_OF_NEUROBLAST_PROLIFERATION	45	38		
GOBP_POSITIVE_REGULATION_OF_PROTEOGLYCAN_BIOSYNTHETIC_PROCESS	5		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CHONDROCYTE_PROLIFERATION	5		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CHONDROCYTE_PROLIFERATION	8		Rejected!	
GOBP_APOPTOTIC_PROCESS_INVOLVED_IN_DEVELOPMENT	42	28		
GOBP_REGULATION_OF_LAMELLIPODIUM_ORGANIZATION	54	45		
GOBP_NEGATIVE_REGULATION_OF_LAMELLIPODIUM_ORGANIZATION	8		Rejected!	
GOBP_POSITIVE_REGULATION_OF_LAMELLIPODIUM_ORGANIZATION	37	33		
GOBP_REGULATION_OF_LENS_FIBER_CELL_DIFFERENTIATION	9		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_LENS_FIBER_CELL_DIFFERENTIATION	6		Rejected!	
GOBP_REGULATION_OF_CELL_CYCLE_G2_M_PHASE_TRANSITION	112	85		
GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_G2_M_PHASE_TRANSITION	67	51		
GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_G2_M_PHASE_TRANSITION	31	23		
GOBP_LATE_ENDOSOME_TO_LYSOSOME_TRANSPORT	22	20		
GOBP_REGULATION_OF_SYNAPTIC_VESICLE_TRANSPORT	6		Rejected!	
GOBP_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION	214	156		
GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION	97	66		
GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION	68	44		
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MICROTUBULE	5		Rejected!	
GOBP_MICROTUBULE_CYTOSKELETON_ORGANIZATION_INVOLVED_IN_MITOSIS	163	122		
GOBP_REGULATION_OF_NON_MOTILE_CILIUM_ASSEMBLY	12		Rejected!	
GOBP_POSITIVE_REGULATION_OF_NON_MOTILE_CILIUM_ASSEMBLY	8		Rejected!	
GOBP_REGULATION_OF_AMACRINE_CELL_DIFFERENTIATION	6		Rejected!	
GOBP_REGULATION_OF_RESPONSE_TO_OXIDATIVE_STRESS	104	80		
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_OXIDATIVE_STRESS	28	19		
GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_OXIDATIVE_STRESS	10		Rejected!	
GOBP_REGULATION_OF_MIRNA_TRANSCRIPTION	69	56		
GOBP_NEGATIVE_REGULATION_OF_AUTOPHAGOSOME_ASSEMBLY	15	15		
GOBP_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION	375	314		
GOBP_NEGATIVE_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION	166	137		
GOBP_POSITIVE_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION	171	141		
GOBP_REGULATION_OF_PROTEIN_POLYUBIQUITINATION	30	24		
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_POLYUBIQUITINATION	11		Rejected!	
GOBP_POSITIVE_REGULATION_OF_PROTEIN_POLYUBIQUITINATION	17		Rejected!	
GOBP_REGULATION_OF_ALCOHOL_BIOSYNTHETIC_PROCESS	54	36		
GOBP_NEGATIVE_REGULATION_OF_ALCOHOL_BIOSYNTHETIC_PROCESS	16		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ALCOHOL_BIOSYNTHETIC_PROCESS	27	17		
GOBP_PROTEIN_LOCALIZATION_TO_EARLY_ENDOSOME	12		Rejected!	
GOBP_REGULATION_OF_TAU_PROTEIN_KINASE_ACTIVITY	14		Rejected!	
GOBP_POSITIVE_REGULATION_OF_TAU_PROTEIN_KINASE_ACTIVITY	8		Rejected!	
GOBP_REGULATION_OF_DENDRITIC_SPINE_MAINTENANCE	12		Rejected!	
GOBP_REGULATION_OF_MITOCHONDRIAL_ELECTRON_TRANSPORT_NADH_TO_UBIQUINONE	6		Rejected!	
GOBP_REGULATION_OF_ASPARTIC_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS	10		Rejected!	
GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_EARLY_ENDOSOME	9		Rejected!	
GOBP_MITOTIC_DNA_REPLICATION	14		Rejected!	
GOBP_REGULATION_OF_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS	55	38		
GOBP_NEGATIVE_REGULATION_OF_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS	33	20		
GOBP_POSITIVE_REGULATION_OF_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS	25	20		
GOBP_POSITIVE_REGULATION_OF_PROTEIN_DEUBIQUITINATION	6		Rejected!	
GOBP_ORGANELLE_DISASSEMBLY	140	135		
GOBP_REGULATION_OF_BONE_DEVELOPMENT	9		Rejected!	
GOBP_REGULATION_OF_GLYCOPROTEIN_METABOLIC_PROCESS	62	39		
GOBP_NEGATIVE_REGULATION_OF_GLYCOPROTEIN_METABOLIC_PROCESS	28		Rejected!	
GOBP_POSITIVE_REGULATION_OF_GLYCOPROTEIN_METABOLIC_PROCESS	26	21		
GOBP_REGULATION_OF_RNA_POLYMERASE_II_REGULATORY_REGION_SEQUENCE_SPECIFIC_DNA_BINDING	14		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_RNA_POLYMERASE_II_REGULATORY_REGION_SEQUENCE_SPECIFIC_DNA_BINDING	6		Rejected!	
GOBP_REGULATION_OF_OPSONIZATION	11		Rejected!	
GOBP_POSITIVE_REGULATION_OF_OPSONIZATION	9		Rejected!	
GOBP_REGULATION_OF_RESPONSE_TO_WOUNDING	170	114		
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_WOUNDING	93	61		
GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_WOUNDING	76	49		
GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION	150	83		
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION	273	177		
GOBP_PROTEIN_LOCALIZATION_TO_MEMBRANE_RAFT	9		Rejected!	
GOBP_MEIOTIC_CELL_CYCLE_PROCESS	215	109		
GOBP_MITOTIC_CELL_CYCLE_PROCESS	778		Rejected!	
GOBP_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_PROTEIN_CATABOLIC_PROCESS	231	208		
GOBP_NEGATIVE_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_PROTEIN_CATABOLIC_PROCESS	66	59		
GOBP_POSITIVE_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_PROTEIN_CATABOLIC_PROCESS	138	124		
GOBP_REGULATION_OF_EXTRACELLULAR_MATRIX_ORGANIZATION	59	48		
GOBP_NEGATIVE_REGULATION_OF_EXTRACELLULAR_MATRIX_ORGANIZATION	13		Rejected!	
GOBP_POSITIVE_REGULATION_OF_EXTRACELLULAR_MATRIX_ORGANIZATION	28	27		
GOBP_REGULATION_OF_PROTEIN_LIPIDATION	11		Rejected!	
