Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12,Feature log2 fold change topic 12
ENSG00000099204,ABLIM1,75,-0.3582,96,0.01971,106,0.17853,117,0.32733,145,0.68334,64,-0.6074,82,-0.2551,115,0.30514,145,0.67587,55,-0.8231,56,-0.7936
ENSG00000151553,FAM160B1,30,0.17689,35,0.43140,19,-0.5351,35,0.43777,7,-1.8533,57,1.24583,24,-0.1753,35,0.43753,20,-0.3968,21,-0.3675,11,-1.2614
ENSG00000165832,TRUB1,20,-1.4194,55,0.14206,48,-0.0776,50,0.00359,76,0.65813,66,0.43382,77,0.75769,47,-0.1061,37,-0.4585,18,-1.5073,33,-0.6527
ENSG00000107518,ATRNL1,17,-1.6228,66,0.46245,68,0.51628,30,-0.7473,37,-0.4235,68,0.50216,56,0.21503,84,0.85633,36,-0.4676,32,-0.6543,41,-0.2722
ENSG00000151892,GFRA1,9,-2.2978,55,0.31547,31,-0.5574,33,-0.4779,57,0.36370,45,-0.0063,74,0.92375,71,0.73185,11,-2.0419,40,-0.1753,38,-0.2567
ENSG00000165868,HSPA12A,52,-1.4350,119,-0.1860,71,-0.9653,83,-0.7427,142,0.09724,227,0.85213,169,0.41214,162,0.30006,88,-0.6541,136,0.02567,189,0.55305
ENSG00000187164,SHTN1,61,-1.3097,133,-0.1266,128,-0.1904,117,-0.3340,202,0.53323,79,-0.9320,202,0.60366,85,-0.8150,233,0.76862,182,0.36714,110,-0.4183
ENSG00000165650,PDZD8,42,-0.4046,43,-0.3974,71,0.40973,67,0.30195,21,-1.4689,76,0.51661,42,-0.4451,75,0.48428,79,0.57541,39,-0.5239,64,0.22551
ENSG00000107560,RAB11FIP2,30,-0.4708,27,-0.6088,29,-0.5171,50,0.34955,34,-0.2408,50,0.32788,32,-0.3570,83,1.17650,24,-0.7921,33,-0.3180,59,0.60432
ENSG00000165669,FAM204A,55,-0.2589,43,-0.6503,89,0.48082,50,-0.4266,128,1.08737,68,0.05240,62,-0.0830,51,-0.3947,52,-0.3605,68,0.05026,59,-0.1647
ENSG00000119973,PRLHR,52,1.81380,23,0.40957,13,-0.4829,28,0.71586,18,-0.0149,25,0.51869,14,-0.4044,1,-3.3642,11,-0.7080,0,-7.2753,14,-0.3181
ENSG00000151893,CACUL1,15,-1.8934,66,0.27492,77,0.54151,62,0.18351,41,-0.4573,64,0.24593,52,-0.0903,42,-0.4335,56,0.03470,51,-0.1154,82,0.63005
ENSG00000188613,NANOS1,10,-1.4967,47,0.90307,32,0.25988,55,1.15169,4,-2.8225,34,0.35745,44,0.86567,5,-2.4501,15,-0.8947,16,-0.7712,19,-0.5196
ENSG00000107581,EIF3A,76,-0.7392,102,-0.2958,149,0.30156,78,-0.7003,162,0.43382,129,0.06877,143,0.26287,125,0.02591,120,-0.0387,75,-0.7668,176,0.57100
ENSG00000119979,DENND10,60,0.49096,29,-0.6290,67,0.66651,50,0.21192,7,-2.6464,68,0.68401,46,0.06368,32,-0.4977,37,-0.2904,29,-0.6609,59,0.45982
ENSG00000183605,SFXN4,21,-0.1334,61,1.61839,26,0.19867,27,0.23746,15,-0.6102,34,0.61480,15,-0.6887,25,0.10505,14,-0.7545,12,-1.0287,11,-1.0401
ENSG00000165672,PRDX3,155,-0.2345,221,0.32889,237,0.43630,140,-0.3943,172,-0.0676,250,0.52435,234,0.46561,110,-0.7583,137,-0.4178,129,-0.5087,140,-0.3890
ENSG00000151923,TIAL1,75,0.30286,63,0.02793,59,-0.0622,55,-0.1759,59,-0.0740,64,0.05243,72,0.25504,69,0.16641,64,0.06019,47,-0.4105,43,-0.5552
ENSG00000151929,BAG3,36,0.24371,27,-0.2058,53,0.85622,106,2.11035,5,-2.5267,21,-0.5938,9,-1.9341,6,-2.2862,58,1.01126,16,-0.9622,25,-0.3462
ENSG00000198825,INPP5F,648,0.51712,611,0.42292,300,-0.6869,347,-0.4657,705,0.65646,461,-0.0271,767,0.90507,256,-0.9275,215,-1.1952,204,-1.2687,344,-0.4809
ENSG00000197771,MCMBP,14,-0.5953,19,-0.1228,13,-0.7182,14,-0.5375,1,-3.8185,20,0.00643,35,1.01186,22,0.14876,30,0.59827,24,0.23342,17,-0.3099
ENSG00000107651,SEC23IP,48,0.77261,32,0.13411,29,-0.0065,18,-0.7819,26,-0.2078,43,0.60836,31,0.06775,20,-0.5819,31,0.07171,24,-0.2953,21,-0.5042
ENSG00000203805,PLPP4,238,4.02267,14,-1.2473,4,-3.1579,12,-1.4879,23,-0.5604,7,-2.2016,16,-1.1827,6,-2.5433,29,-0.1826,15,-1.1392,15,-1.2144
ENSG00000120008,WDR11,55,0.49655,62,0.70334,28,-0.5568,25,-0.6925,49,0.32773,44,0.15737,45,0.20112,32,-0.3262,34,-0.2562,19,-1.1031,41,0.04191
ENSG00000066468,FGFR2,3,-3.6781,16,-1.2326,25,-0.6202,41,0.16183,14,-1.4245,26,-0.5790,21,-0.9638,60,0.76162,146,2.39036,49,0.42224,27,-0.5226
ENSG00000107669,ATE1,30,-1.2741,88,0.36560,65,-0.1037,91,0.41546,153,1.28384,67,-0.0644,74,0.10487,43,-0.7374,46,-0.6289,68,-0.0364,38,-0.9179
ENSG00000138162,TACC2,19,-1.0926,37,-0.1044,43,0.12909,48,0.28091,36,-0.1522,51,0.36927,48,0.33627,57,0.55208,24,-0.7499,44,0.13417,23,-0.8087
ENSG00000107679,PLEKHA1,21,-1.7039,67,0.00823,34,-1.0100,63,-0.0894,89,0.45621,86,0.40162,91,0.56422,69,0.06552,65,-0.0424,70,0.08502,52,-0.3891
ENSG00000166033,HTRA1,112,-1.2440,262,0.05922,468,1.00608,279,0.15651,174,-0.5805,172,-0.5920,167,-0.6934,273,0.12288,339,0.47052,326,0.40758,292,0.22926
ENSG00000119965,C10orf88,15,-0.2190,25,0.53777,16,-0.1210,33,1.00532,19,0.08937,24,0.49334,19,0.12080,8,-1.1108,15,-0.2894,10,-0.8977,9,-1.0139
ENSG00000179988,PSTK,18,-0.0490,23,0.27277,18,-0.0650,15,-0.3243,40,1.22666,20,0.07633,19,-0.0065,23,0.31870,16,-0.2981,9,-1.1456,7,-1.3890
ENSG00000095574,IKZF5,30,-0.6312,79,0.88631,46,0.01069,60,0.44937,69,0.67566,38,-0.2898,49,0.13663,23,-1.0062,33,-0.4870,25,-0.9082,43,-0.0699
ENSG00000196177,ACADSB,34,-0.6460,38,-0.4873,44,-0.2416,67,0.40662,42,-0.3355,95,0.98916,69,0.52622,49,-0.0791,27,-0.9874,25,-1.0942,61,0.25115
ENSG00000154473,BUB3,71,-0.3200,162,1.00918,69,-0.3551,122,0.53788,225,1.58854,72,-0.2949,93,0.10591,25,-1.8664,50,-0.8570,13,-2.7587,50,-0.8404
ENSG00000154478,GPR26,0,-7.0357,3,-2.3849,8,-1.1621,14,-0.4164,26,0.56140,16,-0.1606,53,2.17557,23,0.38563,12,-0.6410,2,-3.1262,8,-1.1374
ENSG00000182022,CHST15,29,0.37792,3,-2.7243,19,-0.2397,12,-0.9747,0,-6.0804,32,0.56776,10,-1.2367,81,2.20559,18,-0.3441,31,0.50096,24,0.13053
ENSG00000065154,OAT,199,-0.2695,307,0.41349,311,0.43552,179,-0.4369,271,0.21678,348,0.61829,280,0.29441,141,-0.7961,182,-0.4101,199,-0.2702,144,-0.7706
ENSG00000107902,LHPP,57,-0.8242,54,-0.8981,74,-0.4299,76,-0.3789,80,-0.2995,63,-0.6794,68,-0.6067,71,-0.4924,282,1.80137,166,0.86079,110,0.19887
ENSG00000203791,EEF1AKMT2,15,-0.6644,13,-0.8224,27,0.24461,18,-0.3535,6,-1.9991,42,0.95542,35,0.73646,39,0.82612,22,-0.0935,20,-0.2104,5,-2.0827
ENSG00000165660,ABRAXAS2,13,-0.4208,29,0.76878,37,1.19352,13,-0.4955,26,0.61982,10,-0.8182,19,0.12661,13,-0.4191,10,-0.9138,9,-1.0011,14,-0.3720
ENSG00000019995,ZRANB1,28,-1.1696,51,-0.2550,45,-0.4429,57,-0.0864,78,0.42172,62,0.04572,74,0.36702,50,-0.2806,56,-0.1104,48,-0.3454,98,0.78424
ENSG00000175029,CTBP2,28,-0.8756,77,0.68499,98,1.09228,69,0.50944,18,-1.5421,53,0.10432,80,0.85035,13,-1.9542,31,-0.7156,19,-1.4842,34,-0.5842
ENSG00000188690,UROS,58,-0.8245,92,-0.1268,74,-0.4598,102,0.04507,50,-1.0421,134,0.47954,86,-0.2404,198,1.13054,68,-0.5723,136,0.49748,107,0.11530
ENSG00000107949,BCCIP,21,-0.6906,56,0.81060,33,-0.0428,55,0.78629,15,-1.2460,35,0.07950,31,-0.1456,22,-0.6198,28,-0.2718,45,0.46060,31,-0.1078
ENSG00000150760,DOCK1,11,-1.1315,7,-1.7992,22,-0.0726,25,0.10991,23,0.02589,3,-2.7082,10,-1.3222,21,-0.1334,90,2.38233,27,0.25234,27,0.24898
ENSG00000188916,INSYN2A,23,0.47902,4,-2.1118,5,-1.7443,12,-0.5921,24,0.54916,15,-0.1826,14,-0.3417,36,1.19098,6,-1.4360,30,0.86809,23,0.42957
ENSG00000132334,PTPRE,14,-1.1681,29,-0.0059,32,0.09917,31,0.04842,38,0.38588,34,0.21447,35,0.27676,26,-0.2067,28,-0.0631,13,-1.2565,42,0.54458
ENSG00000170430,MGMT,20,-0.5746,29,-0.0359,18,-0.7214,22,-0.4259,60,1.13092,18,-0.7850,39,0.48423,22,-0.4612,39,0.41664,34,0.22926,16,-0.9763
ENSG00000108010,GLRX3,111,1.07562,55,-0.0780,69,0.29760,29,-1.0408,31,-0.9340,81,0.54043,60,0.06459,50,-0.2089,42,-0.4687,64,0.16756,38,-0.6513
ENSG00000175470,PPP2R2D,5,-2.7708,49,0.69373,36,0.20549,37,0.22036,19,-0.7703,48,0.66667,41,0.46099,34,0.07993,20,-0.7060,29,-0.1369,22,-0.5459
ENSG00000176171,BNIP3,279,0.49348,275,0.47165,173,-0.2616,167,-0.3135,136,-0.6330,274,0.46604,196,-0.0722,141,-0.5779,211,0.04596,153,-0.4500,254,0.34578
ENSG00000188385,JAKMIP3,19,0.06608,21,0.24643,14,-0.3815,17,-0.0968,12,-0.5526,22,0.31192,32,1.07160,12,-0.5475,15,-0.2373,12,-0.5739,6,-1.6186
ENSG00000151640,DPYSL4,29,-0.3178,36,-0.0061,20,-0.9163,41,0.21793,20,-0.8762,55,0.66804,29,-0.3806,74,1.17380,39,0.13157,34,-0.0913,26,-0.4724
ENSG00000165752,STK32C,32,-0.2511,38,-0.0051,37,-0.0165,55,0.58417,41,0.12986,47,0.35493,22,-0.8839,72,1.04771,19,-1.0690,31,-0.2982,37,-0.0140
ENSG00000148814,LRRC27,21,0.71340,16,0.24638,21,0.69957,14,0.10008,2,-2.6872,14,0.07888,10,-0.4403,17,0.32765,29,1.22440,1,-3.3752,6,-1.1548
ENSG00000171813,PWWP2B,9,-1.4843,18,-0.3877,13,-0.8983,22,-0.0753,23,-0.0437,30,0.35394,27,0.23980,48,1.16558,7,-1.6897,40,0.85572,18,-0.4261
ENSG00000068383,INPP5A,16,-1.9372,24,-1.3405,19,-1.7079,26,-1.1945,124,1.24037,54,-0.1129,60,0.04566,177,1.88668,23,-1.4178,46,-0.3703,71,0.30900
ENSG00000148826,NKX6-2,13,-1.6492,6,-2.8323,4,-3.3839,13,-1.7177,143,2.18654,17,-1.3338,56,0.60111,23,-0.8719,78,1.07757,40,-0.0016,35,-0.2310
ENSG00000197177,ADGRA1,33,-0.6787,71,0.49449,66,0.36435,96,0.98095,83,0.75055,41,-0.3713,83,0.84146,0,-6.7817,38,-0.5043,16,-1.7373,16,-1.7634
ENSG00000171798,KNDC1,48,-0.8791,66,-0.4053,102,0.27853,132,0.69698,132,0.69995,90,0.08169,112,0.48461,24,-1.9264,67,-0.3708,42,-1.0775,98,0.21548
ENSG00000130640,TUBGCP2,67,0.21300,75,0.37853,27,-1.1480,62,0.08660,60,0.03223,85,0.58110,59,-0.0020,62,0.09831,49,-0.2805,60,0.02769,40,-0.5843
ENSG00000198546,ZNF511,8,-0.8951,14,-0.0243,17,0.19989,30,1.17638,5,-1.5928,10,-0.5034,24,0.92034,13,-0.1744,17,0.22276,0,-6.3159,12,-0.2580
ENSG00000130643,CALY,2167,0.79087,2778,1.21454,1543,0.23725,2055,0.70222,891,-0.6184,1639,0.33376,1240,-0.1194,545,-1.3614,514,-1.4473,636,-1.1286,697,-0.9921
ENSG00000127884,ECHS1,133,-0.0340,159,0.24724,125,-0.1314,175,0.40203,109,-0.3407,142,0.06918,118,-0.2373,134,-0.0235,112,-0.3040,181,0.45662,125,-0.1344
ENSG00000148824,MTG1,22,-0.5475,37,0.27661,39,0.35936,31,-0.0215,13,-1.2586,25,-0.3051,35,0.20186,30,-0.0718,26,-0.2712,38,0.30363,42,0.48547
ENSG00000203772,SPRN,2,-2.6161,19,0.63778,4,-1.6436,7,-0.8727,2,-2.6060,20,0.69797,21,0.88784,30,1.40017,7,-0.8051,5,-1.2443,14,0.16727
ENSG00000177951,BET1L,19,-0.1709,34,0.69779,28,0.40885,27,0.31523,33,0.63148,10,-1.1416,26,0.32336,18,-0.3210,8,-1.4304,18,-0.3128,14,-0.6260
ENSG00000177963,RIC8A,58,-0.0627,94,0.71833,77,0.38667,61,0.03176,61,0.04023,65,0.13680,60,0.00278,45,-0.4492,44,-0.4796,61,0.02111,34,-0.8767
ENSG00000142082,SIRT3,29,-0.1536,62,1.08339,11,-1.5315,47,0.64482,5,-2.5379,29,-0.1468,36,0.20455,38,0.26995,38,0.30675,23,-0.5063,26,-0.2861
ENSG00000185627,PSMD13,84,-0.1752,112,0.27580,103,0.15110,89,-0.0847,143,0.67445,135,0.57777,86,-0.1518,73,-0.3907,62,-0.6424,93,-0.0211,62,-0.6472
ENSG00000185201,IFITM2,61,1.69690,11,-1.0390,11,-1.0681,12,-0.8699,11,-1.0502,4,-2.5742,6,-1.9446,25,0.22035,91,2.51039,13,-0.8155,13,-0.8359
ENSG00000142089,IFITM3,157,0.36357,72,-0.8377,149,0.28080,222,0.93544,158,0.37649,22,-2.6074,43,-1.6909,76,-0.7535,383,1.91245,73,-0.8270,99,-0.3670
ENSG00000182272,B4GALNT4,30,-1.7639,98,0.00814,104,0.10418,97,0.00119,123,0.36931,107,0.15097,132,0.53820,52,-0.9617,101,0.05364,62,-0.7023,131,0.47504
ENSG00000185187,SIGIRR,59,1.19133,33,0.23808,21,-0.4521,39,0.51346,9,-1.6237,26,-0.1611,18,-0.7795,28,-0.0223,50,0.91729,20,-0.5539,20,-0.5389
ENSG00000174915,PTDSS2,29,-0.0784,41,0.47896,33,0.13924,47,0.70298,7,-2.1807,49,0.77349,26,-0.2205,30,-0.0125,48,0.73792,13,-1.2721,13,-1.2387
ENSG00000023191,RNH1,48,-0.9729,98,0.13098,91,0.01307,92,0.03466,68,-0.4285,99,0.15104,106,0.28530,90,-0.0033,108,0.28381,92,0.03427,83,-0.1222
ENSG00000174775,HRAS,166,0.07244,273,0.87762,158,-0.0048,131,-0.3030,149,-0.1032,141,-0.1820,168,0.10068,161,0.02515,126,-0.3558,134,-0.2646,129,-0.3224
ENSG00000177030,DEAF1,49,-1.0198,108,0.18480,83,-0.2183,69,-0.5158,127,0.44193,103,0.11476,118,0.37091,98,0.03647,88,-0.1402,139,0.59803,50,-0.9919
ENSG00000177106,EPS8L2,10,-1.7486,36,0.17463,29,-0.1331,36,0.20494,64,1.11324,40,0.34955,51,0.84566,6,-2.4177,19,-0.7724,8,-2.1157,34,0.10126
ENSG00000177042,TMEM80,23,0.04694,19,-0.2166,13,-0.8148,54,1.45940,4,-2.3515,20,-0.1562,23,0.06716,16,-0.4444,14,-0.6715,33,0.62082,23,0.06845
ENSG00000177156,TALDO1,59,-0.7200,82,-0.2292,78,-0.3028,83,-0.2148,86,-0.1567,101,0.10245,129,0.54845,85,-0.1647,121,0.39070,136,0.57949,48,-1.0269
ENSG00000177225,GATD1,50,0.13861,40,-0.1952,27,-0.8005,70,0.68473,59,0.42687,34,-0.4305,49,0.14693,35,-0.3894,71,0.70982,15,-1.6109,44,-0.0305
ENSG00000184524,CEND1,255,0.59025,165,-0.1029,105,-0.7986,62,-1.5831,170,-0.0559,263,0.64137,175,-0.0143,216,0.32525,135,-0.4167,237,0.47435,157,-0.1772
ENSG00000177542,SLC25A22,50,-0.5108,75,0.11264,84,0.28682,53,-0.4240,66,-0.0934,113,0.77721,79,0.22076,66,-0.0951,23,-1.6348,94,0.48074,55,-0.3761
ENSG00000177600,RPLP2,560,-0.4540,792,0.08450,865,0.22458,620,-0.2982,616,-0.3073,552,-0.4779,616,-0.3341,726,-0.0518,954,0.38248,1086,0.59203,1002,0.46144
ENSG00000177666,PNPLA2,43,0.12247,80,1.15660,43,0.13394,69,0.90564,28,-0.4957,43,0.15332,32,-0.3336,33,-0.2516,40,0.01711,17,-1.2951,11,-1.8292
ENSG00000177697,CD151,198,1.44972,185,1.32959,72,-0.2183,154,1.00880,24,-1.8475,59,-0.5174,32,-1.5324,61,-0.4606,103,0.35697,48,-0.8397,24,-1.8646
ENSG00000177700,POLR2L,366,0.46149,462,0.84525,273,-0.0050,313,0.21337,256,-0.1065,213,-0.3945,212,-0.4295,164,-0.7859,235,-0.2383,344,0.36172,236,-0.2315
ENSG00000214063,TSPAN4,8,-1.5226,27,0.22132,27,0.21827,38,0.74000,49,1.15978,26,0.16306,22,-0.1101,6,-1.9092,18,-0.4180,12,-1.0749,29,0.28633
ENSG00000177830,CHID1,120,0.46722,103,0.22285,65,-0.4983,134,0.64567,70,-0.3769,125,0.52828,102,0.23112,86,-0.0566,66,-0.4731,47,-0.9918,54,-0.7752
ENSG00000183020,AP2A2,87,-0.4494,145,0.35728,132,0.20055,103,-0.1910,148,0.39023,161,0.52373,131,0.20997,123,0.09520,74,-0.6907,74,-0.6841,83,-0.5198
ENSG00000078902,TOLLIP,126,-0.0407,164,0.37579,79,-0.7566,128,-0.0203,86,-0.6399,221,0.85802,156,0.32149,118,-0.1519,122,-0.0898,98,-0.4403,103,-0.3563
ENSG00000174672,BRSK2,34,-0.8215,58,-0.0141,41,-0.5238,76,0.41665,67,0.20904,84,0.58875,84,0.64823,67,0.22774,28,-1.1304,42,-0.5030,35,-0.7755
ENSG00000182208,MOB2,23,0.40105,23,0.41450,12,-0.6174,11,-0.7432,2,-2.8099,30,0.85348,15,-0.2461,23,0.40362,25,0.56457,27,0.66479,5,-1.6963
ENSG00000184545,DUSP8,36,-0.6947,52,-0.1302,61,0.11994,45,-0.3648,34,-0.8038,82,0.59077,74,0.47732,107,1.02792,31,-0.9226,45,-0.3451,39,-0.5718
ENSG00000244242,IFITM10,85,0.84570,33,-0.6669,16,-1.7050,41,-0.3150,100,1.10635,53,0.08704,85,0.94753,6,-3.0080,25,-1.0774,26,-1.0166,51,0.02401
ENSG00000117984,CTSD,908,1.11045,485,0.07852,390,-0.2604,494,0.10768,311,-0.6092,589,0.39101,443,-0.0701,294,-0.6928,516,0.17681,281,-0.7628,379,-0.3053
ENSG00000214026,MRPL23,53,0.47189,45,0.21774,40,0.02586,42,0.10404,22,-0.8978,32,-0.3100,38,-0.0410,30,-0.4348,43,0.15119,50,0.37382,38,-0.0444
ENSG00000180176,TH,1913,5.39919,58,-1.8689,1,-7.5291,278,0.52066,28,-2.9074,16,-3.6897,38,-2.5881,10,-4.4436,23,-3.2273,0,-9.3863,3,-5.8728
ENSG00000110651,CD81,825,0.19908,605,-0.2856,1018,0.53903,1140,0.72450,671,-0.1258,488,-0.6167,598,-0.3327,436,-0.7885,1046,0.58244,536,-0.4734,765,0.07955
ENSG00000184281,TSSC4,5,-1.9688,26,0.48196,15,-0.3629,12,-0.6837,41,1.21922,14,-0.4748,25,0.50304,21,0.17726,24,0.36506,4,-2.2952,16,-0.2303
ENSG00000129757,CDKN1C,0,-4.8416,29,0.35288,15,-0.6398,30,0.42820,1,-4.1428,22,-0.0632,19,-0.3545,8,-1.5389,97,2.54320,27,0.24417,9,-1.3530
ENSG00000205531,NAP1L4,121,-0.3873,137,-0.1990,169,0.13022,161,0.05672,201,0.40586,218,0.53885,163,0.08699,92,-0.8019,172,0.15739,80,-1.0083,188,0.29787
ENSG00000110619,CARS,76,0.66592,54,0.10077,43,-0.2232,45,-0.1705,79,0.72928,76,0.65316,35,-0.6135,22,-1.2539,45,-0.1605,31,-0.7274,62,0.32895
ENSG00000005801,ZNF195,27,0.03014,24,-0.1397,24,-0.1456,37,0.52190,20,-0.4385,37,0.50072,32,0.29081,17,-0.6420,11,-1.3302,30,0.18663,29,0.12722
ENSG00000110713,NUP98,11,-0.9198,20,-0.0750,43,1.18287,33,0.75743,9,-1.1670,32,0.67837,25,0.34476,11,-0.9384,25,0.30758,4,-2.2813,9,-1.2353
ENSG00000177105,RHOG,3,-2.7093,19,-0.1101,20,-0.0081,35,0.86657,3,-2.7263,17,-0.2304,12,-0.8176,16,-0.3674,73,2.19892,15,-0.4796,18,-0.1729
ENSG00000167323,STIM1,21,-1.1785,47,0.01316,37,-0.3357,34,-0.4556,48,0.05187,77,0.82104,45,-0.0519,86,0.99256,36,-0.3746,39,-0.2658,40,-0.2121
ENSG00000167325,RRM1,33,-0.2142,84,1.28367,25,-0.6352,27,-0.5178,24,-0.7136,43,0.17228,46,0.34228,12,-1.7108,44,0.22341,52,0.48625,22,-0.8670
ENSG00000244734,HBB,19,-0.0317,0,-6.6725,7,-1.5568,27,0.46187,3,-2.4549,8,-1.2565,15,-0.4278,18,-0.1060,115,3.32305,9,-1.1954,0,-6.0766
ENSG00000051009,FAM160A2,2,-2.8879,17,0.19550,12,-0.3622,15,-0.0419,5,-1.6871,17,0.23829,13,-0.2187,28,0.97254,23,0.70369,22,0.57615,14,-0.1501
ENSG00000166311,SMPD1,96,1.05596,77,0.69326,46,-0.1155,52,0.05604,28,-0.8824,64,0.38150,36,-0.5311,37,-0.4580,57,0.20589,27,-0.9346,43,-0.2226
ENSG00000166313,APBB1,328,0.08670,420,0.48026,250,-0.3380,321,0.05356,276,-0.1863,482,0.70600,289,-0.1231,204,-0.6464,243,-0.3833,313,0.01290,312,0.00814
ENSG00000110171,TRIM3,4,-2.5837,18,-0.2833,13,-0.8105,41,1.03009,12,-0.8705,47,1.25648,32,0.69491,10,-1.1535,20,-0.1292,18,-0.2579,14,-0.7096
ENSG00000132254,ARFIP2,38,-0.1330,53,0.41296,48,0.26079,61,0.63659,17,-1.2950,76,0.99414,40,-0.0412,41,0.01186,47,0.23184,11,-1.9894,19,-1.1696
ENSG00000132286,TIMM10B,72,0.52510,71,0.50681,46,-0.1703,58,0.19152,85,0.80744,56,0.12089,52,0.02338,14,-1.9779,38,-0.4652,38,-0.4620,36,-0.5433
ENSG00000166333,ILK,46,-0.1867,52,-0.0044,36,-0.5934,95,0.96321,26,-1.0409,78,0.63195,63,0.32137,25,-1.1319,68,0.41399,43,-0.3171,34,-0.6728
ENSG00000166337,TAF10,105,0.01683,153,0.62421,91,-0.2058,166,0.76234,121,0.24642,79,-0.4122,76,-0.5207,74,-0.5276,129,0.35265,68,-0.6412,105,0.01553
ENSG00000166340,TPP1,192,0.94889,103,-0.0602,110,0.05137,168,0.73119,47,-1.2574,82,-0.4095,65,-0.8087,66,-0.7465,156,0.60942,113,0.09264,114,0.09584
ENSG00000166341,DCHS1,15,-0.1195,15,-0.0731,22,0.49188,13,-0.3340,33,1.15375,17,0.10657,23,0.62247,10,-0.7462,16,-0.0491,1,-3.2212,5,-1.6589
ENSG00000158042,MRPL17,89,0.59301,113,1.00291,68,0.17153,94,0.69478,54,-0.2011,67,0.14452,33,-0.9824,38,-0.7310,24,-1.4184,81,0.44568,38,-0.7102
ENSG00000175390,EIF3F,73,-0.4288,110,0.20718,102,0.08524,97,0.01365,102,0.09229,118,0.31681,90,-0.1195,102,0.09463,105,0.12771,54,-0.8950,114,0.26949
ENSG00000166402,TUB,26,-1.4743,63,-0.1582,87,0.35705,129,1.01663,66,-0.0806,66,-0.0844,104,0.72815,44,-0.7083,45,-0.6527,39,-0.8763,60,-0.2329
ENSG00000166405,RIC3,51,0.17625,67,0.60628,40,-0.2094,46,-0.0073,20,-1.2668,77,0.82741,55,0.29729,36,-0.3901,37,-0.3515,26,-0.8771,43,-0.0976
ENSG00000166441,RPL27A,376,-0.4460,397,-0.3589,553,0.15826,471,-0.0959,455,-0.1479,307,-0.7562,457,-0.1575,444,-0.1871,657,0.43373,612,0.31809,821,0.80062
ENSG00000166444,ST5,26,-0.4567,21,-0.7910,53,0.67299,48,0.49963,44,0.36473,22,-0.6983,24,-0.6336,25,-0.5331,56,0.76364,22,-0.7035,54,0.71376
ENSG00000166452,AKIP1,21,-0.6204,31,-0.0688,27,-0.2700,32,0.01842,43,0.47369,38,0.25039,27,-0.2869,23,-0.4792,28,-0.1791,40,0.35764,46,0.57940
ENSG00000175348,TMEM9B,74,-0.3349,88,-0.0775,106,0.22642,107,0.23268,66,-0.5075,75,-0.3219,109,0.28961,68,-0.4661,119,0.40530,74,-0.3338,111,0.28943
ENSG00000175352,NRIP3,21,-1.7493,22,-1.6881,38,-0.8700,28,-1.3577,36,-0.9828,88,0.41204,140,1.36731,128,1.02793,35,-0.9928,89,0.43220,51,-0.4346
ENSG00000184014,DENND5A,38,-1.3849,84,-0.1899,109,0.23006,123,0.42234,96,0.02890,97,0.03822,112,0.29727,53,-0.8855,139,0.62252,100,0.09643,70,-0.4646
ENSG00000166471,TMEM41B,34,-0.8145,85,0.60479,59,0.00988,35,-0.7987,103,0.92573,64,0.14395,61,0.08139,29,-1.0754,61,0.06504,27,-1.1531,81,0.51834
ENSG00000205339,IPO7,119,-0.1075,115,-0.1524,110,-0.2229,88,-0.5742,241,1.04388,135,0.09182,180,0.62523,62,-1.1000,97,-0.4181,67,-0.9707,131,0.05196
ENSG00000133812,SBF2,16,-0.7263,16,-0.6910,40,0.70089,32,0.34745,17,-0.6522,13,-0.9854,33,0.47652,29,0.20115,38,0.62164,12,-1.1506,27,0.10803
ENSG00000255823,MTRNR2L8,268,-2.7395,333,-2.4215,1090,-0.6542,672,-1.3820,2641,0.74627,514,-1.7819,1303,-0.4123,1947,0.24996,2404,0.59121,3762,1.35352,3719,1.33280
ENSG00000110315,RNF141,66,-0.3973,39,-1.1856,98,0.22174,40,-1.1295,29,-1.6083,67,-0.3672,75,-0.2043,115,0.47874,183,1.26139,154,0.96200,78,-0.1293
ENSG00000072952,MRVI1,45,0.26205,18,-1.1702,55,0.55766,54,0.55074,14,-1.5277,18,-1.1793,18,-1.2324,17,-1.1938,103,1.64290,55,0.56402,47,0.31998
ENSG00000198730,CTR9,52,0.51446,47,0.38364,35,-0.0801,31,-0.2847,21,-0.8349,37,-0.0040,36,-0.0396,32,-0.2564,42,0.19457,40,0.12704,36,-0.0515
ENSG00000110321,EIF4G2,472,0.13956,607,0.54467,434,0.00778,481,0.17104,437,0.01948,520,0.29523,423,-0.0374,223,-1.0115,413,-0.0689,291,-0.6094,458,0.09207
ENSG00000236287,ZBED5,33,-0.1642,33,-0.1868,51,0.51384,49,0.43901,15,-1.3168,44,0.29817,39,0.09722,40,0.12532,30,-0.3284,25,-0.5719,44,0.27417
