NAME	ORIGINAL SIZE	AFTER RESTRICTING TO DATASET	STATUS	
REACTOME_FBXW7_MUTANTS_AND_NOTCH1_IN_CANCER	5		Rejected!	
REACTOME_ACETYLCHOLINE_NEUROTRANSMITTER_RELEASE_CYCLE	17	15		
REACTOME_CASPASE_MEDIATED_CLEAVAGE_OF_CYTOSKELETAL_PROTEINS	12		Rejected!	
REACTOME_INSULIN_PROCESSING	25	22		
REACTOME_SIGNALING_BY_NOTCH1_T_7_9_NOTCH1_M1580_K2555_TRANSLOCATION_MUTANT	7		Rejected!	
REACTOME_STIMULI_SENSING_CHANNELS	106	70		
REACTOME_EPH_EPHRIN_SIGNALING	92	86		
REACTOME_SIGNALING_BY_NOTCH1_HD_DOMAIN_MUTANTS_IN_CANCER	15	15		
REACTOME_ROLE_OF_LAT2_NTAL_LAB_ON_CALCIUM_MOBILIZATION	71		Rejected!	
REACTOME_FICOLINS_BIND_TO_REPETITIVE_CARBOHYDRATE_STRUCTURES_ON_THE_TARGET_CELL_SURFACE	5		Rejected!	
REACTOME_FCERI_MEDIATED_MAPK_ACTIVATION	87	29		
REACTOME_FCERI_MEDIATED_CA_2_MOBILIZATION	86	24		
REACTOME_FCERI_MEDIATED_NF_KB_ACTIVATION	136	75		
REACTOME_POU5F1_OCT4_SOX2_NANOG_REPRESS_GENES_RELATED_TO_DIFFERENTIATION	10		Rejected!	
REACTOME_POU5F1_OCT4_SOX2_NANOG_ACTIVATE_GENES_RELATED_TO_PROLIFERATION	13		Rejected!	
REACTOME_NOTCH2_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS	22	22		
REACTOME_PEPTIDE_HORMONE_METABOLISM	89	51		
REACTOME_NUCLEAR_ENVELOPE_BREAKDOWN	53	49		
REACTOME_ACTIVATION_OF_NIMA_KINASES_NEK9_NEK6_NEK7	7		Rejected!	
REACTOME_SUMOYLATION	187	156		
REACTOME_INITIATION_OF_NUCLEAR_ENVELOPE_NE_REFORMATION	19	16		
REACTOME_NUCLEAR_ENVELOPE_NE_REASSEMBLY	76	64		
REACTOME_LAMININ_INTERACTIONS	30	27		
REACTOME_SYNDECAN_INTERACTIONS	27	25		
REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS	59	51		
REACTOME_ECM_PROTEOGLYCANS	76	57		
REACTOME_SCAVENGING_BY_CLASS_B_RECEPTORS	6		Rejected!	
REACTOME_SCAVENGING_BY_CLASS_A_RECEPTORS	19		Rejected!	
REACTOME_SCAVENGING_BY_CLASS_F_RECEPTORS	6		Rejected!	
REACTOME_SUMO_IS_CONJUGATED_TO_E1_UBA2_SAE1	5		Rejected!	
REACTOME_SUMO_IS_TRANSFERRED_FROM_E1_TO_E2_UBE2I_UBC9	7		Rejected!	
REACTOME_SUMO_IS_PROTEOLYTICALLY_PROCESSED	6		Rejected!	
REACTOME_SUMOYLATION_OF_DNA_DAMAGE_RESPONSE_AND_REPAIR_PROTEINS	77	73		
REACTOME_DEX_H_BOX_HELICASES_ACTIVATE_TYPE_I_IFN_AND_INFLAMMATORY_CYTOKINES_PRODUCTION	7		Rejected!	
REACTOME_LRR_FLII_INTERACTING_PROTEIN_1_LRRFIP1_ACTIVATES_TYPE_I_IFN_PRODUCTION	5		Rejected!	
REACTOME_REGULATION_OF_INNATE_IMMUNE_RESPONSES_TO_CYTOSOLIC_DNA	15		Rejected!	
REACTOME_HDACS_DEACETYLATE_HISTONES	94	38		
REACTOME_PKMTS_METHYLATE_HISTONE_LYSINES	71	43		
REACTOME_HDMS_DEMETHYLATE_HISTONES	50	24		
REACTOME_HATS_ACETYLATE_HISTONES	142	84		
REACTOME_RMTS_METHYLATE_HISTONE_ARGININES	79	38		
REACTOME_PROCESSING_AND_ACTIVATION_OF_SUMO	10		Rejected!	
REACTOME_GLYCOGEN_STORAGE_DISEASES	16		Rejected!	
REACTOME_SUMOYLATION_OF_TRANSCRIPTION_FACTORS	20	15		
REACTOME_SUMOYLATION_OF_UBIQUITINYLATION_PROTEINS	39	39		
REACTOME_WNT_LIGAND_BIOGENESIS_AND_TRAFFICKING	26		Rejected!	
REACTOME_CHROMATIN_MODIFYING_ENZYMES	274	207		
REACTOME_IRF3_MEDIATED_INDUCTION_OF_TYPE_I_IFN	13		Rejected!	
REACTOME_TRP_CHANNELS	28		Rejected!	
REACTOME_DEFECTS_IN_COBALAMIN_B12_METABOLISM	14		Rejected!	
REACTOME_DEFECTS_IN_VITAMIN_AND_COFACTOR_METABOLISM	22	20		
REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES	37	29		
REACTOME_NUCLEAR_PORE_COMPLEX_NPC_DISASSEMBLY	36	34		
REACTOME_LOSS_OF_FUNCTION_OF_SMAD2_3_IN_CANCER	7		Rejected!	
REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX_IN_CANCER	8		Rejected!	
REACTOME_GLYCOGEN_SYNTHESIS	14		Rejected!	
REACTOME_DEFECTS_IN_BIOTIN_BTN_METABOLISM	8		Rejected!	
REACTOME_REGULATION_BY_C_FLIP	11		Rejected!	
REACTOME_REGULATION_OF_HSF1_MEDIATED_HEAT_SHOCK_RESPONSE	82	79		
REACTOME_HSP90_CHAPERONE_CYCLE_FOR_STEROID_HORMONE_RECEPTORS_SHR_IN_THE_PRESENCE_OF_LIGAND	57	48		
REACTOME_HSF1_ACTIVATION	31	28		
REACTOME_CELLULAR_RESPONSE_TO_HEAT_STRESS	101	98		
REACTOME_ATTENUATION_PHASE	28	25		
REACTOME_HSF1_DEPENDENT_TRANSACTIVATION	38	35		
REACTOME_NOTCH_HLH_TRANSCRIPTION_PATHWAY	28	28		
REACTOME_METABOLISM_OF_POLYAMINES	59	56		
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELL_ADHESION_PROTEINS	11		Rejected!	
REACTOME_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE	33	24		
REACTOME_INTEGRIN_SIGNALING	27	22		
REACTOME_GRB2_SOS_PROVIDES_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS	15		Rejected!	
REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSAMINOGLYCAN_METABOLISM	41	39		
REACTOME_DEFECTIVE_B4GALT7_CAUSES_EDS_PROGEROID_TYPE	20	19		
REACTOME_DEFECTIVE_CHST3_CAUSES_SEDCJD	8		Rejected!	
REACTOME_DEFECTIVE_CHST14_CAUSES_EDS_MUSCULOCONTRACTURAL_TYPE	8		Rejected!	
REACTOME_DEFECTIVE_CHSY1_CAUSES_TPBS	8		Rejected!	
REACTOME_DEFECTIVE_CHST6_CAUSES_MCDC1	8		Rejected!	
REACTOME_DEFECTIVE_EXT2_CAUSES_EXOSTOSES_2	14		Rejected!	
REACTOME_DEFECTIVE_ST3GAL3_CAUSES_MCT12_AND_EIEE15	8		Rejected!	
REACTOME_DEFECTIVE_B4GALT1_CAUSES_B4GALT1_CDG_CDG_2D	8		Rejected!	
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53	363	323		
REACTOME_P130CAS_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS	15		Rejected!	
REACTOME_SIGNALING_BY_GPCR	703	426		
REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	331	156		
REACTOME_CLASS_B_2_SECRETIN_FAMILY_RECEPTORS	94	56		
REACTOME_NETRIN_1_SIGNALING	50	46		
REACTOME_NEPHRIN_FAMILY_INTERACTIONS	23	19		
REACTOME_SEMAPHORIN_INTERACTIONS	64	62		
REACTOME_L1CAM_INTERACTIONS	121	103		
REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH	63	51		
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	198	96		
REACTOME_AMINE_LIGAND_BINDING_RECEPTORS	42	21		
REACTOME_HORMONE_LIGAND_BINDING_RECEPTORS	12		Rejected!	
REACTOME_DSCAM_INTERACTIONS	11		Rejected!	
REACTOME_SIGNALING_BY_ROBO_RECEPTORS	218	209		
REACTOME_DEACTIVATION_OF_THE_BETA_CATENIN_TRANSACTIVATING_COMPLEX	42	41		
REACTOME_NEGATIVE_REGULATION_OF_TCF_DEPENDENT_SIGNALING_BY_WNT_LIGAND_ANTAGONISTS	15		Rejected!	
REACTOME_DISEASES_ASSOCIATED_WITH_N_GLYCOSYLATION_OF_PROTEINS	20	19		
REACTOME_DISEASES_OF_GLYCOSYLATION	143	113		
REACTOME_MYOCLONIC_EPILEPSY_OF_LAFORA	9		Rejected!	
REACTOME_DOPAMINE_CLEARANCE_FROM_THE_SYNAPTIC_CLEFT	5		Rejected!	
REACTOME_CYTOSOLIC_TRNA_AMINOACYLATION	24	23		
REACTOME_TRNA_AMINOACYLATION	42	40		
REACTOME_MITOCHONDRIAL_TRNA_AMINOACYLATION	21	19		
REACTOME_TACHYKININ_RECEPTORS_BIND_TACHYKININS	5		Rejected!	
REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES	58	17		
REACTOME_RECRUITMENT_OF_MITOTIC_CENTROSOME_PROTEINS_AND_COMPLEXES	81	74		
REACTOME_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES	95	80		
REACTOME_ENERGY_DEPENDENT_REGULATION_OF_MTOR_BY_LKB1_AMPK	29	28		
REACTOME_ATF4_ACTIVATES_GENES_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	27	24		
REACTOME_ATF6_ATF6_ALPHA_ACTIVATES_CHAPERONES	12		Rejected!	
REACTOME_PERK_REGULATES_GENE_EXPRESSION	32	29		
REACTOME_IRE1ALPHA_ACTIVATES_CHAPERONES	50	49		
REACTOME_UNFOLDED_PROTEIN_RESPONSE_UPR	92	85		
REACTOME_ATF6_ATF6_ALPHA_ACTIVATES_CHAPERONE_GENES	10		Rejected!	
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_WHITE_ADIPOCYTE_DIFFERENTIATION	84	78		
REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	124	79		
REACTOME_GLUCAGON_LIKE_PEPTIDE_1_GLP1_REGULATES_INSULIN_SECRETION	42	36		
REACTOME_OLFACTORY_SIGNALING_PATHWAY	417		Rejected!	
REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GLUCAGON_LIKE_PEPTIDE_1_GLP_1	21		Rejected!	
REACTOME_TRANSPORT_OF_SMALL_MOLECULES	726		Rejected!	
REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	103	89		
REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY	53	41		
REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING	146	135		
REACTOME_VASOPRESSIN_LIKE_RECEPTORS	6		Rejected!	
REACTOME_COSTIMULATION_BY_THE_CD28_FAMILY	74	54		
REACTOME_RECEPTOR_TYPE_TYROSINE_PROTEIN_PHOSPHATASES	20	18		
REACTOME_CD28_CO_STIMULATION	33	29		
REACTOME_CD28_DEPENDENT_PI3K_AKT_SIGNALING	22	19		
REACTOME_CD28_DEPENDENT_VAV1_PATHWAY	12		Rejected!	
REACTOME_OREXIN_AND_NEUROPEPTIDES_FF_AND_QRFP_BIND_TO_THEIR_RESPECTIVE_RECEPTORS	8		Rejected!	
REACTOME_CTLA4_INHIBITORY_SIGNALING	21	18		
REACTOME_ALPHA_OXIDATION_OF_PHYTANATE	6		Rejected!	
REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION	31	24		
REACTOME_BETA_OXIDATION_OF_PRISTANOYL_COA	9		Rejected!	
REACTOME_SUMOYLATION_OF_TRANSCRIPTION_COFACTORS	43	41		
REACTOME_PD_1_SIGNALING	28		Rejected!	
REACTOME_COOPERATION_OF_PREFOLDIN_AND_TRIC_CCT_IN_ACTIN_AND_TUBULIN_FOLDING	33	27		
REACTOME_FORMATION_OF_TUBULIN_FOLDING_INTERMEDIATES_BY_CCT_TRIC	26	20		
REACTOME_POST_CHAPERONIN_TUBULIN_FOLDING_PATHWAY	23	16		
REACTOME_BETA_OXIDATION_OF_VERY_LONG_CHAIN_FATTY_ACIDS	11		Rejected!	
REACTOME_FOLDING_OF_ACTIN_BY_CCT_TRIC	10		Rejected!	
REACTOME_ASSOCIATION_OF_TRIC_CCT_WITH_TARGET_PROTEINS_DURING_BIOSYNTHESIS	39	37		
REACTOME_STRIATED_MUSCLE_CONTRACTION	36	17		
REACTOME_MUSCARINIC_ACETYLCHOLINE_RECEPTORS	5		Rejected!	
REACTOME_DOPAMINE_RECEPTORS	5		Rejected!	
REACTOME_SEROTONIN_RECEPTORS	12		Rejected!	
REACTOME_ADRENOCEPTORS	9		Rejected!	
REACTOME_DISEASES_ASSOCIATED_WITH_O_GLYCOSYLATION_OF_PROTEINS	68	42		
REACTOME_PEROXISOMAL_LIPID_METABOLISM	29	26		
REACTOME_SIGNAL_REGULATORY_PROTEIN_FAMILY_INTERACTIONS	16		Rejected!	
REACTOME_PROTEIN_FOLDING	98	85		
REACTOME_EICOSANOID_LIGAND_BINDING_RECEPTORS	15		Rejected!	
REACTOME_LEUKOTRIENE_RECEPTORS	5		Rejected!	
REACTOME_PROSTANOID_LIGAND_RECEPTORS	9		Rejected!	
REACTOME_NITRIC_OXIDE_STIMULATES_GUANYLATE_CYCLASE	22	18		
REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_12	22	18		
REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_PI3KGAMMA	25	19		
REACTOME_RAP1_SIGNALLING	16	15		
REACTOME_SIGNAL_AMPLIFICATION	33	27		
REACTOME_PROSTACYCLIN_SIGNALLING_THROUGH_PROSTACYCLIN_RECEPTOR	19	15		
REACTOME_EPHB_MEDIATED_FORWARD_SIGNALING	42	42		
REACTOME_EPHA_MEDIATED_GROWTH_CONE_COLLAPSE	29	24		
REACTOME_EPHRIN_SIGNALING	19	19		
REACTOME_EPH_EPHRIN_MEDIATED_REPULSION_OF_CELLS	51	45		
REACTOME_MUSCLE_CONTRACTION	203	148		
REACTOME_G_PROTEIN_BETA_GAMMA_SIGNALLING	32	25		
REACTOME_TRAFFICKING_OF_AMPA_RECEPTORS	31	31		
REACTOME_SEMA3A_PAK_DEPENDENT_AXON_REPULSION	16	16		
REACTOME_SEMA3A_PLEXIN_REPULSION_SIGNALING_BY_INHIBITING_INTEGRIN_ADHESION	14		Rejected!	
REACTOME_CRMPS_IN_SEMA3A_SIGNALING	16	16		
REACTOME_ACETYLCHOLINE_REGULATES_INSULIN_SECRETION	10		Rejected!	
REACTOME_ADRENALINE_NORADRENALINE_INHIBITS_INSULIN_SECRETION	28	25		
REACTOME_REGULATION_OF_LIPID_METABOLISM_BY_PPARALPHA	118	105		
REACTOME_CIRCADIAN_CLOCK	70	66		
REACTOME_FREE_FATTY_ACIDS_REGULATE_INSULIN_SECRETION	11		Rejected!	
REACTOME_INCRETIN_SYNTHESIS_SECRETION_AND_INACTIVATION	24		Rejected!	
REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GLUCOSE_DEPENDENT_INSULINOTROPIC_POLYPEPTIDE_GIP	13		Rejected!	
REACTOME_SEMA4D_IN_SEMAPHORIN_SIGNALING	24	24		
REACTOME_SIALIC_ACID_METABOLISM	33	29		
REACTOME_SUMOYLATION_OF_SUMOYLATION_PROTEINS	35	35		
REACTOME_CA2_PATHWAY	62	54		
REACTOME_PCP_CE_PATHWAY	92	88		
REACTOME_SUMOYLATION_OF_INTRACELLULAR_RECEPTORS	30	26		
REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS	217	146		
REACTOME_G_ALPHA_12_13_SIGNALLING_EVENTS	80	65		
REACTOME_SEMA4D_MEDIATED_INHIBITION_OF_CELL_ATTACHMENT_AND_MIGRATION	8		Rejected!	
REACTOME_SEMA4D_INDUCED_CELL_MIGRATION_AND_GROWTH_CONE_COLLAPSE	20	20		
REACTOME_OTHER_SEMAPHORIN_INTERACTIONS	19	17		
REACTOME_TRAFFICKING_OF_GLUR2_CONTAINING_AMPA_RECEPTORS	17	17		
REACTOME_P2Y_RECEPTORS	12		Rejected!	
REACTOME_NUCLEOTIDE_LIKE_PURINERGIC_RECEPTORS	16		Rejected!	
REACTOME_PLATELET_HOMEOSTASIS	86	71		
REACTOME_REDUCTION_OF_CYTOSOLIC_CA_LEVELS	12		Rejected!	
REACTOME_PLATELET_CALCIUM_HOMEOSTASIS	28	23		
REACTOME_CGMP_EFFECTS	16		Rejected!	
REACTOME_G_ALPHA_S_SIGNALLING_EVENTS	157	95		
REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_1	25	21		
REACTOME_G_ALPHA_I_SIGNALLING_EVENTS	314	185		
REACTOME_G_ALPHA_Z_SIGNALLING_EVENTS	48	41		
REACTOME_DCC_MEDIATED_ATTRACTIVE_SIGNALING	14		Rejected!	
REACTOME_NETRIN_MEDIATED_REPULSION_SIGNALS	8		Rejected!	
REACTOME_CASPASE_ACTIVATION_VIA_DEPENDENCE_RECEPTORS_IN_THE_ABSENCE_OF_LIGAND	10		Rejected!	
REACTOME_ROLE_OF_SECOND_MESSENGERS_IN_NETRIN_1_SIGNALING	10		Rejected!	
REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS	33	28		
REACTOME_NCAM1_INTERACTIONS	42	32		
REACTOME_LYSOSPHINGOLIPID_AND_LPA_RECEPTORS	14		Rejected!	
REACTOME_OPSINS	9		Rejected!	
REACTOME_CALCITONIN_LIKE_LIGAND_RECEPTORS	10		Rejected!	
REACTOME_TIGHT_JUNCTION_INTERACTIONS	30		Rejected!	
REACTOME_GLUCAGON_TYPE_LIGAND_RECEPTORS	33	21		
REACTOME_CLASS_C_3_METABOTROPIC_GLUTAMATE_PHEROMONE_RECEPTORS	39		Rejected!	
REACTOME_NECTIN_NECL_TRANS_HETERODIMERIZATION	7		Rejected!	
REACTOME_CELL_CELL_JUNCTION_ORGANIZATION	65	44		
REACTOME_SYNTHESIS_SECRETION_AND_DEACYLATION_OF_GHRELIN	19		Rejected!	
REACTOME_REGULATION_OF_INSULIN_SECRETION	78	68		
REACTOME_TRANSPORT_OF_BILE_SALTS_AND_ORGANIC_ACIDS_METAL_IONS_AND_AMINE_COMPOUNDS	84	56		
REACTOME_BICARBONATE_TRANSPORTERS	10		Rejected!	
REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES	106	73		
REACTOME_TRANSPORT_OF_VITAMINS_NUCLEOSIDES_AND_RELATED_MOLECULES	43	34		
REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT	247	170		
REACTOME_METAL_ION_SLC_TRANSPORTERS	24	19		
REACTOME_SODIUM_CALCIUM_EXCHANGERS	11		Rejected!	
REACTOME_SODIUM_PROTON_EXCHANGERS	9		Rejected!	
REACTOME_ARACHIDONATE_PRODUCTION_FROM_DAG	5		Rejected!	
REACTOME_CATION_COUPLED_CHLORIDE_COTRANSPORTERS	7		Rejected!	
REACTOME_SMALL_INTERFERING_RNA_SIRNA_BIOGENESIS	9		Rejected!	
REACTOME_POST_TRANSCRIPTIONAL_SILENCING_BY_SMALL_RNAS	7		Rejected!	
REACTOME_SIRT1_NEGATIVELY_REGULATES_RRNA_EXPRESSION	68	19		
REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION	76	27		
REACTOME_MULTIFUNCTIONAL_ANION_EXCHANGERS	9		Rejected!	
REACTOME_SODIUM_COUPLED_PHOSPHATE_COTRANSPORTERS	5		Rejected!	
REACTOME_SPHINGOLIPID_METABOLISM	90	79		
REACTOME_ACTIVATION_OF_RAC1	13		Rejected!	
REACTOME_REGULATION_OF_COMMISSURAL_AXON_PATHFINDING_BY_SLIT_AND_ROBO	10		Rejected!	
REACTOME_INACTIVATION_OF_CDC42_AND_RAC1	8		Rejected!	
REACTOME_ORGANIC_ANION_TRANSPORTERS	10		Rejected!	
REACTOME_ROLE_OF_ABL_IN_ROBO_SLIT_SIGNALING	8		Rejected!	
REACTOME_THROMBOXANE_SIGNALLING_THROUGH_TP_RECEPTOR	24	19		
REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY	56	56		
REACTOME_DEADENYLATION_OF_MRNA	25	25		
REACTOME_MRNA_DECAY_BY_3_TO_5_EXORIBONUCLEASE	16	16		
REACTOME_MRNA_DECAY_BY_5_TO_3_EXORIBONUCLEASE	15	15		
REACTOME_GP1B_IX_V_ACTIVATION_SIGNALLING	12		Rejected!	
REACTOME_VASOPRESSIN_REGULATES_RENAL_WATER_HOMEOSTASIS_VIA_AQUAPORINS	43	35		
REACTOME_PASSIVE_TRANSPORT_BY_AQUAPORINS	13		Rejected!	
REACTOME_PLATELET_SENSITIZATION_BY_LDL	17	15		
REACTOME_LYSOSOME_VESICLE_BIOGENESIS	35	33		
REACTOME_GOLGI_ASSOCIATED_VESICLE_BIOGENESIS	56	54		
REACTOME_SODIUM_COUPLED_SULPHATE_DI_AND_TRI_CARBOXYLATE_TRANSPORTERS	5		Rejected!	
REACTOME_PROTON_COUPLED_MONOCARBOXYLATE_TRANSPORT	6		Rejected!	
REACTOME_FATTY_ACIDS_BOUND_TO_GPR40_FFAR1_REGULATE_INSULIN_SECRETION	8		Rejected!	
REACTOME_ZINC_TRANSPORTERS	15		Rejected!	
REACTOME_ZINC_EFFLUX_AND_COMPARTMENTALIZATION_BY_THE_SLC30_FAMILY	5		Rejected!	
REACTOME_RECYCLING_PATHWAY_OF_L1	49	39		
REACTOME_UNBLOCKING_OF_NMDA_RECEPTORS_GLUTAMATE_BINDING_AND_ACTIVATION	21	21		
REACTOME_BINDING_OF_TCF_LEF_CTNNB1_TO_TARGET_GENE_PROMOTERS	8		Rejected!	
REACTOME_DEPOLYMERISATION_OF_THE_NUCLEAR_LAMINA	15		Rejected!	
REACTOME_ZINC_INFLUX_INTO_CELLS_BY_THE_SLC39_GENE_FAMILY	10		Rejected!	
REACTOME_NA_CL_DEPENDENT_NEUROTRANSMITTER_TRANSPORTERS	19		Rejected!	
REACTOME_CREB1_PHOSPHORYLATION_THROUGH_THE_ACTIVATION_OF_ADENYLATE_CYCLASE	12		Rejected!	
REACTOME_CREB1_PHOSPHORYLATION_THROUGH_THE_ACTIVATION_OF_CAMKII_CAMKK_CAMKIV_CASCASDE	8		Rejected!	
REACTOME_CREB1_PHOSPHORYLATION_THROUGH_NMDA_RECEPTOR_MEDIATED_ACTIVATION_OF_RAS_SIGNALING	28	28		
REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS	94	83		
REACTOME_RAS_ACTIVATION_UPON_CA2_INFLUX_THROUGH_NMDA_RECEPTOR	20	20		
REACTOME_FREE_FATTY_ACID_RECEPTORS	5		Rejected!	
REACTOME_RSK_ACTIVATION	7		Rejected!	
REACTOME_FORMYL_PEPTIDE_RECEPTORS_BIND_FORMYL_PEPTIDES_AND_MANY_OTHER_LIGANDS	8		Rejected!	
REACTOME_RELAXIN_RECEPTORS	8		Rejected!	
REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS	31	25		
REACTOME_SIGNAL_TRANSDUCTION_BY_L1	21	19		
REACTOME_SMOOTH_MUSCLE_CONTRACTION	43	38		
REACTOME_AQUAPORIN_MEDIATED_TRANSPORT	52	36		
REACTOME_TAK1_DEPENDENT_IKK_AND_NF_KAPPA_B_ACTIVATION	44	39		
REACTOME_TYPE_I_HEMIDESMOSOME_ASSEMBLY	11		Rejected!	
REACTOME_BIOSYNTHESIS_OF_THE_N_GLYCAN_PRECURSOR_DOLICHOL_LIPID_LINKED_OLIGOSACCHARIDE_LLO_AND_TRANSFER_TO_A_NASCENT_PROTEIN	78	70		
REACTOME_SYNTHESIS_OF_DOLICHYL_PHOSPHATE	6		Rejected!	
REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION	305	278		
REACTOME_SYNTHESIS_OF_GDP_MANNOSE	5		Rejected!	
REACTOME_SYNTHESIS_OF_UDP_N_ACETYL_GLUCOSAMINE	8		Rejected!	
REACTOME_SYNTHESIS_OF_SUBSTRATES_IN_N_GLYCAN_BIOSYTHESIS	63	57		
REACTOME_CELL_EXTRACELLULAR_MATRIX_INTERACTIONS	18	17		
REACTOME_REGULATION_OF_CYTOSKELETAL_REMODELING_AND_CELL_SPREADING_BY_IPP_COMPLEX_COMPONENTS	8		Rejected!	
REACTOME_INTERLEUKIN_1_FAMILY_SIGNALING	152	128		
REACTOME_CELL_JUNCTION_ORGANIZATION	92	65		
REACTOME_NRCAM_INTERACTIONS	7		Rejected!	
REACTOME_CHL1_INTERACTIONS	9		Rejected!	
REACTOME_NEUROFASCIN_INTERACTIONS	7		Rejected!	
REACTOME_INTERLEUKIN_12_FAMILY_SIGNALING	57	43		
REACTOME_INTERLEUKIN_17_SIGNALING	71	65		
REACTOME_INTERLEUKIN_1_PROCESSING	9		Rejected!	
REACTOME_SIGNALING_BY_INTERLEUKINS	474	345		
REACTOME_OTHER_INTERLEUKIN_SIGNALING	24	20		
REACTOME_MAPK_TARGETS_NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES	31	31		
REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION	23	22		
REACTOME_JNK_C_JUN_KINASES_PHOSPHORYLATION_AND_ACTIVATION_MEDIATED_BY_ACTIVATED_HUMAN_TAK1	22	21		
REACTOME_ACTIVATION_OF_THE_AP_1_FAMILY_OF_TRANSCRIPTION_FACTORS	10		Rejected!	
REACTOME_BUTYRATE_RESPONSE_FACTOR_1_BRF1_BINDS_AND_DESTABILIZES_MRNA	17	17		
REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA	55	53		
REACTOME_TRISTETRAPROLIN_TTP_ZFP36_BINDS_AND_DESTABILIZES_MRNA	17	17		
REACTOME_HUR_ELAVL1_BINDS_AND_STABILIZES_MRNA	8		Rejected!	
REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS	87	85		
REACTOME_KSRP_KHSRP_BINDS_AND_DESTABILIZES_MRNA	17	17		
REACTOME_IONOTROPIC_ACTIVITY_OF_KAINATE_RECEPTORS	10		Rejected!	
REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING	30	27		
REACTOME_INTERLEUKIN_2_FAMILY_SIGNALING	44	28		
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_PLURIPOTENT_STEM_CELLS	31	16		
REACTOME_MITOTIC_G2_G2_M_PHASES	200	167		
REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION	149	127		
REACTOME_SUMOYLATION_OF_CHROMATIN_ORGANIZATION_PROTEINS	71	57		
REACTOME_THROMBIN_SIGNALLING_THROUGH_PROTEINASE_ACTIVATED_RECEPTORS_PARS	32	26		
REACTOME_SUMOYLATION_OF_RNA_BINDING_PROTEINS	47	45		
REACTOME_ASYMMETRIC_LOCALIZATION_OF_PCP_PROTEINS	64	62		
REACTOME_SUMOYLATION_OF_DNA_REPLICATION_PROTEINS	46	40		
REACTOME_DEGRADATION_OF_AXIN	55	53		
REACTOME_DEGRADATION_OF_DVL	57	55		
REACTOME_DISASSEMBLY_OF_THE_DESTRUCTION_COMPLEX_AND_RECRUITMENT_OF_AXIN_TO_THE_MEMBRANE	31	26		
