Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to4,Feature log2 fold change topic 2to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to8,Feature log2 fold change topic 6to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10to12,Feature log2 fold change topic 10to12
ENSG00000119487,MAPKAP1,21,-1.2169,34,-0.6459,70,0.58724,49,0.03546,68,0.55359,57,0.32262
ENSG00000167081,PBX3,5,-3.2063,69,0.75235,17,-1.5204,33,-0.6541,97,1.15325,49,0.05302
ENSG00000196814,MVB12B,10,-1.8763,31,-0.3539,41,0.14139,29,-0.4631,41,0.17157,58,0.94107
ENSG00000169155,ZBTB43,12,-0.9047,12,-0.9955,45,1.19087,22,0.08125,19,-0.1877,26,0.38968
ENSG00000136828,RALGPS1,14,-1.3245,34,-0.0206,22,-0.6725,52,0.88003,32,-0.0844,28,-0.3748
ENSG00000136895,GARNL3,16,-1.2032,28,-0.4077,65,1.01125,43,0.40584,27,-0.3717,32,-0.1229
ENSG00000136856,SLC2A8,15,-1.1415,29,-0.1655,69,1.23766,32,-0.0007,28,-0.2126,30,-0.1408
ENSG00000197958,RPL12,300,-0.5623,554,0.50541,426,-0.0182,310,-0.6024,330,-0.4144,508,0.32500
ENSG00000148356,LRSAM1,56,0.82790,36,0.10954,32,-0.0903,41,0.38110,10,-1.7844,25,-0.5120
ENSG00000136830,NIBAN2,0,-4.6571,29,0.62521,23,0.12491,12,-0.9954,5,-2.0892,34,1.01496
ENSG00000136854,STXBP1,279,-0.7614,315,-0.6828,467,0.03145,739,1.02158,506,0.15783,360,-0.4471
ENSG00000187024,PTRH1,25,0.84513,13,-0.2249,8,-0.8843,17,0.30009,23,0.70924,10,-0.6987
ENSG00000095370,SH2D3C,3,-2.6192,24,0.55545,31,0.82467,24,0.58057,7,-1.3433,11,-0.9097
ENSG00000136807,CDK9,22,-0.8275,42,0.18998,39,0.01730,51,0.59071,29,-0.4178,30,-0.4735
ENSG00000136877,FPGS,28,0.75551,22,0.44125,16,-0.1877,15,-0.2550,10,-0.8923,15,-0.2712
ENSG00000106991,ENG,10,-0.8350,9,-1.0565,53,1.89346,12,-0.6729,20,0.20042,20,0.31702
ENSG00000106992,AK1,119,-0.2638,145,0.04408,207,0.61122,143,0.01752,60,-1.3000,149,0.10591
ENSG00000160408,ST6GALNAC6,71,-0.2204,55,-0.7281,46,-0.8864,82,-0.0117,147,0.93587,104,0.47494
ENSG00000136908,DPM2,53,0.58852,34,-0.1270,31,-0.2874,48,0.53489,47,0.38668,21,-0.9787
ENSG00000167106,FAM102A,61,-0.0339,50,-0.4118,44,-0.5198,55,-0.2153,127,1.16657,66,0.12006
ENSG00000148339,SLC25A25,19,-1.2619,44,-0.0002,45,0.04694,73,1.07577,44,-0.0121,23,-1.1285
ENSG00000148334,PTGES2,47,-1.1838,82,-0.4054,163,0.74644,121,0.33634,116,0.20045,97,-0.0990
ENSG00000171159,C9orf16,126,-0.5030,173,-0.0031,137,-0.3747,156,-0.1999,267,0.68986,189,0.16312
ENSG00000148337,CIZ1,23,-0.9612,36,-0.3691,59,0.46600,52,0.31086,51,0.23348,44,-0.0030
ENSG00000106976,DNM1,215,-0.6699,205,-0.8605,328,-0.0147,533,1.01209,394,0.27394,275,-0.3506
ENSG00000167110,GOLGA2,84,0.49893,51,-0.3546,109,0.92393,75,0.41246,44,-0.5166,40,-0.7522
ENSG00000175854,SWI5,85,1.82211,24,-0.3226,17,-0.7854,32,0.21189,16,-0.8707,19,-0.6995
ENSG00000167112,TRUB2,79,0.35737,58,-0.1623,96,0.65981,78,0.42517,40,-0.6889,45,-0.6220
ENSG00000167113,COQ4,85,0.16706,89,0.30040,72,-0.0884,65,-0.2955,74,-0.0560,74,-0.0497
ENSG00000167114,SLC27A4,20,-1.5496,57,0.00041,97,0.85187,90,0.96195,22,-1.4484,35,-0.8843
ENSG00000167118,URM1,24,-0.4854,35,0.10049,33,-0.0072,30,-0.1636,32,-0.0740,38,0.25049
ENSG00000207955,AL359091.1,1,-3.6208,10,-0.7137,1,-3.3329,14,-0.1865,9,-0.7243,33,1.79365
ENSG00000167123,CERCAM,39,0.48427,39,0.63885,1,-4.5311,15,-1.1199,17,-0.8103,41,0.75059
ENSG00000197694,SPTAN1,321,-0.3519,396,-0.0301,577,0.57909,470,0.30863,333,-0.2916,332,-0.3572
ENSG00000119333,WDR34,15,-1.0026,39,0.63054,37,0.42158,20,-0.6242,29,0.06095,28,-0.0524
ENSG00000119335,SET,227,-0.3626,284,-0.0205,403,0.54633,285,-0.0110,268,-0.1028,278,-0.0559
ENSG00000160445,ZER1,97,-0.1026,122,0.33622,117,0.20364,120,0.29123,85,-0.3065,71,-0.6741
ENSG00000107021,TBC1D13,61,0.46671,51,0.19876,38,-0.2636,46,-0.0029,49,0.10142,37,-0.3899
ENSG00000167136,ENDOG,24,-0.6121,57,0.91981,4,-3.0763,30,-0.3362,32,-0.2244,39,0.11607
ENSG00000198917,SPOUT1,18,-0.0686,17,-0.1468,7,-1.4296,27,0.79208,18,-0.0126,15,-0.3478
ENSG00000136802,LRRC8A,98,0.19551,80,-0.1483,117,0.47819,94,0.16122,49,-0.8713,84,-0.0527
ENSG00000175287,PHYHD1,5,-2.1535,32,0.84535,11,-1.0171,12,-0.9873,8,-1.3835,33,0.90809
ENSG00000175283,DOLK,15,-0.3659,17,-0.2105,30,0.75712,30,0.94087,19,-0.0175,8,-1.5116
ENSG00000095319,NUP188,17,-0.0091,20,0.27882,7,-1.3345,24,0.72094,15,-0.1822,11,-0.7477
ENSG00000148341,SH3GLB2,74,-0.4777,109,0.14992,40,-1.3997,130,0.50256,133,0.43288,83,-0.3672
ENSG00000148343,MIGA2,29,-0.3521,37,-0.0065,21,-0.8741,58,0.94925,17,-1.1279,30,-0.3651
ENSG00000167130,DOLPP1,21,0.26653,17,-0.0653,36,1.19141,18,0.05486,3,-2.2904,15,-0.3052
ENSG00000095321,CRAT,101,0.91481,53,-0.1330,40,-0.5316,59,0.05194,46,-0.3365,54,-0.0983
ENSG00000119383,PTPA,91,-0.5250,131,0.06321,183,0.58420,148,0.29659,105,-0.2907,103,-0.3911
ENSG00000148335,NTMT1,42,0.84448,29,0.34854,23,-0.1170,25,0.03903,14,-0.8872,18,-0.5792
ENSG00000148331,ASB6,14,-0.7365,24,0.06908,28,0.31061,26,0.27181,27,0.25998,18,-0.3906
ENSG00000136816,TOR1B,5,-1.9035,20,0.29519,28,0.75563,24,0.68349,12,-0.5770,10,-0.9539
ENSG00000136827,TOR1A,33,-0.2540,62,0.97717,14,-1.5470,41,0.09516,33,-0.2405,26,-0.7152
ENSG00000136819,C9orf78,40,-1.4348,143,0.67288,96,-0.1112,99,-0.0656,88,-0.2458,94,-0.1577
ENSG00000136878,USP20,27,-0.8741,62,0.49423,49,0.01417,59,0.38835,17,-1.5495,41,-0.2811
ENSG00000187239,FNBP1,15,-2.1758,85,0.57121,67,0.06600,67,0.07831,33,-1.0115,66,0.06620
ENSG00000148358,GPR107,43,-0.2511,67,0.59007,40,-0.3470,53,0.09140,34,-0.5997,42,-0.3303
ENSG00000107130,NCS1,97,-0.6959,134,-0.2471,158,0.05007,161,0.10183,223,0.60800,157,0.04885
ENSG00000130707,ASS1,67,0.01519,54,-0.4033,48,-0.5187,108,1.00877,6,-3.4335,65,-0.0380
ENSG00000107164,FUBP3,30,-0.5515,45,0.11889,20,-1.1662,42,0.00176,56,0.43869,47,0.20063
ENSG00000130713,EXOSC2,0,-6.5845,12,-0.1715,10,-0.4227,22,1.02028,21,0.71938,9,-0.6661
ENSG00000097007,ABL1,21,-0.6614,32,-0.0002,37,0.24913,28,-0.2054,32,0.01493,37,0.29165
ENSG00000126878,AIF1L,15,-1.5398,19,-1.3853,8,-2.3451,23,-1.0424,48,0.19981,102,2.20070
ENSG00000126883,NUP214,20,-0.0361,23,0.25573,29,0.59576,20,0.03555,20,-0.0334,14,-0.6336
ENSG00000160539,PLPP7,21,0.33541,25,0.77731,6,-1.4552,18,0.06548,6,-1.4399,14,-0.3230
ENSG00000130723,PRRC2B,102,-0.8535,163,-0.1623,176,-0.0171,241,0.62002,154,-0.2270,163,-0.1636
ENSG00000130714,POMT1,28,-0.4036,48,0.56338,35,-0.0576,47,0.50748,27,-0.4888,21,-0.9983
ENSG00000130717,UCK1,33,-0.1728,38,0.05929,44,0.25360,40,0.16601,36,-0.0257,32,-0.2779
ENSG00000107263,RAPGEF1,66,-0.0792,78,0.23982,51,-0.4539,62,-0.1862,110,0.74969,60,-0.2670
ENSG00000160563,MED27,14,-0.3625,21,0.39571,19,0.09941,20,0.24179,25,0.56903,9,-1.0483
ENSG00000107290,SETX,41,-0.3287,51,-0.0003,45,-0.2084,62,0.37380,56,0.14386,44,-0.2689
ENSG00000125484,GTF3C4,29,-0.3260,40,0.23206,42,0.27689,41,0.26811,27,-0.4065,28,-0.4042
ENSG00000165698,SPACA9,46,0.50809,49,0.76223,28,-0.2535,32,-0.0649,14,-1.3097,23,-0.6376
ENSG00000165699,TSC1,45,0.00390,44,-0.0401,72,0.75633,46,0.06872,42,-0.1079,36,-0.3998
ENSG00000148308,GTF3C5,21,-0.1476,31,0.57811,3,-2.7227,23,-0.0109,30,0.41812,21,-0.2292
ENSG00000160271,RALGDS,33,-0.6527,72,0.75726,24,-1.1015,49,-0.0353,44,-0.1970,45,-0.1960
ENSG00000148296,SURF6,27,-0.6693,49,0.34491,74,0.95271,41,-0.0343,30,-0.5053,32,-0.4779
ENSG00000148297,MED22,18,-0.5865,27,0.00520,47,0.86166,29,0.13185,36,0.43692,19,-0.6685
ENSG00000148303,RPL7A,791,0.31084,751,0.28539,740,0.20556,556,-0.2944,501,-0.4040,616,-0.1027
ENSG00000148290,SURF1,51,-0.6768,107,0.59716,60,-0.4225,70,-0.2267,72,-0.1604,79,0.00414
ENSG00000148291,SURF2,31,0.60505,19,-0.1591,10,-1.0873,23,0.17508,21,0.03724,21,-0.0089
ENSG00000148248,SURF4,98,0.45189,87,0.32596,57,-0.4095,63,-0.2807,89,0.29495,63,-0.2833
ENSG00000160326,SLC2A6,38,0.38106,39,0.55066,17,-0.8386,44,0.78080,6,-2.2931,16,-1.0906
ENSG00000197859,ADAMTSL2,1,-3.6853,14,-0.0557,14,-0.0483,13,-0.2677,22,0.61552,20,0.56490
ENSG00000235106,BRD3OS,39,-0.4376,71,0.61788,26,-1.0303,57,0.17515,33,-0.6849,48,-0.1656
ENSG00000169925,BRD3,37,-0.2849,47,0.11417,32,-0.4840,43,-0.0754,27,-0.7682,56,0.45356
ENSG00000196363,WDR5,32,-0.0854,41,0.38358,14,-1.2939,39,0.29612,27,-0.3282,30,-0.2049
ENSG00000186350,RXRA,35,-0.2399,38,-0.1107,51,0.38253,34,-0.3318,24,-0.7620,53,0.53986
ENSG00000130558,OLFM1,367,0.60544,140,-1.0397,287,0.21068,343,0.63414,254,0.01660,220,-0.2526
ENSG00000196422,PPP1R26,28,0.03047,39,0.66102,20,-0.4772,28,0.04568,18,-0.6515,22,-0.4341
ENSG00000160345,C9orf116,18,-0.2843,29,0.54202,32,0.55533,19,-0.2824,23,0.07756,16,-0.5707
ENSG00000122140,MRPS2,32,-0.1315,35,0.01503,14,-1.3305,49,0.69920,39,0.17573,27,-0.4859
ENSG00000107147,KCNT1,1,-3.6398,9,-0.9612,7,-1.1637,32,1.69553,37,1.47395,5,-1.8097
ENSG00000130559,CAMSAP1,24,-1.3812,65,0.12032,85,0.51340,73,0.34529,57,-0.1070,51,-0.3253
ENSG00000130560,UBAC1,35,-0.4312,48,0.08718,62,0.46536,47,0.05294,62,0.48651,35,-0.4707
ENSG00000148411,NACC2,18,-2.1331,86,0.23826,82,0.11177,64,-0.3334,58,-0.4176,102,0.59642
ENSG00000238227,TMEM250,12,-1.0668,28,0.28081,16,-0.6308,27,0.21887,40,0.81708,19,-0.4408
ENSG00000165661,QSOX2,6,-1.4226,16,-0.1122,3,-2.6076,25,0.81384,29,0.85103,14,-0.3574
ENSG00000160360,GPSM1,29,-0.5081,42,0.09719,41,0.02361,45,0.21464,27,-0.6135,41,0.05700
ENSG00000165684,SNAPC4,0,-4.6198,23,0.35603,20,0.09339,24,0.49727,28,0.63937,12,-0.7559
ENSG00000165688,PMPCA,59,0.38390,48,0.05922,56,0.29952,43,-0.1449,57,0.32770,37,-0.4015
ENSG00000148384,INPP5E,14,-1.1268,38,0.52864,42,0.57296,35,0.34695,6,-2.3178,24,-0.4100
ENSG00000148396,SEC16A,36,-0.3266,59,0.54743,77,0.87485,35,-0.4468,45,0.01537,32,-0.5900
ENSG00000148400,NOTCH1,20,-0.2689,27,0.17282,12,-1.0168,23,-0.1334,22,-0.1691,30,0.40266
ENSG00000172889,EGFL7,105,0.72708,72,0.15452,59,-0.1907,80,0.35045,29,-1.2579,51,-0.5074
ENSG00000169692,AGPAT2,35,0.69787,30,0.56017,15,-0.5615,26,0.28370,6,-1.9330,15,-0.6818
ENSG00000165716,DIPK1B,71,-0.0390,72,-0.0327,100,0.50450,79,0.15422,56,-0.4114,65,-0.2062
ENSG00000233016,SNHG7,32,0.43763,30,0.40573,24,-0.0302,27,0.16406,19,-0.4221,16,-0.7350
ENSG00000244187,TMEM141,51,0.29604,47,0.18668,49,0.21300,40,-0.1274,29,-0.6123,41,-0.0835
ENSG00000196642,RABL6,48,-1.0184,81,-0.2674,99,0.08863,98,0.09950,150,0.75981,95,0.04184
ENSG00000232434,AJM1,0,-6.8244,22,-0.5508,19,-0.6660,44,0.83208,63,1.23696,25,-0.3198
ENSG00000054148,PHPT1,173,-0.0075,146,-0.3211,183,0.08559,172,-0.0169,172,-0.0134,200,0.27947
ENSG00000107223,EDF1,333,0.33292,297,0.18375,249,-0.1262,251,-0.1412,218,-0.3362,266,-0.0272
ENSG00000159069,FBXW5,66,0.07805,65,0.06427,36,-0.8287,57,-0.1715,72,0.22889,70,0.22703
ENSG00000107317,PTGDS,583,-1.0343,1101,-0.0733,775,-0.6024,666,-0.9690,1061,-0.1180,2003,1.22312
ENSG00000148362,PAXX,29,-0.9963,64,0.24143,38,-0.5831,55,-0.0380,45,-0.3271,68,0.38916
ENSG00000107331,ABCA2,65,-0.7005,68,-0.7461,44,-1.2800,111,0.15553,122,0.27688,154,0.84911
ENSG00000107281,NPDC1,402,0.49745,383,0.53377,299,0.02534,285,-0.0634,181,-0.7469,215,-0.5749
ENSG00000054179,ENTPD2,41,0.48339,28,-0.1443,44,0.61317,20,-0.7611,1,-4.2422,44,0.78180
ENSG00000177239,MAN1B1,73,0.45483,61,0.21427,67,0.30700,47,-0.2730,52,-0.0757,47,-0.2952
ENSG00000176978,DPP7,118,-0.1505,158,0.39856,111,-0.2463,131,0.02561,123,-0.0789,111,-0.2811
ENSG00000176884,GRIN1,214,-0.3807,170,-0.8538,260,-0.0801,395,0.76041,525,1.06487,196,-0.6109
ENSG00000176101,SSNA1,52,-0.3087,60,-0.0873,57,-0.1510,61,-0.0767,49,-0.3913,79,0.44513
ENSG00000176058,TPRN,24,-0.1643,24,-0.1712,18,-0.5626,26,-0.0455,25,-0.0974,34,0.47181
ENSG00000187713,TMEM203,42,-0.0747,52,0.32824,25,-0.8326,54,0.40491,50,0.19588,31,-0.6377
ENSG00000212864,RNF208,35,-1.2323,65,-0.3578,99,0.37368,110,0.69948,69,-0.1985,71,-0.1882
ENSG00000188229,TUBB4B,368,-0.3003,521,0.30414,605,0.48584,611,0.63985,99,-2.2709,297,-0.7394
ENSG00000188986,NELFB,34,-0.4033,49,0.19167,30,-0.5888,52,0.30024,29,-0.6400,46,0.05210
ENSG00000198435,NRARP,10,-1.0615,39,1.41007,6,-1.8222,15,-0.6048,5,-1.9341,21,0.07933
ENSG00000187609,EXD3,35,0.87753,22,0.15742,44,1.25063,20,-0.0624,3,-2.5779,12,-0.9055
ENSG00000188747,NOXA1,13,-0.4532,24,0.69277,4,-2.2205,27,0.94611,14,-0.2549,7,-1.4821
ENSG00000165802,NSMF,123,-0.0282,109,-0.2649,143,0.20425,92,-0.5735,144,0.21310,165,0.54921
ENSG00000182154,MRPL41,112,-0.4209,184,0.44144,166,0.18743,120,-0.3816,117,-0.3633,154,0.08545
ENSG00000148399,DPH7,17,-0.0153,19,0.22889,2,-2.7300,21,0.40624,24,0.58779,13,-0.4473
ENSG00000165724,ZMYND19,12,-0.5114,26,0.86942,21,0.33563,15,-0.2337,18,0.13235,10,-0.9499
ENSG00000181090,EHMT1,5,-2.1774,27,0.28457,54,1.40760,26,0.23145,24,0.07992,12,-1.1795
ENSG00000148408,CACNA1B,69,-0.1058,81,0.18511,91,0.33570,113,0.88983,68,-0.1344,25,-1.8238
ENSG00000015171,ZMYND11,31,-1.8243,118,0.23159,109,0.05717,112,0.13098,124,0.25878,101,-0.0640
ENSG00000151240,DIP2C,30,-0.7401,47,-0.0593,36,-0.4585,60,0.43146,63,0.42989,43,-0.2014
ENSG00000107929,LARP4B,28,-0.7418,53,0.29901,51,0.17053,45,-0.0209,42,-0.1483,44,-0.0646
ENSG00000107937,GTPBP4,23,-0.8591,44,0.17320,34,-0.2593,54,0.60465,27,-0.6126,34,-0.2747
ENSG00000067064,IDI1,182,0.09898,184,0.14814,151,-0.1958,223,0.53804,60,-1.5867,145,-0.3050
ENSG00000047056,WDR37,57,0.17573,47,-0.1542,147,1.76709,57,0.21193,19,-1.4602,26,-1.1632
ENSG00000185736,ADARB2,6,-1.6857,5,-2.0545,4,-1.9852,15,-0.2905,12,-0.5961,44,2.19943
ENSG00000067057,PFKP,227,-0.2740,301,0.20801,312,0.22494,379,0.69063,126,-1.1697,181,-0.7294
ENSG00000107959,PITRM1,47,0.06299,42,-0.1580,44,-0.0569,55,0.35661,55,0.30255,37,-0.3887
ENSG00000067082,KLF6,20,0.11792,20,0.17084,11,-0.7543,21,0.20209,6,-1.6406,21,0.22749
ENSG00000187134,AKR1C1,50,0.49992,31,-0.2997,96,1.61707,36,-0.0297,1,-5.2011,30,-0.3586
ENSG00000151632,AKR1C2,106,1.50752,24,-1.0324,130,1.87952,45,0.09666,0,-9.4016,24,-1.0228
ENSG00000173848,NET1,10,-0.9615,12,-0.7716,40,1.21886,19,0.00192,14,-0.4804,23,0.40335
ENSG00000196372,ASB13,41,0.77522,37,0.80249,24,-0.0473,26,0.06517,13,-0.9880,11,-1.3665
ENSG00000108021,TASOR2,19,-0.5076,30,0.21237,6,-2.2612,39,0.77097,19,-0.5683,24,-0.2213
ENSG00000057608,GDI2,194,0.47875,155,0.13975,121,-0.2671,143,-0.0095,102,-0.5260,138,-0.0734
ENSG00000134452,FBH1,30,-0.1442,28,-0.3235,47,0.54542,34,0.03899,53,0.75268,27,-0.3388
ENSG00000134453,RBM17,35,-0.6566,61,0.26219,33,-0.7625,48,-0.2153,38,-0.5507,71,0.54708
ENSG00000170525,PFKFB3,49,-0.8791,121,0.68202,84,-0.0402,70,-0.3918,28,-1.6762,101,0.31402
ENSG00000198879,SFMBT2,2,-3.2647,18,0.05781,31,0.87812,24,0.57483,9,-0.9576,15,-0.2972
ENSG00000165629,ATP5F1C,193,-0.1327,219,0.07885,222,0.08512,254,0.36995,244,0.23146,149,-0.6264
ENSG00000165632,TAF3,7,-1.4397,17,-0.1423,53,1.75398,19,0.05961,8,-1.2803,15,-0.3523
ENSG00000048740,CELF2,9,-3.3390,63,-0.7055,24,-2.0290,109,0.30642,257,1.71254,103,0.20917
ENSG00000151461,UPF2,27,-0.2286,28,-0.2427,18,-0.8532,43,0.58783,26,-0.2827,33,0.05326
ENSG00000181192,DHTKD1,11,-0.6155,22,0.51372,12,-0.4854,12,-0.5985,19,0.13421,20,0.28913
ENSG00000065665,SEC61A2,98,0.12578,127,0.69570,93,0.03999,110,0.38308,29,-1.7028,52,-0.9922
ENSG00000165609,NUDT5,35,0.13916,50,0.95040,14,-1.2540,29,-0.1418,29,-0.1436,22,-0.6777
ENSG00000151465,CDC123,58,-0.1254,80,0.48814,53,-0.2628,65,0.06806,82,0.41872,42,-0.7361
ENSG00000183049,CAMK1D,84,0.35735,46,-0.6856,23,-1.5933,58,-0.2764,200,1.84966,62,-0.1406
ENSG00000123240,OPTN,227,0.30660,219,0.30573,284,0.66718,167,-0.2126,70,-1.5003,170,-0.1872
ENSG00000107537,PHYH,36,0.21147,42,0.54934,24,-0.4456,26,-0.3525,22,-0.5474,32,-0.0096
ENSG00000086475,SEPHS1,17,-1.2345,41,0.12424,9,-2.1223,51,0.54436,29,-0.4220,44,0.25946
ENSG00000165630,PRPF18,18,0.04953,22,0.46494,3,-2.4202,18,0.11618,11,-0.6247,18,0.08432
ENSG00000151474,FRMD4A,33,-0.1233,42,0.26665,65,0.94443,32,-0.2060,26,-0.5035,29,-0.3846
ENSG00000065809,FAM107B,12,-1.7987,53,0.61035,23,-0.7787,23,-0.9308,30,-0.3836,58,0.83562
ENSG00000187522,HSPA14,16,-0.1761,20,0.24805,10,-0.8926,23,0.48667,18,0.02608,14,-0.4868
ENSG00000176244,ACBD7,33,-1.4250,101,0.35186,87,0.05097,49,-0.9777,87,0.04728,119,0.70525
ENSG00000152465,NMT2,18,-0.8645,28,-0.2401,49,0.64697,38,0.30755,50,0.69523,24,-0.5318
ENSG00000148468,FAM171A1,94,-0.7874,172,0.17962,98,-0.7209,146,-0.1372,346,1.30333,130,-0.3457
ENSG00000148481,MINDY3,37,-0.0911,26,-0.7133,35,-0.1769,60,0.86233,29,-0.4469,38,-0.0928
ENSG00000148484,RSU1,32,0.17371,24,-0.3153,36,0.36396,32,0.22435,15,-1.0006,31,0.12974
ENSG00000026025,VIM,91,0.17581,110,0.59607,9,-3.1581,9,-3.4887,166,1.15419,119,0.78379
ENSG00000165996,HACD1,19,0.22802,28,1.14175,1,-3.4638,19,0.36077,3,-2.1980,10,-0.8879
ENSG00000136738,STAM,25,-1.0072,55,0.25566,52,0.12145,67,0.66541,30,-0.7057,35,-0.5693
ENSG00000165995,CACNB2,23,-1.0505,65,0.66382,46,-0.0050,61,0.53845,62,0.44060,17,-1.6963
ENSG00000165997,ARL5B,10,-0.9897,19,0.01628,3,-2.6631,25,0.56039,12,-0.6444,23,0.39968
ENSG00000120594,PLXDC2,23,-0.7960,45,0.25815,27,-0.5492,44,0.24495,20,-1.0484,44,0.23285
ENSG00000078114,NEBL,114,-0.7993,241,0.45323,172,-0.1771,194,0.01399,125,-0.6620,197,0.04900
ENSG00000078403,MLLT10,14,-0.4561,24,0.37999,23,0.26658,22,0.26495,19,-0.0716,13,-0.6911
ENSG00000148444,COMMD3,30,-0.2462,33,-0.1335,48,0.46208,39,0.15115,37,0.06517,32,-0.1789
ENSG00000168283,BMI1,27,-1.4580,79,0.23901,100,0.56119,77,0.19549,60,-0.2417,61,-0.2433
ENSG00000150867,PIP4K2A,27,-1.4657,35,-1.2508,41,-0.8576,49,-0.7125,90,0.35135,152,1.72677
ENSG00000148450,MSRB2,108,-0.1304,139,0.33464,118,0.00974,106,-0.1850,99,-0.2642,116,-0.0276
ENSG00000165312,OTUD1,15,-0.6712,26,0.27164,6,-1.9530,25,0.20745,23,0.01222,25,0.18077
ENSG00000107863,ARHGAP21,57,-1.1216,141,0.33214,87,-0.4844,108,-0.1816,101,-0.2637,146,0.40191
ENSG00000099256,PRTFDC1,0,-7.1794,29,0.73262,23,0.19736,16,-0.4620,25,0.33707,20,0.00519
ENSG00000151023,ENKUR,21,0.04632,38,1.32780,10,-1.1270,14,-0.7134,0,-4.8751,20,-0.0260
ENSG00000151025,GPR158,33,-0.6902,24,-1.3414,30,-0.8379,64,0.42555,169,2.02652,42,-0.3926
ENSG00000136750,GAD2,43,-3.2164,113,-2.0205,858,1.38365,620,1.09393,670,0.95330,234,-0.8369
ENSG00000136754,ABI1,39,-0.9809,89,0.36944,53,-0.5152,69,-0.1167,97,0.43457,74,0.00469
ENSG00000107890,ANKRD26,19,-0.2398,15,-0.6838,25,0.17030,28,0.44113,28,0.38174,22,-0.0277
ENSG00000136758,YME1L1,101,0.02041,125,0.44768,85,-0.2500,126,0.46038,82,-0.3049,59,-0.9282
ENSG00000107897,ACBD5,49,-0.2038,46,-0.3545,30,-0.9556,66,0.32927,34,-0.7404,73,0.55341
ENSG00000099246,RAB18,201,-0.1233,279,0.50683,318,0.61309,224,0.06208,133,-0.7556,148,-0.7001
ENSG00000254635,WAC-AS1,20,-0.0788,27,0.45630,2,-2.9991,21,-0.0339,17,-0.3022,24,0.23240
ENSG00000095787,WAC,122,-0.2130,194,0.66899,117,-0.2739,150,0.12974,73,-0.9893,112,-0.4157
ENSG00000107951,MTPAP,14,-0.7872,22,-0.2089,15,-0.7613,36,0.77847,18,-0.4608,24,-0.0039
ENSG00000148516,ZEB1,115,0.66787,66,-0.2583,121,0.75180,62,-0.3544,42,-0.8869,81,0.14588
ENSG00000165322,ARHGAP12,76,-0.0177,81,0.08895,93,0.30330,86,0.21008,14,-2.4945,80,0.08223
ENSG00000170759,KIF5B,81,-1.0364,138,-0.2682,236,0.63174,120,-0.5133,133,-0.2771,228,0.74374
ENSG00000120616,EPC1,0,-7.2994,27,0.36872,35,0.74452,23,0.11581,21,-0.0888,19,-0.2221
ENSG00000216937,CCDC7,12,-1.2024,22,-0.3927,34,0.31026,18,-0.7757,8,-1.8445,53,1.41482
ENSG00000150093,ITGB1,208,1.63678,129,1.05443,19,-2.0973,44,-1.0218,30,-1.4494,55,-0.6373
ENSG00000099250,NRP1,14,-1.3063,33,-0.0671,101,1.82637,43,0.43206,12,-1.5706,19,-1.0404
ENSG00000148498,PARD3,15,-0.9805,34,0.24186,35,0.25401,30,-0.0123,23,-0.3874,31,0.09115
ENSG00000108094,CUL2,43,-0.1464,50,0.07969,32,-0.6272,70,0.80800,44,-0.1200,31,-0.7828
ENSG00000095794,CREM,59,0.23169,63,0.42164,69,0.47541,42,-0.3826,51,0.00239,40,-0.4551
ENSG00000108100,CCNY,34,-1.0476,59,-0.2269,59,-0.1956,68,0.03352,113,0.83945,72,0.13797
ENSG00000198105,ZNF248,17,-0.6459,23,-0.2263,39,0.63616,36,0.66414,19,-0.5065,20,-0.4719
ENSG00000175395,ZNF25,80,-0.3666,129,0.48280,129,0.37402,132,0.52568,41,-1.3794,62,-0.8847
ENSG00000189180,ZNF33A,34,0.05253,52,0.97840,31,-0.0605,30,-0.1424,17,-0.9951,21,-0.7893
ENSG00000075407,ZNF37A,11,-1.3473,26,-0.1330,44,0.75628,32,0.28065,15,-0.9648,30,0.12473
ENSG00000185904,LINC00839,54,1.22251,32,0.47815,13,-1.0428,25,-0.0256,15,-0.8178,17,-0.7035
ENSG00000196693,ZNF33B,19,-0.0347,30,0.90873,18,-0.0973,14,-0.5001,7,-1.3616,17,-0.1554
ENSG00000165733,BMS1,9,-1.7637,37,0.35127,30,-0.0546,40,0.51195,27,-0.2163,25,-0.4120
ENSG00000165731,RET,9,-1.4282,21,-0.2302,77,1.95106,35,0.76858,0,-9.2132,12,-1.2407
ENSG00000169826,CSGALNACT2,29,0.76215,29,0.97785,0,-6.4497,14,-0.4567,14,-0.3915,15,-0.3366
ENSG00000198915,RASGEF1A,31,-0.6511,33,-0.6712,20,-1.3265,69,0.76849,66,0.53012,49,0.06834
ENSG00000169813,HNRNPF,30,-0.5595,53,0.36838,71,0.77838,32,-0.5413,23,-0.9715,48,0.18995
ENSG00000169740,ZNF32,34,-0.6423,52,0.00123,75,0.57170,57,0.16860,47,-0.1541,47,-0.1770
ENSG00000107551,RASSF4,27,-0.7483,70,0.97720,26,-0.7996,32,-0.5898,8,-2.5387,54,0.40422
ENSG00000165512,ZNF22,3,-2.2865,12,-0.6628,27,0.70760,24,0.68732,11,-0.6776,19,0.18968
